Question ; frequence ; exact_match ; f1 ; pred_in_ans ; loss ; one_of_pred_in_one_of_ans ; inverted_size ; nb_preds ; nb_preds_differentes
 
What / Which NN[*]? ; 3976.0 ; 0.30181086519114686 ; 10.688747577977662 ; 3.7977867203219318 ; 10.990945674044266 ; 99.82394366197182 ; 832.3218650489234 ; 116.17831991951711 ; 85.03646881287726
Where? ; 477.0 ; 0.0 ; 7.266356333133984 ; 2.3060796645702304 ; 8.59538784067086 ; 99.58071278825996 ; 829.7719851315715 ; 103.42557651991615 ; 76.09433962264151
Other ; 1072.0 ; 0.5597014925373134 ; 11.086561865780151 ; 6.7164179104477615 ; 20.05597014925373 ; 99.90671641791045 ; 838.5618656548972 ; 112.65951492537313 ; 83.53544776119404
Who? ; 1185.0 ; 0.08438818565400844 ; 3.7584745306264264 ; 1.6033755274261603 ; 8.016877637130802 ; 100.0 ; 839.1147121184272 ; 117.82869198312237 ; 87.242194092827
What name / is called? ; 325.0 ; 0.0 ; 8.53856927386339 ; 1.5384615384615385 ; 7.076923076923077 ; 100.0 ; 817.8771703324361 ; 112.14769230769231 ; 79.75076923076924
When / What year? ; 943.0 ; 0.10604453870625663 ; 2.3754105840950728 ; 1.0604453870625663 ; 3.393425238600212 ; 98.51537645811241 ; 836.0069749367915 ; 111.34464475079534 ; 81.66277836691411
What VB[*]? ; 1367.0 ; 0.29261155815654716 ; 9.301371852419763 ; 4.901243599122165 ; 15.142648134601316 ; 99.92684711046087 ; 838.5388813839579 ; 104.7798098024872 ; 78.10460863204096
How much / many? ; 757.0 ; 0.5284015852047557 ; 12.212761437254416 ; 3.5667107001321003 ; 1.9815059445178336 ; 97.35799207397622 ; 830.7661370735068 ; 109.31175693527081 ; 80.19154557463672
How? ; 468.0 ; 0.0 ; 10.080282263735187 ; 5.769230769230769 ; 15.17094017094017 ; 99.35897435897436 ; 839.339832454506 ; 104.71153846153847 ; 77.96581196581197
MOYENNE TOUT TYPE ; 10570.0 ; 0.26490066225165565 ; 8.892691958784054 ; 3.6802270577105016 ; 10.747398297067171 ; 99.54588457899716 ; 834.4891714392929 ; 112.40217596972563 ; 82.70794701986755
