word,cosine,class
-10,0.38113975524902344,1
-9,0.6032137274742126,1
-8,0.2652070224285126,1
-7,0.308957576751709,1
-6,0.39933595061302185,1
-5,0.3368673324584961,1
-4,0.459369033575058,1
-3,0.20682266354560852,1
-2,0.46220874786376953,1
-1,0.42583027482032776,1
0,0.36551687121391296,1
1,0.47468918561935425,1
2,0.3860841989517212,1
3,0.6165885329246521,1
4,0.2852160930633545,1
5,0.39933595061302185,1
6,0.3368673324584961,1
7,0.459369033575058,1
8,0.024279331788420677,1
9,0.46220874786376953,1
10,0.42583027482032776,1
,,
-10,0.45067793130874634,2
-9,0.3985162079334259,2
-8,0.617293655872345,2
-7,0.30823808908462524,2
-6,0.406777948141098,2
-5,0.3502686023712158,2
-4,0.4526381492614746,2
-3,0.020106110721826553,2
-2,0.4564298987388611,2
-1,0.43511641025543213,2
0,0.26042428612709045,2
1,0.43794888257980347,2
2,0.1195967048406601,2
3,0.4830881953239441,2
4,0.3564038574695587,2
5,0.4079541862010956,2
6,0.38516226410865784,2
7,0.5193678140640259,2
8,0.491129070520401,2
9,0.38425034284591675,2
10,0.5983608365058899,2
,,
-10,0.2047051638364792,3
-9,0.05836110562086105,3
-8,0.23382872343063354,3
-7,0.4144427478313446,3
-6,0.5106168985366821,3
-5,0.23675686120986938,3
-4,0.24427196383476257,3
-3,0.3462633490562439,3
-2,0.27844321727752686,3
-1,0.4241839051246643,3
0,0.2616223394870758,3
1,0.2074301689863205,3
2,0.50688236951828,3
3,0.2898397445678711,3
4,0.5293068289756775,3
5,-0.018919380381703377,3
6,0.5172470211982727,3
7,0.3863474428653717,3
8,0.5106168985366821,3
9,0.10425682365894318,3
10,0.5155718326568604,3
,,
,,
-10,0.4070361256599426,4
-9,0.49826616048812866,4
-8,0.2264087051153183,4
-7,0.31790634989738464,4
-6,0.4394747316837311,4
-5,0.31726187467575073,4
-4,0.42662689089775085,4
-3,0.039099857211112976,4
-2,0.4328027069568634,4
-1,0.5280342698097229,4
0,0.33481496572494507,4
1,0.4475959241390228,4
2,0.4182679057121277,4
3,0.4276582598686218,4
4,0.2571837306022644,4
5,0.4394747316837311,4
6,0.31726187467575073,4
7,0.42662689089775085,4
8,0.05196383595466614,4
9,0.4328027069568634,4
10,0.5280342698097229,4
,,
-10,0.5770187973976135,5
-9,0.6711514592170715,5
-8,0.1996328979730606,5
-7,0.5620809197425842,5
-6,0.5324758291244507,5
-5,0.5640223026275635,5
-4,0.6711514592170715,5
-3,0.3555814325809479,5
-2,0.356923907995224,5
-1,0.6711514592170715,5
0,0.047491513192653656,5
1,0.33933329582214355,5
2,0.4229882061481476,5
3,0.05485013499855995,5
4,0.4574786126613617,5
5,0.33682525157928467,5
6,0.6075718402862549,5
7,0.2778702676296234,5
8,0.5640223026275635,5
9,0.49470317363739014,5
10,0.48285573720932007,5
