,what,was,william,johnson,'s,iroquois,name,?
the,0.42745697498321533,0.48711544275283813,0.21537061035633087,0.2214501053094864,-0.01540423184633255,0.2624127268791199,0.3171212375164032,0.22068053483963013
british,0.19255435466766357,0.31934812664985657,0.21299338340759277,0.17436067759990692,0.06352180242538452,0.2279016226530075,0.12175101041793823,0.09711728990077972
superintendent,0.17211037874221802,0.33779042959213257,0.31685158610343933,0.29971224069595337,-0.016589444130659103,0.19975844025611877,0.14137960970401764,0.08918596059083939
for,0.3017193675041199,0.3863949179649353,0.1626022756099701,0.20081734657287598,-0.07241261005401611,0.15815728902816772,0.25737348198890686,0.264628142118454
indian,0.18037962913513184,0.23096419870853424,0.15964315831661224,0.1530185490846634,0.13045348227024078,0.25916412472724915,0.12032017856836319,0.09909533709287643
affairs,0.15737071633338928,0.22749462723731995,0.2104523479938507,0.22750698029994965,0.000396561372326687,0.21891440451145172,0.1070389375090599,0.11928717792034149
in,0.30808621644973755,0.45514053106307983,0.21605195105075836,0.20434744656085968,-0.037580832839012146,0.20779527723789215,0.2459065467119217,0.20430970191955566
the,0.42745697498321533,0.48711544275283813,0.21537061035633087,0.2214501053094864,-0.01540423184633255,0.2624127268791199,0.3171212375164032,0.22068053483963013
new,0.2130378633737564,0.2748313844203949,0.20427052676677704,0.14160865545272827,-0.008355522528290749,0.1983601301908493,0.19623230397701263,0.14782847464084625
york,0.15652963519096375,0.2746913433074951,0.2802540957927704,0.26984134316444397,-0.02817569300532341,0.23905247449874878,0.1220615953207016,0.15262620151042938
region,0.2298986315727234,0.19296804070472717,0.10615933686494827,0.02416219376027584,-0.058744437992572784,0.22740651667118073,0.19915026426315308,0.13441751897335052
and,0.31309178471565247,0.3740963041782379,0.2535148561000824,0.24726895987987518,0.06895173341035843,0.16835255920886993,0.21235932409763336,0.20544172823429108
beyond,0.3297902047634125,0.13478726148605347,0.13480079174041748,0.1675284057855606,-0.05698573589324951,0.15204545855522156,0.08253543078899384,0.1875571459531784
",",0.3087472915649414,0.45456063747406006,0.23339112102985382,0.2783930003643036,-0.0016132977325469255,0.22774100303649902,0.28145334124565125,0.31091248989105225
johnson,0.15453879535198212,0.20490223169326782,0.2359471321105957,0.9999999403953552,-0.001078820670954883,0.2729617953300476,0.09247543662786484,0.1463736891746521
was,0.22111038863658905,1.0000001192092896,0.28444796800613403,0.20490223169326782,0.008974763564765453,0.1695740669965744,0.2646567225456238,0.18412111699581146
known,0.20381177961826324,0.35203275084495544,0.16577090322971344,0.10642416030168533,0.008368984796106815,0.1480143815279007,0.3659360110759735,0.18314571678638458
to,0.455847829580307,0.3636345863342285,0.19802416861057281,0.18891119956970215,0.03782717138528824,0.17115506529808044,0.27806994318962097,0.29463258385658264
the,0.42745697498321533,0.48711544275283813,0.21537061035633087,0.2214501053094864,-0.01540423184633255,0.2624127268791199,0.3171212375164032,0.22068053483963013
iroquois,0.20081253349781036,0.1695740669965744,0.20782537758350372,0.2729617953300476,0.11769979447126389,1.0,0.22505217790603638,0.0784907415509224
as,0.31749409437179565,0.3677520453929901,0.21397505700588226,0.2543390095233917,-0.05775856226682663,0.15800927579402924,0.2851914167404175,0.27043893933296204
warraghiggey,0.2499673068523407,0.3363148272037506,0.31039631366729736,0.3230201303958893,0.013582657091319561,0.2995566129684448,0.1765114665031433,0.2716057598590851
",",0.3087472915649414,0.45456063747406006,0.23339112102985382,0.2783930003643036,-0.0016132977325469255,0.22774100303649902,0.28145334124565125,0.31091248989105225
meaning,0.24135559797286987,0.2090936303138733,0.050288449972867966,0.12335485219955444,0.05367003753781319,0.2901779115200043,0.3980681300163269,0.20420892536640167
``,0.008517155423760414,-0.012679691426455975,-0.009480093605816364,-0.04800928011536598,-0.03416389226913452,0.060207799077034,0.1001104861497879,0.0685480609536171
he,0.3114890456199646,0.5410010814666748,0.24210993945598602,0.3042779862880707,0.024063590914011,0.21294748783111572,0.16665782034397125,0.2089974731206894
who,0.40942975878715515,0.3318818509578705,0.32068803906440735,0.24895158410072327,0.05599616840481758,0.22257736325263977,0.2027527540922165,0.26220351457595825
does,0.38564667105674744,0.19302551448345184,0.15211626887321472,0.12715554237365723,-0.02895052544772625,0.12080560624599457,0.21063627302646637,0.338003009557724
great,0.2562883198261261,0.19652196764945984,0.17755341529846191,0.18159517645835876,-0.014279589988291264,0.1638234406709671,0.16152743995189667,0.13135133683681488
things,0.5577362775802612,0.19326671957969666,0.14670927822589874,0.18457049131393433,0.05455666407942772,0.19257274270057678,0.10086411237716675,0.36181706190109253
.,0.3567904531955719,0.40146201848983765,0.2768123149871826,0.2807205319404602,-0.003708066651597619,0.2072010040283203,0.24737101793289185,0.4130953550338745
'',0.08143015950918198,0.04456103965640068,0.04997596889734268,-0.02111349254846573,-0.04859459400177002,-0.07274112850427628,0.003883055876940489,0.018684765323996544
