,what,famous,conductor,went,to,harvard,?
du,0.10019232332706451,0.22872231900691986,0.11611445248126984,0.1263345181941986,0.10975329577922821,0.17213337123394012,0.155681312084198
bois,0.17828457057476044,0.17772966623306274,0.16432644426822662,0.14932695031166077,0.12912601232528687,0.19980117678642273,0.20908278226852417
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
philosopher,0.22530826926231384,0.2636108696460724,0.24442453682422638,0.16775433719158173,0.14895455539226532,0.3006695508956909,0.1893014907836914
henry,0.1911626160144806,0.20166604220867157,0.1907600611448288,0.240614116191864,0.2152724415063858,0.2223862111568451,0.16836383938789368
david,0.1299152821302414,0.19392549991607666,0.14607352018356323,0.1976427435874939,0.10776355117559433,0.19779399037361145,0.04158485680818558
thoreau,0.3263375163078308,0.25553062558174133,0.19481618702411652,0.2257983237504959,0.3212342858314514,0.2744091749191284,0.1922200322151184
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
authors,0.20440030097961426,0.2110324651002884,0.19827252626419067,0.07448648661375046,0.21663688123226166,0.2318568080663681,0.19121912121772766
ralph,0.16919583082199097,0.1981966197490692,0.0960533618927002,0.16367720067501068,0.15811024606227875,0.20967485010623932,0.0765800029039383
waldo,0.1774282604455948,0.17923423647880554,0.11750048398971558,0.19227516651153564,0.1581902801990509,0.2064339518547058,0.17885999381542206
emerson,0.1891968548297882,0.23862017691135406,0.15111041069030762,0.2264920175075531,0.2129708230495453,0.3556196093559265,0.20183783769607544
and,0.31309178471565247,0.2970265746116638,0.20400647819042206,0.3419242799282074,0.48971283435821533,0.2453373372554779,0.20544172823429108
william,0.24990826845169067,0.16922372579574585,0.15165114402770996,0.245535209774971,0.19802416861057281,0.3073069155216217,0.14462219178676605
s.,0.027025721967220306,-0.15051914751529694,-0.11614947766065598,-0.0002318154729437083,-0.003180847968906164,-0.09851834177970886,0.07581593841314316
burroughs,0.16488432884216309,0.26652202010154724,0.1767636388540268,0.116981141269207,0.19690218567848206,0.22121982276439667,0.19296176731586456
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
educators,0.21457290649414062,0.2218078225851059,0.31997811794281006,0.16341440379619598,0.22996987402439117,0.3204413950443268,0.19681230187416077
werner,0.20484279096126556,0.20800383388996124,0.2645373046398163,0.15333029627799988,0.1285780966281891,0.22999247908592224,0.2211776077747345
baer,0.19315750896930695,0.2228134423494339,0.2712813913822174,0.19652317464351654,0.14127083122730255,0.3311290144920349,0.18381035327911377
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
harlan,0.18146352469921112,0.1909685581922531,0.1751488745212555,0.19786565005779266,0.15198785066604614,0.3595893681049347,0.1691509187221527
hanson,0.20860253274440765,0.22985847294330597,0.2277151495218277,0.16263718903064728,0.1463300585746765,0.2646922767162323,0.13444508612155914
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
poets,0.15958723425865173,0.3545151352882385,0.2404714673757553,0.15475226938724518,0.16417287290096283,0.2188231199979782,0.14710669219493866
wallace,0.18739053606987,0.15419955551624298,0.17407965660095215,0.13101726770401,0.12545551359653473,0.2337302565574646,0.14731012284755707
stevens,0.14559771120548248,0.17690500617027283,0.15946374833583832,0.18348968029022217,0.19998857378959656,0.2671281695365906,0.12149069458246231
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
t.,-0.05916019156575203,0.027919718995690346,0.047760024666786194,-0.0039018644019961357,-0.01181630790233612,-0.1246330514550209,0.025474894791841507
s.,0.027025721967220306,-0.15051914751529694,-0.11614947766065598,-0.0002318154729437083,-0.003180847968906164,-0.09851834177970886,0.07581593841314316
eliot,0.20328496396541595,0.2141210287809372,0.18203036487102509,0.1942683756351471,0.23179851472377777,0.29813989996910095,0.2153647243976593
and,0.31309178471565247,0.2970265746116638,0.20400647819042206,0.3419242799282074,0.48971283435821533,0.2453373372554779,0.20544172823429108
e.,0.05773794278502464,-0.0432673804461956,0.019182711839675903,0.027216322720050812,0.06557954847812653,-0.007530485279858112,0.04848470166325569
e.,0.05773794278502464,-0.0432673804461956,0.019182711839675903,0.027216322720050812,0.06557954847812653,-0.007530485279858112,0.04848470166325569
cummings,0.16998255252838135,0.21476398408412933,0.1892210990190506,0.12717442214488983,0.15081048011779785,0.275526762008667,0.24643269181251526
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
conductor,0.10958052426576614,0.26234662532806396,1.0,0.1735563725233078,0.19323107600212097,0.18366828560829163,0.10427379608154297
leonard,0.1570405662059784,0.22239519655704498,0.340518057346344,0.19139200448989868,0.14738903939723969,0.31723546981811523,0.1752568930387497
bernstein,0.15499350428581238,0.2472887635231018,0.425417423248291,0.1411556750535965,0.22180651128292084,0.3403986692428589,0.14658138155937195
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
cellist,0.1411755234003067,0.34341055154800415,0.5269637703895569,0.25020021200180054,0.12536612153053284,0.2838396430015564,0.17918963730335236
yo,0.10787273943424225,0.21091672778129578,0.1812262386083603,0.1095828041434288,0.13585759699344635,0.04408983141183853,0.22977931797504425
yo,0.10787273943424225,0.21091672778129578,0.1812262386083603,0.1095828041434288,0.13585759699344635,0.04408983141183853,0.22977931797504425
ma,0.1429392397403717,0.15372279286384583,0.12783578038215637,0.1321578323841095,0.1264699548482895,0.2743077278137207,0.21477393805980682
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
pianist,0.11869475990533829,0.25703614950180054,0.5686756372451782,0.17237886786460876,0.12415185570716858,0.21644052863121033,0.15295352041721344
and,0.31309178471565247,0.2970265746116638,0.20400647819042206,0.3419242799282074,0.48971283435821533,0.2453373372554779,0.20544172823429108
composer,0.18320460617542267,0.29501107335090637,0.5718637108802795,0.16773326694965363,0.1435813009738922,0.1900569647550583,0.17525890469551086
charlie,0.13311828672885895,0.1624840497970581,0.13735495507717133,0.14629870653152466,0.12660323083400726,0.12111449986696243,0.1200689822435379
albright,0.17480124533176422,0.22750018537044525,0.19736382365226746,0.29388338327407837,0.26915687322616577,0.3598161041736603,0.1998330056667328
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
composer,0.18320460617542267,0.29501107335090637,0.5718637108802795,0.16773326694965363,0.1435813009738922,0.1900569647550583,0.17525890469551086
john,0.18237407505512238,0.22112208604812622,0.1477307230234146,0.1899385303258896,0.2070634365081787,0.29004359245300293,0.13162356615066528
alden,0.13044503331184387,0.18461215496063232,0.1870417296886444,0.14285598695278168,0.2192060798406601,0.2521832287311554,0.10896208137273788
carpenter,0.16735370457172394,0.2362702339887619,0.3061939775943756,0.18298815190792084,0.19056712090969086,0.2498040348291397,0.18098944425582886
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
comedian,0.19313229620456696,0.227675199508667,0.32073065638542175,0.17842622101306915,0.12505017220973969,0.1675727367401123,0.20797111093997955
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
television,0.19838058948516846,0.26128897070884705,0.2748878002166748,0.18960916996002197,0.1933557242155075,0.24659739434719086,0.16825827956199646
show,0.29653704166412354,0.1942388117313385,0.165782168507576,0.12486429512500763,0.29833272099494934,0.1792730838060379,0.2520138621330261
host,0.12779991328716278,0.1558457612991333,0.16099104285240173,0.10545337945222855,0.18300798535346985,0.15335573256015778,0.1021634042263031
and,0.31309178471565247,0.2970265746116638,0.20400647819042206,0.3419242799282074,0.48971283435821533,0.2453373372554779,0.20544172823429108
writer,0.16903695464134216,0.2707570195198059,0.3309326767921448,0.16727814078330994,0.12567701935768127,0.2528710961341858,0.1860569268465042
conan,0.16556189954280853,0.21051429212093353,0.1611499935388565,0.15333835780620575,0.21974371373653412,0.17506413161754608,0.1584942489862442
o'brien,0.11635488271713257,0.18905547261238098,0.19853729009628296,0.2659265697002411,0.20555990934371948,0.2694800794124603,0.22851166129112244
;,0.10986888408660889,0.05179762840270996,0.05066492781043053,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
actors,0.19468875229358673,0.18076585233211517,0.26955607533454895,0.16620180010795593,0.2278083860874176,0.15347540378570557,0.16258424520492554
tatyana,0.22768518328666687,0.17809753119945526,0.25142014026641846,0.128944531083107,0.23540262877941132,0.1572706401348114,0.1961849331855774
ali,0.1344982534646988,0.20136018097400665,0.186727836728096,0.12071347236633301,0.1743808537721634,0.1383175253868103,0.12320320308208466
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
nestor,0.040833715349435806,0.13761687278747559,0.19303244352340698,0.07153265923261642,0.14646722376346588,0.1285632848739624,0.1333499550819397
carbonell,0.08767151832580566,0.14006873965263367,0.2613554000854492,0.14529021084308624,0.13388901948928833,0.2607470452785492,0.13808055222034454
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
matt,0.15552017092704773,0.15274687111377716,0.17490538954734802,0.1789725124835968,0.13054035604000092,0.16706420481204987,0.11641338467597961
damon,0.1465878039598465,0.23802630603313446,0.2689739465713501,0.15400801599025726,0.1772821992635727,0.20456640422344208,0.0564969964325428
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
fred,0.17992258071899414,0.17608146369457245,0.19234699010849,0.14331965148448944,0.14767210185527802,0.1812904179096222,0.20597071945667267
gwynne,0.1363402009010315,0.23586158454418182,0.2349931001663208,0.08368414640426636,0.16107521951198578,0.26252982020378113,0.21115344762802124
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
hill,0.17965343594551086,0.14731714129447937,0.1394520252943039,0.18025153875350952,0.20149561762809753,0.1588757187128067,0.1149863451719284
harper,0.20680077373981476,0.1584051102399826,0.09823136776685715,0.20244011282920837,0.1907464563846588,0.2715516686439514,0.1652441769838333
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
rashida,0.19634248316287994,0.19474507868289948,0.17093563079833984,0.14519940316677094,0.13565799593925476,0.2151395082473755,0.12948378920555115
jones,0.18502666056156158,0.19563491642475128,0.16578753292560577,0.13533924520015717,0.19961781799793243,0.24412500858306885,0.1838836669921875
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
tommy,0.1221800372004509,0.1589435338973999,0.17412009835243225,0.182508647441864,0.22820132970809937,0.11403163522481918,0.12281157821416855
lee,0.19203267991542816,0.13709989190101624,0.19656604528427124,0.11852946877479553,0.21539461612701416,0.21427768468856812,0.19113655388355255
jones,0.18502666056156158,0.19563491642475128,0.16578753292560577,0.13533924520015717,0.19961781799793243,0.24412500858306885,0.1838836669921875
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
ashley,0.18406951427459717,0.11397204548120499,0.15400227904319763,0.21691158413887024,0.22322620451450348,0.19891653954982758,0.17255626618862152
judd,0.174101784825325,0.15424345433712006,0.23637275397777557,0.16385063529014587,0.17483404278755188,0.20553229749202728,0.196035236120224
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
jack,0.10011694580316544,0.156918466091156,0.13651171326637268,0.11838724464178085,0.15721763670444489,0.21903273463249207,0.10524740070104599
lemmon,0.1397789567708969,0.27206143736839294,0.2190689891576767,0.20780372619628906,0.19648520648479462,0.287695050239563,0.1812198907136917
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
natalie,0.16692182421684265,0.20282123982906342,0.23599471151828766,0.1398334801197052,0.10459648817777634,0.1551782786846161,0.14094378054141998
portman,0.14777596294879913,0.2106943279504776,0.2576705515384674,0.18041756749153137,0.2834175229072571,0.26293233036994934,0.13268285989761353
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
mira,0.1488002985715866,0.15425220131874084,0.13555724918842316,0.2056376188993454,0.13279202580451965,0.12321774661540985,0.05363428220152855
sorvino,0.14098094403743744,0.30448898673057556,0.29482144117355347,0.17794448137283325,0.13973520696163177,0.23737186193466187,0.17572718858718872
",",0.3087472915649414,0.2816491723060608,0.2754141688346863,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
elisabeth,0.14881838858127594,0.16488905251026154,0.26870131492614746,0.22032330930233002,0.18414558470249176,0.20701169967651367,0.1804756224155426
