,where,did,old,briton,call,home,?
céloron,0.2078436315059662,0.14053545892238617,0.2073020190000534,0.15736329555511475,0.15143439173698425,0.14637450873851776,0.21622054278850555
continued,0.15841558575630188,0.4863187372684479,0.17985102534294128,0.24029378592967987,0.1163632795214653,0.17005819082260132,0.10404038429260254
south,0.2539864182472229,0.1510593444108963,0.1712985783815384,0.209181010723114,0.10324976593255997,0.20966632664203644,0.12336621433496475
until,0.30704590678215027,0.33905428647994995,0.255244642496109,0.2235039621591568,0.14728033542633057,0.2705398201942444,0.20304496586322784
his,0.29880598187446594,0.3546801507472992,0.2539081573486328,0.2762729823589325,0.08363278955221176,0.3141528069972992,0.18075084686279297
expedition,0.18943625688552856,0.21760712563991547,0.11301618814468384,0.2698623239994049,0.07267133891582489,0.1288585215806961,0.10355690121650696
reached,0.2654554843902588,0.24863581359386444,0.11123934388160706,0.1540592908859253,0.1349838376045227,0.15771901607513428,0.1518019139766693
the,0.5003893971443176,0.34736719727516174,0.31849798560142517,0.24138320982456207,0.26640447974205017,0.28978195786476135,0.22068053483963013
confluence,0.2280367910861969,0.047710150480270386,0.20325523614883423,0.2004305124282837,0.0426119789481163,0.1434514820575714,0.12977661192417145
of,0.38066378235816956,0.2513895630836487,0.30522194504737854,0.17805027961730957,0.2378445267677307,0.24402645230293274,0.1826142966747284
the,0.5003893971443176,0.34736719727516174,0.31849798560142517,0.24138320982456207,0.26640447974205017,0.28978195786476135,0.22068053483963013
ohio,0.2284250259399414,0.11018496751785278,0.13945230841636658,0.13214904069900513,0.16839616000652313,0.17671357095241547,0.10064033418893814
and,0.43859338760375977,0.34479495882987976,0.29022282361984253,0.18274587392807007,0.237839937210083,0.24667192995548248,0.20544172823429108
the,0.5003893971443176,0.34736719727516174,0.31849798560142517,0.24138320982456207,0.26640447974205017,0.28978195786476135,0.22068053483963013
miami,0.1959831267595291,0.20621727406978607,0.07857001572847366,0.14090219140052795,0.11523201316595078,0.2059464454650879,0.14054250717163086
rivers,0.21378211677074432,0.13621489703655243,0.15650223195552826,0.13304342329502106,0.0653945729136467,0.12171358615159988,0.15866327285766602
",",0.3149496018886566,0.3015086054801941,0.26524028182029724,0.19297021627426147,0.2670435905456543,0.2790627181529999,0.31091248989105225
which,0.5477990508079529,0.2750149369239807,0.3071022629737854,0.1816594898700714,0.25027644634246826,0.223346546292305,0.25814583897590637
lay,0.17248235642910004,0.20838341116905212,0.17264887690544128,0.16291087865829468,0.2542601227760315,0.10699135810136795,0.19041578471660614
just,0.4018353819847107,0.38283270597457886,0.28688839077949524,0.29477185010910034,0.30626994371414185,0.23831985890865326,0.4144178032875061
south,0.2539864182472229,0.1510593444108963,0.1712985783815384,0.209181010723114,0.10324976593255997,0.20966632664203644,0.12336621433496475
of,0.38066378235816956,0.2513895630836487,0.30522194504737854,0.17805027961730957,0.2378445267677307,0.24402645230293274,0.1826142966747284
the,0.5003893971443176,0.34736719727516174,0.31849798560142517,0.24138320982456207,0.26640447974205017,0.28978195786476135,0.22068053483963013
village,0.2085874229669571,0.15373362600803375,0.14895766973495483,0.22132465243339539,0.14598089456558228,0.2615598440170288,0.040922991931438446
of,0.38066378235816956,0.2513895630836487,0.30522194504737854,0.17805027961730957,0.2378445267677307,0.24402645230293274,0.1826142966747284
pickawillany,0.306057333946228,0.20178653299808502,0.2691182792186737,0.35383641719818115,0.2546144723892212,0.28255632519721985,0.2701047658920288
",",0.3149496018886566,0.3015086054801941,0.26524028182029724,0.19297021627426147,0.2670435905456543,0.2790627181529999,0.31091248989105225
the,0.5003893971443176,0.34736719727516174,0.31849798560142517,0.24138320982456207,0.26640447974205017,0.28978195786476135,0.22068053483963013
home,0.2877289652824402,0.17098017036914825,0.29875805974006653,0.07877372950315475,0.14345099031925201,1.0,0.0757145956158638
of,0.38066378235816956,0.2513895630836487,0.30522194504737854,0.17805027961730957,0.2378445267677307,0.24402645230293274,0.1826142966747284
the,0.5003893971443176,0.34736719727516174,0.31849798560142517,0.24138320982456207,0.26640447974205017,0.28978195786476135,0.22068053483963013
miami,0.1959831267595291,0.20621727406978607,0.07857001572847366,0.14090219140052795,0.11523201316595078,0.2059464454650879,0.14054250717163086
chief,0.11945214867591858,0.18907910585403442,0.233948215842247,0.19788716733455658,0.18679893016815186,0.1667327731847763,0.09466830641031265
known,0.22275541722774506,0.25943970680236816,0.17766082286834717,0.15369893610477448,0.240574911236763,0.14080116152763367,0.18314571678638458
as,0.35409465432167053,0.3596470057964325,0.24722114205360413,0.23439006507396698,0.2785561680793762,0.22556112706661224,0.27043893933296204
``,0.020612511783838272,-0.029888948425650597,-0.007611577399075031,-0.0031709489412605762,0.11138522624969482,-0.08306030929088593,0.0685480609536171
old,0.24182595312595367,0.19123899936676025,1.0000001192092896,0.14478011429309845,0.15115205943584442,0.29875805974006653,0.20577076077461243
briton,0.14414368569850922,0.24976219236850739,0.14478011429309845,0.9999998807907104,0.1374506950378418,0.07877372950315475,0.19319112598896027
'',0.016034942120313644,0.01978493109345436,0.010903947055339813,-8.798392809694633e-05,-0.01835283823311329,-0.02645508386194706,0.018684765323996544
.,0.41390106081962585,0.35288307070732117,0.32390445470809937,0.14560845494270325,0.2601918876171112,0.3067048490047455,0.4130953550338745
