,what,chess,grandmaster,is,also,a,university,alumni,?
other,0.341873437166214,0.1545512080192566,0.08503645658493042,0.25895947217941284,0.5326101183891296,0.2806335389614105,0.1804676055908203,0.18698248267173767,0.24682199954986572
prominent,0.11211586743593216,0.16990926861763,0.2245607078075409,0.1998126059770584,0.25876158475875854,0.2511630952358246,0.1725485473871231,0.20964813232421875,0.12940338253974915
alumni,0.11965817958116531,0.19747237861156464,0.21519716084003448,0.13451172411441803,0.22353194653987885,0.15357637405395508,0.5021953582763672,1.0,0.130934476852417
include,0.1535889357328415,0.060659464448690414,0.07397434115409851,0.28863582015037537,0.4212084710597992,0.18765322864055634,0.09942364692687988,0.17035536468029022,0.14925788342952728
anthropologists,0.3556535243988037,0.17677359282970428,0.171720489859581,0.1946294903755188,0.2535700500011444,0.20907317101955414,0.3324573040008545,0.22849543392658234,0.19407814741134644
david,0.1299152821302414,0.13521680235862732,0.1546136736869812,0.14622443914413452,0.1866082102060318,0.19156141579151154,0.23181812465190887,0.19291892647743225,0.04158485680818558
graeber,0.1578713208436966,0.16134066879749298,0.2957577705383301,0.28102290630340576,0.2955894470214844,0.2997606694698334,0.3108382523059845,0.1925807148218155,0.11992544680833817
and,0.31309178471565247,0.1707576960325241,0.18967273831367493,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.20544172823429108
donald,0.18917277455329895,0.13464656472206116,0.18400171399116516,0.14618076384067535,0.16347600519657135,0.2049299031496048,0.2343788743019104,0.22854860126972198,0.10101330280303955
johanson,0.15556325018405914,0.16410374641418457,0.20737478137016296,0.16181141138076782,0.24754473567008972,0.2502589523792267,0.1646331548690796,0.1570241004228592,0.10351919382810593
",",0.3087472915649414,0.2124890685081482,0.27217549085617065,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.31091248989105225
who,0.40942975878715515,0.18589167296886444,0.23448432981967926,0.24293622374534607,0.47919341921806335,0.36608949303627014,0.2115909904241562,0.1722409725189209,0.26220351457595825
is,0.28837618231773376,0.149025097489357,0.1898016780614853,1.0,0.5012649297714233,0.658733606338501,0.20346471667289734,0.13451172411441803,0.22961433231830597
best,0.3036847710609436,0.18072831630706787,0.23691467940807343,0.30476391315460205,0.33829474449157715,0.2547774314880371,0.19182942807674408,0.2269946187734604,0.2799045741558075
known,0.20381177961826324,0.08595491945743561,0.15825733542442322,0.41921812295913696,0.4766203761100769,0.30882248282432556,0.15387564897537231,0.13047896325588226,0.18314571678638458
for,0.3017193675041199,0.18480095267295837,0.19531497359275818,0.43268078565597534,0.5373267531394958,0.44038116931915283,0.18573740124702454,0.21824529767036438,0.264628142118454
discovering,0.22784562408924103,0.1352112591266632,0.14599622786045074,0.25847315788269043,0.22801923751831055,0.23190158605575562,0.15140287578105927,0.11162231862545013,0.12564857304096222
the,0.42745697498321533,0.1906934678554535,0.21355995535850525,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.22068053483963013
fossil,0.22930388152599335,0.05324885994195938,0.0903649553656578,0.1777227222919464,0.1893613189458847,0.19444382190704346,0.18143925070762634,0.11922886222600937,0.15712964534759521
of,0.33290785551071167,0.1563497632741928,0.14488187432289124,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.27771928906440735,0.1826142966747284
a,0.3320399522781372,0.16663268208503723,0.22359374165534973,0.658733606338501,0.5149940252304077,1.0,0.20256656408309937,0.15357637405395508,0.23916715383529663
female,0.14235767722129822,0.16895976662635803,0.18589560687541962,0.19344212114810944,0.23004703223705292,0.22815600037574768,0.12970054149627686,0.1910683661699295,0.17839525640010834
hominid,0.3022397756576538,0.17299827933311462,0.2020084112882614,0.24463029205799103,0.2535611093044281,0.2465876340866089,0.21537090837955475,0.15708892047405243,0.22363804280757904
australopithecine,0.2375214844942093,0.15844322741031647,0.21350611746311188,0.22170589864253998,0.21599887311458588,0.2479441612958908,0.19324791431427002,0.13706199824810028,0.17568087577819824
known,0.20381177961826324,0.08595491945743561,0.15825733542442322,0.41921812295913696,0.4766203761100769,0.30882248282432556,0.15387564897537231,0.13047896325588226,0.18314571678638458
as,0.31749409437179565,0.14602285623550415,0.2001531720161438,0.43216490745544434,0.5774298906326294,0.39550232887268066,0.21858684718608856,0.19796635210514069,0.27043893933296204
``,0.008517155423760414,0.10010182857513428,0.06654919683933258,0.058766357600688934,0.000636551936622709,0.07272057235240936,-0.05806000158190727,-0.010103246197104454,0.0685480609536171
lucy,0.17002654075622559,0.1703302264213562,0.13193807005882263,0.20964452624320984,0.21625280380249023,0.2542930245399475,0.12886422872543335,0.1239628866314888,0.09337817877531052
'',0.08143015950918198,-0.06613729894161224,-0.053247880190610886,0.0793738141655922,0.05102188512682915,0.04890415817499161,0.0635535717010498,-0.00038028141716495156,0.018684765323996544
in,0.30808621644973755,0.17556577920913696,0.2137821912765503,0.5394441485404968,0.5073733329772949,0.539380669593811,0.3201795518398285,0.2126772403717041,0.20430970191955566
the,0.42745697498321533,0.1906934678554535,0.21355995535850525,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.22068053483963013
afar,0.26396444439888,0.13217595219612122,0.1568479984998703,0.20246179401874542,0.22027431428432465,0.1892734169960022,0.060795072466135025,-0.024805370718240738,0.18277935683727264
triangle,0.17060917615890503,0.100328728556633,0.09845650941133499,0.2515420913696289,0.21195831894874573,0.27241039276123047,0.1621193140745163,0.09176084399223328,0.10392679274082184
region,0.2298986315727234,0.08388891071081161,0.14653225243091583,0.3317503035068512,0.24685944616794586,0.23209655284881592,0.23314552009105682,0.14927051961421967,0.13441751897335052
",",0.3087472915649414,0.2124890685081482,0.27217549085617065,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.31091248989105225
psychologist,0.23786331713199615,0.2320292890071869,0.27103736996650696,0.17603515088558197,0.20501992106437683,0.22190652787685394,0.31599730253219604,0.18834243714809418,0.18498839437961578
john,0.18237407505512238,0.07431649416685104,0.1693151593208313,0.16449548304080963,0.2478664070367813,0.20638683438301086,0.17917944490909576,0.16326703131198883,0.13162356615066528
b.,-0.08520887047052383,-0.09223397821187973,-0.08920114487409592,0.004180660005658865,-0.03554319217801094,0.027316100895404816,0.012780464254319668,-0.011513943783938885,-0.032647255808115005
watson,0.21841923892498016,0.18346090614795685,0.23780378699302673,0.15546134114265442,0.17282888293266296,0.1590772420167923,0.16969849169254303,0.10495060682296753,0.20794717967510223
",",0.3087472915649414,0.2124890685081482,0.27217549085617065,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.31091248989105225
american,0.1909721940755844,0.1520630419254303,0.21474722027778625,0.1853146106004715,0.2794059216976166,0.22026167809963226,0.22128956019878387,0.2632140517234802,0.18877598643302917
psychologist,0.23786331713199615,0.2320292890071869,0.27103736996650696,0.17603515088558197,0.20501992106437683,0.22190652787685394,0.31599730253219604,0.18834243714809418,0.18498839437961578
who,0.40942975878715515,0.18589167296886444,0.23448432981967926,0.24293622374534607,0.47919341921806335,0.36608949303627014,0.2115909904241562,0.1722409725189209,0.26220351457595825
established,0.14869536459445953,0.11408894509077072,0.17449407279491425,0.1754443645477295,0.20417658984661102,0.23500119149684906,0.1973452866077423,0.1928386241197586,0.15917523205280304
the,0.42745697498321533,0.1906934678554535,0.21355995535850525,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.22068053483963013
psychological,0.2972583472728729,0.19742286205291748,0.19250662624835968,0.21686284244060516,0.26766303181648254,0.2531966269016266,0.23952975869178772,0.1914004236459732,0.18135279417037964
school,0.18774057924747467,0.13137981295585632,0.24185708165168762,0.19488026201725006,0.2439606934785843,0.2245093584060669,0.48676231503486633,0.34342068433761597,0.15091250836849213
of,0.33290785551071167,0.1563497632741928,0.14488187432289124,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.27771928906440735,0.1826142966747284
behaviorism,0.3556971848011017,0.21636976301670074,0.15950699150562286,0.16625480353832245,0.22746436297893524,0.209135964512825,0.3076213002204895,0.22160138189792633,0.20665867626667023
",",0.3087472915649414,0.2124890685081482,0.27217549085617065,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.31091248989105225
communication,0.283955842256546,0.11013427376747131,0.1157507449388504,0.23138649761676788,0.3279547095298767,0.25636687874794006,0.21856576204299927,0.16168665885925293,0.1517418920993805
theorist,0.2376740425825119,0.24327747523784637,0.2900013327598572,0.16258060932159424,0.1977880597114563,0.23362259566783905,0.25469011068344116,0.22362135350704193,0.13939635455608368
harold,0.14345300197601318,0.1535428762435913,0.19777823984622955,0.11926310509443283,0.12750914692878723,0.2205168902873993,0.14101642370224,0.17186811566352844,0.151779443025589
innis,0.08452872931957245,0.29554545879364014,0.37293219566345215,0.1608372926712036,0.1549568474292755,0.1925940066576004,0.16362372040748596,0.16490676999092102,0.13932284712791443
",",0.3087472915649414,0.2124890685081482,0.27217549085617065,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.31091248989105225
chess,0.13002683222293854,1.0,0.664706826210022,0.149025097489357,0.12458542734384537,0.16663268208503723,0.15360502898693085,0.19747237861156464,0.10200536996126175
grandmaster,0.15527546405792236,0.664706826210022,1.0,0.1898016780614853,0.18763159215450287,0.22359374165534973,0.19005845487117767,0.21519716084003448,0.19814728200435638
samuel,0.14263929426670074,0.13679853081703186,0.13468246161937714,0.11145944148302078,0.13949932157993317,0.19971542060375214,0.1591002494096756,0.1036643236875534,0.09954892843961716
reshevsky,0.18159818649291992,0.4368916153907776,0.5072612762451172,0.15567950904369354,0.13495510816574097,0.2155655026435852,0.2730470299720764,0.1303197741508484,0.14220212399959564
",",0.3087472915649414,0.2124890685081482,0.27217549085617065,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.31091248989105225
and,0.31309178471565247,0.1707576960325241,0.18967273831367493,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.20544172823429108
conservative,0.1886831820011139,0.13264809548854828,0.2085520178079605,0.2060939073562622,0.23289889097213745,0.2118833065032959,0.2191525399684906,0.16284675896167755,0.1597563922405243
international,0.10870302468538284,0.20100747048854828,0.2525176703929901,0.19279639422893524,0.27179598808288574,0.24617823958396912,0.28907111287117004,0.23816587030887604,0.15335838496685028
relations,0.184731587767601,0.15178921818733215,0.18639497458934784,0.1847245991230011,0.3124222159385681,0.19898086786270142,0.2883084714412689,0.2453867495059967,0.13942402601242065
scholar,0.18881338834762573,0.2474694848060608,0.3219052255153656,0.21637843549251556,0.22191646695137024,0.2297242283821106,0.37606093287467957,0.23801086843013763,0.1606755405664444
