,what,did,disney,rename,capital,city/abc,after,first,acquiring,the,company,?
disney,0.19632026553153992,0.16180537641048431,1.0,0.17729882895946503,0.17269915342330933,0.27248886227607727,0.1547435224056244,0.21060588955879211,0.2878875136375427,0.24980762600898743,0.29213109612464905,0.22150784730911255
shareholders,0.19183693826198578,0.18547585606575012,0.2444583922624588,0.23950599133968353,0.21919628977775574,0.263683557510376,0.16306672990322113,0.18393824994564056,0.36841750144958496,0.2319745272397995,0.5091574788093567,0.20222683250904083
approved,0.23795665800571442,0.2830694019794464,0.1359703689813614,0.36676016449928284,0.1527923345565796,0.2544679343700409,0.2736037075519562,0.3031943738460541,0.25002408027648926,0.30207422375679016,0.19745469093322754,0.25914356112480164
the,0.42745697498321533,0.34736719727516174,0.24980762600898743,0.19180665910243988,0.3049491047859192,0.3114219009876251,0.4565047025680542,0.49448907375335693,0.24833059310913086,1.0,0.26591673493385315,0.22068053483963013
merger,0.15280666947364807,0.13246625661849976,0.15781092643737793,0.36735618114471436,0.21639522910118103,0.2837468087673187,0.21007636189460754,0.1690550148487091,0.19581332802772522,0.2557354271411896,0.3440839648246765,0.1345871090888977
at,0.2838611304759979,0.28390252590179443,0.13690274953842163,0.09566812217235565,0.1734548956155777,0.29835399985313416,0.3622083067893982,0.3138778805732727,0.11277476698160172,0.457212895154953,0.17487694323062897,0.21978627145290375
a,0.3320399522781372,0.2552328109741211,0.21907898783683777,0.1470119208097458,0.16007359325885773,0.2718352973461151,0.3831600844860077,0.4287874400615692,0.21329553425312042,0.5829201340675354,0.22037413716316223,0.23916715383529663
special,0.24134232103824615,0.20785176753997803,0.16201868653297424,0.2522720992565155,0.09895525872707367,0.2429116815328598,0.16394950449466705,0.26929977536201477,0.12662415206432343,0.3027077615261078,0.14478261768817902,0.29623302817344666
conference,0.15329721570014954,0.1365220993757248,0.1331706941127777,0.10166215896606445,0.14189980924129486,0.2764612138271332,0.15634551644325256,0.2306928038597107,0.16204257309436798,0.25393402576446533,0.19717010855674744,0.11172781884670258
in,0.30808621644973755,0.2593238651752472,0.18521910905838013,0.1389016956090927,0.3233928978443146,0.34050583839416504,0.44050168991088867,0.4127444326877594,0.22617599368095398,0.6662389636039734,0.22141718864440918,0.20430970191955566
new,0.2130378633737564,0.227974995970726,0.17695242166519165,0.24536292254924774,0.20246382057666779,0.3428288996219635,0.2620960772037506,0.3283863663673401,0.24549147486686707,0.3845241069793701,0.16146139800548553,0.14782847464084625
york,0.15652963519096375,0.16606222093105316,0.181813582777977,0.0939098671078682,0.18466699123382568,0.42277413606643677,0.21179963648319244,0.2719916105270386,0.19124551117420197,0.3034006953239441,0.2139335423707962,0.15262620151042938
city,0.17493832111358643,0.12266099452972412,0.15314722061157227,0.16307194530963898,0.5637158751487732,0.6475919485092163,0.2613813877105713,0.20456640422344208,0.12088311463594437,0.35769423842430115,0.25891005992889404,0.13423943519592285
on,0.34226128458976746,0.2670976221561432,0.1984206587076187,0.12971846759319305,0.15679915249347687,0.2913268804550171,0.39330315589904785,0.3120559751987457,0.2067314088344574,0.5107308030128479,0.23664942383766174,0.2714994251728058
january,0.19257698953151703,0.23508968949317932,0.1718500405550003,0.28088486194610596,0.22804850339889526,0.25671809911727905,0.31672435998916626,0.2734774649143219,0.07875083386898041,0.2467057853937149,0.17861855030059814,0.28608936071395874
4,-0.04324747622013092,0.0646207332611084,0.10137546062469482,0.13998176157474518,0.17399704456329346,0.14774619042873383,0.12316353619098663,0.18687711656093597,0.04788702353835106,0.15499350428581238,0.17187881469726562,0.010515431873500347
",",0.3087472915649414,0.3015086054801941,0.2132069319486618,0.256489634513855,0.28033894300460815,0.3596278131008148,0.38860568404197693,0.34503069519996643,0.19694752991199493,0.4933079481124878,0.2697763442993164,0.31091248989105225
1996,0.1822642683982849,0.24150575697422028,-0.07817627489566803,0.15198591351509094,0.15480369329452515,0.014864726923406124,0.15750235319137573,0.0683852955698967,0.005782825406640768,0.10029517859220505,0.014958156272768974,0.18022380769252777
",",0.3087472915649414,0.3015086054801941,0.2132069319486618,0.256489634513855,0.28033894300460815,0.3596278131008148,0.38860568404197693,0.34503069519996643,0.19694752991199493,0.4933079481124878,0.2697763442993164,0.31091248989105225
with,0.2464839518070221,0.25472134351730347,0.2006005197763443,0.1304364800453186,0.13558538258075714,0.20282214879989624,0.33843478560447693,0.2691199779510498,0.3149304986000061,0.4223487675189972,0.24132338166236877,0.2433311939239502
the,0.42745697498321533,0.34736719727516174,0.24980762600898743,0.19180665910243988,0.3049491047859192,0.3114219009876251,0.4565047025680542,0.49448907375335693,0.24833059310913086,1.0,0.26591673493385315,0.22068053483963013
acquisition,0.21367503702640533,0.15165235102176666,0.25299376249313354,0.17271898686885834,0.19870182871818542,0.22467446327209473,0.18173980712890625,0.2649422287940979,0.6491662263870239,0.2637207508087158,0.3623914420604706,0.11946909129619598
of,0.33290785551071167,0.2513895630836487,0.19926400482654572,0.12217318266630173,0.30823585391044617,0.26541265845298767,0.3867455720901489,0.3536086082458496,0.2614293098449707,0.733189046382904,0.20467796921730042,0.1826142966747284
capital,0.17967931926250458,0.08427972346544266,0.17269915342330933,0.24080470204353333,0.9999999403953552,0.42437005043029785,0.25313887000083923,0.19939085841178894,0.1384553611278534,0.3049491047859192,0.1646019071340561,0.0907452180981636
cities/abc,0.17345023155212402,0.11703836172819138,0.18020334839820862,0.23870037496089935,0.4365534782409668,0.7429579496383667,0.16801127791404724,0.2580656111240387,0.09513446688652039,0.2729387879371643,0.20599041879177094,0.2519042491912842
being,0.3760843276977539,0.27905046939849854,0.16948647797107697,0.23459812998771667,0.18257801234722137,0.18238523602485657,0.37292909622192383,0.3338102698326111,0.2917969822883606,0.419739305973053,0.18826620280742645,0.26743772625923157
completed,0.19063329696655273,0.2574852406978607,0.20391148328781128,0.15947680175304413,0.2124406099319458,0.2710580825805664,0.3119466304779053,0.3614111840724945,0.222345232963562,0.29278936982154846,0.19122301042079926,0.08272653818130493
on,0.34226128458976746,0.2670976221561432,0.1984206587076187,0.12971846759319305,0.15679915249347687,0.2913268804550171,0.39330315589904785,0.3120559751987457,0.2067314088344574,0.5107308030128479,0.23664942383766174,0.2714994251728058
february,0.1913013905286789,0.25426602363586426,0.19753484427928925,0.2669288218021393,0.2452402114868164,0.2932664453983307,0.31998828053474426,0.27188631892204285,0.07145606726408005,0.26483774185180664,0.16180594265460968,0.29594847559928894
9,-0.048040688037872314,0.038853127509355545,0.0012511456152424216,-0.02184341661632061,0.024746792390942574,0.007826834917068481,0.03286421671509743,0.14117105305194855,0.06373145431280136,0.023652536794543266,0.0320243313908577,-0.026682810857892036
;,0.10986888408660889,0.10727239400148392,0.08175265789031982,-0.004451198037713766,0.07159299403429031,0.09679486602544785,-0.01834123209118843,0.07760433852672577,0.0642489641904831,0.09152708947658539,0.0690227821469307,0.10349778085947037
following,0.2506418824195862,0.28040066361427307,0.2012777179479599,0.1467055231332779,0.18404844403266907,0.20474514365196228,0.39623188972473145,0.27108168601989746,0.10489057749509811,0.39779382944107056,0.12013605982065201,0.1555173695087433
the,0.42745697498321533,0.34736719727516174,0.24980762600898743,0.19180665910243988,0.3049491047859192,0.3114219009876251,0.4565047025680542,0.49448907375335693,0.24833059310913086,1.0,0.26591673493385315,0.22068053483963013
sale,0.19106879830360413,0.17367155849933624,0.18921726942062378,0.036720480769872665,0.09675512462854385,0.23944655060768127,0.13556316494941711,0.22473981976509094,0.21297036111354828,0.23683100938796997,0.3078809678554535,0.10629682242870331
",",0.3087472915649414,0.3015086054801941,0.2132069319486618,0.256489634513855,0.28033894300460815,0.3596278131008148,0.38860568404197693,0.34503069519996643,0.19694752991199493,0.4933079481124878,0.2697763442993164,0.31091248989105225
disney,0.19632026553153992,0.16180537641048431,1.0,0.17729882895946503,0.17269915342330933,0.27248886227607727,0.1547435224056244,0.21060588955879211,0.2878875136375427,0.24980762600898743,0.29213109612464905,0.22150784730911255
renamed,0.16309694945812225,0.20125629007816315,0.2042502462863922,0.7403435111045837,0.27662593126296997,0.3405245840549469,0.38053110241889954,0.2896541357040405,0.18532034754753113,0.2855224609375,0.19906596839427948,0.13648955523967743
its,0.30393704771995544,0.19922670722007751,0.19488584995269775,0.19821465015411377,0.2783217430114746,0.2858982980251312,0.29879069328308105,0.26377397775650024,0.2836109697818756,0.559237003326416,0.258992999792099,0.15103481709957123
new,0.2130378633737564,0.227974995970726,0.17695242166519165,0.24536292254924774,0.20246382057666779,0.3428288996219635,0.2620960772037506,0.3283863663673401,0.24549147486686707,0.3845241069793701,0.16146139800548553,0.14782847464084625
subsidiary,0.17018544673919678,0.134933739900589,0.28985098004341125,0.2554963231086731,0.22340625524520874,0.3837066888809204,0.16827407479286194,0.21430225670337677,0.3492864668369293,0.2279236614704132,0.5609620213508606,0.12890306115150452
abc,0.1317344456911087,0.13353709876537323,0.37895750999450684,0.10593575239181519,0.2084534764289856,0.5051268935203552,0.20314010977745056,0.2403600513935089,0.11763309687376022,0.2068762183189392,0.16210390627384186,0.19065172970294952
inc,0.13337670266628265,0.0762157291173935,0.32398492097854614,0.18332873284816742,0.0878644809126854,0.2811537981033325,0.16222581267356873,0.12673252820968628,0.36282700300216675,0.19157539308071136,0.493925005197525,0.1598585546016693
.,0.3567904531955719,0.35288307070732117,0.23698924481868744,0.2002442181110382,0.23657599091529846,0.37623268365859985,0.35870397090911865,0.4345304071903229,0.17012614011764526,0.5934505462646484,0.266353577375412,0.4130953550338745
