,what,french,city,was,new,rochelle,named,after,?
it,0.45803478360176086,0.18351560831069946,0.3001909852027893,0.4577186405658722,0.23156195878982544,0.20615538954734802,0.27125322818756104,0.36872005462646484,0.25732165575027466
was,0.22111038863658905,0.2523815333843231,0.3188765048980713,1.0000001192092896,0.2748313844203949,0.18673281371593475,0.37528327107429504,0.49306565523147583,0.18412111699581146
named,0.1525408923625946,0.16437038779258728,0.20384898781776428,0.37528327107429504,0.24223081767559052,0.1756945699453354,1.0,0.4528660774230957,0.1297498345375061
new,0.2130378633737564,0.1977054476737976,0.3555362820625305,0.2748313844203949,0.9999999403953552,0.32628077268600464,0.24223081767559052,0.2620960772037506,0.14782847464084625
rochelle,0.16387401521205902,0.3203270733356476,0.37419381737709045,0.18673281371593475,0.32628077268600464,0.9999999403953552,0.1756945699453354,0.2144865095615387,0.12029755860567093
after,0.21973377466201782,0.18600507080554962,0.2613813877105713,0.49306565523147583,0.2620960772037506,0.2144865095615387,0.4528660774230957,1.0,0.16608688235282898
la,0.15497572720050812,0.2886110246181488,0.17040371894836426,0.1975202113389969,0.16597361862659454,0.4139569103717804,0.17379549145698547,0.17606419324874878,0.16701938211917877
rochelle,0.16387401521205902,0.3203270733356476,0.37419381737709045,0.18673281371593475,0.32628077268600464,0.9999999403953552,0.1756945699453354,0.2144865095615387,0.12029755860567093
",",0.3087472915649414,0.28806620836257935,0.35839709639549255,0.45456063747406006,0.36073189973831177,0.311332106590271,0.2530003488063812,0.38860568404197693,0.31091248989105225
their,0.35142919421195984,0.18787698447704315,0.18052278459072113,0.2396296262741089,0.25697171688079834,0.20293977856636047,0.15600357949733734,0.30973172187805176,0.1898253709077835
former,0.13598288595676422,0.20384255051612854,0.24221928417682648,0.2544213533401489,0.2383175641298294,0.17919676005840302,0.20038196444511414,0.2049642652273178,0.10570605844259262
strong-hold,0.30668553709983826,0.19023917615413666,0.30457279086112976,0.35886141657829285,0.2579696774482727,0.17471852898597717,0.23610585927963257,0.24520909786224365,0.2047278881072998
in,0.30808621644973755,0.22093388438224792,0.3911624252796173,0.45514053106307983,0.3758552670478821,0.3301922380924225,0.28130269050598145,0.44050168991088867,0.20430970191955566
france,0.17793065309524536,0.5492131114006042,0.20111693441867828,0.2715669870376587,0.2269197404384613,0.3843412697315216,0.15064896643161774,0.2599034905433655,0.15069349110126495
.,0.3567904531955719,0.2480926215648651,0.29856356978416443,0.40146201848983765,0.35031336545944214,0.24345849454402924,0.24760639667510986,0.35870397090911865,0.4130953550338745
