,how,far,is,fresno,city,college,from,the,tower,district,?
in,0.2601168751716614,0.2599720060825348,0.5394441485404968,0.26126348972320557,0.3911624252796173,0.2160365730524063,0.4274188280105591,0.6662389636039734,0.22630389034748077,0.30883273482322693,0.20430970191955566
1916,0.10101387649774551,0.10432512313127518,0.10923028737306595,0.18849803507328033,0.2379097044467926,0.18695980310440063,0.1579265296459198,0.3370361626148224,0.12850899994373322,0.14073309302330017,0.04379114508628845
the,0.33890387415885925,0.38564538955688477,0.5823672413825989,0.22571885585784912,0.35769423842430115,0.19751401245594025,0.40150508284568787,1.0,0.2398453801870346,0.2690705955028534,0.22068053483963013
college,0.138996884226799,0.13325272500514984,0.15433147549629211,0.3781706988811493,0.28868162631988525,0.9999999403953552,0.19399894773960114,0.19751401245594025,0.18417707085609436,0.20849910378456116,0.11076676845550537
moved,0.17376862466335297,0.23002386093139648,0.2061556726694107,0.2553357779979706,0.28459060192108154,0.21290406584739685,0.3269204795360565,0.32031023502349854,0.15399102866649628,0.2242746502161026,0.15112607181072235
to,0.44169697165489197,0.3375735878944397,0.42745086550712585,0.22500741481781006,0.20300441980361938,0.21170179545879364,0.4069952368736267,0.535392165184021,0.16907963156700134,0.1543883979320526,0.29463258385658264
what,0.6468034982681274,0.34794166684150696,0.28837618231773376,0.159109428524971,0.17493832111358643,0.20568516850471497,0.2737620174884796,0.42745697498321533,0.12919922173023224,0.13126243650913239,0.5051238536834717
is,0.22544461488723755,0.30568554997444153,1.0,0.2127077877521515,0.3186660706996918,0.15433147549629211,0.27355384826660156,0.5823672413825989,0.1400395631790161,0.2656395733356476,0.22961433231830597
now,0.2802366018295288,0.3602614998817444,0.39589470624923706,0.20491930842399597,0.2560482323169708,0.22301945090293884,0.2788202464580536,0.38266420364379883,0.1527041345834732,0.21224530041217804,0.29641881585121155
the,0.33890387415885925,0.38564538955688477,0.5823672413825989,0.22571885585784912,0.35769423842430115,0.19751401245594025,0.40150508284568787,1.0,0.2398453801870346,0.2690705955028534,0.22068053483963013
site,0.16638165712356567,0.19428898394107819,0.2314486801624298,0.14623530209064484,0.21661800146102905,0.1384371966123581,0.12587226927280426,0.288954496383667,0.23372001945972443,0.15292534232139587,0.2014765441417694
of,0.2480744868516922,0.3005201518535614,0.4854315221309662,0.1875009983778,0.32503411173820496,0.2384195327758789,0.4249346852302551,0.733189046382904,0.2271278351545334,0.2673880457878113,0.1826142966747284
fresno,0.06638962775468826,0.10529384016990662,0.2127077877521515,1.0000001192092896,0.2780216634273529,0.3781706988811493,0.26358702778816223,0.22571885585784912,0.13243645429611206,0.16571244597434998,0.13224096596240997
city,0.12024712562561035,0.1871209293603897,0.3186660706996918,0.2780216634273529,1.0,0.28868162631988525,0.3118290305137634,0.35769423842430115,0.2797621786594391,0.42766356468200684,0.13423943519592285
college,0.138996884226799,0.13325272500514984,0.15433147549629211,0.3781706988811493,0.28868162631988525,0.9999999403953552,0.19399894773960114,0.19751401245594025,0.18417707085609436,0.20849910378456116,0.11076676845550537
one-half,0.19868208467960358,0.2236981987953186,0.28374963998794556,0.1596781462430954,0.19634266197681427,0.20078113675117493,0.1991117298603058,0.3720495104789734,0.25185054540634155,0.24051372706890106,0.17852328717708588
mile,0.14129145443439484,0.2239835262298584,0.21025077998638153,0.19206883013248444,0.26825156807899475,0.1655884087085724,0.18132376670837402,0.20835919678211212,0.21026401221752167,0.22968102991580963,0.11426067352294922
north,0.12114071100950241,0.3164401054382324,0.2993389368057251,0.2349468171596527,0.3820379972457886,0.15342095494270325,0.3180590271949768,0.36298373341560364,0.20501230657100677,0.30482080578804016,0.11829731613397598
of,0.2480744868516922,0.3005201518535614,0.4854315221309662,0.1875009983778,0.32503411173820496,0.2384195327758789,0.4249346852302551,0.733189046382904,0.2271278351545334,0.2673880457878113,0.1826142966747284
the,0.33890387415885925,0.38564538955688477,0.5823672413825989,0.22571885585784912,0.35769423842430115,0.19751401245594025,0.40150508284568787,1.0,0.2398453801870346,0.2690705955028534,0.22068053483963013
tower,0.10226675122976303,0.16865962743759155,0.1400395631790161,0.13243645429611206,0.2797621786594391,0.18417707085609436,0.19038443267345428,0.2398453801870346,1.0,0.20217934250831604,0.10395228117704391
district,0.051102448254823685,0.14899702370166779,0.2656395733356476,0.16571244597434998,0.42766356468200684,0.20849910378456116,0.20739300549030304,0.2690705955028534,0.20217934250831604,1.0,0.06725285202264786
.,0.3287222981452942,0.3168189823627472,0.4569662809371948,0.2480216920375824,0.29856356978416443,0.24378922581672668,0.41536515951156616,0.5934505462646484,0.21111081540584564,0.23195737600326538,0.4130953550338745
,how,far,is,fresno,city,college,from,the,tower,district,?
the,0.33890387415885925,0.38564538955688477,0.5823672413825989,0.22571885585784912,0.35769423842430115,0.19751401245594025,0.40150508284568787,1.0,0.2398453801870346,0.2690705955028534,0.22068053483963013
tower,0.10226675122976303,0.16865962743759155,0.1400395631790161,0.13243645429611206,0.2797621786594391,0.18417707085609436,0.19038443267345428,0.2398453801870346,1.0,0.20217934250831604,0.10395228117704391
district,0.051102448254823685,0.14899702370166779,0.2656395733356476,0.16571244597434998,0.42766356468200684,0.20849910378456116,0.20739300549030304,0.2690705955028534,0.20217934250831604,1.0,0.06725285202264786
neighborhood,0.1466134935617447,0.1947508156299591,0.20414865016937256,0.3306880593299866,0.38386455178260803,0.2376551628112793,0.19324041903018951,0.20152483880519867,0.2610515058040619,0.3614698350429535,0.048473283648490906
is,0.22544461488723755,0.30568554997444153,1.0,0.2127077877521515,0.3186660706996918,0.15433147549629211,0.27355384826660156,0.5823672413825989,0.1400395631790161,0.2656395733356476,0.22961433231830597
just,0.41178324818611145,0.3934100866317749,0.369599312543869,0.21398793160915375,0.2000201791524887,0.22336025536060333,0.3340560793876648,0.40061673521995544,0.24760770797729492,0.13704387843608856,0.4144178032875061
north,0.12114071100950241,0.3164401054382324,0.2993389368057251,0.2349468171596527,0.3820379972457886,0.15342095494270325,0.3180590271949768,0.36298373341560364,0.20501230657100677,0.30482080578804016,0.11829731613397598
of,0.2480744868516922,0.3005201518535614,0.4854315221309662,0.1875009983778,0.32503411173820496,0.2384195327758789,0.4249346852302551,0.733189046382904,0.2271278351545334,0.2673880457878113,0.1826142966747284
downtown,0.14563307166099548,0.1732311099767685,0.21999821066856384,0.29853299260139465,0.45015019178390503,0.24043384194374084,0.1955382227897644,0.2602716088294983,0.31980279088020325,0.40016987919807434,0.15638743340969086
fresno,0.06638962775468826,0.10529384016990662,0.2127077877521515,1.0000001192092896,0.2780216634273529,0.3781706988811493,0.26358702778816223,0.22571885585784912,0.13243645429611206,0.16571244597434998,0.13224096596240997
proper,0.3029749393463135,0.2486681044101715,0.27530837059020996,0.1534917801618576,0.13601747155189514,0.13007815182209015,0.20771771669387817,0.3680674135684967,0.10038408637046814,0.19516636431217194,0.2291053831577301
",",0.22659391164779663,0.346853643655777,0.4691906273365021,0.2561432421207428,0.35839709639549255,0.23942269384860992,0.39760664105415344,0.4933079481124878,0.20524810254573822,0.25852543115615845,0.31091248989105225
and,0.33647966384887695,0.3353408873081207,0.3859752118587494,0.21513071656227112,0.2827445864677429,0.24619808793067932,0.3601827025413513,0.5171257257461548,0.23948386311531067,0.23884956538677216,0.20544172823429108
one-half,0.19868208467960358,0.2236981987953186,0.28374963998794556,0.1596781462430954,0.19634266197681427,0.20078113675117493,0.1991117298603058,0.3720495104789734,0.25185054540634155,0.24051372706890106,0.17852328717708588
mile,0.14129145443439484,0.2239835262298584,0.21025077998638153,0.19206883013248444,0.26825156807899475,0.1655884087085724,0.18132376670837402,0.20835919678211212,0.21026401221752167,0.22968102991580963,0.11426067352294922
south,0.11786635220050812,0.29976871609687805,0.27680471539497375,0.23715521395206451,0.38135167956352234,0.18556496500968933,0.308648020029068,0.3129390776157379,0.2106269896030426,0.3230174481868744,0.12336621433496475
of,0.2480744868516922,0.3005201518535614,0.4854315221309662,0.1875009983778,0.32503411173820496,0.2384195327758789,0.4249346852302551,0.733189046382904,0.2271278351545334,0.2673880457878113,0.1826142966747284
fresno,0.06638962775468826,0.10529384016990662,0.2127077877521515,1.0000001192092896,0.2780216634273529,0.3781706988811493,0.26358702778816223,0.22571885585784912,0.13243645429611206,0.16571244597434998,0.13224096596240997
city,0.12024712562561035,0.1871209293603897,0.3186660706996918,0.2780216634273529,1.0,0.28868162631988525,0.3118290305137634,0.35769423842430115,0.2797621786594391,0.42766356468200684,0.13423943519592285
college,0.138996884226799,0.13325272500514984,0.15433147549629211,0.3781706988811493,0.28868162631988525,0.9999999403953552,0.19399894773960114,0.19751401245594025,0.18417707085609436,0.20849910378456116,0.11076676845550537
.,0.3287222981452942,0.3168189823627472,0.4569662809371948,0.2480216920375824,0.29856356978416443,0.24378922581672668,0.41536515951156616,0.5934505462646484,0.21111081540584564,0.23195737600326538,0.4130953550338745
