,in,what,country,is,normandy,located,?
the,0.6662389636039734,0.42745697498321533,0.30432501435279846,0.5823672413825989,0.30340051651000977,0.407527357339859,0.22068053483963013
normans,0.23263490200042725,0.15760394930839539,0.20091022551059723,0.16228537261486053,0.77137291431427,0.12128528952598572,0.12354589998722076
(,0.3087427020072937,0.2411840260028839,0.1820623129606247,0.35393038392066956,0.14918088912963867,0.21025894582271576,0.40561532974243164
norman,0.17613162100315094,0.12319435924291611,0.1506342738866806,0.15238438546657562,0.6433278918266296,0.08898437768220901,0.12243545055389404
:,0.020521078258752823,-0.12022944539785385,0.03858891502022743,-0.07222653180360794,-0.04159017652273178,-0.1445346474647522,-0.07156077772378922
nourmands,0.2887619733810425,0.2514561414718628,0.19406598806381226,0.3395399749279022,0.5268135070800781,0.28397390246391296,0.2413279414176941
;,0.092739537358284,0.10986888408660889,0.05315014719963074,0.05324986204504967,0.10724606364965439,0.03696584329009056,0.10349778085947037
french,0.22093388438224792,0.17393042147159576,0.19688838720321655,0.19312386214733124,0.34452369809150696,0.09913129359483719,0.1386883556842804
:,0.020521078258752823,-0.12022944539785385,0.03858891502022743,-0.07222653180360794,-0.04159017652273178,-0.1445346474647522,-0.07156077772378922
normands,0.27291738986968994,0.2053099125623703,0.20006616413593292,0.29882994294166565,0.8443570733070374,0.23987096548080444,0.15818162262439728
;,0.092739537358284,0.10986888408660889,0.05315014719963074,0.05324986204504967,0.10724606364965439,0.03696584329009056,0.10349778085947037
latin,0.18954341113567352,0.1759578436613083,0.24608203768730164,0.1937478482723236,0.12440730631351471,0.11522973328828812,0.1303461492061615
:,0.020521078258752823,-0.12022944539785385,0.03858891502022743,-0.07222653180360794,-0.04159017652273178,-0.1445346474647522,-0.07156077772378922
normanni,0.23294709622859955,0.1924290806055069,0.18825918436050415,0.16468486189842224,0.6867963075637817,0.13552062213420868,0.14378345012664795
),0.3326910734176636,0.26259949803352356,0.18773311376571655,0.37732169032096863,0.16600605845451355,0.19755883514881134,0.42300865054130554
were,0.3815755248069763,0.22298263013362885,0.19303756952285767,0.29386836290359497,0.2447071671485901,0.1394193470478058,0.17890112102031708
the,0.6662389636039734,0.42745697498321533,0.30432501435279846,0.5823672413825989,0.30340051651000977,0.407527357339859,0.22068053483963013
people,0.39605680108070374,0.32444337010383606,0.26591888070106506,0.34254953265190125,0.16230635344982147,0.21130086481571198,0.23739641904830933
who,0.2792111933231354,0.40942975878715515,0.22791717946529388,0.24293622374534607,0.19740919768810272,0.166107639670372,0.26220351457595825
in,1.0,0.30808621644973755,0.3040012717247009,0.5394441485404968,0.24138042330741882,0.35149815678596497,0.20430970191955566
the,0.6662389636039734,0.42745697498321533,0.30432501435279846,0.5823672413825989,0.30340051651000977,0.407527357339859,0.22068053483963013
10th,0.23028290271759033,0.223264679312706,0.19851192831993103,0.3165600895881653,0.039100173860788345,0.09248950332403183,0.1565542221069336
and,0.4954058527946472,0.31309178471565247,0.30884742736816406,0.3859752118587494,0.2591262459754944,0.24183952808380127,0.20544172823429108
11th,0.1380828619003296,0.06251733750104904,0.10142344981431961,0.1454886794090271,0.0542500801384449,-0.03940775245428085,0.014542436227202415
centuries,0.2558690905570984,0.18983326852321625,0.2428128570318222,0.15361705422401428,0.2083631306886673,0.20728929340839386,0.13179439306259155
gave,0.24152803421020508,0.14222867786884308,0.13163252174854279,0.23022860288619995,0.2613986134529114,0.16288745403289795,0.1910865753889084
their,0.34976133704185486,0.35142919421195984,0.2463577538728714,0.2101074606180191,0.21585533022880554,0.19801606237888336,0.1898253709077835
name,0.2459065467119217,0.18623162806034088,0.24936632812023163,0.3359788954257965,0.21051694452762604,0.22759057581424713,0.15381577610969543
to,0.45010748505592346,0.455847829580307,0.31281599402427673,0.42745086550712585,0.274964839220047,0.20850814878940582,0.29463258385658264
normandy,0.24138042330741882,0.2290361374616623,0.20535191893577576,0.20811422169208527,0.9999999403953552,0.16142860054969788,0.1584552675485611
",",0.5201468467712402,0.3087472915649414,0.27878350019454956,0.4691906273365021,0.215127632021904,0.2678719460964203,0.31091248989105225
a,0.539380669593811,0.3320399522781372,0.20991116762161255,0.658733606338501,0.2073124796152115,0.2605401277542114,0.23916715383529663
region,0.3524819314479828,0.2298986315727234,0.3093109428882599,0.3317503035068512,0.30876773595809937,0.35381484031677246,0.13441751897335052
in,1.0,0.30808621644973755,0.3040012717247009,0.5394441485404968,0.24138042330741882,0.35149815678596497,0.20430970191955566
france,0.3812309503555298,0.17793065309524536,0.3233118951320648,0.22835302352905273,0.5173672437667847,0.16463594138622284,0.15069349110126495
.,0.5591574311256409,0.3567904531955719,0.26130348443984985,0.4569662809371948,0.2814660370349884,0.28226932883262634,0.4130953550338745
