,how,many,forced,fumbles,did,von,miller,have,during,the,super,bowl,50,game,?
denver,0.15631112456321716,0.18606427311897278,0.17544646561145782,0.34164100885391235,0.16413381695747375,0.1650388240814209,0.2895999550819397,0.17510470747947693,0.2076135128736496,0.2052404284477234,0.24589714407920837,0.2861449718475342,0.03614028915762901,0.18653830885887146,0.1520889848470688
linebacker,0.07137423753738403,0.12625199556350708,0.16717620193958282,0.4557225704193115,0.13520534336566925,0.07443031668663025,0.30272817611694336,0.14926305413246155,0.19215194880962372,0.19719967246055603,0.28596732020378113,0.4219481945037842,-0.06238196790218353,0.26467621326446533,0.15540370345115662
von,0.1710921674966812,0.18748323619365692,0.12442227452993393,0.13662727177143097,0.22224590182304382,1.0,0.21985934674739838,0.13305091857910156,0.17498056590557098,0.21817399561405182,0.09019782394170761,0.05615047365427017,0.05839231237769127,0.08712492138147354,0.13907472789287567
miller,0.17608608305454254,0.15215572714805603,0.16247615218162537,0.28203272819519043,0.18827186524868011,0.21985934674739838,0.9999998807907104,0.2145209163427353,0.19219975173473358,0.21601076424121857,0.1263037472963333,0.12768206000328064,0.0038371188566088676,0.23065029084682465,0.1295081228017807
was,0.16678167879581451,0.260356068611145,0.21640066802501678,0.22568732500076294,0.41399896144866943,0.2042967826128006,0.23326176404953003,0.2863433063030243,0.4470829963684082,0.48711544275283813,0.21420986950397491,0.21915455162525177,-0.0011744623770937324,0.2568269371986389,0.18412111699581146
named,0.155859112739563,0.2136070877313614,0.2148292362689972,0.17500360310077667,0.1507878601551056,0.18845419585704803,0.09032490104436874,0.18059904873371124,0.20939238369464874,0.3521348536014557,0.2206273078918457,0.18541297316551208,0.07201292365789413,0.17492614686489105,0.1297498345375061
super,0.11920704692602158,0.17302978038787842,0.14922793209552765,0.31058406829833984,0.16038043797016144,0.09019782394170761,0.1263037472963333,0.19903038442134857,0.16951335966587067,0.21959073841571808,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.3480181396007538,0.166326642036438
bowl,0.1720007210969925,0.17932994663715363,0.1976994276046753,0.38857853412628174,0.18569406867027283,0.05615047365427017,0.12768206000328064,0.19536113739013672,0.22041946649551392,0.21576224267482758,0.4848237931728363,1.0,0.005446359980851412,0.2413962334394455,0.21118052303791046
mvp,0.10867138206958771,0.10090233385562897,0.14319473505020142,0.38671132922172546,0.17167621850967407,0.17494645714759827,0.17567558586597443,0.15419349074363708,0.1758057177066803,0.19830666482448578,0.3814384639263153,0.5169888734817505,0.045483801513910294,0.33141279220581055,0.19954749941825867
",",0.22659391164779663,0.40610817074775696,0.2527396082878113,0.3138982951641083,0.3015086054801941,0.1878369003534317,0.32534530758857727,0.3541618287563324,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.2653886377811432,0.31091248989105225
recording,0.19648906588554382,0.20405806601047516,0.1314195990562439,0.26851215958595276,0.20224055647850037,0.18543459475040436,0.292163610458374,0.16310334205627441,0.2021796554327011,0.2685704827308655,0.12307024002075195,0.12853030860424042,0.0861549898982048,0.2674863934516907,0.18037092685699463
five,0.20553050935268402,0.41084155440330505,0.1412920355796814,0.19400393962860107,0.1999429613351822,0.11452800780534744,0.14455710351467133,0.35977232456207275,0.2800414562225342,0.41977158188819885,0.16316142678260803,0.20672158896923065,0.027560986578464508,0.22464454174041748,0.18342848122119904
solo,0.12291531264781952,0.17965957522392273,0.16642728447914124,0.2792752683162689,0.15713106095790863,0.11115751415491104,0.24319517612457275,0.1582358181476593,0.20207585394382477,0.1489274650812149,0.1858709752559662,0.19199752807617188,0.12169281393289566,0.19484104216098785,0.1560981124639511
tackles,0.20144808292388916,0.14041443169116974,0.262871116399765,0.5880454778671265,0.2027961164712906,0.09629620611667633,0.36091622710227966,0.24016723036766052,0.19244955480098724,0.19076409935951233,0.23457856476306915,0.34894615411758423,0.08310284465551376,0.25622040033340454,0.20188532769680023
",",0.22659391164779663,0.40610817074775696,0.2527396082878113,0.3138982951641083,0.3015086054801941,0.1878369003534317,0.32534530758857727,0.3541618287563324,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.2653886377811432,0.31091248989105225
2½,-0.07168057560920715,-0.015302646905183792,0.09470825642347336,0.0521092526614666,0.029727062210440636,-0.03199057653546333,-0.09513317793607712,-0.000564600748475641,0.009328116662800312,0.028328148648142815,0.056470829993486404,0.06224267557263374,0.09516675025224686,-0.02399875782430172,-0.02855924889445305
sacks,0.1041552722454071,0.16596581041812897,0.2543655037879944,0.4642697870731354,0.1250401884317398,0.1289111226797104,0.23011738061904907,0.18270085752010345,0.24342644214630127,0.23296904563903809,0.14356042444705963,0.2921851873397827,-0.021206974983215332,0.1825992614030838,0.0761517658829689
",",0.22659391164779663,0.40610817074775696,0.2527396082878113,0.3138982951641083,0.3015086054801941,0.1878369003534317,0.32534530758857727,0.3541618287563324,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.2653886377811432,0.31091248989105225
