,what,enemy,of,doctor,who,is,also,a,time,lord,?
the,0.42745697498321533,0.2552780210971832,0.733189046382904,0.2820442318916321,0.3733934462070465,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.43061500787734985,0.2489406019449234,0.22068053483963013
doctor,0.20870667695999146,0.2016686499118805,0.16895952820777893,0.9999999403953552,0.3504868149757385,0.19875872135162354,0.2990783452987671,0.22883038222789764,0.22827142477035522,0.18648956716060638,0.1462511420249939
has,0.20338068902492523,0.16447967290878296,0.3909035325050354,0.1778179407119751,0.2558172643184662,0.5668748617172241,0.505894660949707,0.4670248031616211,0.25164222717285156,0.12162984907627106,0.15994466841220856
gained,0.15457381308078766,0.14445260167121887,0.29895761609077454,0.08302231132984161,0.1691395491361618,0.2201099395751953,0.2611568868160248,0.2673710882663727,0.22616170346736908,0.08216319978237152,0.11261032521724701
numerous,0.1867249608039856,0.22355405986309052,0.3024154603481293,0.11012523621320724,0.24434210360050201,0.14785398542881012,0.43233364820480347,0.1547548472881317,0.20277075469493866,0.08390886336565018,0.0875130444765091
reoccurring,0.30954453349113464,0.22647587954998016,0.34855157136917114,0.16035349667072296,0.16979755461215973,0.27064746618270874,0.2902306914329529,0.3004065752029419,0.23715710639953613,0.20497559010982513,0.21258625388145447
enemies,0.23385491967201233,0.5729258060455322,0.23047283291816711,0.18774746358394623,0.3605988323688507,0.14216022193431854,0.30317223072052,0.23602673411369324,0.22950774431228638,0.1701236516237259,0.1540507823228836
during,0.24137552082538605,0.2442665696144104,0.3869180977344513,0.19493472576141357,0.30551859736442566,0.2240111529827118,0.4275238513946533,0.30341604351997375,0.49996283650398254,0.14647819101810455,0.1325719803571701
his,0.26976513862609863,0.32235187292099,0.38364991545677185,0.2365143597126007,0.44966956973075867,0.24372583627700806,0.38173818588256836,0.3497250974178314,0.3553589880466461,0.250871479511261,0.18075084686279297
travels,0.17787288129329681,0.2640743553638458,0.2645129859447479,0.3345279097557068,0.20237360894680023,0.2770076096057892,0.27828192710876465,0.2694774270057678,0.2987673282623291,0.14796505868434906,0.06471772491931915
",",0.3087472915649414,0.18225997686386108,0.4946078956127167,0.20407600700855255,0.3365725874900818,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3029961884021759,0.23110952973365784,0.31091248989105225
including,0.18328791856765747,0.19171768426895142,0.44195112586021423,0.104278564453125,0.2835840582847595,0.25093933939933777,0.4877897799015045,0.21045410633087158,0.25413772463798523,0.12616315484046936,0.1633303165435791
the,0.42745697498321533,0.2552780210971832,0.733189046382904,0.2820442318916321,0.3733934462070465,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.43061500787734985,0.2489406019449234,0.22068053483963013
daleks,0.2009461522102356,0.2631516754627228,0.2067384421825409,0.3440004587173462,0.3263576030731201,0.1489412784576416,0.1977768838405609,0.22038860619068146,0.26842865347862244,0.2564639449119568,0.13693755865097046
",",0.3087472915649414,0.18225997686386108,0.4946078956127167,0.20407600700855255,0.3365725874900818,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3029961884021759,0.23110952973365784,0.31091248989105225
the,0.42745697498321533,0.2552780210971832,0.733189046382904,0.2820442318916321,0.3733934462070465,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.43061500787734985,0.2489406019449234,0.22068053483963013
cybermen,0.20827539265155792,0.2778550386428833,0.26305127143859863,0.3686709702014923,0.28778746724128723,0.13376213610172272,0.27019691467285156,0.2143564671278,0.29481759667396545,0.264691561460495,0.18790490925312042
",",0.3087472915649414,0.18225997686386108,0.4946078956127167,0.20407600700855255,0.3365725874900818,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3029961884021759,0.23110952973365784,0.31091248989105225
and,0.31309178471565247,0.23492933809757233,0.5116966962814331,0.21673844754695892,0.41279885172843933,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.3025408685207367,0.22902889549732208,0.20544172823429108
the,0.42745697498321533,0.2552780210971832,0.733189046382904,0.2820442318916321,0.3733934462070465,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.43061500787734985,0.2489406019449234,0.22068053483963013
master,0.16430073976516724,0.22795815765857697,0.17072871327400208,0.2937511205673218,0.3010654151439667,0.16117574274539948,0.1953493356704712,0.2078990340232849,0.1853819340467453,0.2418607622385025,0.11915034055709839
",",0.3087472915649414,0.18225997686386108,0.4946078956127167,0.20407600700855255,0.3365725874900818,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3029961884021759,0.23110952973365784,0.31091248989105225
another,0.4190070629119873,0.2501051425933838,0.38147079944610596,0.21500392258167267,0.4379323124885559,0.41278526186943054,0.4885459244251251,0.6191956996917725,0.3186623156070709,0.168061301112175,0.295511931180954
renegade,0.16908787190914154,0.3483368754386902,0.20475134253501892,0.1939004361629486,0.2630472779273987,0.1249680146574974,0.23165763914585114,0.2473335862159729,0.18229010701179504,0.23910106718540192,0.16466641426086426
time,0.36319252848625183,0.1942412406206131,0.35127586126327515,0.22827142477035522,0.36634087562561035,0.25187405943870544,0.385476291179657,0.3292340338230133,0.9999998807907104,0.23587727546691895,0.27391523122787476
lord,0.15077504515647888,0.1953831911087036,0.20127125084400177,0.18648956716060638,0.25294241309165955,0.14423592388629913,0.17240314185619354,0.13542361557483673,0.23587727546691895,1.0000001192092896,0.09544310718774796
.,0.3567904531955719,0.1720624417066574,0.5352458953857422,0.22361043095588684,0.3541337847709656,0.4569662809371948,0.49166762828826904,0.50484299659729,0.371569961309433,0.14438843727111816,0.4130953550338745
