,what,is,the,name,of,harvard,'s,primary,recreational,sports,facility,?
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,0.24496200680732727,-0.01540423184633255,0.25688621401786804,0.1891636997461319,0.20313861966133118,0.19252020120620728,0.22068053483963013
malkin,0.15123029053211212,0.12803255021572113,0.12273337692022324,0.125029519200325,0.09242243319749832,0.22475659847259521,0.051932431757450104,0.11678501218557358,0.24525894224643707,0.2171388417482376,0.10935195535421371,0.1726599931716919
athletic,0.1290024071931839,0.1772659868001938,0.22677098214626312,0.09860896319150925,0.23119640350341797,0.21660740673542023,0.05539374798536301,0.1610293686389923,0.26134467124938965,0.4491364061832428,0.19249571859836578,0.06249280273914337
center,0.1908310204744339,0.24782158434391022,0.29064592719078064,0.1019691452383995,0.24526838958263397,0.26084861159324646,-0.006294060964137316,0.20181308686733246,0.24952606856822968,0.18279559910297394,0.36876654624938965,0.12538520991802216
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.2719281017780304,-0.0016132977325469255,0.2565748989582062,0.2444092482328415,0.2693314254283905,0.17779797315597534,0.31091248989105225
known,0.20381177961826324,0.41921812295913696,0.3624623417854309,0.3659360110759735,0.35814476013183594,0.12952183187007904,0.008368984796106815,0.1392996460199356,0.1817699670791626,0.12884977459907532,0.08287356048822403,0.18314571678638458
as,0.31749409437179565,0.43216490745544434,0.48381632566452026,0.2851914167404175,0.3886612355709076,0.19990062713623047,-0.05775856226682663,0.2169201374053955,0.23708267509937286,0.1638442724943161,0.18007348477840424,0.27043893933296204
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,0.24496200680732727,-0.01540423184633255,0.25688621401786804,0.1891636997461319,0.20313861966133118,0.19252020120620728,0.22068053483963013
``,0.008517155423760414,0.058766357600688934,0.029072100296616554,0.1001104861497879,0.06780257821083069,0.012157585471868515,-0.03416389226913452,0.037765562534332275,-0.08816750347614288,0.02005649544298649,-0.14069755375385284,0.0685480609536171
mac,0.20297957956790924,0.1314775049686432,0.13527071475982666,0.1759270578622818,0.10596093535423279,0.1343434453010559,0.01819414086639881,0.0669073760509491,0.14500674605369568,0.18086349964141846,0.046834684908390045,0.20359811186790466
'',0.08143015950918198,0.0793738141655922,0.041273195296525955,0.003883055876940489,0.13035868108272552,-0.04945635795593262,-0.04859459400177002,0.10388161242008209,-0.04612279683351517,0.01109641045331955,-0.02097276784479618,0.018684765323996544
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.2719281017780304,-0.0016132977325469255,0.2565748989582062,0.2444092482328415,0.2693314254283905,0.17779797315597534,0.31091248989105225
serves,0.18323971331119537,0.3915807008743286,0.3302452266216278,0.12355589121580124,0.3168865740299225,0.14794373512268066,-0.07826930284500122,0.2816106677055359,0.24213679134845734,0.14613035321235657,0.2706223726272583,0.11498242616653442
both,0.3361809551715851,0.31409940123558044,0.4931981563568115,0.2019103318452835,0.3565710783004761,0.165541872382164,0.03109198436141014,0.2391989529132843,0.18341438472270966,0.21571315824985504,0.21661469340324402,0.19455738365650177
as,0.31749409437179565,0.43216490745544434,0.48381632566452026,0.2851914167404175,0.3886612355709076,0.19990062713623047,-0.05775856226682663,0.2169201374053955,0.23708267509937286,0.1638442724943161,0.18007348477840424,0.27043893933296204
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,0.24496200680732727,-0.01540423184633255,0.25688621401786804,0.1891636997461319,0.20313861966133118,0.19252020120620728,0.22068053483963013
university,0.20256435871124268,0.20346471667289734,0.263973206281662,0.1568726748228073,0.30646374821662903,0.6089406609535217,-0.007441582623869181,0.2351112812757492,0.23893791437149048,0.2460431456565857,0.2896938621997833,0.11887256056070328
's,0.02692362666130066,0.02396530658006668,-0.01540423184633255,0.08507627248764038,-0.03817026689648628,-0.06887804716825485,0.9999999403953552,-0.06354844570159912,-0.04531886428594589,0.038657430559396744,-0.023819494992494583,-0.023395681753754616
primary,0.2113915979862213,0.23824772238731384,0.25688621401786804,0.15019746124744415,0.23414276540279388,0.22158174216747284,-0.06354844570159912,1.0,0.22797724604606628,0.1229294016957283,0.2394178956747055,0.16286636888980865
recreation,0.16077107191085815,0.20579774677753448,0.1975841373205185,0.16541241109371185,0.17090490460395813,0.10604637116193771,-0.03207698091864586,0.20784808695316315,0.8997053503990173,0.34145843982696533,0.3808004558086395,0.16227516531944275
facility,0.13735945522785187,0.23714062571525574,0.19252020120620728,0.09336517006158829,0.17314520478248596,0.213649719953537,-0.023819494992494583,0.2394178956747055,0.40103524923324585,0.21576786041259766,0.9999998807907104,0.12783357501029968
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.21235932409763336,0.5116966962814331,0.2453373372554779,0.06895173341035843,0.2539214491844177,0.27340400218963623,0.2629663348197937,0.2123740017414093,0.20544172823429108
as,0.31749409437179565,0.43216490745544434,0.48381632566452026,0.2851914167404175,0.3886612355709076,0.19990062713623047,-0.05775856226682663,0.2169201374053955,0.23708267509937286,0.1638442724943161,0.18007348477840424,0.27043893933296204
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.26421117782592773,0.5052502155303955,0.24754071235656738,0.04866964742541313,0.23038449883460999,0.2747270464897156,0.1933065801858902,0.2580786943435669,0.23916715383529663
satellite,0.17739586532115936,0.19278542697429657,0.22563834488391876,0.16699890792369843,0.1683834195137024,0.11822110414505005,0.1227913498878479,0.16220571100711823,0.16300977766513824,0.16227811574935913,0.2907544672489166,0.13568443059921265
location,0.2507282793521881,0.25880151987075806,0.351087361574173,0.31289446353912354,0.28702232241630554,0.13130491971969604,-0.0234982892870903,0.17056362330913544,0.1873147189617157,0.22320438921451569,0.22757351398468018,0.15759775042533875
for,0.3017193675041199,0.43268078565597534,0.4739971458911896,0.25737348198890686,0.4185989499092102,0.14800849556922913,-0.07241261005401611,0.2533470094203949,0.3676448464393616,0.26810020208358765,0.2808893620967865,0.264628142118454
