,what,harvard,alumni,was,the,palestine,prime,minister,?
politics,0.2674756944179535,0.3164205849170685,0.25428542494773865,0.2428772896528244,0.2115192860364914,0.29450786113739014,0.2545933127403259,0.3426233232021332,0.16389669477939606
:,-0.12022944539785385,-0.027428796514868736,0.050743699073791504,0.002802103292196989,-0.03403344005346298,-0.014610661193728447,0.07601520419120789,0.10206318646669388,-0.07156077772378922
u.n.,0.03320247679948807,0.11962779611349106,0.1526387631893158,0.04396173730492592,0.1132451668381691,0.08644060790538788,-0.0504019670188427,-0.02333187684416771,-0.11193981021642685
secretary,0.14278742671012878,0.3061186969280243,0.19801408052444458,0.2750075161457062,0.23160062730312347,0.16086243093013763,0.366202712059021,0.5207968354225159,0.10113837569952011
general,0.24928055703639984,0.17517182230949402,0.1670725792646408,0.2445744127035141,0.28634732961654663,0.13221776485443115,0.3252279460430145,0.32670125365257263,0.1972234547138214
ban,0.2884827256202698,0.16241209208965302,0.16223058104515076,0.18856120109558105,0.1830999106168747,0.1999843865633011,0.1333809494972229,0.16430644690990448,0.29495060443878174
ki-moon,0.16860631108283997,0.14428576827049255,0.12153664231300354,0.2766406536102295,0.27764788269996643,0.18641149997711182,0.21194076538085938,0.22273662686347961,0.1735510528087616
;,0.10986888408660889,0.005234759766608477,-0.0399949736893177,0.0754367932677269,0.09152708947658539,0.025974370539188385,0.014075025916099548,0.05797768011689186,0.10349778085947037
american,0.1909721940755844,0.3106759190559387,0.2632140517234802,0.31632548570632935,0.24562937021255493,0.17449772357940674,0.12645144760608673,0.16717340052127838,0.18877598643302917
political,0.21846716105937958,0.2671944499015808,0.15611149370670319,0.24282537400722504,0.20477235317230225,0.30597731471061707,0.23972974717617035,0.28924307227134705,0.17130474746227264
leaders,0.2629711329936981,0.18280640244483948,0.2521910071372986,0.2612215280532837,0.3157886564731598,0.27567094564437866,0.34390658140182495,0.39742815494537354,0.13927052915096283
john,0.18237407505512238,0.29004359245300293,0.16326703131198883,0.2875721752643585,0.2230520099401474,0.14758196473121643,0.15981687605381012,0.22696000337600708,0.13162356615066528
hancock,0.1591028869152069,0.20216600596904755,0.13309799134731293,0.2565605342388153,0.2393239140510559,0.20893841981887817,0.027552857995033264,0.07117637991905212,0.14220868051052094
",",0.3087472915649414,0.2719281017780304,0.2394251972436905,0.45456063747406006,0.4933079481124878,0.18300923705101013,0.2565026581287384,0.24737542867660522,0.31091248989105225
john,0.18237407505512238,0.29004359245300293,0.16326703131198883,0.2875721752643585,0.2230520099401474,0.14758196473121643,0.15981687605381012,0.22696000337600708,0.13162356615066528
adams,0.15051817893981934,0.20921574532985687,0.11890983581542969,0.2270916998386383,0.22482158243656158,0.18267430365085602,0.13275717198848724,0.12812843918800354,0.11037187278270721
",",0.3087472915649414,0.2719281017780304,0.2394251972436905,0.45456063747406006,0.4933079481124878,0.18300923705101013,0.2565026581287384,0.24737542867660522,0.31091248989105225
john,0.18237407505512238,0.29004359245300293,0.16326703131198883,0.2875721752643585,0.2230520099401474,0.14758196473121643,0.15981687605381012,0.22696000337600708,0.13162356615066528
quincy,0.16087937355041504,0.29984578490257263,0.1433204561471939,0.3228486180305481,0.28607484698295593,0.186687171459198,0.16997891664505005,0.2001507580280304,0.15764740109443665
adams,0.15051817893981934,0.20921574532985687,0.11890983581542969,0.2270916998386383,0.22482158243656158,0.18267430365085602,0.13275717198848724,0.12812843918800354,0.11037187278270721
",",0.3087472915649414,0.2719281017780304,0.2394251972436905,0.45456063747406006,0.4933079481124878,0.18300923705101013,0.2565026581287384,0.24737542867660522,0.31091248989105225
rutherford,0.21765227615833282,0.285590261220932,0.12119759619235992,0.24991630017757416,0.22904649376869202,0.13671576976776123,0.18340443074703217,0.18092966079711914,0.11082080751657486
b.,-0.08520887047052383,0.015638085082173347,-0.011513943783938885,0.025299180299043655,-0.008502916432917118,-0.0387185737490654,-0.09453771263360977,-0.12059637904167175,-0.032647255808115005
hayes,0.1356925666332245,0.308584600687027,0.1966545730829239,0.23791037499904633,0.2138221561908722,0.21681605279445648,0.1503923386335373,0.16402138769626617,0.14104068279266357
",",0.3087472915649414,0.2719281017780304,0.2394251972436905,0.45456063747406006,0.4933079481124878,0.18300923705101013,0.2565026581287384,0.24737542867660522,0.31091248989105225
theodore,0.20693151652812958,0.2598501443862915,0.10314351320266724,0.28910377621650696,0.23792807757854462,0.18572713434696198,0.2566838562488556,0.2867587208747864,0.18631982803344727
roosevelt,0.1785549521446228,0.3117072582244873,0.12299748510122299,0.20901189744472504,0.24111860990524292,0.19672881066799164,0.2552209496498108,0.27222344279289246,0.1271335333585739
",",0.3087472915649414,0.2719281017780304,0.2394251972436905,0.45456063747406006,0.4933079481124878,0.18300923705101013,0.2565026581287384,0.24737542867660522,0.31091248989105225
franklin,0.21424500644207,0.2756527364253998,0.10058904439210892,0.2818739712238312,0.2729834020137787,0.1964985430240631,0.22811095416545868,0.20488300919532776,0.13006849586963654
d.,0.05416262149810791,-0.10260943323373795,-0.08034931123256683,0.0687001422047615,0.03410084545612335,0.030451206490397453,-0.06492289900779724,-0.016307977959513664,-0.049560099840164185
roosevelt,0.1785549521446228,0.3117072582244873,0.12299748510122299,0.20901189744472504,0.24111860990524292,0.19672881066799164,0.2552209496498108,0.27222344279289246,0.1271335333585739
",",0.3087472915649414,0.2719281017780304,0.2394251972436905,0.45456063747406006,0.4933079481124878,0.18300923705101013,0.2565026581287384,0.24737542867660522,0.31091248989105225
john,0.18237407505512238,0.29004359245300293,0.16326703131198883,0.2875721752643585,0.2230520099401474,0.14758196473121643,0.15981687605381012,0.22696000337600708,0.13162356615066528
f.,0.18076683580875397,0.02887500822544098,0.062293630093336105,0.17113131284713745,0.18440215289592743,0.258770227432251,0.21871700882911682,0.31438910961151123,0.11007396876811981
kennedy,0.2125646471977234,0.2984195649623871,0.14537671208381653,0.1929353028535843,0.20303435623645782,0.12270256131887436,0.166701078414917,0.1816060096025467,0.21965277194976807
",",0.3087472915649414,0.2719281017780304,0.2394251972436905,0.45456063747406006,0.4933079481124878,0.18300923705101013,0.2565026581287384,0.24737542867660522,0.31091248989105225
al,0.12860317528247833,0.2075026035308838,0.17788077890872955,0.19420784711837769,0.18736925721168518,0.3203606605529785,0.08110395073890686,0.0933079943060875,0.12356415390968323
gore,0.1955307126045227,0.2050926387310028,0.14205780625343323,0.24131381511688232,0.24481740593910217,0.21063344180583954,0.18795496225357056,0.18075916171073914,0.1838872879743576
",",0.3087472915649414,0.2719281017780304,0.2394251972436905,0.45456063747406006,0.4933079481124878,0.18300923705101013,0.2565026581287384,0.24737542867660522,0.31091248989105225
george,0.22000353038311005,0.24173885583877563,0.19062112271785736,0.2601471245288849,0.2510760426521301,0.12201012670993805,0.23530107736587524,0.2134135514497757,0.1479024887084961
w.,-0.0846915990114212,0.07434789091348648,0.06908030807971954,-0.022806311026215553,0.007494001649320126,-0.030237482860684395,-0.029256368055939674,-0.07133490592241287,-0.07353907823562622
bush,0.15419380366802216,0.23010367155075073,0.15988187491893768,0.18609271943569183,0.2197706699371338,0.2399480789899826,0.17289210855960846,0.18203140795230865,0.17634931206703186
and,0.31309178471565247,0.2453373372554779,0.19591780006885529,0.3740963041782379,0.5171257257461548,0.22811970114707947,0.21528048813343048,0.24971023201942444,0.20544172823429108
barack,0.17694424092769623,0.31751391291618347,0.20458941161632538,0.23568755388259888,0.24946269392967224,0.2852790057659149,0.27154093980789185,0.3358394503593445,0.24987603724002838
obama,0.1679007112979889,0.2757115662097931,0.17556826770305634,0.2369607388973236,0.21614792943000793,0.26713016629219055,0.2242467701435089,0.2883242964744568,0.2326410561800003
;,0.10986888408660889,0.005234759766608477,-0.0399949736893177,0.0754367932677269,0.09152708947658539,0.025974370539188385,0.014075025916099548,0.05797768011689186,0.10349778085947037
chilean,0.08023303747177124,0.19165284931659698,0.22213734686374664,0.18787886202335358,0.18946191668510437,0.16704311966896057,0.1367838829755783,0.14885587990283966,0.12436610460281372
president,0.1870913952589035,0.2796068787574768,0.21447357535362244,0.2505730390548706,0.24330610036849976,0.2112123817205429,0.4275011718273163,0.4795275330543518,0.14148259162902832
sebastián,0.12618522346019745,0.20150350034236908,0.10800807923078537,0.24215853214263916,0.2304389625787735,0.2747737765312195,0.17995372414588928,0.20170733332633972,0.11347917467355728
piñera,0.25989866256713867,0.236662358045578,0.2170051634311676,0.3506290018558502,0.3728772699832916,0.2563932538032532,0.25782230496406555,0.28569266200065613,0.25834921002388
;,0.10986888408660889,0.005234759766608477,-0.0399949736893177,0.0754367932677269,0.09152708947658539,0.025974370539188385,0.014075025916099548,0.05797768011689186,0.10349778085947037
colombian,0.12044673413038254,0.14940352737903595,0.1388631910085678,0.25621989369392395,0.1834772825241089,0.2299448698759079,0.14373241364955902,0.13739053905010223,0.1305791437625885
president,0.1870913952589035,0.2796068787574768,0.21447357535362244,0.2505730390548706,0.24330610036849976,0.2112123817205429,0.4275011718273163,0.4795275330543518,0.14148259162902832
juan,0.19267986714839935,0.15142585337162018,0.10232074558734894,0.2538386881351471,0.2632993459701538,0.12992267310619354,0.13195425271987915,0.15250255167484283,0.13757920265197754
manuel,0.11395766586065292,0.1479150950908661,0.15304547548294067,0.23290926218032837,0.17707346379756927,0.2036067247390747,0.1884038746356964,0.23572684824466705,0.138501837849617
santos,0.1237853392958641,0.0961667001247406,0.10003893077373505,0.18769089877605438,0.18618321418762207,0.1597338169813156,0.14564985036849976,0.16524949669837952,0.20449192821979523
;,0.10986888408660889,0.005234759766608477,-0.0399949736893177,0.0754367932677269,0.09152708947658539,0.025974370539188385,0.014075025916099548,0.05797768011689186,0.10349778085947037
costa,0.1364021748304367,0.2014988213777542,0.11307661235332489,0.1977698653936386,0.2266753762960434,0.25483614206314087,0.11880245059728622,0.12121423333883286,0.1834104061126709
rican,0.12873516976833344,0.20028819143772125,0.19523288309574127,0.2601582109928131,0.18523581326007843,0.20953580737113953,0.14692306518554688,0.15079499781131744,0.1671484112739563
president,0.1870913952589035,0.2796068787574768,0.21447357535362244,0.2505730390548706,0.24330610036849976,0.2112123817205429,0.4275011718273163,0.4795275330543518,0.14148259162902832
josé,0.13816140592098236,0.18199580907821655,0.2097538858652115,0.22080354392528534,0.20564083755016327,0.16529828310012817,0.11544129252433777,0.14284048974514008,0.11321188509464264
maría,0.1421649008989334,0.1938117891550064,0.16992074251174927,0.23006516695022583,0.20158517360687256,0.18977835774421692,0.14338664710521698,0.19070197641849518,0.17359286546707153
figueres,0.1876140534877777,0.22013972699642181,0.22594837844371796,0.34070342779159546,0.2825593948364258,0.23535898327827454,0.286209374666214,0.2936886250972748,0.242570698261261
;,0.10986888408660889,0.005234759766608477,-0.0399949736893177,0.0754367932677269,0.09152708947658539,0.025974370539188385,0.014075025916099548,0.05797768011689186,0.10349778085947037
mexican,0.16168992221355438,0.12761910259723663,0.05757734552025795,0.1990915983915329,0.22263213992118835,0.19172260165214539,0.06740734726190567,0.07512018084526062,0.12479566037654877
presidents,0.208012193441391,0.23945850133895874,0.3154253661632538,0.2089245617389679,0.29295453429222107,0.23563271760940552,0.3686007857322693,0.383183091878891,0.16843600571155548
felipe,0.11018137633800507,0.12081124633550644,0.14286856353282928,0.28697845339775085,0.24074800312519073,0.1496340036392212,0.20592309534549713,0.2051263302564621,0.15509240329265594
calderón,0.1327170878648758,0.2248389571905136,0.14735588431358337,0.2671351432800293,0.23859776556491852,0.21630680561065674,0.19885565340518951,0.2702590227127075,0.13828477263450623
",",0.3087472915649414,0.2719281017780304,0.2394251972436905,0.45456063747406006,0.4933079481124878,0.18300923705101013,0.2565026581287384,0.24737542867660522,0.31091248989105225
carlos,0.1670663207769394,0.1456221491098404,0.1180519312620163,0.20480863749980927,0.18986356258392334,0.17649874091148376,0.09804759174585342,0.11554142832756042,0.13071879744529724
salinas,0.06641613692045212,0.24400147795677185,0.201036736369133,0.1981084793806076,0.24802172183990479,0.13969188928604126,0.1611405462026596,0.14790429174900055,0.1108042374253273
de,0.10476839542388916,0.16095930337905884,0.2096690535545349,0.20575080811977386,0.23491892218589783,0.12022072821855545,0.11181380599737167,0.17204073071479797,0.11064168810844421
gortari,0.2520628869533539,0.17524407804012299,0.21207782626152039,0.32498040795326233,0.28713786602020264,0.28353574872016907,0.28780969977378845,0.3101843297481537,0.20764771103858948
and,0.31309178471565247,0.2453373372554779,0.19591780006885529,0.3740963041782379,0.5171257257461548,0.22811970114707947,0.21528048813343048,0.24971023201942444,0.20544172823429108
miguel,0.10354942083358765,0.16074839234352112,0.1351795345544815,0.21196654438972473,0.2166532278060913,0.1697262078523636,0.17463140189647675,0.20150339603424072,0.08895360678434372
de,0.10476839542388916,0.16095930337905884,0.2096690535545349,0.20575080811977386,0.23491892218589783,0.12022072821855545,0.11181380599737167,0.17204073071479797,0.11064168810844421
la,0.15497572720050812,0.11749131977558136,0.1192394569516182,0.1975202113389969,0.23999373614788055,0.136688694357872,0.040023040026426315,0.07807951420545578,0.16701938211917877
madrid,0.12707461416721344,0.15697211027145386,0.1347130984067917,0.21248646080493927,0.21923591196537018,0.2776697278022766,0.1262739598751068,0.11779925227165222,0.17610424757003784
;,0.10986888408660889,0.005234759766608477,-0.0399949736893177,0.0754367932677269,0.09152708947658539,0.025974370539188385,0.014075025916099548,0.05797768011689186,0.10349778085947037
mongolian,0.15557456016540527,0.19084365665912628,0.13252708315849304,0.11424200981855392,0.2657795250415802,0.2100428193807602,0.14945316314697266,0.1290830373764038,0.13122369349002838
president,0.1870913952589035,0.2796068787574768,0.21447357535362244,0.2505730390548706,0.24330610036849976,0.2112123817205429,0.4275011718273163,0.4795275330543518,0.14148259162902832
tsakhiagiin,0.2788662612438202,0.2787591218948364,0.18852829933166504,0.28885963559150696,0.34797316789627075,0.3258771598339081,0.30370163917541504,0.33191508054733276,0.28378960490226746
elbegdorj,0.2571358382701874,0.29670777916908264,0.22184202075004578,0.2815515100955963,0.35292214155197144,0.3536050319671631,0.23629385232925415,0.29023483395576477,0.30948761105537415
;,0.10986888408660889,0.005234759766608477,-0.0399949736893177,0.0754367932677269,0.09152708947658539,0.025974370539188385,0.014075025916099548,0.05797768011689186,0.10349778085947037
peruvian,0.09796009212732315,0.13347738981246948,0.1797947883605957,0.20762810111045837,0.18021263182163239,0.18782272934913635,0.09513416141271591,0.1394217610359192,0.12126953154802322
president,0.1870913952589035,0.2796068787574768,0.21447357535362244,0.2505730390548706,0.24330610036849976,0.2112123817205429,0.4275011718273163,0.4795275330543518,0.14148259162902832
alejandro,0.11170967668294907,0.1249147430062294,0.17249824106693268,0.25245949625968933,0.16118384897708893,0.14505958557128906,0.17323003709316254,0.1563005894422531,0.18411125242710114
toledo,0.1251319795846939,0.1851079761981964,0.09188680350780487,0.2064986228942871,0.25020772218704224,0.267726868391037,0.05957531929016113,0.05428232252597809,0.13564491271972656
;,0.10986888408660889,0.005234759766608477,-0.0399949736893177,0.0754367932677269,0.09152708947658539,0.025974370539188385,0.014075025916099548,0.05797768011689186,0.10349778085947037
taiwanese,0.09537967294454575,0.17396745085716248,0.16782358288764954,0.188368022441864,0.20417283475399017,0.14112377166748047,0.13746780157089233,0.1385241448879242,0.22102750837802887
president,0.1870913952589035,0.2796068787574768,0.21447357535362244,0.2505730390548706,0.24330610036849976,0.2112123817205429,0.4275011718273163,0.4795275330543518,0.14148259162902832
ma,0.1429392397403717,0.2743077278137207,0.20757648348808289,0.14225035905838013,0.13932198286056519,0.17488887906074524,0.11203251779079437,0.1108693853020668,0.21477393805980682
ying-jeou,0.1652045100927353,0.29509472846984863,0.2577643096446991,0.2350640445947647,0.23358412086963654,0.30336567759513855,0.31134477257728577,0.3541407883167267,0.2577136754989624
;,0.10986888408660889,0.005234759766608477,-0.0399949736893177,0.0754367932677269,0.09152708947658539,0.025974370539188385,0.014075025916099548,0.05797768011689186,0.10349778085947037
canadian,0.14819227159023285,0.14797978103160858,0.13934621214866638,0.23556794226169586,0.2549104690551758,0.1494225412607193,0.16849210858345032,0.17887850105762482,0.10011322796344757
governor,0.21184112131595612,0.18612447381019592,0.14767803251743317,0.25802454352378845,0.19955585896968842,0.22885750234127045,0.3378654420375824,0.42288199067115784,0.135940283536911
general,0.24928055703639984,0.17517182230949402,0.1670725792646408,0.2445744127035141,0.28634732961654663,0.13221776485443115,0.3252279460430145,0.32670125365257263,0.1972234547138214
david,0.1299152821302414,0.19779399037361145,0.19291892647743225,0.2655363976955414,0.2237231284379959,0.20131394267082214,0.16485127806663513,0.17656177282333374,0.04158485680818558
lloyd,0.14601357281208038,0.20754677057266235,0.19939714670181274,0.26401299238204956,0.17675073444843292,0.19743898510932922,0.1412883698940277,0.16213126480579376,0.1641922891139984
johnston,0.186170756816864,0.19772236049175262,0.04907713085412979,0.23933935165405273,0.25417739152908325,0.15652011334896088,0.17562194168567657,0.17379647493362427,0.19271129369735718
;,0.10986888408660889,0.005234759766608477,-0.0399949736893177,0.0754367932677269,0.09152708947658539,0.025974370539188385,0.014075025916099548,0.05797768011689186,0.10349778085947037
indian,0.18037962913513184,0.14393845200538635,0.06627843528985977,0.23096419870853424,0.23407642543315887,0.2645048201084137,0.13359665870666504,0.16216981410980225,0.09909533709287643
member,0.09932345896959305,0.2284860759973526,0.31549185514450073,0.31559354066848755,0.2806392312049866,0.1537899225950241,0.25178611278533936,0.32911401987075806,0.06826172769069672
of,0.33290785551071167,0.25842633843421936,0.27771928906440735,0.4069072902202606,0.733189046382904,0.23739594221115112,0.23935265839099884,0.23343199491500854,0.1826142966747284
parliament,0.21650300920009613,0.14706841111183167,0.18153659999370575,0.24742799997329712,0.26521381735801697,0.28504401445388794,0.409198135137558,0.46939271688461304,0.1586504578590393
jayant,0.19005648791790009,0.18896907567977905,0.16642390191555023,0.271236777305603,0.27238988876342773,0.2925277054309845,0.2078266441822052,0.22289909422397614,0.1994769126176834
sinha,0.1284743696451187,0.1344427466392517,0.08449414372444153,0.24259275197982788,0.1926664561033249,0.25395557284355164,0.19571296870708466,0.23671649396419525,0.16311460733413696
;,0.10986888408660889,0.005234759766608477,-0.0399949736893177,0.0754367932677269,0.09152708947658539,0.025974370539188385,0.014075025916099548,0.05797768011689186,0.10349778085947037
albanian,0.09770507365465164,0.11430545151233673,0.16647383570671082,0.15747100114822388,0.19345451891422272,0.31220096349716187,0.186037078499794,0.20267051458358765,0.10622511059045792
prime,0.15586113929748535,0.20674090087413788,0.18138274550437927,0.21048103272914886,0.19960100948810577,0.11630916595458984,1.0,0.8818941116333008,0.11276303976774216
minister,0.1705908179283142,0.2567567527294159,0.18612247705459595,0.26634681224823,0.19297581911087036,0.16261696815490723,0.8818941116333008,0.9999998807907104,0.10825661569833755
fan,0.10274515300989151,0.12543885409832,0.2136223465204239,0.19861461222171783,0.163461834192276,0.13846899569034576,0.13970941305160522,0.14101363718509674,0.15863578021526337
s.,0.027025721967220306,-0.09851834177970886,-0.004626566078513861,-0.0905630961060524,-0.04539619758725166,-0.06840748339891434,-0.06738322228193283,-0.11818259954452515,0.07581593841314316
noli,0.15753445029258728,0.1093081384897232,0.08436790853738785,0.2297612428665161,0.20647738873958588,0.20659248530864716,0.2596905827522278,0.24918785691261292,0.16572096943855286
;,0.10986888408660889,0.005234759766608477,-0.0399949736893177,0.0754367932677269,0.09152708947658539,0.025974370539188385,0.014075025916099548,0.05797768011689186,0.10349778085947037
canadian,0.14819227159023285,0.14797978103160858,0.13934621214866638,0.23556794226169586,0.2549104690551758,0.1494225412607193,0.16849210858345032,0.17887850105762482,0.10011322796344757
prime,0.15586113929748535,0.20674090087413788,0.18138274550437927,0.21048103272914886,0.19960100948810577,0.11630916595458984,1.0,0.8818941116333008,0.11276303976774216
ministers,0.24707821011543274,0.2617304027080536,0.2848847806453705,0.22213824093341827,0.2563166916370392,0.20280663669109344,0.7950096130371094,0.8668540716171265,0.15132683515548706
mackenzie,0.12543179094791412,0.14344778656959534,0.15726864337921143,0.18900829553604126,0.24465717375278473,0.15798866748809814,0.2593379318714142,0.2824508249759674,0.08290573209524155
king,0.18449601531028748,0.16548573970794678,0.1732138991355896,0.27377256751060486,0.25887003540992737,0.14436902105808258,0.29728034138679504,0.3246091902256012,0.19130074977874756
and,0.31309178471565247,0.2453373372554779,0.19591780006885529,0.3740963041782379,0.5171257257461548,0.22811970114707947,0.21528048813343048,0.24971023201942444,0.20544172823429108
pierre,0.129045307636261,0.1286129206418991,0.1231759712100029,0.21739260852336884,0.19442830979824066,0.13368310034275055,0.1996852457523346,0.18018333613872528,0.16526779532432556
trudeau,0.1894024759531021,0.3176921606063843,0.1786847561597824,0.2619679272174835,0.23348012566566467,0.19741472601890564,0.45778319239616394,0.453569620847702,0.15555982291698456
;,0.10986888408660889,0.005234759766608477,-0.0399949736893177,0.0754367932677269,0.09152708947658539,0.025974370539188385,0.014075025916099548,0.05797768011689186,0.10349778085947037
greek,0.14808377623558044,0.1461060643196106,0.11877503246068954,0.191945880651474,0.23564283549785614,0.2585006654262543,0.14105543494224548,0.10626449435949326,0.11180876195430756
prime,0.15586113929748535,0.20674090087413788,0.18138274550437927,0.21048103272914886,0.19960100948810577,0.11630916595458984,1.0,0.8818941116333008,0.11276303976774216
minister,0.1705908179283142,0.2567567527294159,0.18612247705459595,0.26634681224823,0.19297581911087036,0.16261696815490723,0.8818941116333008,0.9999998807907104,0.10825661569833755
antonis,0.13729435205459595,0.18122772872447968,0.17418667674064636,0.2912987172603607,0.22592219710350037,0.19688014686107635,0.26074013113975525,0.27329760789871216,0.11733414232730865
samaras,0.14517413079738617,0.0901079922914505,0.08464984595775604,0.16070623695850372,0.1667739301919937,0.264152467250824,0.23009400069713593,0.21750105917453766,0.15882568061351776
;,0.10986888408660889,0.005234759766608477,-0.0399949736893177,0.0754367932677269,0.09152708947658539,0.025974370539188385,0.014075025916099548,0.05797768011689186,0.10349778085947037
israeli,0.09620342403650284,0.18094909191131592,0.12751592695713043,0.22456848621368408,0.14381162822246552,0.5518965125083923,0.2434796839952469,0.2603854537010193,0.12899450957775116
prime,0.15586113929748535,0.20674090087413788,0.18138274550437927,0.21048103272914886,0.19960100948810577,0.11630916595458984,1.0,0.8818941116333008,0.11276303976774216
minister,0.1705908179283142,0.2567567527294159,0.18612247705459595,0.26634681224823,0.19297581911087036,0.16261696815490723,0.8818941116333008,0.9999998807907104,0.10825661569833755
benjamin,0.18476101756095886,0.26999473571777344,0.11754186451435089,0.2437800019979477,0.2507040798664093,0.16814184188842773,0.1796061098575592,0.17869821190834045,0.20336422324180603
netanyahu,0.16936524212360382,0.2508179843425751,0.14906737208366394,0.2366473525762558,0.21283110976219177,0.3947996497154236,0.33692580461502075,0.3187674582004547,0.18671450018882751
;,0.10986888408660889,0.005234759766608477,-0.0399949736893177,0.0754367932677269,0.09152708947658539,0.025974370539188385,0.014075025916099548,0.05797768011689186,0.10349778085947037
former,0.13598288595676422,0.16067221760749817,0.24333471059799194,0.2544213533401489,0.2251449078321457,0.14356356859207153,0.28351688385009766,0.29841309785842896,0.10570605844259262
pakistani,0.1892566680908203,0.14828617870807648,0.12019713222980499,0.20068155229091644,0.1908998042345047,0.3728242814540863,0.2120777815580368,0.23597872257232666,0.13618601858615875
prime,0.15586113929748535,0.20674090087413788,0.18138274550437927,0.21048103272914886,0.19960100948810577,0.11630916595458984,1.0,0.8818941116333008,0.11276303976774216
minister,0.1705908179283142,0.2567567527294159,0.18612247705459595,0.26634681224823,0.19297581911087036,0.16261696815490723,0.8818941116333008,0.9999998807907104,0.10825661569833755
benazir,0.19693641364574432,0.2063313126564026,0.1866711974143982,0.2906048893928528,0.2273171842098236,0.3909243941307068,0.4015072286128998,0.44223520159721375,0.2541450262069702
bhutto,0.19331446290016174,0.22748613357543945,0.155522882938385,0.26694849133491516,0.1840330958366394,0.28385064005851746,0.3240288496017456,0.3738134503364563,0.18564504384994507
;,0.10986888408660889,0.005234759766608477,-0.0399949736893177,0.0754367932677269,0.09152708947658539,0.025974370539188385,0.014075025916099548,0.05797768011689186,0.10349778085947037
u.,-0.045045603066682816,0.045571401715278625,0.1024632528424263,0.12731443345546722,0.21289505064487457,0.06611081212759018,-0.018756253644824028,0.012661190703511238,-0.06354963779449463
s.,0.027025721967220306,-0.09851834177970886,-0.004626566078513861,-0.0905630961060524,-0.04539619758725166,-0.06840748339891434,-0.06738322228193283,-0.11818259954452515,0.07581593841314316
secretary,0.14278742671012878,0.3061186969280243,0.19801408052444458,0.2750075161457062,0.23160062730312347,0.16086243093013763,0.366202712059021,0.5207968354225159,0.10113837569952011
of,0.33290785551071167,0.25842633843421936,0.27771928906440735,0.4069072902202606,0.733189046382904,0.23739594221115112,0.23935265839099884,0.23343199491500854,0.1826142966747284
housing,0.14871764183044434,0.15344396233558655,0.1937466859817505,0.2453424632549286,0.24837790429592133,0.2414194494485855,0.2046305388212204,0.2802531123161316,0.11872038245201111
and,0.31309178471565247,0.2453373372554779,0.19591780006885529,0.3740963041782379,0.5171257257461548,0.22811970114707947,0.21528048813343048,0.24971023201942444,0.20544172823429108
urban,0.11040108650922775,0.1063862144947052,0.15676099061965942,0.20821256935596466,0.1482323557138443,0.20943617820739746,0.12202411890029907,0.16967231035232544,0.13119809329509735
development,0.19014155864715576,0.21002008020877838,0.18735578656196594,0.2344081997871399,0.3362044394016266,0.22162503004074097,0.15360112488269806,0.18351779878139496,0.1211358830332756
shaun,0.11964268237352371,0.17777517437934875,0.19414211809635162,0.24676644802093506,0.12615151703357697,0.21146082878112793,0.1219271719455719,0.1280907690525055,0.2251807302236557
donovan,0.19308911263942719,0.15602029860019684,0.15129876136779785,0.2479151338338852,0.16849657893180847,0.15869073569774628,0.13323503732681274,0.14538833498954773,0.1825685352087021
;,0.10986888408660889,0.005234759766608477,-0.0399949736893177,0.0754367932677269,0.09152708947658539,0.025974370539188385,0.014075025916099548,0.05797768011689186,0.10349778085947037
canadian,0.14819227159023285,0.14797978103160858,0.13934621214866638,0.23556794226169586,0.2549104690551758,0.1494225412607193,0.16849210858345032,0.17887850105762482,0.10011322796344757
