,which,committee,made,an,effort,to,invite,companies,owned,by,people,",",who,are,transgender,or,gay,",",to,take,part,in,contract,business,associated,with,super,bowl,50,.
for,0.44095608592033386,0.29222947359085083,0.3147922456264496,0.3236706852912903,0.2727666199207306,0.4451248347759247,0.22110098600387573,0.2787042260169983,0.19904224574565887,0.3248702883720398,0.24900002777576447,0.4464869201183319,0.37110671401023865,0.3895993232727051,0.2635734975337982,0.4111599624156952,0.19833384454250336,0.4464869201183319,0.4451248347759247,0.33445194363594055,0.250704288482666,0.4322226941585541,0.23557060956954956,0.2736336290836334,0.22591517865657806,0.39140474796295166,0.22938419878482819,0.24430087208747864,0.029183456674218178,0.4726039469242096
the,0.6521818041801453,0.24322165548801422,0.3885267674922943,0.4207492768764496,0.25344645977020264,0.535392165184021,0.19818492233753204,0.26917189359664917,0.1999378502368927,0.4408751428127289,0.36838498711586,0.4933079481124878,0.3733934462070465,0.40399202704429626,0.22613738477230072,0.4174870550632477,0.21040017902851105,0.4933079481124878,0.535392165184021,0.31620436906814575,0.527681291103363,0.6662389636039734,0.23003633320331573,0.2389037162065506,0.2742886245250702,0.4223487675189972,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.5934505462646484
first,0.3828166127204895,0.20508243143558502,0.31759878993034363,0.29757723212242126,0.22070994973182678,0.3792489171028137,0.1850806623697281,0.21500883996486664,0.22790955007076263,0.3877052962779999,0.19699515402317047,0.34503069519996643,0.39065709710121155,0.20306691527366638,0.2221713662147522,0.23187343776226044,0.19724619388580322,0.34503069519996643,0.3792489171028137,0.29357022047042847,0.2607765197753906,0.4127444326877594,0.27754655480384827,0.17472337186336517,0.15115830302238464,0.2691199779510498,0.2717077434062958,0.20817767083644867,0.07933352887630463,0.4345304071903229
time,0.325231671333313,0.17686590552330017,0.25157099962234497,0.17594800889492035,0.3720356523990631,0.3679993152618408,0.22089411318302155,0.18759815394878387,0.1997714787721634,0.26502725481987,0.25196269154548645,0.3029961884021759,0.36634087562561035,0.24188680946826935,0.17269942164421082,0.2774261236190796,0.16006489098072052,0.3029961884021759,0.3679993152618408,0.30334821343421936,0.2560320794582367,0.3431483507156372,0.27230432629585266,0.24218250811100006,0.17621587216854095,0.31862112879753113,0.18677926063537598,0.20419740676879883,-0.0030459887348115444,0.371569961309433
",",0.3658004403114319,0.20982497930526733,0.32507219910621643,0.3581022024154663,0.21392761170864105,0.44245919585227966,0.2216455340385437,0.28041911125183105,0.21168820559978485,0.3680937886238098,0.36644625663757324,1.0000001192092896,0.3365725874900818,0.4062570035457611,0.2655494213104248,0.3769497275352478,0.22805914282798767,1.0000001192092896,0.44245919585227966,0.2881867289543152,0.3376222252845764,0.5201468467712402,0.20806868374347687,0.2952407896518707,0.27184680104255676,0.4120737314224243,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.6812511086463928
the,0.6521818041801453,0.24322165548801422,0.3885267674922943,0.4207492768764496,0.25344645977020264,0.535392165184021,0.19818492233753204,0.26917189359664917,0.1999378502368927,0.4408751428127289,0.36838498711586,0.4933079481124878,0.3733934462070465,0.40399202704429626,0.22613738477230072,0.4174870550632477,0.21040017902851105,0.4933079481124878,0.535392165184021,0.31620436906814575,0.527681291103363,0.6662389636039734,0.23003633320331573,0.2389037162065506,0.2742886245250702,0.4223487675189972,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.5934505462646484
super,0.25759580731391907,0.12410217523574829,0.14032290875911713,0.09755856543779373,0.1811693161725998,0.17783479392528534,0.14455175399780273,0.09137734025716782,0.13929249346256256,0.15233319997787476,0.11992346495389938,0.22322475910186768,0.1819351613521576,0.14630910754203796,0.07475595921278,0.1601378619670868,0.10622723400592804,0.22322475910186768,0.17783479392528534,0.1732010841369629,0.14509333670139313,0.18576006591320038,0.18656854331493378,0.09769033640623093,0.10292252898216248,0.1518537551164627,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.2757420241832733
bowl,0.23468568921089172,0.12471532821655273,0.206265389919281,0.13908697664737701,0.1285296082496643,0.16993016004562378,0.12459912151098251,0.062123797833919525,0.06451581418514252,0.12992306053638458,0.11471524089574814,0.1810409277677536,0.09189514070749283,0.139107808470726,0.05735355615615845,0.19053693115711212,0.14370101690292358,0.1810409277677536,0.16993016004562378,0.1148882582783699,0.15861135721206665,0.17236235737800598,0.11983031034469604,0.08380642533302307,0.14123407006263733,0.18353787064552307,0.4848237931728363,1.0,0.005446359980851412,0.21516893804073334
50,0.022181637585163116,-0.014448681846261024,0.04318181425333023,0.02188069000840187,0.011461393907666206,-0.024239253252744675,-0.022057775408029556,-0.051495812833309174,-0.009880146011710167,0.03871260583400726,-0.06115209683775902,-0.025195008143782616,0.0322180911898613,0.08529071509838104,0.009773663245141506,0.01486697606742382,0.03492839261889458,-0.025195008143782616,-0.024239253252744675,0.08175496011972427,0.018966691568493843,0.021892361342906952,0.04559112712740898,0.01499195210635662,-0.03711765259504318,0.08371289074420929,0.0833745002746582,0.005446359980851412,0.9999999403953552,0.04325474053621292
host,0.27663925290107727,0.15074416995048523,0.08198131620883942,0.20832303166389465,0.0917976126074791,0.18300798535346985,0.25663280487060547,0.10838843137025833,0.11360421031713486,0.17084096372127533,0.1350882649421692,0.26840344071388245,0.1455991417169571,0.17550541460514069,0.14519649744033813,0.15218141674995422,0.12707526981830597,0.26840344071388245,0.18300798535346985,0.16559427976608276,0.17592521011829376,0.21661671996116638,0.17631667852401733,0.15994828939437866,0.15024209022521973,0.14191342890262604,0.14729782938957214,0.17551401257514954,-0.04591839388012886,0.20596550405025482
committee,0.22958239912986755,1.0,0.14847607910633087,0.16761980950832367,0.2624836266040802,0.24979650974273682,0.2512614130973816,0.1614151895046234,0.0792224258184433,0.18816545605659485,0.19937701523303986,0.20982497930526733,0.2034623622894287,0.14231987297534943,0.19699858129024506,0.219742551445961,0.09146182239055634,0.20982497930526733,0.24979650974273682,0.199720561504364,0.20169788599014282,0.2107008546590805,0.07844718545675278,0.22121717035770416,0.10237117856740952,0.14769598841667175,0.12410217523574829,0.12471532821655273,-0.014448681846261024,0.18011361360549927
and,0.506277859210968,0.22311176359653473,0.34954607486724854,0.2838519215583801,0.25185704231262207,0.48971283435821533,0.2463284730911255,0.2527635991573334,0.2205965667963028,0.4289871156215668,0.3016039729118347,0.6633074283599854,0.41279885172843933,0.48576638102531433,0.2523976266384125,0.4713204801082611,0.19035132229328156,0.6633074283599854,0.48971283435821533,0.296702116727829,0.35301485657691956,0.4954058527946472,0.1687537431716919,0.33353009819984436,0.30157923698425293,0.5477725267410278,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.588965117931366
the,0.6521818041801453,0.24322165548801422,0.3885267674922943,0.4207492768764496,0.25344645977020264,0.535392165184021,0.19818492233753204,0.26917189359664917,0.1999378502368927,0.4408751428127289,0.36838498711586,0.4933079481124878,0.3733934462070465,0.40399202704429626,0.22613738477230072,0.4174870550632477,0.21040017902851105,0.4933079481124878,0.535392165184021,0.31620436906814575,0.527681291103363,0.6662389636039734,0.23003633320331573,0.2389037162065506,0.2742886245250702,0.4223487675189972,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.5934505462646484
nfl,0.1353975087404251,0.21607856452465057,0.14304013550281525,0.05365698039531708,0.10762515664100647,0.1526731252670288,0.137923464179039,0.142496719956398,0.1427382081747055,0.12338410317897797,0.0641818717122078,0.18939071893692017,0.13425186276435852,0.10710634291172028,0.16896654665470123,0.0871717780828476,0.16195377707481384,0.18939071893692017,0.1526731252670288,0.11460383981466293,0.14112962782382965,0.12599408626556396,0.21890561282634735,0.20613422989845276,0.08980419486761093,0.18521657586097717,0.319060355424881,0.48354101181030273,-0.06279195845127106,0.1964210718870163
have,0.49652695655822754,0.23839928209781647,0.2891587018966675,0.22897054255008698,0.2880058288574219,0.4544740617275238,0.26452282071113586,0.21211259067058563,0.18517647683620453,0.3359639644622803,0.3380994498729706,0.3541618287563324,0.39246654510498047,0.6577680706977844,0.29116201400756836,0.46389055252075195,0.17099742591381073,0.3541618287563324,0.4544740617275238,0.43728798627853394,0.25547030568122864,0.36843645572662354,0.14903181791305542,0.18765702843666077,0.31035900115966797,0.48046383261680603,0.19903038442134857,0.19536113739013672,0.10407739877700806,0.41614407300949097
openly,0.19373966753482819,0.07743361592292786,0.1893414556980133,0.18145424127578735,0.19066794216632843,0.25191524624824524,0.25980937480926514,0.1692374348640442,0.27481409907341003,0.225434809923172,0.2950301766395569,0.29348745942115784,0.38552337884902954,0.18016356229782104,0.4399164915084839,0.14858634769916534,0.6265441179275513,0.29348745942115784,0.25191524624824524,0.10790040343999863,0.1735561490058899,0.23383252322673798,0.20630641281604767,0.17101803421974182,0.2286485880613327,0.208077073097229,0.0824815034866333,0.08487619459629059,-0.025187963619828224,0.2294253706932068
sought,0.20935024321079254,0.27442726492881775,0.23886525630950928,0.1885616034269333,0.3689826726913452,0.3909280598163605,0.33894142508506775,0.22264094650745392,0.2114201784133911,0.19350388646125793,0.1752752810716629,0.25776931643486023,0.31337496638298035,0.1030232235789299,0.20390744507312775,0.18750664591789246,0.1755211055278778,0.25776931643486023,0.3909280598163605,0.26820194721221924,0.16118058562278748,0.21093487739562988,0.2847447693347931,0.3175662159919739,0.21999545395374298,0.20166154205799103,0.11697111278772354,0.10370083153247833,0.02740933559834957,0.1925266534090042
disabled,0.22413285076618195,0.1561833620071411,0.12551560997962952,0.1739249974489212,0.1864955872297287,0.20554493367671967,0.17732539772987366,0.1697019338607788,0.18025045096874237,0.184419646859169,0.18384906649589539,0.18439555168151855,0.34553566575050354,0.19669421017169952,0.32945895195007324,0.2968258261680603,0.1970752477645874,0.18439555168151855,0.20554493367671967,0.18527424335479736,0.10165703296661377,0.14815965294837952,0.1476367861032486,0.18585413694381714,0.18390141427516937,0.18095296621322632,0.08002098649740219,0.025124797597527504,-0.042146798223257065,0.2491632103919983
veteran,0.1113356351852417,0.20072314143180847,0.18705321848392487,0.18526607751846313,0.20459458231925964,0.15511025488376617,0.10516612976789474,0.13391655683517456,0.18131199479103088,0.19122342765331268,0.17902354896068573,0.20004725456237793,0.3301067650318146,0.14869950711727142,0.18410108983516693,0.10024018585681915,0.1466270536184311,0.20004725456237793,0.15511025488376617,0.13593389093875885,0.18038900196552277,0.18765248358249664,0.12107928097248077,0.10271233320236206,0.12277179956436157,0.19804871082305908,0.15611475706100464,0.18128818273544312,0.019962754100561142,0.2455354928970337
and,0.506277859210968,0.22311176359653473,0.34954607486724854,0.2838519215583801,0.25185704231262207,0.48971283435821533,0.2463284730911255,0.2527635991573334,0.2205965667963028,0.4289871156215668,0.3016039729118347,0.6633074283599854,0.41279885172843933,0.48576638102531433,0.2523976266384125,0.4713204801082611,0.19035132229328156,0.6633074283599854,0.48971283435821533,0.296702116727829,0.35301485657691956,0.4954058527946472,0.1687537431716919,0.33353009819984436,0.30157923698425293,0.5477725267410278,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.588965117931366
lesbian,0.17103801667690277,0.1568743884563446,0.09913979470729828,0.21760568022727966,0.12171511352062225,0.19449923932552338,0.22792193293571472,0.1650332808494568,0.18848779797554016,0.1682361662387848,0.19706906378269196,0.19236215949058533,0.28859588503837585,0.16019704937934875,0.6304084062576294,0.19624190032482147,0.6824856400489807,0.19236215949058533,0.19449923932552338,0.08527254313230515,0.15295006334781647,0.2263808399438858,0.20892304182052612,0.20090948045253754,0.23897601664066315,0.17521686851978302,0.04885464906692505,0.09783271700143814,0.04955677688121796,0.18730707466602325
",",0.3658004403114319,0.20982497930526733,0.32507219910621643,0.3581022024154663,0.21392761170864105,0.44245919585227966,0.2216455340385437,0.28041911125183105,0.21168820559978485,0.3680937886238098,0.36644625663757324,1.0000001192092896,0.3365725874900818,0.4062570035457611,0.2655494213104248,0.3769497275352478,0.22805914282798767,1.0000001192092896,0.44245919585227966,0.2881867289543152,0.3376222252845764,0.5201468467712402,0.20806868374347687,0.2952407896518707,0.27184680104255676,0.4120737314224243,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.6812511086463928
gay,0.14200101792812347,0.09146182239055634,0.11323709040880203,0.17161114513874054,0.11659722030162811,0.22856906056404114,0.1773412674665451,0.1685924232006073,0.175740584731102,0.14740286767482758,0.2515377104282379,0.22805914282798767,0.26520732045173645,0.11246563494205475,0.5702250003814697,0.14468486607074738,1.0000001192092896,0.22805914282798767,0.22856906056404114,0.10866888612508774,0.10356660187244415,0.19720076024532318,0.130606010556221,0.19495509564876556,0.16006943583488464,0.10915949195623398,0.10622723400592804,0.14370101690292358,0.03492839261889458,0.19971729815006256
",",0.3658004403114319,0.20982497930526733,0.32507219910621643,0.3581022024154663,0.21392761170864105,0.44245919585227966,0.2216455340385437,0.28041911125183105,0.21168820559978485,0.3680937886238098,0.36644625663757324,1.0000001192092896,0.3365725874900818,0.4062570035457611,0.2655494213104248,0.3769497275352478,0.22805914282798767,1.0000001192092896,0.44245919585227966,0.2881867289543152,0.3376222252845764,0.5201468467712402,0.20806868374347687,0.2952407896518707,0.27184680104255676,0.4120737314224243,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.6812511086463928
bisexual,0.14094297587871552,0.10351260751485825,0.12871186435222626,0.16041666269302368,0.17357167601585388,0.20745182037353516,0.18653586506843567,0.19968697428703308,0.13175015151500702,0.16454069316387177,0.216519296169281,0.22337289154529572,0.32498595118522644,0.18902148306369781,0.6565028429031372,0.17913217842578888,0.6204519867897034,0.22337289154529572,0.20745182037353516,0.1254049688577652,0.07682747393846512,0.15970273315906525,0.16027222573757172,0.23444046080112457,0.20768089592456818,0.16695426404476166,0.05564995855093002,0.06529426574707031,-0.04802005738019943,0.20853155851364136
and,0.506277859210968,0.22311176359653473,0.34954607486724854,0.2838519215583801,0.25185704231262207,0.48971283435821533,0.2463284730911255,0.2527635991573334,0.2205965667963028,0.4289871156215668,0.3016039729118347,0.6633074283599854,0.41279885172843933,0.48576638102531433,0.2523976266384125,0.4713204801082611,0.19035132229328156,0.6633074283599854,0.48971283435821533,0.296702116727829,0.35301485657691956,0.4954058527946472,0.1687537431716919,0.33353009819984436,0.30157923698425293,0.5477725267410278,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.588965117931366
transgender-owned,0.26071473956108093,0.2036207765340805,0.23529967665672302,0.20595857501029968,0.21407172083854675,0.2437029629945755,0.21890902519226074,0.2727607786655426,0.32765573263168335,0.2758829891681671,0.3810259997844696,0.30692601203918457,0.42871251702308655,0.2562255561351776,0.9518253207206726,0.33744633197784424,0.5836899876594543,0.30692601203918457,0.2437029629945755,0.22692914307117462,0.20972952246665955,0.2985771894454956,0.21161207556724548,0.26492828130722046,0.29743126034736633,0.21642056107521057,0.11666141450405121,0.08988681435585022,0.02936340495944023,0.30844247341156006
businesses,0.3031265139579773,0.2357824444770813,0.2660106122493744,0.1726370006799698,0.27833473682403564,0.31314024329185486,0.24707944691181183,0.6451296806335449,0.4298217296600342,0.18947067856788635,0.36495038866996765,0.2790186107158661,0.31061699986457825,0.3308294415473938,0.27109605073928833,0.3115045726299286,0.1995285600423813,0.2790186107158661,0.31314024329185486,0.242267906665802,0.18613873422145844,0.24867577850818634,0.21806253492832184,0.7603162527084351,0.18362712860107422,0.2356063723564148,0.0893041118979454,0.12745875120162964,0.03332909196615219,0.2546134889125824
in,0.4840516746044159,0.2107008546590805,0.25271502137184143,0.2605783939361572,0.18001915514469147,0.45010748505592346,0.15497392416000366,0.2321794629096985,0.22438469529151917,0.370934396982193,0.39605680108070374,0.5201468467712402,0.2792111933231354,0.3841303884983063,0.24449585378170013,0.3586423695087433,0.19720076024532318,0.5201468467712402,0.45010748505592346,0.21975718438625336,0.4499994218349457,1.0,0.20341484248638153,0.2298729121685028,0.23328746855258942,0.4080928862094879,0.18576006591320038,0.17236235737800598,0.021892361342906952,0.5591574311256409
