,who,called,for,an,agency,to,be,created,to,be,solely,focused,at,undermining,the,islamism,ideology,?
there,0.2844357192516327,0.398924857378006,0.3728419542312622,0.22476400434970856,0.10473345220088959,0.40669289231300354,0.41019052267074585,0.3317369520664215,0.40669289231300354,0.41019052267074585,0.1487499624490738,0.2084960788488388,0.37649083137512207,0.2432112842798233,0.47025805711746216,0.1814660280942917,0.1257605403661728,0.29405656456947327
have,0.39246654510498047,0.34887513518333435,0.41175219416618347,0.22897054255008698,0.13083712756633759,0.4544740617275238,0.5760743618011475,0.23259617388248444,0.4544740617275238,0.5760743618011475,0.3172057867050171,0.23092037439346313,0.29004791378974915,0.3512890040874481,0.40389683842658997,0.19640949368476868,0.20608200132846832,0.32991164922714233
been,0.3295723795890808,0.21922262012958527,0.39068686962127686,0.24947525560855865,0.13941195607185364,0.34945759177207947,0.5304332375526428,0.27173078060150146,0.34945759177207947,0.5304332375526428,0.2687382102012634,0.2840852737426758,0.2504468560218811,0.22274747490882874,0.3563927710056305,0.2002374231815338,0.15240296721458435,0.24354910850524902
calls,0.2944801151752472,0.3763411045074463,0.32325926423072815,0.15750835835933685,0.16898702085018158,0.2773703336715698,0.19330601394176483,0.12145112454891205,0.2773703336715698,0.19330601394176483,0.15883603692054749,0.13312788307666779,0.1348150670528412,0.14372578263282776,0.25462979078292847,0.19970721006393433,0.14999908208847046,0.13550543785095215
to,0.42656609416007996,0.2987143397331238,0.4451248347759247,0.3138085603713989,0.24151217937469482,1.0,0.4972836375236511,0.2592601478099823,1.0,0.4972836375236511,0.33569881319999695,0.26053386926651,0.36524343490600586,0.29016757011413574,0.535392165184021,0.23028403520584106,0.2050238847732544,0.29463258385658264
create,0.2690012454986572,0.27890631556510925,0.2826802134513855,0.23360596597194672,0.19799263775348663,0.41124165058135986,0.389064759016037,0.6079657673835754,0.41124165058135986,0.389064759016037,0.26475098729133606,0.2671220004558563,0.15985484421253204,0.2756347060203552,0.25265660881996155,0.19207346439361572,0.24834918975830078,0.300167441368103
an,0.2848317325115204,0.2858632802963257,0.3236706852912903,1.0,0.18584272265434265,0.3138085603713989,0.33041056990623474,0.2484116554260254,0.3138085603713989,0.33041056990623474,0.21833549439907074,0.1781703680753708,0.2446778565645218,0.241732656955719,0.4207492768764496,0.1711471527814865,0.11405224353075027,0.19793890416622162
independent,0.19686606526374817,0.22536008059978485,0.22318588197231293,0.19614122807979584,0.16331294178962708,0.20949965715408325,0.18170225620269775,0.20530831813812256,0.20949965715408325,0.18170225620269775,0.24199415743350983,0.25910860300064087,0.17847855389118195,0.22618451714515686,0.2927691638469696,0.2463018298149109,0.2406613975763321,0.11902587860822678
agency,0.11960361897945404,0.1304442584514618,0.2340606451034546,0.18584272265434265,1.0000001192092896,0.24151217937469482,0.16720861196517944,0.15564332902431488,0.24151217937469482,0.16720861196517944,0.22749063372612,0.1868748813867569,0.1662321239709854,0.19871939718723297,0.24253644049167633,0.18481144309043884,0.10739540308713913,0.18185843527317047
in,0.2792111933231354,0.40847352147102356,0.4322226941585541,0.2605783939361572,0.18450471758842468,0.45010748505592346,0.3481820821762085,0.2843434810638428,0.45010748505592346,0.3481820821762085,0.16969463229179382,0.29637840390205383,0.4374977946281433,0.25716432929039,0.6662389636039734,0.20508189499378204,0.15930864214897156,0.20430970191955566
the,0.3733934462070465,0.489897221326828,0.4739971458911896,0.4207492768764496,0.24253644049167633,0.535392165184021,0.4248143136501312,0.3539263904094696,0.535392165184021,0.4248143136501312,0.3111725449562073,0.2969476580619812,0.457212895154953,0.31178784370422363,1.0,0.2584027051925659,0.17914913594722748,0.22068053483963013
u.s.,0.19341465830802917,-0.019573306664824486,0.11615988612174988,-0.004288777709007263,-0.09938419610261917,0.09732837975025177,-0.030090177431702614,-0.03419996052980423,0.09732837975025177,-0.030090177431702614,-0.024574313312768936,-0.062278952449560165,0.06425906717777252,0.0067344470880925655,0.06592652946710587,-0.03393026068806648,-0.025198983028531075,0.07886100560426712
with,0.3282766342163086,0.3139074146747589,0.39140474796295166,0.2730048894882202,0.1292697787284851,0.4239959120750427,0.36101722717285156,0.2505694031715393,0.4239959120750427,0.36101722717285156,0.15073354542255402,0.2734098732471466,0.29126521944999695,0.22892144322395325,0.4223487675189972,0.15082941949367523,0.17179203033447266,0.2433311939239502
a,0.36608949303627014,0.4868806302547455,0.44038116931915283,0.44552403688430786,0.186392143368721,0.45503583550453186,0.39883795380592346,0.30777761340141296,0.45503583550453186,0.39883795380592346,0.23643894493579865,0.2729852497577667,0.3095070421695709,0.2855692207813263,0.5829201340675354,0.2249027043581009,0.18861424922943115,0.23916715383529663
specific,0.22884851694107056,0.21085023880004883,0.36453771591186523,0.248777374625206,0.2233005166053772,0.3962339460849762,0.41437941789627075,0.19432955980300903,0.3962339460849762,0.41437941789627075,0.3448724150657654,0.31117936968803406,0.17186251282691956,0.33253103494644165,0.3501757085323334,0.23718038201332092,0.20446690917015076,0.30923372507095337
mission,0.23207825422286987,0.15785092115402222,0.18326549232006073,0.1624951809644699,0.3713327646255493,0.26700642704963684,0.13588100671768188,0.1663978546857834,0.26700642704963684,0.13588100671768188,0.12438089400529861,0.25114813446998596,0.2095402330160141,0.19769945740699768,0.22673439979553223,0.23198358714580536,0.15421253442764282,0.19506393373012543
of,0.2827862501144409,0.4222904443740845,0.4185989499092102,0.32280945777893066,0.21890796720981598,0.41548454761505127,0.33904364705085754,0.32043445110321045,0.41548454761505127,0.33904364705085754,0.25502604246139526,0.29831600189208984,0.42558613419532776,0.3148394227027893,0.733189046382904,0.2555263340473175,0.2324344515800476,0.1826142966747284
undermining,0.20331397652626038,0.24708719551563263,0.38125079870224,0.241732656955719,0.19871939718723297,0.29016757011413574,0.261057049036026,0.17817199230194092,0.29016757011413574,0.261057049036026,0.3684934973716736,0.38171321153640747,0.1341029703617096,0.9999998807907104,0.31178784370422363,0.3987428843975067,0.4224264621734619,0.2701819837093353
islamism,0.23929917812347412,0.22125615179538727,0.17044684290885925,0.1711471527814865,0.18481144309043884,0.23028403520584106,0.18793043494224548,0.15759649872779846,0.23028403520584106,0.18793043494224548,0.18637514114379883,0.2813980281352997,0.12345623970031738,0.3987428843975067,0.2584027051925659,1.0000001192092896,0.6152387857437134,0.19147449731826782
and,0.41279885172843933,0.3251761794090271,0.5064792633056641,0.2838519215583801,0.23476453125476837,0.48971283435821533,0.41766801476478577,0.2873832881450653,0.48971283435821533,0.41766801476478577,0.22088348865509033,0.28606054186820984,0.3571503460407257,0.27423563599586487,0.5171257257461548,0.21577347815036774,0.23461033403873444,0.20544172823429108
jihadism,0.24582098424434662,0.20611177384853363,0.14462876319885254,0.19068560004234314,0.18548452854156494,0.20868483185768127,0.18850651383399963,0.15572160482406616,0.20868483185768127,0.18850651383399963,0.23480400443077087,0.3027704954147339,0.13149809837341309,0.43375515937805176,0.2225016951560974,0.7837632298469543,0.5751464366912842,0.23851723968982697
.,0.3541337847709656,0.300344854593277,0.4726039469242096,0.3581749200820923,0.24682630598545074,0.4645031690597534,0.4383580684661865,0.3230568766593933,0.4645031690597534,0.4383580684661865,0.19149699807167053,0.2629340887069702,0.4549728035926819,0.26497894525527954,0.5934505462646484,0.23342493176460266,0.13883206248283386,0.4130953550338745
,who,called,for,an,agency,to,be,created,to,be,solely,focused,at,undermining,the,islamism,ideology,?
christian,0.2929514944553375,0.09253497421741486,0.16278709471225739,0.09135082364082336,0.0947488322854042,0.19438040256500244,0.1331905722618103,0.15582232177257538,0.19438040256500244,0.1331905722618103,0.05688993260264397,0.20346705615520477,0.14136627316474915,0.14532318711280823,0.19930796325206757,0.3891269266605377,0.3481154441833496,0.1508396863937378
whiton,0.2618810832500458,0.22690840065479279,0.18792088329792023,0.20872904360294342,0.10926581174135208,0.24085375666618347,0.2933659255504608,0.09401818364858627,0.24085375666618347,0.2933659255504608,0.2237803339958191,0.16046836972236633,0.23633909225463867,0.17670366168022156,0.2603248953819275,0.07805319875478745,0.03711584582924843,0.21458700299263
",",0.3365725874900818,0.26549121737480164,0.4464869201183319,0.3581022024154663,0.21437011659145355,0.44245919585227966,0.39254459738731384,0.2755771577358246,0.44245919585227966,0.39254459738731384,0.19012796878814697,0.25963902473449707,0.38314947485923767,0.2446315884590149,0.4933079481124878,0.20622773468494415,0.19314546883106232,0.31091248989105225
an,0.2848317325115204,0.2858632802963257,0.3236706852912903,1.0,0.18584272265434265,0.3138085603713989,0.33041056990623474,0.2484116554260254,0.3138085603713989,0.33041056990623474,0.21833549439907074,0.1781703680753708,0.2446778565645218,0.241732656955719,0.4207492768764496,0.1711471527814865,0.11405224353075027,0.19793890416622162
official,0.11444056034088135,0.24067139625549316,0.2504976987838745,0.1352531611919403,0.26576468348503113,0.18259026110172272,0.10468355566263199,0.2193259447813034,0.18259026110172272,0.10468355566263199,0.11737558990716934,0.1690666824579239,0.2509906589984894,0.13518927991390228,0.3133983910083771,0.15996530652046204,0.1606876105070114,0.18097688257694244
in,0.2792111933231354,0.40847352147102356,0.4322226941585541,0.2605783939361572,0.18450471758842468,0.45010748505592346,0.3481820821762085,0.2843434810638428,0.45010748505592346,0.3481820821762085,0.16969463229179382,0.29637840390205383,0.4374977946281433,0.25716432929039,0.6662389636039734,0.20508189499378204,0.15930864214897156,0.20430970191955566
the,0.3733934462070465,0.489897221326828,0.4739971458911896,0.4207492768764496,0.24253644049167633,0.535392165184021,0.4248143136501312,0.3539263904094696,0.535392165184021,0.4248143136501312,0.3111725449562073,0.2969476580619812,0.457212895154953,0.31178784370422363,1.0,0.2584027051925659,0.17914913594722748,0.22068053483963013
george,0.25805044174194336,0.12750159204006195,0.18388281762599945,0.1626696139574051,0.020922472700476646,0.17226167023181915,0.1550370305776596,0.09786723554134369,0.17226167023181915,0.1550370305776596,0.13333775103092194,0.18823087215423584,0.1617383360862732,0.1270705610513687,0.2510760426521301,0.15354959666728973,0.09592539817094803,0.1479024887084961
w.,-0.006161131896078587,0.0064161368645727634,0.022044552490115166,0.00857726950198412,-0.02920587733387947,0.010246237739920616,-0.11145254969596863,0.012771320529282093,0.010246237739920616,-0.11145254969596863,-0.05186023935675621,0.011558259837329388,0.07616032660007477,-0.09087537229061127,0.007494001649320126,-0.030606834217905998,-0.09955592453479767,-0.07353907823562622
bush,0.17055703699588776,0.15807607769966125,0.19187961518764496,0.19903285801410675,0.1249670535326004,0.23116609454154968,0.18435223400592804,0.038796406239271164,0.23116609454154968,0.18435223400592804,0.11712754517793655,0.19576185941696167,0.15920065343379974,0.2307790070772171,0.2197706699371338,0.20231997966766357,0.12322709709405899,0.17634931206703186
administration,0.2072920948266983,0.16266155242919922,0.29314732551574707,0.19946907460689545,0.4696582555770874,0.2658160626888275,0.20193223655223846,0.2479836493730545,0.2658160626888275,0.20193223655223846,0.16451938450336456,0.2568361461162567,0.2424902319908142,0.368706613779068,0.3083578944206238,0.2886856198310852,0.2737168073654175,0.14283715188503265
",",0.3365725874900818,0.26549121737480164,0.4464869201183319,0.3581022024154663,0.21437011659145355,0.44245919585227966,0.39254459738731384,0.2755771577358246,0.44245919585227966,0.39254459738731384,0.19012796878814697,0.25963902473449707,0.38314947485923767,0.2446315884590149,0.4933079481124878,0.20622773468494415,0.19314546883106232,0.31091248989105225
called,0.3151143789291382,1.0,0.29870352149009705,0.2858632802963257,0.1304442584514618,0.2987143397331238,0.2761072516441345,0.281825989484787,0.2987143397331238,0.2761072516441345,0.09662792086601257,0.21650922298431396,0.23534239828586578,0.24708719551563263,0.489897221326828,0.22125615179538727,0.18832236528396606,0.18963319063186646
for,0.37110671401023865,0.29870352149009705,0.9999999403953552,0.3236706852912903,0.2340606451034546,0.4451248347759247,0.3801851272583008,0.25684574246406555,0.4451248347759247,0.3801851272583008,0.3153783679008484,0.3021683692932129,0.34237727522850037,0.38125079870224,0.4739971458911896,0.17044684290885925,0.1658720225095749,0.264628142118454
a,0.36608949303627014,0.4868806302547455,0.44038116931915283,0.44552403688430786,0.186392143368721,0.45503583550453186,0.39883795380592346,0.30777761340141296,0.45503583550453186,0.39883795380592346,0.23643894493579865,0.2729852497577667,0.3095070421695709,0.2855692207813263,0.5829201340675354,0.2249027043581009,0.18861424922943115,0.23916715383529663
new,0.2378052920103073,0.2586444020271301,0.2700757384300232,0.19160676002502441,0.15974117815494537,0.33159172534942627,0.22046978771686554,0.25701409578323364,0.33159172534942627,0.22046978771686554,0.21684040129184723,0.18806573748588562,0.1898733228445053,0.1435825675725937,0.3845241069793701,0.160906121134758,0.12547804415225983,0.14782847464084625
agency,0.11960361897945404,0.1304442584514618,0.2340606451034546,0.18584272265434265,1.0000001192092896,0.24151217937469482,0.16720861196517944,0.15564332902431488,0.24151217937469482,0.16720861196517944,0.22749063372612,0.1868748813867569,0.1662321239709854,0.19871939718723297,0.24253644049167633,0.18481144309043884,0.10739540308713913,0.18185843527317047
focused,0.19381128251552582,0.21650922298431396,0.3021683692932129,0.1781703680753708,0.1868748813867569,0.26053386926651,0.2778233289718628,0.2558424770832062,0.26053386926651,0.2778233289718628,0.34879907965660095,1.0,0.18463432788848877,0.38171321153640747,0.2969476580619812,0.2813980281352997,0.3230016827583313,0.1578395515680313
on,0.2340552806854248,0.25462663173675537,0.36199691891670227,0.3192969560623169,0.18671666085720062,0.41031414270401,0.37900757789611816,0.20446635782718658,0.41031414270401,0.37900757789611816,0.32246771454811096,0.36304154992103577,0.4806317389011383,0.257472962141037,0.5107308030128479,0.145806223154068,0.13412410020828247,0.2714994251728058
the,0.3733934462070465,0.489897221326828,0.4739971458911896,0.4207492768764496,0.24253644049167633,0.535392165184021,0.4248143136501312,0.3539263904094696,0.535392165184021,0.4248143136501312,0.3111725449562073,0.2969476580619812,0.457212895154953,0.31178784370422363,1.0,0.2584027051925659,0.17914913594722748,0.22068053483963013
nonviolent,0.3311547636985779,0.21766741573810577,0.2900647819042206,0.2698172628879547,0.1904105544090271,0.2635366916656494,0.22548651695251465,0.19607822597026825,0.2635366916656494,0.22548651695251465,0.2480747401714325,0.3440297842025757,0.18758493661880493,0.3450714349746704,0.23885348439216614,0.5275391340255737,0.472891241312027,0.23365403711795807
practice,0.29065191745758057,0.23875319957733154,0.3276185989379883,0.16544753313064575,0.16076843440532684,0.289366751909256,0.2743644714355469,0.13788950443267822,0.289366751909256,0.2743644714355469,0.2862529456615448,0.3267897069454193,0.17058232426643372,0.34427887201309204,0.27333036065101624,0.33453941345214844,0.26676708459854126,0.21386858820915222
of,0.2827862501144409,0.4222904443740845,0.4185989499092102,0.32280945777893066,0.21890796720981598,0.41548454761505127,0.33904364705085754,0.32043445110321045,0.41548454761505127,0.33904364705085754,0.25502604246139526,0.29831600189208984,0.42558613419532776,0.3148394227027893,0.733189046382904,0.2555263340473175,0.2324344515800476,0.1826142966747284
``,0.02397952415049076,0.00907047651708126,0.01270448137074709,0.03770720958709717,-0.06334543973207474,0.06720756739377975,0.07670000940561295,3.665990152512677e-05,0.06720756739377975,0.07670000940561295,-0.012523569166660309,-0.14692887663841248,-0.07642947137355804,0.1198682114481926,0.029072100296616554,0.09567752480506897,0.07227929681539536,0.0685480609536171
political,0.24357503652572632,0.13192175328731537,0.24620850384235382,0.20845253765583038,0.1834149807691574,0.2065112292766571,0.19028756022453308,0.17737655341625214,0.2065112292766571,0.19028756022453308,0.18570268154144287,0.28964823484420776,0.1745688021183014,0.37755581736564636,0.20477235317230225,0.49158284068107605,0.5950406193733215,0.17130474746227264
warfare,0.20980967581272125,0.26162222027778625,0.2571549415588379,0.22131484746932983,0.1984603852033615,0.17279815673828125,0.1869751662015915,0.1767866313457489,0.17279815673828125,0.1869751662015915,0.18224579095840454,0.26515528559684753,0.09598041325807571,0.38076016306877136,0.257932186126709,0.3673975169658661,0.3422474265098572,0.1583555042743683
'',0.024401003494858742,0.021102847531437874,-0.04479556903243065,0.09471100568771362,-0.005027413833886385,-0.009905828163027763,0.08835477381944656,-0.004385723266750574,-0.009905828163027763,0.08835477381944656,0.023746835067868233,0.051164887845516205,0.04379578307271004,-0.022645162418484688,0.041273195296525955,-0.0031336434185504913,-0.003963666968047619,0.018684765323996544
aimed,0.23128125071525574,0.18411016464233398,0.19653503596782684,0.1956387311220169,0.1952701210975647,0.2532106637954712,0.2327391803264618,0.2723293900489807,0.2532106637954712,0.2327391803264618,0.30679646134376526,0.49533575773239136,0.23772814869880676,0.29673758149147034,0.2317158579826355,0.27894824743270874,0.31850916147232056,0.2069684863090515
at,0.22096660733222961,0.23534239828586578,0.34237727522850037,0.2446778565645218,0.1662321239709854,0.36524343490600586,0.30379733443260193,0.18092477321624756,0.36524343490600586,0.30379733443260193,0.1603863537311554,0.18463432788848877,1.0,0.1341029703617096,0.457212895154953,0.12345623970031738,0.07957878708839417,0.21978627145290375
undermining,0.20331397652626038,0.24708719551563263,0.38125079870224,0.241732656955719,0.19871939718723297,0.29016757011413574,0.261057049036026,0.17817199230194092,0.29016757011413574,0.261057049036026,0.3684934973716736,0.38171321153640747,0.1341029703617096,0.9999998807907104,0.31178784370422363,0.3987428843975067,0.4224264621734619,0.2701819837093353
the,0.3733934462070465,0.489897221326828,0.4739971458911896,0.4207492768764496,0.24253644049167633,0.535392165184021,0.4248143136501312,0.3539263904094696,0.535392165184021,0.4248143136501312,0.3111725449562073,0.2969476580619812,0.457212895154953,0.31178784370422363,1.0,0.2584027051925659,0.17914913594722748,0.22068053483963013
