,who,ordered,the,stern,review,?
in,0.2792111933231354,0.24971742928028107,0.6662389636039734,0.2183612436056137,0.1851312667131424,0.20430970191955566
the,0.3733934462070465,0.2839050590991974,1.0,0.2403162121772766,0.245576411485672,0.22068053483963013
uk,0.10701356083154678,0.11256346851587296,0.2143084555864334,0.14949144423007965,0.12956146895885468,0.20222434401512146
",",0.3365725874900818,0.23846343159675598,0.4933079481124878,0.26551592350006104,0.32966679334640503,0.31091248989105225
a,0.36608949303627014,0.19972987473011017,0.5829201340675354,0.2232385128736496,0.2132924199104309,0.23916715383529663
report,0.17796188592910767,0.22386111319065094,0.2556745111942291,0.21171629428863525,0.36805135011672974,0.3138936758041382
for,0.37110671401023865,0.17280344665050507,0.4739971458911896,0.2059052288532257,0.25302138924598694,0.264628142118454
a,0.36608949303627014,0.19972987473011017,0.5829201340675354,0.2232385128736496,0.2132924199104309,0.23916715383529663
house,0.2619773745536804,0.18037758767604828,0.2847244441509247,0.11203081160783768,0.1818183809518814,0.13736455142498016
of,0.2827862501144409,0.31747159361839294,0.733189046382904,0.19917096197605133,0.18473945558071136,0.1826142966747284
lords,0.2689010500907898,0.19700969755649567,0.32976827025413513,0.09702356159687042,0.15250235795974731,0.04780716821551323
committee,0.2034623622894287,0.1963399201631546,0.24322165548801422,0.11746210604906082,0.24931219220161438,0.12144632637500763
asked,0.38866153359413147,0.3783473074436188,0.25750473141670227,0.12934955954551697,0.2640659809112549,0.28475281596183777
to,0.42656609416007996,0.3161680996417999,0.535392165184021,0.1321965754032135,0.22984053194522858,0.29463258385658264
urge,0.3040626645088196,0.09992663562297821,0.19959065318107605,0.1585567742586136,0.2727370262145996,0.2469392716884613
the,0.3733934462070465,0.2839050590991974,1.0,0.2403162121772766,0.245576411485672,0.22068053483963013
ipcc,0.21932992339134216,0.13939973711967468,0.24925659596920013,0.1479978710412979,0.38701528310775757,0.22295254468917847
to,0.42656609416007996,0.3161680996417999,0.535392165184021,0.1321965754032135,0.22984053194522858,0.29463258385658264
involve,0.20000606775283813,0.13134774565696716,0.23203566670417786,0.1317773312330246,0.24079635739326477,0.21596334874629974
better,0.273277223110199,0.12726156413555145,0.2113795131444931,0.1307481974363327,0.2253270000219345,0.32159438729286194
assessments,0.23186418414115906,0.15593215823173523,0.29574018716812134,0.14547258615493774,0.39355576038360596,0.23634140193462372
of,0.2827862501144409,0.31747159361839294,0.733189046382904,0.19917096197605133,0.18473945558071136,0.1826142966747284
costs,0.14388014376163483,0.1635260283946991,0.2180386483669281,0.0866810530424118,0.2109708935022354,0.19150719046592712
and,0.41279885172843933,0.23785066604614258,0.5171257257461548,0.2495226413011551,0.2186996340751648,0.20544172823429108
benefits,0.21761436760425568,0.08296884596347809,0.20434671640396118,0.10085942596197128,0.17190563678741455,0.25678688287734985
of,0.2827862501144409,0.31747159361839294,0.733189046382904,0.19917096197605133,0.18473945558071136,0.1826142966747284
climate,0.09277761727571487,0.0890289843082428,0.2693597674369812,0.04244328290224075,0.2125091552734375,0.19998492300510406
change,0.2305750846862793,0.09674546122550964,0.3641999065876007,0.100819893181324,0.22774291038513184,0.24115969240665436
but,0.4487357437610626,0.21526117622852325,0.4859698414802551,0.18229836225509644,0.25449350476264954,0.27921953797340393
the,0.3733934462070465,0.2839050590991974,1.0,0.2403162121772766,0.245576411485672,0.22068053483963013
stern,0.24209173023700714,0.11621348559856415,0.2403162121772766,1.0,0.15460683405399323,0.1906665861606598
review,0.20579823851585388,0.12614740431308746,0.245576411485672,0.15460683405399323,1.0000001192092896,0.27187594771385193
ordered,0.2055833488702774,0.9999998807907104,0.2839050590991974,0.11621348559856415,0.12614740431308746,0.11423391848802567
by,0.39727845788002014,0.33755701780319214,0.4408751428127289,0.16290727257728577,0.14880061149597168,0.17966607213020325
the,0.3733934462070465,0.2839050590991974,1.0,0.2403162121772766,0.245576411485672,0.22068053483963013
uk,0.10701356083154678,0.11256346851587296,0.2143084555864334,0.14949144423007965,0.12956146895885468,0.20222434401512146
government,0.27194860577583313,0.31321194767951965,0.31798112392425537,0.0980251282453537,0.1328897774219513,0.18851417303085327
made,0.2576322853565216,0.28478291630744934,0.3885267674922943,0.09014666825532913,0.18525615334510803,0.17218779027462006
a,0.36608949303627014,0.19972987473011017,0.5829201340675354,0.2232385128736496,0.2132924199104309,0.23916715383529663
stronger,0.19857533276081085,0.10058754682540894,0.24540938436985016,0.10466711968183517,0.11537982523441315,0.12132075428962708
argument,0.25111666321754456,0.12107732892036438,0.19591176509857178,0.10089153051376343,0.231662318110466,0.26588812470436096
in,0.2792111933231354,0.24971742928028107,0.6662389636039734,0.2183612436056137,0.1851312667131424,0.20430970191955566
favor,0.23959270119667053,0.24839000403881073,0.24460799992084503,0.1638200581073761,0.2736450433731079,0.17767609655857086
to,0.42656609416007996,0.3161680996417999,0.535392165184021,0.1321965754032135,0.22984053194522858,0.29463258385658264
combat,0.21745382249355316,0.17073564231395721,0.22293797135353088,0.15643484890460968,0.1063961535692215,0.1854066550731659
human-made,0.2652677595615387,0.17196723818778992,0.37470075488090515,0.1454991102218628,0.23012733459472656,0.2654268741607666
climate,0.09277761727571487,0.0890289843082428,0.2693597674369812,0.04244328290224075,0.2125091552734375,0.19998492300510406
change,0.2305750846862793,0.09674546122550964,0.3641999065876007,0.100819893181324,0.22774291038513184,0.24115969240665436
.,0.3541337847709656,0.23037508130073547,0.5934505462646484,0.2355237901210785,0.27015718817710876,0.4130953550338745
