,what,company,confirmed,that,beyoncé,would,participate,in,the,super,bowl,50,halftime,show,?
on,0.34226128458976746,0.23664942383766174,0.2786523103713989,0.42569106817245483,0.2736927270889282,0.35589995980262756,0.18982598185539246,0.46853652596473694,0.5107308030128479,0.1569211632013321,0.1334993690252304,0.05590687692165375,0.3158947825431824,0.3708709180355072,0.2714994251728058
january,0.19257698953151703,0.17861855030059814,0.2638392448425293,0.2010406255722046,0.18084724247455597,0.2550308406352997,0.25138622522354126,0.28467586636543274,0.2467057853937149,0.08795880526304245,0.13797584176063538,-0.12186697870492935,0.26013413071632385,0.23123203217983246,0.28608936071395874
7,-0.1699475795030594,0.013200669549405575,-0.08369076997041702,-0.24410472810268402,-0.09410170465707779,-0.1984405219554901,-0.0659932866692543,-0.02604081481695175,-0.1142377033829689,-0.11163666844367981,-0.12705844640731812,-0.104477159678936,-0.07494499534368515,-0.22373177111148834,-0.15092156827449799
",",0.3087472915649414,0.2697763442993164,0.18906112015247345,0.4137537479400635,0.2718474268913269,0.32586824893951416,0.27625083923339844,0.5201468467712402,0.4933079481124878,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.3626100420951843,0.31928569078445435,0.31091248989105225
2016,0.10915659368038177,-0.05535341426730156,0.04477734491229057,0.19183695316314697,-0.058302827179431915,0.10351062566041946,0.08728957921266556,0.05308714509010315,0.11571308970451355,-0.016256341710686684,0.014497322961688042,-0.04264228418469429,-0.04406431317329407,0.01463150791823864,-0.12147852033376694
",",0.3087472915649414,0.2697763442993164,0.18906112015247345,0.4137537479400635,0.2718474268913269,0.32586824893951416,0.27625083923339844,0.5201468467712402,0.4933079481124878,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.3626100420951843,0.31928569078445435,0.31091248989105225
pepsi,0.16833798587322235,0.3455946445465088,0.08527527004480362,0.1439032405614853,0.2724451720714569,0.1332070529460907,0.19912761449813843,0.21665577590465546,0.18690350651741028,0.2833958566188812,0.3376810848712921,0.06936834752559662,0.3297680616378784,0.1906755268573761,0.09204287827014923
confirmed,0.1880883276462555,0.09286010265350342,1.0000001192092896,0.3167957365512848,0.16656257212162018,0.30726590752601624,0.14536269009113312,0.2745530903339386,0.2951974868774414,0.12631838023662567,0.09218712896108627,0.07846257090568542,0.1671355962753296,0.24821922183036804,0.20580808818340302
to,0.455847829580307,0.24903783202171326,0.16451583802700043,0.5436353087425232,0.1861352026462555,0.5965728163719177,0.319547563791275,0.45010748505592346,0.535392165184021,0.17783479392528534,0.16993016004562378,-0.024239253252744675,0.2790384590625763,0.29833272099494934,0.29463258385658264
the,0.42745697498321533,0.26591673493385315,0.2951974868774414,0.5473989248275757,0.2099055051803589,0.4133751392364502,0.24406622350215912,0.6662389636039734,1.0,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.31780552864074707,0.319829523563385,0.22068053483963013
associated,0.15836219489574432,0.19133441150188446,0.24008508026599884,0.2675568461418152,0.1391141265630722,0.18882761895656586,0.15739727020263672,0.23328746855258942,0.2742886245250702,0.10292252898216248,0.14123407006263733,-0.03711765259504318,0.19763417541980743,0.19267937541007996,0.1453326791524887
press,0.183354914188385,0.2141246795654297,0.12257643043994904,0.20627392828464508,0.1393391489982605,0.14380162954330444,0.1280078887939453,0.17076928913593292,0.2519533634185791,0.06277206540107727,0.15290483832359314,-0.002239361172541976,0.2610447406768799,0.1894695907831192,0.14048311114311218
that,0.6297725439071655,0.22723333537578583,0.3167957365512848,1.0,0.1907527595758438,0.5895259380340576,0.2734813392162323,0.435920387506485,0.5473989248275757,0.18258553743362427,0.10987387597560883,-0.014119508676230907,0.255509614944458,0.3486354649066925,0.32716336846351624
beyoncé,0.2106333076953888,0.18432734906673431,0.16656257212162018,0.1907527595758438,1.0,0.20711424946784973,0.1736612617969513,0.17240968346595764,0.2099055051803589,0.24138446152210236,0.12174837291240692,0.06065298616886139,0.4306446313858032,0.2562267482280731,0.25188755989074707
",",0.3087472915649414,0.2697763442993164,0.18906112015247345,0.4137537479400635,0.2718474268913269,0.32586824893951416,0.27625083923339844,0.5201468467712402,0.4933079481124878,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.3626100420951843,0.31928569078445435,0.31091248989105225
who,0.40942975878715515,0.2383776307106018,0.22889703512191772,0.45444270968437195,0.23366473615169525,0.3632977604866028,0.31437617540359497,0.2792111933231354,0.3733934462070465,0.1819351613521576,0.09189514070749283,0.0322180911898613,0.19379067420959473,0.2095358669757843,0.26220351457595825
headlined,0.20502004027366638,0.20857977867126465,0.13187363743782043,0.25257185101509094,0.37132003903388977,0.34287533164024353,0.277084082365036,0.2580214738845825,0.2894550859928131,0.18724042177200317,0.1954048126935959,0.07918412983417511,0.4387337267398834,0.2542087435722351,0.26601076126098633
the,0.42745697498321533,0.26591673493385315,0.2951974868774414,0.5473989248275757,0.2099055051803589,0.4133751392364502,0.24406622350215912,0.6662389636039734,1.0,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.31780552864074707,0.319829523563385,0.22068053483963013
super,0.13651713728904724,0.11376534402370453,0.12631838023662567,0.18258553743362427,0.24138446152210236,0.16404198110103607,0.17289473116397858,0.18576006591320038,0.21959073841571808,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.4056760370731354,0.16737808287143707,0.166326642036438
bowl,0.15942467749118805,0.10346642881631851,0.09218712896108627,0.10987387597560883,0.12174837291240692,0.17156143486499786,0.12967322766780853,0.17236235737800598,0.21576224267482758,0.4848237931728363,1.0,0.005446359980851412,0.4822790324687958,0.19135026633739471,0.21118052303791046
xlvii,0.16788068413734436,0.132730633020401,0.21149155497550964,0.20321029424667358,0.1944548487663269,0.26098549365997314,0.2144734263420105,0.22826005518436432,0.2988950312137604,0.5601666569709778,0.5970584154129028,0.13962267339229584,0.5093367695808411,0.21301409602165222,0.19350703060626984
halftime,0.18945850431919098,0.1369214802980423,0.1671355962753296,0.255509614944458,0.4306446313858032,0.2520970106124878,0.24270980060100555,0.2745802700519562,0.31780552864074707,0.4056760370731354,0.4822790324687958,0.010851318016648293,1.0000001192092896,0.3664279878139496,0.21138669550418854
show,0.29653704166412354,0.1808433085680008,0.24821922183036804,0.3486354649066925,0.2562267482280731,0.23511441051959991,0.2071250081062317,0.27595704793930054,0.319829523563385,0.16737808287143707,0.19135026633739471,0.13040520250797272,0.3664279878139496,0.9999999403953552,0.2520138621330261
and,0.31309178471565247,0.23788511753082275,0.20325973629951477,0.4731321930885315,0.2252984493970871,0.34921059012413025,0.2342604398727417,0.4954058527946472,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.34601953625679016,0.3455478549003601,0.20544172823429108
collaborated,0.19130897521972656,0.15367908775806427,0.2306797057390213,0.1907569319009781,0.30063509941101074,0.16530737280845642,0.2932168245315552,0.22456324100494385,0.16492803394794464,0.1291065216064453,0.09078611433506012,-0.009306074120104313,0.2866460978984833,0.1867842823266983,0.17153695225715637
with,0.2464839518070221,0.24132338166236877,0.1726243793964386,0.4154358208179474,0.20463798940181732,0.38372042775154114,0.22955244779586792,0.4080928862094879,0.4223487675189972,0.1518537551164627,0.18353787064552307,0.08371289074420929,0.3187163174152374,0.3004990220069885,0.2433311939239502
coldplay,0.23672455549240112,0.19234149158000946,0.20357553660869598,0.25482890009880066,0.5033506155014038,0.25914010405540466,0.15148013830184937,0.23272672295570374,0.2809646725654602,0.1792786419391632,0.2318706214427948,0.061377592384815216,0.5025559067726135,0.28030601143836975,0.2499987930059433
on,0.34226128458976746,0.23664942383766174,0.2786523103713989,0.42569106817245483,0.2736927270889282,0.35589995980262756,0.18982598185539246,0.46853652596473694,0.5107308030128479,0.1569211632013321,0.1334993690252304,0.05590687692165375,0.3158947825431824,0.3708709180355072,0.2714994251728058
the,0.42745697498321533,0.26591673493385315,0.2951974868774414,0.5473989248275757,0.2099055051803589,0.4133751392364502,0.24406622350215912,0.6662389636039734,1.0,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.31780552864074707,0.319829523563385,0.22068053483963013
single,0.24458327889442444,0.14118964970111847,0.200642392039299,0.2703927755355835,0.4442112445831299,0.2524743378162384,0.18214623630046844,0.23017926514148712,0.29338565468788147,0.22201479971408844,0.15296460688114166,0.08164305984973907,0.324224591255188,0.24212293326854706,0.2151121199131012
``,0.008517155423760414,-0.11237407475709915,0.03826949745416641,0.05285148695111275,-0.09872347861528397,0.08063928782939911,0.029547076672315598,0.04765888676047325,0.029072100296616554,0.012585706077516079,-0.004176590591669083,0.05617367848753929,-0.08055625855922699,0.015512588433921337,0.0685480609536171
hymn,0.17087575793266296,0.02152818627655506,0.103033646941185,0.15097936987876892,0.2162579447031021,0.12917393445968628,0.21710313856601715,0.15935353934764862,0.22713270783424377,0.09897764027118683,0.20094852149486542,0.05700123310089111,0.18831829726696014,0.11411269009113312,0.15131041407585144
for,0.3017193675041199,0.25874319672584534,0.18403750658035278,0.4137635827064514,0.1585460603237152,0.39877474308013916,0.28126904368400574,0.4322226941585541,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.029183456674218178,0.31425946950912476,0.3141973614692688,0.264628142118454
the,0.42745697498321533,0.26591673493385315,0.2951974868774414,0.5473989248275757,0.2099055051803589,0.4133751392364502,0.24406622350215912,0.6662389636039734,1.0,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.31780552864074707,0.319829523563385,0.22068053483963013
weekend,0.19973790645599365,0.2361373007297516,0.1102469190955162,0.20707367360591888,0.22543977200984955,0.22438518702983856,0.2964383363723755,0.2298220843076706,0.19240649044513702,0.15106138586997986,0.24112387001514435,-0.019152333959937096,0.3516817092895508,0.2708965539932251,0.29261621832847595
