,what,did,john,wesley,originally,call,the,experience,of,conversion,?
john,0.18237407505512238,0.18785913288593292,1.0000001192092896,0.43004438281059265,0.19935087859630585,0.09664878249168396,0.2230520099401474,0.18454411625862122,0.2407056987285614,0.14718401432037354,0.13162356615066528
wesley,0.15380223095417023,0.13146962225437164,0.43004438281059265,0.9999999403953552,0.21282096207141876,0.08227083832025528,0.1425647884607315,0.225812166929245,0.18802838027477264,0.16231505572795868,0.1662333607673645
originally,0.2645323872566223,0.23196664452552795,0.19935087859630585,0.21282096207141876,0.9999999403953552,0.18369139730930328,0.36820849776268005,0.07095316797494888,0.21349623799324036,0.12078124284744263,0.07821967452764511
called,0.3235960602760315,0.277748167514801,0.1628292202949524,0.13975559175014496,0.3955872058868408,0.4729457497596741,0.489897221326828,0.1604127287864685,0.4222904443740845,0.14246059954166412,0.18963319063186646
this,0.5489566326141357,0.3609912693500519,0.1772448569536209,0.17241732776165009,0.3399415612220764,0.3195565938949585,0.6274310946464539,0.3281102478504181,0.45148900151252747,0.2891671061515808,0.3155723512172699
experience,0.3894727826118469,0.2411177009344101,0.18454411625862122,0.225812166929245,0.07095316797494888,0.1777607798576355,0.21682339906692505,1.0000001192092896,0.228313148021698,0.23903357982635498,0.25203612446784973
the,0.42745697498321533,0.34736719727516174,0.2230520099401474,0.1425647884607315,0.36820849776268005,0.26640447974205017,1.0,0.21682339906692505,0.733189046382904,0.2308437079191208,0.22068053483963013
new,0.2130378633737564,0.227974995970726,0.21047446131706238,0.19570095837116241,0.24256373941898346,0.23044374585151672,0.3845241069793701,0.2317795753479004,0.343457967042923,0.09335921704769135,0.14782847464084625
birth,0.17344997823238373,0.1708407700061798,0.07296790182590485,0.19996529817581177,0.15696872770786285,0.0864376351237297,0.21280217170715332,0.10873338580131531,0.2531921863555908,0.2365516871213913,0.10080231726169586
.,0.3567904531955719,0.35288307070732117,0.26428887248039246,0.20399101078510284,0.2504246234893799,0.2601918876171112,0.5934505462646484,0.22749435901641846,0.5352458953857422,0.24464362859725952,0.4130953550338745
,what,did,john,wesley,originally,call,the,experience,of,conversion,?
today,0.3814660608768463,0.30291810631752014,0.11996335536241531,0.18096622824668884,0.3464421331882477,0.3340202569961548,0.35740926861763,0.1489003747701645,0.3291318118572235,0.14606589078903198,0.17338968813419342
",",0.3087472915649414,0.3015086054801941,0.23961079120635986,0.262672483921051,0.2660219669342041,0.2670435905456543,0.4933079481124878,0.22459560632705688,0.4946078956127167,0.18442223966121674,0.31091248989105225
justifying,0.43036285042762756,0.22063829004764557,0.16483274102210999,0.1929113119840622,0.14944666624069214,0.2822915017604828,0.23961547017097473,0.3563033938407898,0.24957382678985596,0.2582821547985077,0.43052729964256287
grace,0.16722138226032257,0.17420122027397156,0.2840330898761749,0.2568463385105133,0.22941896319389343,0.10473456978797913,0.20940588414669037,0.25429558753967285,0.2101200968027115,0.1585133969783783,0.16775278747081757
is,0.28837618231773376,0.19247472286224365,0.16449548304080963,0.1397479772567749,0.33268988132476807,0.2742006778717041,0.5823672413825989,0.19130541384220123,0.4854315221309662,0.24206408858299255,0.22961433231830597
also,0.42747777700424194,0.39334940910339355,0.2478664070367813,0.20194050669670105,0.3809713125228882,0.2793657183647156,0.6021018624305725,0.31437477469444275,0.4924938678741455,0.20392635464668274,0.21848613023757935
known,0.20381177961826324,0.25943970680236816,0.14950153231620789,0.1854868233203888,0.2954530119895935,0.240574911236763,0.3624623417854309,0.11597485840320587,0.35814476013183594,0.11582394689321518,0.18314571678638458
as,0.31749409437179565,0.3596470057964325,0.1664888858795166,0.1965806782245636,0.31636640429496765,0.2785561680793762,0.48381632566452026,0.18822716176509857,0.3886612355709076,0.2696652412414551,0.27043893933296204
conversion,0.21660274267196655,0.14528439939022064,0.14718401432037354,0.16231505572795868,0.12078124284744263,0.14867444336414337,0.2308437079191208,0.23903357982635498,0.20104190707206726,1.0000001192092896,0.1924358606338501
",",0.3087472915649414,0.3015086054801941,0.23961079120635986,0.262672483921051,0.2660219669342041,0.2670435905456543,0.4933079481124878,0.22459560632705688,0.4946078956127167,0.18442223966121674,0.31091248989105225
``,0.008517155423760414,-0.029888948425650597,0.011006556451320648,-0.05419543758034706,-0.07968071848154068,0.11138522624969482,0.029072100296616554,0.03100709430873394,0.06780257821083069,0.11834076046943665,0.0685480609536171
accepting,0.34480366110801697,0.33509308099746704,0.10980288684368134,0.20147041976451874,0.15390773117542267,0.2977883219718933,0.25502249598503113,0.2539125680923462,0.26018595695495605,0.27176713943481445,0.2116347998380661
jesus,0.307744562625885,0.18355801701545715,0.23454704880714417,0.2824057936668396,0.15718770027160645,0.12258985638618469,0.23073002696037292,0.2180977314710617,0.21039734780788422,0.26138752698898315,0.19975169003009796
as,0.31749409437179565,0.3596470057964325,0.1664888858795166,0.1965806782245636,0.31636640429496765,0.2785561680793762,0.48381632566452026,0.18822716176509857,0.3886612355709076,0.2696652412414551,0.27043893933296204
your,0.4207797646522522,0.26251736283302307,0.14431598782539368,0.2181748002767563,0.10206635296344757,0.21367503702640533,0.3191831111907959,0.31255897879600525,0.19730716943740845,0.2018103301525116,0.41889458894729614
personal,0.3188508450984955,0.24463480710983276,0.1780817210674286,0.19149336218833923,0.07766000926494598,0.11525841802358627,0.19990217685699463,0.36295515298843384,0.26268208026885986,0.20419524610042572,0.206199511885643
lord,0.15077504515647888,0.16158217191696167,0.22141824662685394,0.23631073534488678,0.144333153963089,0.15548697113990784,0.2489406019449234,0.16500073671340942,0.20127125084400177,0.10196193307638168,0.09544310718774796
and,0.31309178471565247,0.34479495882987976,0.21634717285633087,0.19792525470256805,0.2772660255432129,0.237839937210083,0.5171257257461548,0.24539199471473694,0.5116966962814331,0.23347200453281403,0.20544172823429108
savior,0.30994105339050293,0.23800085484981537,0.21894799172878265,0.20275285840034485,0.2520383596420288,0.12470784038305283,0.3455318510532379,0.29352015256881714,0.3142027258872986,0.3001694083213806,0.17049013078212738
",",0.3087472915649414,0.3015086054801941,0.23961079120635986,0.262672483921051,0.2660219669342041,0.2670435905456543,0.4933079481124878,0.22459560632705688,0.4946078956127167,0.18442223966121674,0.31091248989105225
'',0.08143015950918198,0.01978493109345436,0.00810936652123928,0.03319815546274185,0.0525730699300766,-0.01835283823311329,0.041273195296525955,0.07970824837684631,0.13035868108272552,0.1137395054101944,0.018684765323996544
or,0.33867141604423523,0.28211739659309387,0.12893807888031006,0.09064553678035736,0.2696157991886139,0.27637729048728943,0.4174870550632477,0.26226499676704407,0.3792596757411957,0.26928359270095825,0.32389625906944275
being,0.3760843276977539,0.27905046939849854,0.19733887910842896,0.1959768682718277,0.3838367462158203,0.19684220850467682,0.419739305973053,0.2816489636898041,0.34885138273239136,0.2619391977787018,0.26743772625923157
``,0.008517155423760414,-0.029888948425650597,0.011006556451320648,-0.05419543758034706,-0.07968071848154068,0.11138522624969482,0.029072100296616554,0.03100709430873394,0.06780257821083069,0.11834076046943665,0.0685480609536171
born,0.16581368446350098,0.15831230580806732,0.2705773711204529,0.24454867839813232,0.21268045902252197,0.07645504921674728,0.19202874600887299,0.12268946319818497,0.19769194722175598,0.09045804291963577,0.19166848063468933
again,0.3921525180339813,0.35250324010849,0.18410418927669525,0.1345222443342209,0.23238663375377655,0.16116009652614594,0.4104243218898773,0.19651862978935242,0.24152639508247375,0.16426436603069305,0.2679590880870819
'',0.08143015950918198,0.01978493109345436,0.00810936652123928,0.03319815546274185,0.0525730699300766,-0.01835283823311329,0.041273195296525955,0.07970824837684631,0.13035868108272552,0.1137395054101944,0.018684765323996544
.,0.3567904531955719,0.35288307070732117,0.26428887248039246,0.20399101078510284,0.2504246234893799,0.2601918876171112,0.5934505462646484,0.22749435901641846,0.5352458953857422,0.24464362859725952,0.4130953550338745
