,if,roman,numerals,were,used,",",what,would,super,bowl,50,have,been,called,?
as,0.3354816734790802,0.22062699496746063,0.21114006638526917,0.3025437891483307,0.35160550475120544,0.48816442489624023,0.31749409437179565,0.3824005722999573,0.21450649201869965,0.14539222419261932,-0.0016074778977781534,0.37788212299346924,0.3975982367992401,0.2827680706977844,0.27043893933296204
this,0.48231831192970276,0.21620680391788483,0.23102247714996338,0.25469228625297546,0.3996967375278473,0.4316047728061676,0.5489566326141357,0.47797831892967224,0.1776810586452484,0.17725728452205658,-0.036046914756298065,0.4660032093524933,0.3736515939235687,0.41327622532844543,0.3155723512172699
was,0.16164100170135498,0.23496849834918976,0.15565448999404907,0.590133786201477,0.23679393529891968,0.45456063747406006,0.22111038863658905,0.41663143038749695,0.21420986950397491,0.21915455162525177,-0.0011744623770937324,0.2863433063030243,0.518218457698822,0.33927658200263977,0.18412111699581146
the,0.33724796772003174,0.2862859070301056,0.25819507241249084,0.3906462490558624,0.3718377649784088,0.4933079481124878,0.42745697498321533,0.4133751392364502,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.40389683842658997,0.3563927710056305,0.489897221326828,0.22068053483963013
50th,0.11909833550453186,0.0517960749566555,0.1347743719816208,0.02057926543056965,0.08311188220977783,0.1069522351026535,0.08142440766096115,0.08651360869407654,0.14578431844711304,0.10496746003627777,-0.014330796897411346,-0.007681891787797213,0.04872051998972893,0.07160414010286331,0.004919986240565777
super,0.14169710874557495,0.07821496576070786,0.27254608273506165,0.18743500113487244,0.18133796751499176,0.22322475910186768,0.13651713728904724,0.16404198110103607,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.19903038442134857,0.16475224494934082,0.23150385916233063,0.166326642036438
bowl,0.1649239957332611,0.12339023500680923,0.26416486501693726,0.17085392773151398,0.19533489644527435,0.1810409277677536,0.15942467749118805,0.17156143486499786,0.4848237931728363,1.0,0.005446359980851412,0.19536113739013672,0.17613008618354797,0.2441064715385437,0.21118052303791046
",",0.257730096578598,0.26863154768943787,0.23818567395210266,0.36755475401878357,0.3120402991771698,1.0000001192092896,0.3087472915649414,0.32586824893951416,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.3541618287563324,0.34873589873313904,0.26549121737480164,0.31091248989105225
the,0.33724796772003174,0.2862859070301056,0.25819507241249084,0.3906462490558624,0.3718377649784088,0.4933079481124878,0.42745697498321533,0.4133751392364502,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.40389683842658997,0.3563927710056305,0.489897221326828,0.22068053483963013
league,0.1618887186050415,0.17508527636528015,0.25592899322509766,0.2012902945280075,0.14554552733898163,0.20757631957530975,0.16616638004779816,0.15430445969104767,0.37144264578819275,0.3365440368652344,0.07430867850780487,0.19458895921707153,0.14194416999816895,0.21163350343704224,0.15941482782363892
emphasized,0.16809599101543427,0.16563068330287933,0.22707608342170715,0.22199881076812744,0.2677764892578125,0.2416616678237915,0.2585770785808563,0.2554721534252167,0.12777389585971832,0.06788020581007004,0.006171638146042824,0.2781435549259186,0.2278221845626831,0.21193762123584747,0.19381670653820038
the,0.33724796772003174,0.2862859070301056,0.25819507241249084,0.3906462490558624,0.3718377649784088,0.4933079481124878,0.42745697498321533,0.4133751392364502,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.40389683842658997,0.3563927710056305,0.489897221326828,0.22068053483963013
``,0.20059196650981903,0.1353074461221695,0.348671555519104,0.006090171169489622,0.08103004097938538,0.09681109338998795,0.008517155423760414,0.08063928782939911,0.012585706077516079,-0.004176590591669083,0.05617367848753929,0.1022237241268158,0.006640665698796511,0.00907047651708126,0.0685480609536171
golden,0.12340563535690308,0.1592235416173935,0.15478986501693726,0.18862071633338928,0.11932680010795593,0.26355642080307007,0.172581747174263,0.1629578024148941,0.2640960216522217,0.25437235832214355,0.03387100249528885,0.2309693545103073,0.15021716058254242,0.27011653780937195,0.1324693262577057
anniversary,0.07416591048240662,0.10025807470083237,0.17223094403743744,0.19631485641002655,0.15952607989311218,0.20396199822425842,0.15616674721240997,0.16925013065338135,0.24517762660980225,0.26429256796836853,0.03393412008881569,0.1383735090494156,0.17913928627967834,0.2548806369304657,0.1981802135705948
'',-0.010894154198467731,0.014998499304056168,0.04025707021355629,0.007215402089059353,0.050410956144332886,-0.037358131259679794,0.08143015950918198,0.02574172429740429,-0.02655862085521221,-0.008809788152575493,0.08711730688810349,0.0312618687748909,-0.031851496547460556,0.021102847531437874,0.018684765323996544
with,0.34021785855293274,0.16514341533184052,0.16614378988742828,0.3179011940956116,0.3047430217266083,0.4120737314224243,0.2464839518070221,0.38372042775154114,0.1518537551164627,0.18353787064552307,0.08371289074420929,0.48046383261680603,0.2804456949234009,0.3139074146747589,0.2433311939239502
various,0.1783973127603531,0.15537381172180176,0.2220509946346283,0.34943774342536926,0.36734074354171753,0.30093157291412354,0.26045072078704834,0.20124679803848267,0.18656621873378754,0.13842716813087463,0.015393019653856754,0.3855627775192261,0.37312939763069153,0.22078102827072144,0.12823495268821716
gold-themed,0.19901880621910095,0.241993710398674,0.3058362603187561,0.26921436190605164,0.25463593006134033,0.35713663697242737,0.3060356378555298,0.2991361916065216,0.3094090521335602,0.3193160891532898,0.07768692076206207,0.3128052353858948,0.3157603442668915,0.3485596477985382,0.2645840346813202
initiatives,0.272255003452301,0.13360609114170074,0.15587936341762543,0.18479414284229279,0.19339579343795776,0.18175654113292694,0.20909109711647034,0.2994980216026306,0.09691639989614487,0.12038062512874603,0.006843193434178829,0.2601330876350403,0.2268119603395462,0.20451143383979797,0.21253491938114166
