,what,institution,has,helped,farmers,grow,new,pigeon,pea,varieties,?
a,0.3320399522781372,0.21658948063850403,0.4670248031616211,0.24550430476665497,0.21832893788814545,0.20655770599842072,0.3214259147644043,0.24954915046691895,0.20445513725280762,0.2243754267692566,0.23916715383529663
consortium,0.15345516800880432,0.35401254892349243,0.1906638890504837,0.12128052860498428,0.10695365816354752,0.14190028607845306,0.26293256878852844,0.08800889551639557,0.1377812772989273,0.21408221125602722,0.12730471789836884
led,0.12112844735383987,0.2218284010887146,0.1884450763463974,0.44394347071647644,0.2347150444984436,0.1692858636379242,0.21234406530857086,0.11974965780973434,0.24571502208709717,0.12946784496307373,0.09273858368396759
by,0.2455483376979828,0.15313075482845306,0.3254803419113159,0.24260085821151733,0.19366082549095154,0.08488525450229645,0.25394493341445923,0.13038527965545654,0.13405302166938782,0.07179878652095795,0.17966607213020325
the,0.42745697498321533,0.2866198718547821,0.4177538752555847,0.3108886480331421,0.25515636801719666,0.2652076482772827,0.3845241069793701,0.22880862653255463,0.2454538345336914,0.16112394630908966,0.22068053483963013
international,0.10870302468538284,0.2858296036720276,0.21951796114444733,0.18338195979595184,0.08582740277051926,0.06443534791469574,0.19243526458740234,0.15049923956394196,0.0980442613363266,0.18378062546253204,0.15335838496685028
crops,0.2563587725162506,0.12316249310970306,0.1825842410326004,0.245407372713089,0.6161527037620544,0.4851498305797577,0.13859513401985168,0.24314460158348083,0.3671497404575348,0.35465559363365173,0.15924812853336334
research,0.237140491604805,0.4651148021221161,0.2770863473415375,0.20891344547271729,0.15669016540050507,0.23062390089035034,0.1866946965456009,0.11039494723081589,0.11853034794330597,0.16658568382263184,0.13481977581977844
institute,0.17608846724033356,0.6674761772155762,0.1902843564748764,0.18496008217334747,0.13609597086906433,0.15502509474754333,0.16718728840351105,0.08954577147960663,0.10642202198505402,0.19846586883068085,0.115291528403759
for,0.3017193675041199,0.23987127840518951,0.450642853975296,0.26606255769729614,0.26206526160240173,0.16215160489082336,0.2700757384300232,0.18382017314434052,0.09451509267091751,0.16889312863349915,0.264628142118454
the,0.42745697498321533,0.2866198718547821,0.4177538752555847,0.3108886480331421,0.25515636801719666,0.2652076482772827,0.3845241069793701,0.22880862653255463,0.2454538345336914,0.16112394630908966,0.22068053483963013
semi-arid,0.2179999053478241,0.23006433248519897,0.1786820888519287,0.11910286545753479,0.2353651374578476,0.2568798065185547,0.09420035779476166,0.1914350390434265,0.3442818820476532,0.37418457865715027,0.20927584171295166
tropics,0.20271454751491547,0.13776233792304993,0.2039702832698822,0.06747942417860031,0.27501216530799866,0.4331348240375519,0.16173997521400452,0.3002464473247528,0.2489607036113739,0.3705046474933624,0.151444211602211
(,0.2411840260028839,0.13025729358196259,0.2498389035463333,0.1903270184993744,0.12001975625753403,0.1619608849287033,0.24608564376831055,0.15231691300868988,0.1773790866136551,0.15767905116081238,0.40561532974243164
icrisat,0.3093322515487671,0.369275838136673,0.24866624176502228,0.14029252529144287,0.2613275945186615,0.21768620610237122,0.18151678144931793,0.20101456344127655,0.2240547239780426,0.3314119279384613,0.3014225363731384
),0.26259949803352356,0.142802432179451,0.26944878697395325,0.18046462535858154,0.12565769255161285,0.14755220711231232,0.253329336643219,0.1568835973739624,0.17492614686489105,0.14403796195983887,0.42300865054130554
has,0.20338068902492523,0.20745594799518585,1.0,0.17282982170581818,0.1676076203584671,0.23238538205623627,0.20920851826667786,0.09552459418773651,0.11033330857753754,0.20805278420448303,0.15994466841220856
had,0.23849567770957947,0.17171616852283478,0.5787927508354187,0.4485904276371002,0.2474982589483261,0.21367043256759644,0.28327175974845886,0.1240079402923584,0.166441410779953,0.137166365981102,0.20728366076946259
some,0.4491020441055298,0.22884409129619598,0.3587830364704132,0.2916640341281891,0.3283884823322296,0.3395460844039917,0.3095579743385315,0.18583497405052185,0.19022947549819946,0.33180198073387146,0.2562315762042999
success,0.22873179614543915,0.1287412941455841,0.19767475128173828,0.27408868074417114,0.17820818722248077,0.16395308077335358,0.20201511681079865,0.13679081201553345,0.23627802729606628,0.176304429769516,0.1216118186712265
in,0.30808621644973755,0.2544989287853241,0.4173259735107422,0.304380863904953,0.22130997478961945,0.2526702880859375,0.3758552670478821,0.12465564906597137,0.20632219314575195,0.17078916728496552,0.20430970191955566
helping,0.33323097229003906,0.22175545990467072,0.11761242151260376,0.5575609803199768,0.2299278974533081,0.25541356205940247,0.260585755109787,0.11669193208217621,0.1521911770105362,0.06960625946521759,0.28235307335853577
farmers,0.1917133629322052,0.22415217757225037,0.1676076203584671,0.2876209616661072,1.0,0.4242453873157501,0.1803845316171646,0.20397521555423737,0.2953006625175476,0.2461397647857666,0.15014515817165375
grow,0.23171839118003845,0.11052463203668594,0.23238538205623627,0.24713203310966492,0.4242453873157501,1.0,0.21979504823684692,0.16818338632583618,0.34837159514427185,0.29393699765205383,0.12417493760585785
new,0.2130378633737564,0.22407490015029907,0.20920851826667786,0.27500712871551514,0.1803845316171646,0.21979504823684692,0.9999999403953552,0.13226313889026642,0.12380684912204742,0.10029099881649017,0.14782847464084625
pigeon,0.11418946832418442,0.07456506043672562,0.09552459418773651,0.09218641370534897,0.20397521555423737,0.16818338632583618,0.13226313889026642,0.9999999403953552,0.28747114539146423,0.2106209695339203,0.18346887826919556
pea,0.2200482338666916,0.10763413459062576,0.11033330857753754,0.229595348238945,0.2953006625175476,0.34837159514427185,0.12380684912204742,0.28747114539146423,1.0,0.43222665786743164,0.17694024741649628
varieties,0.12239013612270355,0.20725375413894653,0.20805278420448303,0.05436766520142555,0.2461397647857666,0.29393699765205383,0.10029099881649017,0.2106209695339203,0.43222665786743164,1.0000001192092896,0.20348937809467316
",",0.3087472915649414,0.21709872782230377,0.3734780251979828,0.2661169171333313,0.26422691345214844,0.2585790455341339,0.36073189973831177,0.18626035749912262,0.21447089314460754,0.23664604127407074,0.31091248989105225
instead,0.4104403555393219,0.1972123384475708,0.20971685647964478,0.18877923488616943,0.2287527322769165,0.2533816695213318,0.24973438680171967,0.14793573319911957,0.14878027141094208,0.1625731885433197,0.2942638397216797
of,0.33290785551071167,0.3115397095680237,0.3909035325050354,0.26548290252685547,0.22498635947704315,0.2535724341869354,0.343457967042923,0.1669227033853531,0.18910668790340424,0.14529335498809814,0.1826142966747284
maize,0.13266099989414215,0.15601515769958496,0.12848588824272156,0.19052381813526154,0.4334889054298401,0.41058239340782166,0.1424412876367569,0.30996179580688477,0.4395899772644043,0.44653165340423584,0.21763238310813904
",",0.3087472915649414,0.21709872782230377,0.3734780251979828,0.2661169171333313,0.26422691345214844,0.2585790455341339,0.36073189973831177,0.18626035749912262,0.21447089314460754,0.23664604127407074,0.31091248989105225
in,0.30808621644973755,0.2544989287853241,0.4173259735107422,0.304380863904953,0.22130997478961945,0.2526702880859375,0.3758552670478821,0.12465564906597137,0.20632219314575195,0.17078916728496552,0.20430970191955566
particularly,0.33027681708335876,0.18909890949726105,0.27153345942497253,0.24980372190475464,0.24418440461158752,0.24507886171340942,0.21867455542087555,0.16257476806640625,0.2328227311372757,0.32042384147644043,0.2644225060939789
dry,0.18359600007534027,0.09051891416311264,0.2179606407880783,0.14714765548706055,0.33474472165107727,0.3326437771320343,0.16118907928466797,0.19163474440574646,0.33246609568595886,0.250427782535553,0.13395056128501892
areas,0.23739881813526154,0.18581098318099976,0.26786115765571594,0.17348486185073853,0.31096264719963074,0.28895318508148193,0.1423102170228958,0.16153989732265472,0.15351034700870514,0.35300344228744507,0.1273590475320816
.,0.3567904531955719,0.19818365573883057,0.4105546176433563,0.25779226422309875,0.2642068862915039,0.30482572317123413,0.35031336545944214,0.15624287724494934,0.24031177163124084,0.1910611391067505,0.4130953550338745
