,who,was,the,most,valuable,player,of,super,bowl,ii,?
in,0.2792111933231354,0.45514053106307983,0.6662389636039734,0.41416558623313904,0.2207430899143219,0.1851271539926529,0.5696388483047485,0.18576006591320038,0.17236235737800598,0.21453368663787842,0.20430970191955566
honor,0.25787192583084106,0.2958109676837921,0.2633417248725891,0.15982599556446075,0.21579761803150177,0.1258830577135086,0.27187082171440125,0.15657560527324677,0.2031942456960678,0.2973279356956482,0.1187526285648346
of,0.2827862501144409,0.4069072902202606,0.733189046382904,0.4178851246833801,0.2589573264122009,0.1627044975757599,1.0,0.14718765020370483,0.2243070751428604,0.2844806909561157,0.1826142966747284
the,0.3733934462070465,0.48711544275283813,1.0,0.47635307908058167,0.2574840486049652,0.19900773465633392,0.733189046382904,0.21959073841571808,0.21576224267482758,0.2631464898586273,0.22068053483963013
50th,0.009327351115643978,0.17689552903175354,0.19595111906528473,0.09370077401399612,0.038196366280317307,0.031903285533189774,0.11716882884502411,0.14578431844711304,0.10496746003627777,0.08570355176925659,0.004919986240565777
super,0.1819351613521576,0.21420986950397491,0.21959073841571808,0.22041858732700348,0.23553255200386047,0.19942335784435272,0.14718765020370483,1.0000001192092896,0.4848237931728363,0.14591240882873535,0.166326642036438
bowl,0.09189514070749283,0.21915455162525177,0.21576224267482758,0.20814399421215057,0.2874554395675659,0.1651131808757782,0.2243070751428604,0.4848237931728363,1.0,0.142541766166687,0.21118052303791046
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.3636029064655304,0.2679881155490875,0.25826331973075867,0.4946078956127167,0.22322475910186768,0.1810409277677536,0.27159881591796875,0.31091248989105225
the,0.3733934462070465,0.48711544275283813,1.0,0.47635307908058167,0.2574840486049652,0.19900773465633392,0.733189046382904,0.21959073841571808,0.21576224267482758,0.2631464898586273,0.22068053483963013
pregame,0.2537776529788971,0.20830269157886505,0.314380943775177,0.24010014533996582,0.23362505435943604,0.43876826763153076,0.21911495923995972,0.32141372561454773,0.3160421550273895,0.14934904873371124,0.249310702085495
ceremony,0.22858670353889465,0.26448696851730347,0.27631378173828125,0.10869953036308289,0.08148038387298584,0.11151683330535889,0.2303226888179779,0.10298140347003937,0.25571146607398987,0.20376300811767578,0.1873435080051422
featured,0.25015440583229065,0.3064519464969635,0.28660184144973755,0.2976846694946289,0.17020395398139954,0.19134566187858582,0.2342860847711563,0.24398969113826752,0.18793275952339172,0.04350874572992325,0.2944096624851227
the,0.3733934462070465,0.48711544275283813,1.0,0.47635307908058167,0.2574840486049652,0.19900773465633392,0.733189046382904,0.21959073841571808,0.21576224267482758,0.2631464898586273,0.22068053483963013
on-field,0.19440841674804688,0.2739273011684418,0.2175901234149933,0.1510649174451828,0.18901856243610382,0.19890710711479187,0.22267931699752808,0.18980976939201355,0.16164544224739075,0.16983917355537415,0.1776077151298523
introduction,0.14318515360355377,0.22391968965530396,0.2808631956577301,0.20203933119773865,0.14735554158687592,0.057508185505867004,0.24229779839515686,0.09809891134500504,0.04091186821460724,0.16260923445224762,0.27021539211273193
of,0.2827862501144409,0.4069072902202606,0.733189046382904,0.4178851246833801,0.2589573264122009,0.1627044975757599,1.0,0.14718765020370483,0.2243070751428604,0.2844806909561157,0.1826142966747284
39,-0.020977824926376343,0.0029520741663873196,0.12403792142868042,0.08464521169662476,0.11070610582828522,0.0648622214794159,0.13766054809093475,0.08757179975509644,0.17817457020282745,-0.025245416909456253,0.04514012485742569
of,0.2827862501144409,0.4069072902202606,0.733189046382904,0.4178851246833801,0.2589573264122009,0.1627044975757599,1.0,0.14718765020370483,0.2243070751428604,0.2844806909561157,0.1826142966747284
the,0.3733934462070465,0.48711544275283813,1.0,0.47635307908058167,0.2574840486049652,0.19900773465633392,0.733189046382904,0.21959073841571808,0.21576224267482758,0.2631464898586273,0.22068053483963013
43,-0.020972687751054764,-0.027642056345939636,0.04104308411478996,-0.04957922175526619,-0.07902049273252487,-0.011536692269146442,-0.04567742347717285,0.013937093317508698,-0.016381559893488884,-0.030596168711781502,0.06043510511517525
previous,0.1923418641090393,0.2747909128665924,0.34706559777259827,0.24392136931419373,0.2042316198348999,0.11211599409580231,0.2892087996006012,0.24849547445774078,0.15910620987415314,0.14581532776355743,0.16724538803100586
super,0.1819351613521576,0.21420986950397491,0.21959073841571808,0.22041858732700348,0.23553255200386047,0.19942335784435272,0.14718765020370483,1.0000001192092896,0.4848237931728363,0.14591240882873535,0.166326642036438
bowl,0.09189514070749283,0.21915455162525177,0.21576224267482758,0.20814399421215057,0.2874554395675659,0.1651131808757782,0.2243070751428604,0.4848237931728363,1.0,0.142541766166687,0.21118052303791046
most,0.35393568873405457,0.29933857917785645,0.47635307908058167,1.0,0.4131706655025482,0.14925122261047363,0.4178851246833801,0.22041858732700348,0.20814399421215057,0.163017138838768,0.2107497900724411
valuable,0.27010053396224976,0.19555546343326569,0.2574840486049652,0.4131706655025482,1.0000001192092896,0.28421661257743835,0.2589573264122009,0.23553255200386047,0.2874554395675659,0.08599310368299484,0.20664997398853302
players,0.2852925956249237,0.15925255417823792,0.2647981345653534,0.20247578620910645,0.22369176149368286,0.666739284992218,0.20305874943733215,0.2692553400993347,0.21327023208141327,0.12906815111637115,0.15925642848014832
.,0.3541337847709656,0.40146201848983765,0.5934505462646484,0.35404038429260254,0.2818049490451813,0.22491109371185303,0.5352458953857422,0.2757420241832733,0.21516893804073334,0.27393630146980286,0.4130953550338745
,who,was,the,most,valuable,player,of,super,bowl,ii,?
bart,0.22459791600704193,0.2334039956331253,0.21651144325733185,0.1690201759338379,0.1663326919078827,0.18055209517478943,0.12065748125314713,0.13027718663215637,0.10118050128221512,0.15668052434921265,0.12193363159894943
starr,0.27501121163368225,0.2518351376056671,0.2387159913778305,0.13216915726661682,0.11439687758684158,0.20773471891880035,0.19113445281982422,0.15700428187847137,0.21745410561561584,0.16484953463077545,0.22583505511283875
(,0.2443375140428543,0.2980341613292694,0.33289089798927307,0.20654040575027466,0.19107531011104584,0.2545463740825653,0.35032153129577637,0.17553061246871948,0.15949074923992157,0.2315233051776886,0.40561532974243164
mvp,0.15547040104866028,0.23143374919891357,0.19830666482448578,0.21474431455135345,0.43153342604637146,0.37888097763061523,0.16760475933551788,0.3814384639263153,0.5169888734817505,0.16465602815151215,0.19954749941825867
of,0.2827862501144409,0.4069072902202606,0.733189046382904,0.4178851246833801,0.2589573264122009,0.1627044975757599,1.0,0.14718765020370483,0.2243070751428604,0.2844806909561157,0.1826142966747284
super,0.1819351613521576,0.21420986950397491,0.21959073841571808,0.22041858732700348,0.23553255200386047,0.19942335784435272,0.14718765020370483,1.0000001192092896,0.4848237931728363,0.14591240882873535,0.166326642036438
bowls,0.19806717336177826,0.14966177940368652,0.17019082605838776,0.1891278475522995,0.35531851649284363,0.32523587346076965,0.15867608785629272,0.3995929956436157,0.73409503698349,0.11164876818656921,0.1849047988653183
