,when,is,sports,programming,provided,by,abc,on,saturday,afternoons,?
sports,0.18312768638134003,0.2082153707742691,0.9999999403953552,0.19851571321487427,0.20946693420410156,0.1928456425666809,0.20410163700580597,0.16391423344612122,0.21681134402751923,0.2639451324939728,0.04557104781270027
programming,0.16662397980690002,0.20774513483047485,0.19851571321487427,0.9999999403953552,0.22523216903209686,0.19613991677761078,0.3165910840034485,0.2441612184047699,0.26509103178977966,0.23440544307231903,0.22249025106430054
is,0.3471449911594391,1.0,0.2082153707742691,0.20774513483047485,0.19162359833717346,0.3899846076965332,0.16037321090698242,0.3635730445384979,0.20900079607963562,0.17813771963119507,0.22961433231830597
also,0.5475645065307617,0.5012649297714233,0.2572351396083832,0.23027054965496063,0.297760009765625,0.3824189305305481,0.2030053734779358,0.3762153089046478,0.2950764000415802,0.2750958800315857,0.21848613023757935
provided,0.19529573619365692,0.19162359833717346,0.20946693420410156,0.22523216903209686,1.0,0.2935292720794678,0.1231839656829834,0.24629086256027222,0.1725839525461197,0.17628006637096405,0.16893617808818817
on,0.37706470489501953,0.3635730445384979,0.16391423344612122,0.2441612184047699,0.24629086256027222,0.33887791633605957,0.2862928807735443,0.9999999403953552,0.3586612045764923,0.364788293838501,0.2714994251728058
some,0.386913925409317,0.3038453459739685,0.19628486037254333,0.20288033783435822,0.3045835494995117,0.306446373462677,0.12714526057243347,0.31474894285202026,0.22742460668087006,0.2170400321483612,0.2562315762042999
weekend,0.17435544729232788,0.15539562702178955,0.22444456815719604,0.23871921002864838,0.14505921304225922,0.133712038397789,0.27004382014274597,0.31891369819641113,0.4593404531478882,0.48960456252098083,0.29261621832847595
afternoons,0.2744843363761902,0.17813771963119507,0.2639451324939728,0.23440544307231903,0.17628006637096405,0.23938189446926117,0.3385586738586426,0.364788293838501,0.49791038036346436,1.0,0.17047424614429474
at,0.38876327872276306,0.25906258821487427,0.18842822313308716,0.12503835558891296,0.1761557012796402,0.2368064820766449,0.12953892350196838,0.4806317389011383,0.30114153027534485,0.3474969267845154,0.21978627145290375
any,0.4210505485534668,0.35691767930984497,0.17230069637298584,0.2543388903141022,0.36966943740844727,0.2681882679462433,0.15249831974506378,0.2894362509250641,0.21201741695404053,0.16917650401592255,0.4113408327102661
time,0.4363728165626526,0.25187405943870544,0.14081750810146332,0.22079189121723175,0.2102455198764801,0.26502725481987,0.17553414404392242,0.30044233798980713,0.30846548080444336,0.32556605339050293,0.27391523122787476
from,0.405669629573822,0.27355384826660156,0.16631367802619934,0.10553548485040665,0.22916625440120697,0.3373257517814636,0.12159302085638046,0.36926645040512085,0.17650964856147766,0.2104118913412094,0.19969791173934937
12:00,-0.18570157885551453,-0.11570189148187637,-0.09955766797065735,-0.1276446431875229,-0.1113782599568367,-0.21252377331256866,-0.18967682123184204,-0.28931382298469543,-0.1997687667608261,-0.1903911828994751,-0.13250517845153809
to,0.5423505902290344,0.42745086550712585,0.1915440857410431,0.1961597204208374,0.28066325187683105,0.33534231781959534,0.1762417107820511,0.41031414270401,0.20486420392990112,0.19661067426204681,0.29463258385658264
6:00,0.03950653225183487,-0.03476792573928833,0.35653427243232727,0.18697316944599152,0.07853936403989792,0.08033646643161774,0.26029253005981445,0.07866403460502625,0.257436603307724,0.23158958554267883,0.08380795270204544
p.m.,-0.15240243077278137,0.07726896554231644,0.08979430049657822,0.0033328281715512276,0.005084151402115822,0.019999636337161064,0.08441203832626343,-0.12071789056062698,0.04819481074810028,0.03731703758239746,-0.07103965431451797
eastern,0.22923262417316437,0.2375388890504837,0.08826381713151932,0.13305017352104187,0.08056603372097015,0.17081402242183685,0.18505823612213135,0.2247627079486847,0.1732766181230545,0.25734007358551025,0.20060817897319794
time,0.4363728165626526,0.25187405943870544,0.14081750810146332,0.22079189121723175,0.2102455198764801,0.26502725481987,0.17553414404392242,0.30044233798980713,0.30846548080444336,0.32556605339050293,0.27391523122787476
(,0.2459595799446106,0.35393038392066956,0.15170113742351532,0.19239555299282074,0.1930350810289383,0.20696312189102173,0.183883935213089,0.28656116127967834,0.2083713710308075,0.18760865926742554,0.40561532974243164
9:00,0.10696689784526825,0.1654193103313446,-0.005840782541781664,-0.01423535868525505,0.09704373776912689,0.12368938326835632,-0.02169250324368477,0.1075710877776146,-0.026339519768953323,0.1133652776479721,-0.04392186552286148
a.m.,0.03297573700547218,0.06652376800775528,0.07879319041967392,-0.0018357285298407078,-0.021097933873534203,0.13333730399608612,0.06478402763605118,-0.010722850449383259,0.12073451280593872,0.1537073254585266,-0.013456551358103752
to,0.5423505902290344,0.42745086550712585,0.1915440857410431,0.1961597204208374,0.28066325187683105,0.33534231781959534,0.1762417107820511,0.41031414270401,0.20486420392990112,0.19661067426204681,0.29463258385658264
3:00,-0.048599421977996826,-0.09757615625858307,-0.08682549744844437,-0.058769650757312775,-0.06538978219032288,-0.1079740971326828,-0.12242244929075241,-0.06041736900806427,-0.051049698144197464,-0.036343567073345184,-0.016814574599266052
p.m.,-0.15240243077278137,0.07726896554231644,0.08979430049657822,0.0033328281715512276,0.005084151402115822,0.019999636337161064,0.08441203832626343,-0.12071789056062698,0.04819481074810028,0.03731703758239746,-0.07103965431451797
pacific,0.21232163906097412,0.1590694636106491,0.10744809359312057,0.12600481510162354,0.09899192303419113,0.1571187973022461,0.20184089243412018,0.17629875242710114,0.19079209864139557,0.24128934741020203,0.13060949742794037
),0.2538422644138336,0.37732169032096863,0.17142437398433685,0.18464556336402893,0.2010413557291031,0.2151763141155243,0.18381085991859436,0.29937487840652466,0.210630863904953,0.18295171856880188,0.42300865054130554
and,0.4716290831565857,0.3859752118587494,0.2629663348197937,0.23146864771842957,0.35591721534729004,0.4289871156215668,0.16453155875205994,0.4077630043029785,0.20708025991916656,0.29231005907058716,0.20544172823429108
",",0.36674630641937256,0.4691906273365021,0.2693314254283905,0.255766898393631,0.27036961913108826,0.3680937886238098,0.2097204476594925,0.49057599902153015,0.29213181138038635,0.2982088625431061,0.31091248989105225
during,0.46721696853637695,0.2240111529827118,0.14795002341270447,0.14740554988384247,0.18840329349040985,0.3220438063144684,0.18870772421360016,0.3347817361354828,0.2688102424144745,0.3569740951061249,0.1325719803571701
college,0.1806776076555252,0.15433147549629211,0.23840469121932983,0.15888448059558868,0.13229629397392273,0.18773820996284485,0.24934804439544678,0.1552256941795349,0.1720864623785019,0.1695154309272766,0.11076676845550537
football,0.17074745893478394,0.21727435290813446,0.4357759952545166,0.16004006564617157,0.08846135437488556,0.13458865880966187,0.17121970653533936,0.18135613203048706,0.17472714185714722,0.17183709144592285,0.14957410097122192
season,0.1977832019329071,0.1786249428987503,0.22577884793281555,0.15238721668720245,0.19986289739608765,0.10566911846399307,0.29887476563453674,0.2107619047164917,0.3168281316757202,0.3180486857891083,0.16793298721313477
",",0.36674630641937256,0.4691906273365021,0.2693314254283905,0.255766898393631,0.27036961913108826,0.3680937886238098,0.2097204476594925,0.49057599902153015,0.29213181138038635,0.2982088625431061,0.31091248989105225
during,0.46721696853637695,0.2240111529827118,0.14795002341270447,0.14740554988384247,0.18840329349040985,0.3220438063144684,0.18870772421360016,0.3347817361354828,0.2688102424144745,0.3569740951061249,0.1325719803571701
prime,0.1445009857416153,0.16680827736854553,0.21033914387226105,0.14425654709339142,0.09035185724496841,0.1702890843153,0.16913822293281555,0.17189912497997284,0.14621242880821228,0.23039333522319794,0.11276303976774216
time,0.4363728165626526,0.25187405943870544,0.14081750810146332,0.22079189121723175,0.2102455198764801,0.26502725481987,0.17553414404392242,0.30044233798980713,0.30846548080444336,0.32556605339050293,0.27391523122787476
on,0.37706470489501953,0.3635730445384979,0.16391423344612122,0.2441612184047699,0.24629086256027222,0.33887791633605957,0.2862928807735443,0.9999999403953552,0.3586612045764923,0.364788293838501,0.2714994251728058
saturday,0.185634046792984,0.20900079607963562,0.21681134402751923,0.26509103178977966,0.1725839525461197,0.1299070566892624,0.36562561988830566,0.3586612045764923,0.9999999403953552,0.49791038036346436,0.18917468190193176
nights,0.19097444415092468,0.20732246339321136,0.1539904773235321,0.17718824744224548,0.1706177145242691,0.1733478605747223,0.2151530534029007,0.2920009195804596,0.46532493829727173,0.4894028306007385,0.12477648258209229
as,0.4437963366508484,0.43216490745544434,0.1638442724943161,0.21458211541175842,0.2797299921512604,0.3815547823905945,0.2286096066236496,0.36047765612602234,0.1976778358221054,0.22035185992717743,0.27043893933296204
part,0.35435768961906433,0.4582172930240631,0.25401243567466736,0.18836438655853271,0.2151065170764923,0.28271573781967163,0.13526929914951324,0.3598494827747345,0.2250124216079712,0.19779010117053986,0.08557961881160736
of,0.3757161796092987,0.4854315221309662,0.24392472207546234,0.14286333322525024,0.272808313369751,0.3646814823150635,0.14607268571853638,0.3966929316520691,0.1426050215959549,0.1907748579978943,0.1826142966747284
the,0.5091903209686279,0.5823672413825989,0.20313861966133118,0.17869283258914948,0.304488867521286,0.4408751428127289,0.2068762183189392,0.5107308030128479,0.2665596902370453,0.26724502444267273,0.22068053483963013
saturday,0.185634046792984,0.20900079607963562,0.21681134402751923,0.26509103178977966,0.1725839525461197,0.1299070566892624,0.36562561988830566,0.3586612045764923,0.9999999403953552,0.49791038036346436,0.18917468190193176
night,0.23696854710578918,0.17660148441791534,0.11813022196292877,0.20396237075328827,0.1403733342885971,0.1654970496892929,0.21145369112491608,0.28230446577072144,0.4916979670524597,0.5066776275634766,0.13794848322868347
football,0.17074745893478394,0.21727435290813446,0.4357759952545166,0.16004006564617157,0.08846135437488556,0.13458865880966187,0.17121970653533936,0.18135613203048706,0.17472714185714722,0.17183709144592285,0.14957410097122192
package,0.2505784034729004,0.2034885734319687,0.16809754073619843,0.3342679440975189,0.2728022336959839,0.1998695433139801,0.24859732389450073,0.21181778609752655,0.18369212746620178,0.17452852427959442,0.17711099982261658
.,0.475719153881073,0.4569662809371948,0.25474128127098083,0.1874377578496933,0.22066283226013184,0.3936232924461365,0.2567209303379059,0.49257001280784607,0.21376460790634155,0.26225394010543823,0.4130953550338745
,when,is,sports,programming,provided,by,abc,on,saturday,afternoons,?
due,0.27254438400268555,0.24065633118152618,0.09680258482694626,0.15588848292827606,0.2170444279909134,0.22024279832839966,0.13995635509490967,0.3553527891635895,0.26053422689437866,0.20677873492240906,0.10954997688531876
to,0.5423505902290344,0.42745086550712585,0.1915440857410431,0.1961597204208374,0.28066325187683105,0.33534231781959534,0.1762417107820511,0.41031414270401,0.20486420392990112,0.19661067426204681,0.29463258385658264
the,0.5091903209686279,0.5823672413825989,0.20313861966133118,0.17869283258914948,0.304488867521286,0.4408751428127289,0.2068762183189392,0.5107308030128479,0.2665596902370453,0.26724502444267273,0.22068053483963013
erratic,0.2907237410545349,0.16223585605621338,0.0301803071051836,0.24949951469898224,0.1192963495850563,0.16736683249473572,0.12125429511070251,0.19837205111980438,0.21525415778160095,0.22951869666576385,0.17828913033008575
and,0.4716290831565857,0.3859752118587494,0.2629663348197937,0.23146864771842957,0.35591721534729004,0.4289871156215668,0.16453155875205994,0.4077630043029785,0.20708025991916656,0.29231005907058716,0.20544172823429108
(,0.2459595799446106,0.35393038392066956,0.15170113742351532,0.19239555299282074,0.1930350810289383,0.20696312189102173,0.183883935213089,0.28656116127967834,0.2083713710308075,0.18760865926742554,0.40561532974243164
outside,0.43530115485191345,0.2823421061038971,0.2454913854598999,0.18368154764175415,0.21917922794818878,0.28780537843704224,0.05827951431274414,0.3252089023590088,0.15342207252979279,0.2218715101480484,0.14839068055152893
of,0.3757161796092987,0.4854315221309662,0.24392472207546234,0.14286333322525024,0.272808313369751,0.3646814823150635,0.14607268571853638,0.3966929316520691,0.1426050215959549,0.1907748579978943,0.1826142966747284
college,0.1806776076555252,0.15433147549629211,0.23840469121932983,0.15888448059558868,0.13229629397392273,0.18773820996284485,0.24934804439544678,0.1552256941795349,0.1720864623785019,0.1695154309272766,0.11076676845550537
football,0.17074745893478394,0.21727435290813446,0.4357759952545166,0.16004006564617157,0.08846135437488556,0.13458865880966187,0.17121970653533936,0.18135613203048706,0.17472714185714722,0.17183709144592285,0.14957410097122192
season,0.1977832019329071,0.1786249428987503,0.22577884793281555,0.15238721668720245,0.19986289739608765,0.10566911846399307,0.29887476563453674,0.2107619047164917,0.3168281316757202,0.3180486857891083,0.16793298721313477
),0.2538422644138336,0.37732169032096863,0.17142437398433685,0.18464556336402893,0.2010413557291031,0.2151763141155243,0.18381085991859436,0.29937487840652466,0.210630863904953,0.18295171856880188,0.42300865054130554
highly,0.2520734965801239,0.2753744423389435,0.1430598348379135,0.15561135113239288,0.19047442078590393,0.21692721545696259,0.036776915192604065,0.18572857975959778,0.11242800205945969,0.12442302703857422,0.1542806625366211
inconsistent,0.2547357380390167,0.20740655064582825,0.11112602800130844,0.22080367803573608,0.3257014751434326,0.19183126091957092,0.16449543833732605,0.23421071469783783,0.21969030797481537,0.19525498151779175,0.3252195715904236
scheduling,0.24781857430934906,0.19383946061134338,0.1856493353843689,0.40140300989151,0.2927989661693573,0.21356920897960663,0.23246978223323822,0.33498263359069824,0.36393362283706665,0.23991817235946655,0.187747523188591
of,0.3757161796092987,0.4854315221309662,0.24392472207546234,0.14286333322525024,0.272808313369751,0.3646814823150635,0.14607268571853638,0.3966929316520691,0.1426050215959549,0.1907748579978943,0.1826142966747284
sports,0.18312768638134003,0.2082153707742691,0.9999999403953552,0.19851571321487427,0.20946693420410156,0.1928456425666809,0.20410163700580597,0.16391423344612122,0.21681134402751923,0.2639451324939728,0.04557104781270027
programming,0.16662397980690002,0.20774513483047485,0.19851571321487427,0.9999999403953552,0.22523216903209686,0.19613991677761078,0.3165910840034485,0.2441612184047699,0.26509103178977966,0.23440544307231903,0.22249025106430054
on,0.37706470489501953,0.3635730445384979,0.16391423344612122,0.2441612184047699,0.24629086256027222,0.33887791633605957,0.2862928807735443,0.9999999403953552,0.3586612045764923,0.364788293838501,0.2714994251728058
weekend,0.17435544729232788,0.15539562702178955,0.22444456815719604,0.23871921002864838,0.14505921304225922,0.133712038397789,0.27004382014274597,0.31891369819641113,0.4593404531478882,0.48960456252098083,0.29261621832847595
afternoons,0.2744843363761902,0.17813771963119507,0.2639451324939728,0.23440544307231903,0.17628006637096405,0.23938189446926117,0.3385586738586426,0.364788293838501,0.49791038036346436,1.0,0.17047424614429474
since,0.42774689197540283,0.3567592203617096,0.19696331024169922,0.24059461057186127,0.24964958429336548,0.32704517245292664,0.20685888826847076,0.32446393370628357,0.1919236183166504,0.2693028151988983,0.2876587212085724
espn,0.1757718175649643,0.17236356437206268,0.4434240460395813,0.32874631881713867,0.21261954307556152,0.17316046357154846,0.42660194635391235,0.24292799830436707,0.3167675733566284,0.303376704454422,0.1709517240524292
took,0.25529301166534424,0.18076173961162567,0.18346019089221954,0.13236629962921143,0.24310250580310822,0.21169665455818176,0.172824889421463,0.22459004819393158,0.20239757001399994,0.2860831618309021,0.14109265804290771
over,0.36642953753471375,0.2159561663866043,0.1720496565103531,0.12336280196905136,0.21028323471546173,0.29360154271125793,0.13036851584911346,0.39810362458229065,0.16563591361045837,0.2532714307308197,0.25742942094802856
responsibilities,0.27496325969696045,0.1582719385623932,0.17813776433467865,0.18510937690734863,0.37121209502220154,0.22364486753940582,0.15407101809978485,0.1771114021539688,0.1745101660490036,0.18978135287761688,0.2195286750793457
for,0.43402108550071716,0.43268078565597534,0.26810020208358765,0.24722188711166382,0.38938868045806885,0.3248702883720398,0.22510288655757904,0.36199691891670227,0.24302293360233307,0.25436657667160034,0.264628142118454
abc,0.13294127583503723,0.16037321090698242,0.20410163700580597,0.3165910840034485,0.1231839656829834,0.17600902915000916,1.0000001192092896,0.2862928807735443,0.36562561988830566,0.3385586738586426,0.19065172970294952
's,-0.03368149697780609,0.02396530658006668,0.038657430559396744,0.011488005518913269,0.01738812029361725,-0.010884488001465797,0.06670809537172318,0.0026888418942689896,0.08832230418920517,0.004843829665333033,-0.023395681753754616
sports,0.18312768638134003,0.2082153707742691,0.9999999403953552,0.19851571321487427,0.20946693420410156,0.1928456425666809,0.20410163700580597,0.16391423344612122,0.21681134402751923,0.2639451324939728,0.04557104781270027
division,0.19591639935970306,0.20176531374454498,0.18151158094406128,0.17910721898078918,0.07936444133520126,0.18997035920619965,0.24142871797084808,0.16298949718475342,0.17326724529266357,0.17853453755378723,0.08900629729032516
in,0.4431333839893341,0.5394441485404968,0.27591386437416077,0.17145347595214844,0.19033823907375336,0.370934396982193,0.1697147786617279,0.46853652596473694,0.22404831647872925,0.27164125442504883,0.20430970191955566
2006,0.023816242814064026,0.07398132234811783,-0.008289358578622341,0.057320065796375275,0.13565810024738312,0.0743151530623436,-0.0046123359352350235,-0.04389945790171623,-0.06922908872365952,0.0018498374847695231,-0.1194092258810997
",",0.36674630641937256,0.4691906273365021,0.2693314254283905,0.255766898393631,0.27036961913108826,0.3680937886238098,0.2097204476594925,0.49057599902153015,0.29213181138038635,0.2982088625431061,0.31091248989105225
abc,0.13294127583503723,0.16037321090698242,0.20410163700580597,0.3165910840034485,0.1231839656829834,0.17600902915000916,1.0000001192092896,0.2862928807735443,0.36562561988830566,0.3385586738586426,0.19065172970294952
carries,0.2679652273654938,0.32233279943466187,0.07086565345525742,0.07652048766613007,0.262622594833374,0.172663152217865,0.1587006002664566,0.23543818295001984,0.09683258086442947,0.17642508447170258,0.13831257820129395
the,0.5091903209686279,0.5823672413825989,0.20313861966133118,0.17869283258914948,0.304488867521286,0.4408751428127289,0.2068762183189392,0.5107308030128479,0.2665596902370453,0.26724502444267273,0.22068053483963013
espn,0.1757718175649643,0.17236356437206268,0.4434240460395813,0.32874631881713867,0.21261954307556152,0.17316046357154846,0.42660194635391235,0.24292799830436707,0.3167675733566284,0.303376704454422,0.1709517240524292
sports,0.18312768638134003,0.2082153707742691,0.9999999403953552,0.19851571321487427,0.20946693420410156,0.1928456425666809,0.20410163700580597,0.16391423344612122,0.21681134402751923,0.2639451324939728,0.04557104781270027
saturday,0.185634046792984,0.20900079607963562,0.21681134402751923,0.26509103178977966,0.1725839525461197,0.1299070566892624,0.36562561988830566,0.3586612045764923,0.9999999403953552,0.49791038036346436,0.18917468190193176
block,0.25655096769332886,0.2306692898273468,0.12168621271848679,0.269203245639801,0.19708265364170074,0.13997070491313934,0.268513023853302,0.27317050099372864,0.2552322447299957,0.2102741003036499,0.27211859822273254
on,0.37706470489501953,0.3635730445384979,0.16391423344612122,0.2441612184047699,0.24629086256027222,0.33887791633605957,0.2862928807735443,0.9999999403953552,0.3586612045764923,0.364788293838501,0.2714994251728058
saturday,0.185634046792984,0.20900079607963562,0.21681134402751923,0.26509103178977966,0.1725839525461197,0.1299070566892624,0.36562561988830566,0.3586612045764923,0.9999999403953552,0.49791038036346436,0.18917468190193176
late,0.29498016834259033,0.20186106860637665,0.13361261785030365,0.18134087324142456,0.15713629126548767,0.2580295205116272,0.21952039003372192,0.2571752071380615,0.3282965421676636,0.4302099943161011,0.11339222639799118
afternoons,0.2744843363761902,0.17813771963119507,0.2639451324939728,0.23440544307231903,0.17628006637096405,0.23938189446926117,0.3385586738586426,0.364788293838501,0.49791038036346436,1.0,0.17047424614429474
(,0.2459595799446106,0.35393038392066956,0.15170113742351532,0.19239555299282074,0.1930350810289383,0.20696312189102173,0.183883935213089,0.28656116127967834,0.2083713710308075,0.18760865926742554,0.40561532974243164
featuring,0.11597523838281631,0.11950069665908813,0.16507646441459656,0.24710191786289215,0.20612458884716034,0.19083385169506073,0.24525749683380127,0.24591706693172455,0.3073851764202118,0.22264069318771362,0.24838131666183472
various,0.26877567172050476,0.13601526618003845,0.1659049242734909,0.24843458831310272,0.33399462699890137,0.2973117232322693,0.12460041046142578,0.2678913474082947,0.2411632537841797,0.19025614857673645,0.12823495268821716
espn-produced,0.29068291187286377,0.29942548274993896,0.2379511594772339,0.3932287096977234,0.32314109802246094,0.4439687430858612,0.3168651759624481,0.24922817945480347,0.22669221460819244,0.351372629404068,0.261152446269989
documentaries,0.18138213455677032,0.1649526059627533,0.22672967612743378,0.2843077778816223,0.28832003474235535,0.268130898475647,0.2944726347923279,0.26932859420776367,0.24019958078861237,0.2888333797454834,0.22045587003231049
