,in,what,year,did,doctor,who,state,that,he,was,the,last,time,lord,?
the,0.6662389636039734,0.42745697498321533,0.3609684407711029,0.34736719727516174,0.2820442318916321,0.3733934462070465,0.3097178041934967,0.5473989248275757,0.4571082592010498,0.48711544275283813,1.0,0.3698786795139313,0.43061500787734985,0.2489406019449234,0.22068053483963013
2005,0.009931974112987518,0.0704459398984909,0.13351094722747803,0.11135691404342651,0.07635467499494553,0.18423187732696533,-0.06947893649339676,0.016139673069119453,0.09278839826583862,0.11356307566165924,0.037273142486810684,0.18568339943885803,0.08463583141565323,0.04257338494062424,0.10709824413061142
series,0.2914260923862457,0.17328087985515594,0.2600080966949463,0.15581852197647095,0.2712797522544861,0.21484537422657013,0.13686612248420715,0.24595457315444946,0.24320517480373383,0.2261398285627365,0.31376904249191284,0.244269460439682,0.2359362095594406,0.15077531337738037,0.1709602326154709
reveals,0.16690991818904877,0.26202458143234253,0.10428126156330109,0.24673624336719513,0.2246624082326889,0.26872968673706055,0.12985269725322723,0.32709166407585144,0.2323131114244461,0.2137613147497177,0.27338823676109314,0.19196723401546478,0.21516592800617218,0.19121547043323517,0.17663708329200745
that,0.435920387506485,0.6297725439071655,0.2826407253742218,0.47518548369407654,0.2390732765197754,0.45444270968437195,0.24252457916736603,1.0,0.36068853735923767,0.33670201897621155,0.5473989248275757,0.31652477383613586,0.388528436422348,0.16890279948711395,0.32716336846351624
the,0.6662389636039734,0.42745697498321533,0.3609684407711029,0.34736719727516174,0.2820442318916321,0.3733934462070465,0.3097178041934967,0.5473989248275757,0.4571082592010498,0.48711544275283813,1.0,0.3698786795139313,0.43061500787734985,0.2489406019449234,0.22068053483963013
ninth,0.26812660694122314,0.11706084758043289,0.28537797927856445,0.13845622539520264,0.23350876569747925,0.19596943259239197,0.18763308227062225,0.1974257081747055,0.21357767283916473,0.34046924114227295,0.3694124221801758,0.35993748903274536,0.24035945534706116,0.20792563259601593,0.05752093717455864
doctor,0.25567495822906494,0.20870667695999146,0.16282056272029877,0.18673314154148102,0.9999999403953552,0.3504868149757385,0.10880492627620697,0.2390732765197754,0.3197924494743347,0.19672659039497375,0.2820442318916321,0.14827261865139008,0.22827142477035522,0.18648956716060638,0.1462511420249939
thought,0.24524326622486115,0.4469435214996338,0.14325450360774994,0.482954740524292,0.18040107190608978,0.38083821535110474,0.17125585675239563,0.520185112953186,0.29733195900917053,0.42560186982154846,0.3509289622306824,0.20172066986560822,0.3391638696193695,0.16883134841918945,0.2600135803222656
he,0.41690486669540405,0.3114890456199646,0.2827935814857483,0.3292143940925598,0.3197924494743347,0.5500732064247131,0.2052532434463501,0.36068853735923767,1.0000001192092896,0.5410010814666748,0.4571082592010498,0.28069037199020386,0.37626320123672485,0.2549075186252594,0.2089974731206894
was,0.45514053106307983,0.22111038863658905,0.3209837079048157,0.41399896144866943,0.19672659039497375,0.3318818509578705,0.22072885930538177,0.33670201897621155,0.5410010814666748,1.0000001192092896,0.48711544275283813,0.32424551248550415,0.3641340136528015,0.19920654594898224,0.18412111699581146
the,0.6662389636039734,0.42745697498321533,0.3609684407711029,0.34736719727516174,0.2820442318916321,0.3733934462070465,0.3097178041934967,0.5473989248275757,0.4571082592010498,0.48711544275283813,1.0,0.3698786795139313,0.43061500787734985,0.2489406019449234,0.22068053483963013
last,0.30714505910873413,0.23175878822803497,0.3419959247112274,0.30895525217056274,0.14827261865139008,0.30598369240760803,0.15894240140914917,0.31652477383613586,0.28069037199020386,0.32424551248550415,0.3698786795139313,1.0,0.3435760736465454,0.1816050112247467,0.22371746599674225
surviving,0.2495180368423462,0.16434775292873383,0.16198693215847015,0.24156388640403748,0.06254127621650696,0.30349957942962646,0.13432730734348297,0.24764373898506165,0.22871755063533783,0.2745644152164459,0.3328552544116974,0.4219141900539398,0.1952948123216629,0.14482033252716064,0.1395692080259323
time,0.3431483507156372,0.36319252848625183,0.41097521781921387,0.3567926585674286,0.22827142477035522,0.36634087562561035,0.22475437819957733,0.388528436422348,0.37626320123672485,0.3641340136528015,0.43061500787734985,0.3435760736465454,0.9999998807907104,0.23587727546691895,0.27391523122787476
lord,0.18930333852767944,0.15077504515647888,0.0975022092461586,0.16158217191696167,0.18648956716060638,0.25294241309165955,0.10759088397026062,0.16890279948711395,0.2549075186252594,0.19920654594898224,0.2489406019449234,0.1816050112247467,0.23587727546691895,1.0000001192092896,0.09544310718774796
",",0.5201468467712402,0.3087472915649414,0.28560417890548706,0.3015086054801941,0.20407600700855255,0.3365725874900818,0.29481780529022217,0.4137537479400635,0.40251094102859497,0.45456063747406006,0.4933079481124878,0.29026782512664795,0.3029961884021759,0.23110952973365784,0.31091248989105225
and,0.4954058527946472,0.31309178471565247,0.2506658732891083,0.34479495882987976,0.21673844754695892,0.41279885172843933,0.2653750479221344,0.4731321930885315,0.45427167415618896,0.3740963041782379,0.5171257257461548,0.25967320799827576,0.3025408685207367,0.22902889549732208,0.20544172823429108
that,0.435920387506485,0.6297725439071655,0.2826407253742218,0.47518548369407654,0.2390732765197754,0.45444270968437195,0.24252457916736603,1.0,0.36068853735923767,0.33670201897621155,0.5473989248275757,0.31652477383613586,0.388528436422348,0.16890279948711395,0.32716336846351624
his,0.3598145842552185,0.26976513862609863,0.255428284406662,0.3546801507472992,0.2365143597126007,0.44966956973075867,0.155015766620636,0.3173833191394806,0.7171558737754822,0.4405253231525421,0.4394008219242096,0.2789236307144165,0.3553589880466461,0.250871479511261,0.18075084686279297
home,0.30467477440834045,0.1608789712190628,0.1549265831708908,0.17098017036914825,0.18142426013946533,0.2542758285999298,0.20416483283042908,0.20047733187675476,0.3083851933479309,0.25139835476875305,0.28978195786476135,0.21705904603004456,0.21888896822929382,0.2286594808101654,0.0757145956158638
planet,0.18041402101516724,0.2183026820421219,0.23252078890800476,0.14096175134181976,0.27168989181518555,0.21450060606002808,0.1370636522769928,0.2861461639404297,0.1917896419763565,0.19662094116210938,0.2470240592956543,0.15971092879772186,0.24481181800365448,0.2053258866071701,0.16979767382144928
had,0.385026752948761,0.23849567770957947,0.29678046703338623,0.540525496006012,0.19423192739486694,0.36173108220100403,0.14948096871376038,0.4407361149787903,0.43657350540161133,0.5927209258079529,0.3875846862792969,0.2946646511554718,0.34488338232040405,0.17286941409111023,0.20728366076946259
been,0.3515113592147827,0.2567804455757141,0.2560553550720215,0.2835664749145508,0.12184444069862366,0.3295723795890808,0.18701127171516418,0.4152003228664398,0.387533038854599,0.518218457698822,0.3563927710056305,0.27087530493736267,0.3667145073413849,0.17257699370384216,0.24354910850524902
destroyed,0.3248254656791687,0.19114850461483002,0.17795754969120026,0.24185357987880707,0.137233704328537,0.198551207780838,0.24604174494743347,0.2770540714263916,0.239238902926445,0.3184264302253723,0.3403017520904541,0.24725833535194397,0.19703562557697296,0.1872626692056656,0.10318030416965485
;,0.092739537358284,0.10986888408660889,0.00956164300441742,0.10727239400148392,0.03465403988957405,0.007937713526189327,0.07773168385028839,0.0633435994386673,0.05541064962744713,0.0754367932677269,0.09152708947658539,0.06822862476110458,0.07762139290571213,0.140643909573555,0.10349778085947037
in,1.0,0.30808621644973755,0.3359307050704956,0.2593238651752472,0.25567495822906494,0.2792111933231354,0.33316072821617126,0.435920387506485,0.41690486669540405,0.45514053106307983,0.6662389636039734,0.30714505910873413,0.3431483507156372,0.18930333852767944,0.20430970191955566
``,0.04765888676047325,0.008517155423760414,0.050706423819065094,-0.029888948425650597,0.03718610852956772,0.02397952415049076,0.041566602885723114,0.05285148695111275,0.05585138872265816,-0.012679691426455975,0.029072100296616554,0.05021507292985916,0.041467953473329544,0.03732198849320412,0.0685480609536171
the,0.6662389636039734,0.42745697498321533,0.3609684407711029,0.34736719727516174,0.2820442318916321,0.3733934462070465,0.3097178041934967,0.5473989248275757,0.4571082592010498,0.48711544275283813,1.0,0.3698786795139313,0.43061500787734985,0.2489406019449234,0.22068053483963013
empty,0.1864481121301651,0.17476437985897064,0.12295878678560257,0.10144145041704178,0.105336993932724,0.10688566416501999,0.20205199718475342,0.2919633984565735,0.08794305473566055,0.056500524282455444,0.2499721348285675,0.16084982454776764,0.1740807145833969,0.07766858488321304,0.17362195253372192
child,0.19259177148342133,0.21805857121944427,0.18598932027816772,0.193410724401474,0.2421807199716568,0.29989326000213623,0.19819672405719757,0.21832625567913055,0.2801078259944916,0.2058766484260559,0.19800683856010437,0.19579268991947174,0.19053040444850922,0.16017386317253113,0.1979578584432602
'',0.07432962208986282,0.08143015950918198,-0.01924106478691101,0.01978493109345436,0.06782495975494385,0.024401003494858742,-0.007484397850930691,0.007880004122853279,0.039060186594724655,0.04456103965640068,0.041273195296525955,-0.004244830925017595,-0.01899585872888565,-0.010790808126330376,0.018684765323996544
(,0.3087427020072937,0.2411840260028839,0.2556702494621277,0.18979617953300476,0.1570640504360199,0.2443375140428543,0.23423868417739868,0.2264307141304016,0.21137313544750214,0.2980341613292694,0.33289089798927307,0.290768563747406,0.28391751646995544,0.15351279079914093,0.40561532974243164
2005,0.009931974112987518,0.0704459398984909,0.13351094722747803,0.11135691404342651,0.07635467499494553,0.18423187732696533,-0.06947893649339676,0.016139673069119453,0.09278839826583862,0.11356307566165924,0.037273142486810684,0.18568339943885803,0.08463583141565323,0.04257338494062424,0.10709824413061142
),0.3326910734176636,0.26259949803352356,0.24282371997833252,0.18584993481636047,0.1509941965341568,0.2457384318113327,0.2340407520532608,0.23478686809539795,0.24215729534626007,0.3267642855644226,0.3456730246543884,0.30915912985801697,0.2857224941253662,0.14994332194328308,0.42300865054130554
",",0.5201468467712402,0.3087472915649414,0.28560417890548706,0.3015086054801941,0.20407600700855255,0.3365725874900818,0.29481780529022217,0.4137537479400635,0.40251094102859497,0.45456063747406006,0.4933079481124878,0.29026782512664795,0.3029961884021759,0.23110952973365784,0.31091248989105225
dr.,0.19832119345664978,0.18971610069274902,0.17299525439739227,0.20467492938041687,0.2076587826013565,0.20237460732460022,0.08525878190994263,0.1774381697177887,0.21631105244159698,0.205568328499794,0.22598165273666382,0.10242334008216858,0.21672524511814117,0.05662861466407776,0.14418397843837738
constantine,0.13534532487392426,0.1518884152173996,0.19842001795768738,0.13400383293628693,0.15405140817165375,0.22841627895832062,0.1594095379114151,0.20915070176124573,0.19838713109493256,0.2226119339466095,0.23140209913253784,0.19901344180107117,0.19878987967967987,0.19502072036266327,0.1610729694366455
states,0.3977442979812622,0.21526020765304565,0.24276629090309143,0.21754568815231323,0.10620613396167755,0.21313154697418213,0.5370627045631409,0.291576623916626,0.26046910881996155,0.2847922146320343,0.3463578522205353,0.21585845947265625,0.25020933151245117,0.13106806576251984,0.16272737085819244
that,0.435920387506485,0.6297725439071655,0.2826407253742218,0.47518548369407654,0.2390732765197754,0.45444270968437195,0.24252457916736603,1.0,0.36068853735923767,0.33670201897621155,0.5473989248275757,0.31652477383613586,0.388528436422348,0.16890279948711395,0.32716336846351624
",",0.5201468467712402,0.3087472915649414,0.28560417890548706,0.3015086054801941,0.20407600700855255,0.3365725874900818,0.29481780529022217,0.4137537479400635,0.40251094102859497,0.45456063747406006,0.4933079481124878,0.29026782512664795,0.3029961884021759,0.23110952973365784,0.31091248989105225
``,0.04765888676047325,0.008517155423760414,0.050706423819065094,-0.029888948425650597,0.03718610852956772,0.02397952415049076,0.041566602885723114,0.05285148695111275,0.05585138872265816,-0.012679691426455975,0.029072100296616554,0.05021507292985916,0.041467953473329544,0.03732198849320412,0.0685480609536171
before,0.4155850410461426,0.3801657259464264,0.3268006145954132,0.33642593026161194,0.20290981233119965,0.31244513392448425,0.1961105614900589,0.40745505690574646,0.3621264398097992,0.38607707619667053,0.45900648832321167,0.4677324891090393,0.4620465338230133,0.1820593625307083,0.2507109045982361
the,0.6662389636039734,0.42745697498321533,0.3609684407711029,0.34736719727516174,0.2820442318916321,0.3733934462070465,0.3097178041934967,0.5473989248275757,0.4571082592010498,0.48711544275283813,1.0,0.3698786795139313,0.43061500787734985,0.2489406019449234,0.22068053483963013
war,0.29904094338417053,0.22516006231307983,0.2125227004289627,0.27422013878822327,0.17948800325393677,0.24286115169525146,0.2715452015399933,0.22443464398384094,0.34136271476745605,0.3560331463813782,0.366199791431427,0.2646467685699463,0.2664822041988373,0.20257164537906647,0.15510529279708862
even,0.29146435856819153,0.40872135758399963,0.22499309480190277,0.45816805958747864,0.21220257878303528,0.33644744753837585,0.2707540690898895,0.5503504276275635,0.29277661442756653,0.27441510558128357,0.37996912002563477,0.3069978654384613,0.37533533573150635,0.13273125886917114,0.30082517862319946
began,0.34154343605041504,0.1665823757648468,0.23867103457450867,0.4415510594844818,0.10028378665447235,0.1646115779876709,0.04875394329428673,0.21520264446735382,0.29429033398628235,0.4683617055416107,0.3059147596359253,0.196791872382164,0.3234260380268097,0.13692930340766907,0.1370266228914261
",",0.5201468467712402,0.3087472915649414,0.28560417890548706,0.3015086054801941,0.20407600700855255,0.3365725874900818,0.29481780529022217,0.4137537479400635,0.40251094102859497,0.45456063747406006,0.4933079481124878,0.29026782512664795,0.3029961884021759,0.23110952973365784,0.31091248989105225
i,0.22907796502113342,0.4411132335662842,0.19013510644435883,0.32301032543182373,0.1691286414861679,0.33545589447021484,0.17508479952812195,0.4255519211292267,0.2982874810695648,0.23566235601902008,0.26687872409820557,0.28949615359306335,0.27582284808158875,0.13866883516311646,0.4695145785808563
was,0.45514053106307983,0.22111038863658905,0.3209837079048157,0.41399896144866943,0.19672659039497375,0.3318818509578705,0.22072885930538177,0.33670201897621155,0.5410010814666748,1.0000001192092896,0.48711544275283813,0.32424551248550415,0.3641340136528015,0.19920654594898224,0.18412111699581146
a,0.539380669593811,0.3320399522781372,0.29350247979164124,0.2552328109741211,0.22883038222789764,0.36608949303627014,0.25097307562828064,0.47537946701049805,0.4393508732318878,0.4508470594882965,0.5829201340675354,0.2864423990249634,0.3292340338230133,0.13542361557483673,0.23916715383529663
father,0.25954100489616394,0.21527598798274994,0.17347201704978943,0.3227277100086212,0.3137642741203308,0.4164644777774811,0.17329145967960358,0.2571857273578644,0.4997532367706299,0.3492507338523865,0.24010279774665833,0.20294608175754547,0.22356124222278595,0.2710990607738495,0.14826634526252747
and,0.4954058527946472,0.31309178471565247,0.2506658732891083,0.34479495882987976,0.21673844754695892,0.41279885172843933,0.2653750479221344,0.4731321930885315,0.45427167415618896,0.3740963041782379,0.5171257257461548,0.25967320799827576,0.3025408685207367,0.22902889549732208,0.20544172823429108
a,0.539380669593811,0.3320399522781372,0.29350247979164124,0.2552328109741211,0.22883038222789764,0.36608949303627014,0.25097307562828064,0.47537946701049805,0.4393508732318878,0.4508470594882965,0.5829201340675354,0.2864423990249634,0.3292340338230133,0.13542361557483673,0.23916715383529663
grandfather,0.21845991909503937,0.15891535580158234,0.13994283974170685,0.23434212803840637,0.2998802959918976,0.402519166469574,0.11297891288995743,0.2486143559217453,0.38760456442832947,0.2822606563568115,0.25235381722450256,0.21200251579284668,0.19571661949157715,0.2802024185657501,0.13359324634075165
.,0.5591574311256409,0.3567904531955719,0.32538118958473206,0.35288307070732117,0.22361043095588684,0.3541337847709656,0.31380724906921387,0.4460422694683075,0.38061028718948364,0.40146201848983765,0.5934505462646484,0.3548945486545563,0.371569961309433,0.14438843727111816,0.4130953550338745
