,sir,paul,pindar,'s,house,survived,which,17th,century,disaster,?
as,0.2030664086341858,0.18547500669956207,0.22720590233802795,-0.05775856226682663,0.18534636497497559,0.2011781483888626,0.41006597876548767,0.10634851455688477,0.24608509242534637,0.14261461794376373,0.27043893933296204
well,0.17738978564739227,0.20308183133602142,0.1723097860813141,-0.0049502006731927395,0.14615775644779205,0.20641618967056274,0.42522135376930237,0.13948966562747955,0.25683754682540894,0.10499174892902374,0.24815571308135986
as,0.2030664086341858,0.18547500669956207,0.22720590233802795,-0.05775856226682663,0.18534636497497559,0.2011781483888626,0.41006597876548767,0.10634851455688477,0.24608509242534637,0.14261461794376373,0.27043893933296204
period,0.08063259720802307,0.09990130364894867,0.08959909528493881,-0.05741342157125473,0.11852633208036423,0.30516746640205383,0.31679004430770874,0.13357092440128326,0.34670042991638184,0.17978815734386444,0.18706195056438446
rooms,0.1452837437391281,0.135323166847229,0.11318113654851913,0.003845387138426304,0.34960293769836426,0.12340939790010452,0.23977339267730713,0.10482094436883926,0.20539413392543793,0.05722305551171303,0.11765021830797195
",",0.2283722162246704,0.3070785701274872,0.29386651515960693,-0.0016132977325469255,0.28236111998558044,0.25732073187828064,0.3658004403114319,0.20329853892326355,0.24487493932247162,0.24576164782047272,0.31091248989105225
the,0.20237073302268982,0.19191958010196686,0.29652535915374756,-0.01540423184633255,0.2847244441509247,0.22965030372142792,0.6521818041801453,0.2679309546947479,0.3617299497127533,0.2506481409072876,0.22068053483963013
collection,0.14995771646499634,0.1638609915971756,0.10248863697052002,0.003388406243175268,0.19367435574531555,0.16981546580791473,0.30199134349823,0.07431823760271072,0.2717791497707367,0.09542951732873917,0.20069393515586853
includes,0.10105688124895096,0.16402271389961243,0.13144542276859283,-0.0293574221432209,0.09813174605369568,0.21051432192325592,0.36315640807151794,0.10710719972848892,0.16516311466693878,0.17339637875556946,0.14011523127555847
parts,0.05356721952557564,-0.0034202251117676497,0.16352775692939758,0.060162968933582306,0.236271470785141,0.16171860694885254,0.402177631855011,0.21802078187465668,0.23039495944976807,0.1433579921722412,0.12310896813869476
of,0.17569157481193542,0.14511796832084656,0.22889794409275055,-0.03817026689648628,0.285114049911499,0.25661876797676086,0.5011631846427917,0.19377021491527557,0.2826060354709625,0.22182804346084595,0.1826142966747284
buildings,0.15322774648666382,0.1539347916841507,0.14305856823921204,0.036561012268066406,0.3332183063030243,0.20063164830207825,0.2618054151535034,0.1397199183702469,0.32794174551963806,0.2271420806646347,0.11192528158426285
",",0.2283722162246704,0.3070785701274872,0.29386651515960693,-0.0016132977325469255,0.28236111998558044,0.25732073187828064,0.3658004403114319,0.20329853892326355,0.24487493932247162,0.24576164782047272,0.31091248989105225
for,0.14362765848636627,0.18398262560367584,0.18316136300563812,-0.07241261005401611,0.20432360470294952,0.19683757424354553,0.44095608592033386,0.17372846603393555,0.18660898506641388,0.1796606332063675,0.264628142118454
example,0.17084866762161255,0.07642776519060135,0.0765770673751831,-0.045060764998197556,0.1831550896167755,0.14863426983356476,0.45943138003349304,0.12912528216838837,0.2011866271495819,0.16098365187644958,0.30374911427497864
the,0.20237073302268982,0.19191958010196686,0.29652535915374756,-0.01540423184633255,0.2847244441509247,0.22965030372142792,0.6521818041801453,0.2679309546947479,0.3617299497127533,0.2506481409072876,0.22068053483963013
two,0.18318037688732147,0.13290098309516907,0.223310649394989,0.038143858313560486,0.19877572357654572,0.28204581141471863,0.4674137234687805,0.1337062418460846,0.1838531643152237,0.13681836426258087,0.19645625352859497
top,0.060250502079725266,0.08217491954565048,0.1797942966222763,0.04869917780160904,0.12211103737354279,0.020932422950863838,0.3052574694156647,0.23680022358894348,0.17116299271583557,0.10118621587753296,0.17265194654464722
stories,0.1664126217365265,0.07455448806285858,0.17945913970470428,0.046974003314971924,0.20330002903938293,0.24313075840473175,0.2257155478000641,0.13851307332515717,0.25786101818084717,0.15027041733264923,0.20536305010318756
of,0.17569157481193542,0.14511796832084656,0.22889794409275055,-0.03817026689648628,0.285114049911499,0.25661876797676086,0.5011631846427917,0.19377021491527557,0.2826060354709625,0.22182804346084595,0.1826142966747284
the,0.20237073302268982,0.19191958010196686,0.29652535915374756,-0.01540423184633255,0.2847244441509247,0.22965030372142792,0.6521818041801453,0.2679309546947479,0.3617299497127533,0.2506481409072876,0.22068053483963013
facade,0.16112643480300903,0.1863604635000229,0.25695639848709106,-0.06421907246112823,0.3462861478328705,0.17637071013450623,0.23278288543224335,0.19909560680389404,0.28561875224113464,0.16479438543319702,0.15170741081237793
of,0.17569157481193542,0.14511796832084656,0.22889794409275055,-0.03817026689648628,0.285114049911499,0.25661876797676086,0.5011631846427917,0.19377021491527557,0.2826060354709625,0.22182804346084595,0.1826142966747284
sir,1.0000001192092896,0.2998381555080414,0.28198695182800293,-0.04094419255852699,0.16580168902873993,0.1247415766119957,0.16247086226940155,0.15023215115070343,0.22504781186580658,0.21572019159793854,0.10503887385129929
paul,0.2998381555080414,1.0000001192092896,0.17429588735103607,-0.028859924525022507,0.18373385071754456,0.0851847231388092,0.15805208683013916,0.14304722845554352,0.19567200541496277,0.14975683391094208,0.16611461341381073
pindar,0.28198695182800293,0.17429588735103607,1.0000001192092896,0.00466166390106082,0.17454557120800018,0.10373171418905258,0.2575061023235321,0.24337677657604218,0.21071477234363556,0.1266818642616272,0.1145072728395462
's,-0.04094419255852699,-0.028859924525022507,0.00466166390106082,0.9999999403953552,0.0011872146278619766,-0.025814799591898918,0.03856118768453598,0.12547391653060913,-0.0005286295781843364,-0.015892863273620605,-0.023395681753754616
house,0.16580168902873993,0.18373385071754456,0.17454557120800018,0.0011872146278619766,0.9999998807907104,0.17909571528434753,0.20384521782398224,0.0669095441699028,0.18364951014518738,0.056801896542310715,0.13736455142498016
dated,0.09633976221084595,0.21752668917179108,0.21994322538375854,-0.12385178357362747,0.04339737817645073,0.2759053111076355,0.215279221534729,0.1477859616279602,0.2611045241355896,0.14406107366085052,0.215650275349617
c1600,0.16847483813762665,0.19109764695167542,-0.05189202353358269,-0.07708153128623962,0.08951911330223083,-0.024959299713373184,-0.18236829340457916,-0.11807209998369217,0.08498319983482361,-0.08681270480155945,0.01503952220082283
from,0.09217385947704315,0.16599151492118835,0.14209768176078796,-0.01936490088701248,0.21994347870349884,0.266267329454422,0.38755592703819275,0.1326213926076889,0.24901773035526276,0.2033776193857193,0.19969791173934937
bishopsgate,0.22610493004322052,0.22468198835849762,0.2684153914451599,-0.020694782957434654,0.3076690137386322,0.17396342754364014,0.2720213532447815,0.19810496270656586,0.22992081940174103,0.26104873418807983,0.13439011573791504
with,0.1556212604045868,0.19302357733249664,0.1302812695503235,-0.04624466598033905,0.16397541761398315,0.18584533035755157,0.46403205394744873,0.19649091362953186,0.1467021107673645,0.17091158032417297,0.2433311939239502
elaborately,0.2619105875492096,0.14728116989135742,0.13938415050506592,0.023589344695210457,0.1747017800807953,0.1591922491788864,0.3673669099807739,0.10242313891649246,0.1799069046974182,0.0469655767083168,0.22935348749160767
carved,0.147613525390625,0.08165909349918365,0.264100581407547,0.02393210493028164,0.1675111949443817,0.2874910533428192,0.22906288504600525,0.24690739810466766,0.27523544430732727,0.14222586154937744,0.16049392521381378
wood,0.17803914844989777,0.17399048805236816,0.22781431674957275,0.01059363130480051,0.1828632652759552,0.16050150990486145,0.2310706228017807,0.15048639476299286,0.158294215798378,0.1903930902481079,0.1346656233072281
work,0.25010618567466736,0.20286738872528076,0.07710954546928406,-0.03332063928246498,0.19581548869609833,0.18712548911571503,0.30331435799598694,0.08174324780702591,0.20945213735103607,0.14945262670516968,0.2621155381202698
and,0.19441749155521393,0.2447807937860489,0.2478959709405899,0.06895173341035843,0.2552875876426697,0.2034624069929123,0.506277859210968,0.2645922303199768,0.2726690471172333,0.15597611665725708,0.20544172823429108
leaded,0.20073887705802917,0.1397637128829956,0.18196776509284973,0.025191042572259903,0.24058333039283752,0.2080449014902115,0.19098536670207977,0.10878796875476837,0.13377074897289276,0.1638021171092987,0.0433068722486496
windows,0.11413958668708801,0.14497734606266022,0.18885701894760132,-0.04066501185297966,0.23987431824207306,0.07393492758274078,0.2812843322753906,0.16667941212654114,0.13529938459396362,0.07042178511619568,0.17412035167217255
",",0.2283722162246704,0.3070785701274872,0.29386651515960693,-0.0016132977325469255,0.28236111998558044,0.25732073187828064,0.3658004403114319,0.20329853892326355,0.24487493932247162,0.24576164782047272,0.31091248989105225
a,0.1604013890028,0.13667120039463043,0.2349974364042282,0.04866964742541313,0.26758551597595215,0.16995114088058472,0.56894451379776,0.18620461225509644,0.19417014718055725,0.21244104206562042,0.23916715383529663
rare,0.11558723449707031,0.07780387252569199,0.10080233216285706,0.02221851982176304,0.12284872680902481,0.3062489628791809,0.299827516078949,0.14149022102355957,0.2263384461402893,0.1780625432729721,0.14820347726345062
survivor,0.08757825940847397,0.18975716829299927,0.13267971575260162,0.00038781139301136136,0.2112734615802765,0.5049039125442505,0.2094716727733612,0.1450699418783188,0.1382119059562683,0.2411200851202011,0.14328633248806
of,0.17569157481193542,0.14511796832084656,0.22889794409275055,-0.03817026689648628,0.285114049911499,0.25661876797676086,0.5011631846427917,0.19377021491527557,0.2826060354709625,0.22182804346084595,0.1826142966747284
the,0.20237073302268982,0.19191958010196686,0.29652535915374756,-0.01540423184633255,0.2847244441509247,0.22965030372142792,0.6521818041801453,0.2679309546947479,0.3617299497127533,0.2506481409072876,0.22068053483963013
great,0.18550744652748108,0.07836843281984329,0.16365620493888855,-0.014279589988291264,0.1829875409603119,0.1993667334318161,0.2356490194797516,0.12368658930063248,0.24468043446540833,0.19741128385066986,0.13135133683681488
fire,0.1356414407491684,0.10896316915750504,0.20002944767475128,-0.033307209610939026,0.19836702942848206,0.1863606870174408,0.28463825583457947,0.1564314067363739,0.18840765953063965,0.313706636428833,0.14396874606609344
of,0.17569157481193542,0.14511796832084656,0.22889794409275055,-0.03817026689648628,0.285114049911499,0.25661876797676086,0.5011631846427917,0.19377021491527557,0.2826060354709625,0.22182804346084595,0.1826142966747284
london,0.30224865674972534,0.2481328845024109,0.21338319778442383,0.03185916692018509,0.24744988977909088,0.15902598202228546,0.21942368149757385,0.08653635531663895,0.20746062695980072,0.20130562782287598,0.11278104782104492
",",0.2283722162246704,0.3070785701274872,0.29386651515960693,-0.0016132977325469255,0.28236111998558044,0.25732073187828064,0.3658004403114319,0.20329853892326355,0.24487493932247162,0.24576164782047272,0.31091248989105225
there,0.17134366929531097,0.08689841628074646,0.18609942495822906,-0.04860968142747879,0.19492481648921967,0.3106369972229004,0.45256471633911133,0.17140047252178192,0.24635811150074005,0.23756425082683563,0.29405656456947327
is,0.17222478985786438,0.18022699654102325,0.2614802122116089,0.02396530658006668,0.2084006369113922,0.1599849909543991,0.4457404911518097,0.27897515892982483,0.20648397505283356,0.1594122052192688,0.22961433231830597
a,0.1604013890028,0.13667120039463043,0.2349974364042282,0.04866964742541313,0.26758551597595215,0.16995114088058472,0.56894451379776,0.18620461225509644,0.19417014718055725,0.21244104206562042,0.23916715383529663
brick,0.13961957395076752,0.19096137583255768,0.14995060861110687,0.04161790385842323,0.2555142939090729,0.12661093473434448,0.2381453961133957,0.2231258898973465,0.2515961825847626,0.1630360335111618,0.12426483631134033
portal,0.05088385194540024,0.13011698424816132,0.1401549130678177,-0.07674451917409897,0.11808669567108154,0.06396900117397308,0.23388908803462982,0.14670325815677643,0.09406779706478119,0.16677282750606537,0.21281102299690247
from,0.09217385947704315,0.16599151492118835,0.14209768176078796,-0.01936490088701248,0.21994347870349884,0.266267329454422,0.38755592703819275,0.1326213926076889,0.24901773035526276,0.2033776193857193,0.19969791173934937
a,0.1604013890028,0.13667120039463043,0.2349974364042282,0.04866964742541313,0.26758551597595215,0.16995114088058472,0.56894451379776,0.18620461225509644,0.19417014718055725,0.21244104206562042,0.23916715383529663
london,0.30224865674972534,0.2481328845024109,0.21338319778442383,0.03185916692018509,0.24744988977909088,0.15902598202228546,0.21942368149757385,0.08653635531663895,0.20746062695980072,0.20130562782287598,0.11278104782104492
house,0.16580168902873993,0.18373385071754456,0.17454557120800018,0.0011872146278619766,0.9999998807907104,0.17909571528434753,0.20384521782398224,0.0669095441699028,0.18364951014518738,0.056801896542310715,0.13736455142498016
of,0.17569157481193542,0.14511796832084656,0.22889794409275055,-0.03817026689648628,0.285114049911499,0.25661876797676086,0.5011631846427917,0.19377021491527557,0.2826060354709625,0.22182804346084595,0.1826142966747284
the,0.20237073302268982,0.19191958010196686,0.29652535915374756,-0.01540423184633255,0.2847244441509247,0.22965030372142792,0.6521818041801453,0.2679309546947479,0.3617299497127533,0.2506481409072876,0.22068053483963013
english,0.3000313341617584,0.16191266477108002,0.20120736956596375,0.04063878208398819,0.17121876776218414,0.13714821636676788,0.19168700277805328,0.1833525002002716,0.23194748163223267,0.12857568264007568,0.23251567780971527
restoration,0.0975576713681221,0.11632300168275833,0.16333581507205963,-0.05900873243808746,0.2778078317642212,0.22317372262477875,0.3187312185764313,0.06252121925354004,0.3178141117095947,0.2610042095184326,0.16668665409088135
period,0.08063259720802307,0.09990130364894867,0.08959909528493881,-0.05741342157125473,0.11852633208036423,0.30516746640205383,0.31679004430770874,0.13357092440128326,0.34670042991638184,0.17978815734386444,0.18706195056438446
and,0.19441749155521393,0.2447807937860489,0.2478959709405899,0.06895173341035843,0.2552875876426697,0.2034624069929123,0.506277859210968,0.2645922303199768,0.2726690471172333,0.15597611665725708,0.20544172823429108
a,0.1604013890028,0.13667120039463043,0.2349974364042282,0.04866964742541313,0.26758551597595215,0.16995114088058472,0.56894451379776,0.18620461225509644,0.19417014718055725,0.21244104206562042,0.23916715383529663
fireplace,0.13990235328674316,0.12178542464971542,0.20440147817134857,-0.10305958241224289,0.2740718126296997,0.23186101019382477,0.29874610900878906,0.17429155111312866,0.28313618898391724,0.25929078459739685,0.23456427454948425
from,0.09217385947704315,0.16599151492118835,0.14209768176078796,-0.01936490088701248,0.21994347870349884,0.266267329454422,0.38755592703819275,0.1326213926076889,0.24901773035526276,0.2033776193857193,0.19969791173934937
the,0.20237073302268982,0.19191958010196686,0.29652535915374756,-0.01540423184633255,0.2847244441509247,0.22965030372142792,0.6521818041801453,0.2679309546947479,0.3617299497127533,0.2506481409072876,0.22068053483963013
gallery,0.20507320761680603,0.15285402536392212,0.14234186708927155,-0.08047135919332504,0.2561182379722595,0.15230856835842133,0.19994710385799408,0.07440997660160065,0.13014641404151917,0.11942127346992493,0.18202216923236847
of,0.17569157481193542,0.14511796832084656,0.22889794409275055,-0.03817026689648628,0.285114049911499,0.25661876797676086,0.5011631846427917,0.19377021491527557,0.2826060354709625,0.22182804346084595,0.1826142966747284
northumberland,0.35818567872047424,0.1991204023361206,0.2866433262825012,-0.0061688716523349285,0.24998047947883606,0.15861840546131134,0.23073653876781464,0.18204179406166077,0.2891813814640045,0.2575898766517639,0.12058310210704803
house,0.16580168902873993,0.18373385071754456,0.17454557120800018,0.0011872146278619766,0.9999998807907104,0.17909571528434753,0.20384521782398224,0.0669095441699028,0.18364951014518738,0.056801896542310715,0.13736455142498016
.,0.18421879410743713,0.25831571221351624,0.22126427292823792,-0.003708066651597619,0.2607949376106262,0.23346246778964996,0.45942068099975586,0.24070394039154053,0.27413639426231384,0.1827835887670517,0.4130953550338745
