,which,denver,player,took,the,ball,to,the,panthers,14,yard,line,?
a,0.56894451379776,0.179859921336174,0.2591003477573395,0.18697012960910797,0.5829201340675354,0.23578347265720367,0.45503583550453186,0.5829201340675354,0.2255268394947052,0.025682933628559113,0.20629099011421204,0.23499317467212677,0.23916715383529663
pair,0.3622627258300781,0.20947721600532532,0.13935217261314392,0.12548160552978516,0.2643369734287262,0.2693389058113098,0.20845884084701538,0.2643369734287262,0.16339829564094543,0.12452494353055954,0.12722577154636383,0.18942740559577942,0.11695868521928787
of,0.5011631846427917,0.14595118165016174,0.1627044975757599,0.2766268849372864,0.733189046382904,0.15122076869010925,0.41548454761505127,0.733189046382904,0.23357392847537994,0.05099077150225639,0.14137893915176392,0.23765452206134796,0.1826142966747284
carries,0.3648480772972107,0.18156954646110535,0.14541369676589966,0.221500426530838,0.367861807346344,0.24360771477222443,0.25142285227775574,0.367861807346344,0.13583190739154816,0.027196573093533516,0.2433081567287445,0.21247388422489166,0.13831257820129395
by,0.40543368458747864,0.16241613030433655,0.13629671931266785,0.21169665455818176,0.4408751428127289,0.1381615251302719,0.33534231781959534,0.4408751428127289,0.16948609054088593,0.0813634842634201,0.17280732095241547,0.1433108150959015,0.17966607213020325
c.,-0.1055765300989151,0.007842597551643848,-0.0011860246304422617,-0.1560644805431366,-0.23451577126979828,-0.07904102653265,-0.015615013428032398,-0.23451577126979828,-0.13346409797668457,0.060859315097332,-0.05432363227009773,-0.12077027559280396,0.019047532230615616
j.,-0.031879059970378876,0.015841880813241005,-0.026113172993063927,0.0037782813888043165,0.03800997510552406,0.004581501241773367,-0.05372316390275955,0.03800997510552406,-0.0020770218688994646,0.006171401124447584,-0.06752993166446686,-0.0635664165019989,0.004272869788110256
anderson,0.15874020755290985,0.3069041669368744,0.18322673439979553,0.15615664422512054,0.22428388893604279,0.18893100321292877,0.18594300746917725,0.22428388893604279,0.3273114860057831,0.29580700397491455,0.2019256204366684,0.15262500941753387,0.1857001930475235
moved,0.18368463218212128,0.19510391354560852,0.11153014749288559,0.33798691630363464,0.32031023502349854,0.168429896235466,0.2918468713760376,0.32031023502349854,0.2818572223186493,0.03420694172382355,0.19187960028648376,0.15362687408924103,0.15112607181072235
the,0.6521818041801453,0.2052404284477234,0.19900773465633392,0.31657639145851135,1.0,0.18895584344863892,0.535392165184021,1.0,0.2602776288986206,-0.011880298145115376,0.22634266316890717,0.29789501428604126,0.22068053483963013
ball,0.24626874923706055,0.19353048503398895,0.38931089639663696,0.09350965917110443,0.18895584344863892,1.0,0.2563202381134033,0.18895584344863892,0.17961734533309937,0.07887103408575058,0.2602619230747223,0.2138069123029709,0.1766241192817688
up,0.36388060450553894,0.22406265139579773,0.13937199115753174,0.22030022740364075,0.38423117995262146,0.19136162102222443,0.40375280380249023,0.38423117995262146,0.22487294673919678,0.11166831105947495,0.19666799902915955,0.25917619466781616,0.1819818764925003
20,-0.061742693185806274,-0.0028438582085072994,-0.10762365162372589,-0.06056864559650421,-0.06418957561254501,-0.13523522019386292,-0.018198585137724876,-0.06418957561254501,-0.09594367444515228,-0.016547704115509987,-0.011634988710284233,-0.048872288316488266,0.11360422521829605
yards,0.18309375643730164,0.3131333589553833,0.2452496588230133,0.1374455988407135,0.16070343554019928,0.31545811891555786,0.1612969934940338,0.16070343554019928,0.33815330266952515,0.1291981190443039,0.7327993512153625,0.2396935075521469,0.12453813850879669
to,0.5345056653022766,0.23706497251987457,0.17719191312789917,0.24576251208782196,0.535392165184021,0.2563202381134033,1.0,0.535392165184021,0.2185782641172409,0.005055660381913185,0.15160483121871948,0.2615616023540497,0.29463258385658264
the,0.6521818041801453,0.2052404284477234,0.19900773465633392,0.31657639145851135,1.0,0.18895584344863892,0.535392165184021,1.0,0.2602776288986206,-0.011880298145115376,0.22634266316890717,0.29789501428604126,0.22068053483963013
panthers,0.2003214955329895,0.3712458908557892,0.23960936069488525,0.15463778376579285,0.2602776288986206,0.17961734533309937,0.2185782641172409,0.2602776288986206,0.9999999403953552,0.20613732933998108,0.1863563507795334,0.13802513480186462,0.16608978807926178
14-yard,0.2881978154182434,0.22211532294750214,0.19363927841186523,0.20650187134742737,0.32324621081352234,0.2752631902694702,0.24675554037094116,0.32324621081352234,0.24115237593650818,0.20304323732852936,0.7474238276481628,0.2079515904188156,0.1356058418750763
line,0.2508549988269806,0.15561726689338684,0.13898251950740814,0.14231042563915253,0.29789501428604126,0.2138069123029709,0.2615616023540497,0.29789501428604126,0.13802513480186462,-0.03595470264554024,0.247397318482399,1.0000001192092896,0.16271452605724335
",",0.3658004403114319,0.25173696875572205,0.25826331973075867,0.27655306458473206,0.4933079481124878,0.2170172780752182,0.44245919585227966,0.4933079481124878,0.2494642585515976,0.1548261046409607,0.10565341264009476,0.22637072205543518,0.31091248989105225
but,0.55336993932724,0.11455316841602325,0.11845224350690842,0.2571498453617096,0.4859698414802551,0.18901506066322327,0.5542377829551697,0.4859698414802551,0.19083257019519806,0.047557584941387177,0.17904846370220184,0.241663858294487,0.27921953797340393
carolina,0.16939401626586914,0.3438403904438019,0.13799667358398438,0.14361366629600525,0.24749229848384857,0.11953222006559372,0.23296888172626495,0.24749229848384857,0.4154948592185974,0.11858014762401581,0.16821691393852234,0.14648932218551636,0.11847445368766785
's,0.03856118768453598,-0.08765961974859238,-0.02902853861451149,0.06150028854608536,-0.01540423184633255,-0.028031641617417336,0.03782717138528824,-0.01540423184633255,0.06940732896327972,-0.005885524209588766,0.04487353563308716,-0.06894499808549881,-0.023395681753754616
defense,0.23141434788703918,0.23842781782150269,0.18816596269607544,0.11428600549697876,0.2604767382144928,0.20379072427749634,0.22797247767448425,0.2604767382144928,0.17159238457679749,0.048467203974723816,0.21404336392879486,0.18608319759368896,0.21935760974884033
dug,0.20926512777805328,0.14510343968868256,0.11127915978431702,0.24820783734321594,0.2580382227897644,0.23705005645751953,0.20987556874752045,0.2580382227897644,0.13450202345848083,0.11974041908979416,0.278403103351593,0.24864278733730316,0.15702664852142334
in,0.4840516746044159,0.2221570909023285,0.1851271539926529,0.2818296551704407,0.6662389636039734,0.1472199559211731,0.45010748505592346,0.6662389636039734,0.2115829735994339,0.07915190607309341,0.16734865307807922,0.2258777767419815,0.20430970191955566
over,0.4256240129470825,0.10012329369783401,0.13259460031986237,0.4030097723007202,0.39856547117233276,0.15063749253749847,0.38635820150375366,0.39856547117233276,0.13728265464305878,0.027448495849967003,0.13289774954319,0.2291175127029419,0.25742942094802856
the,0.6521818041801453,0.2052404284477234,0.19900773465633392,0.31657639145851135,1.0,0.18895584344863892,0.535392165184021,1.0,0.2602776288986206,-0.011880298145115376,0.22634266316890717,0.29789501428604126,0.22068053483963013
next,0.3187560439109802,0.11926721781492233,0.1591053307056427,0.2056168168783188,0.35833123326301575,0.10990821570158005,0.3416391611099243,0.35833123326301575,0.1666172444820404,0.12833121418952942,0.13807086646556854,0.13729949295520782,0.167460098862648
three,0.40919098258018494,0.19229699671268463,0.18337850272655487,0.22440414130687714,0.43452659249305725,0.18152998387813568,0.3043823838233948,0.43452659249305725,0.2735981047153473,0.10947965830564499,0.2024693489074707,0.15918412804603577,0.20928427577018738
plays,0.20197759568691254,0.22016258537769318,0.5310782194137573,0.21498167514801025,0.1760704517364502,0.24181239306926727,0.1692625880241394,0.1760704517364502,0.22348153591156006,0.10770762711763382,0.12986789643764496,0.09421361982822418,0.14138242602348328
.,0.45942068099975586,0.2573630213737488,0.22491109371185303,0.2481018751859665,0.5934505462646484,0.214210644364357,0.4645031690597534,0.5934505462646484,0.23446570336818695,0.08621564507484436,0.13538575172424316,0.25851553678512573,0.4130953550338745
