,how,many,games,did,the,broncos,lose,during,their,regular,2015,season,?
following,0.2692694067955017,0.27382445335388184,0.15944723784923553,0.28040066361427307,0.39779382944107056,0.1433044970035553,0.17755816876888275,0.2652142643928528,0.2611377537250519,0.11683978885412216,0.060239218175411224,0.19700250029563904,0.1555173695087433
their,0.3316696584224701,0.4574248492717743,0.22292454540729523,0.38078752160072327,0.516537070274353,0.2565864324569702,0.4191821217536926,0.3022443354129791,1.0,0.3364572525024414,-0.06577648967504501,0.21295444667339325,0.1898253709077835
loss,0.2624443769454956,0.1755927950143814,0.22068090736865997,0.17676638066768646,0.27898719906806946,0.21052643656730652,0.5263115763664246,0.21371464431285858,0.3253878355026245,0.27710217237472534,0.01814999058842659,0.1905544549226761,0.1312553584575653
in,0.2601168751716614,0.41474202275276184,0.24802106618881226,0.2593238651752472,0.6662389636039734,0.20316283404827118,0.26334479451179504,0.4627237319946289,0.34976133704185486,0.23172755539417267,0.0891268327832222,0.2184021919965744,0.20430970191955566
the,0.33890387415885925,0.4335206151008606,0.2676136791706085,0.34736719727516174,1.0,0.25985947251319885,0.29030492901802063,0.4838213622570038,0.516537070274353,0.3214086890220642,0.1466771513223648,0.2507155239582062,0.22068053483963013
divisional,0.1030944287776947,0.1702820211648941,0.24109961092472076,0.17902438342571259,0.29866886138916016,0.32206958532333374,0.14980803430080414,0.20661360025405884,0.17982441186904907,0.32008692622184753,0.13931363821029663,0.22835300862789154,0.08093056827783585
round,0.1945047229528427,0.16634181141853333,0.21481414139270782,0.11159620434045792,0.19933617115020752,0.2565499246120453,0.17530575394630432,0.15419261157512665,0.16917337477207184,0.23712730407714844,0.041216932237148285,0.2558963894844055,0.17003268003463745
of,0.2480744868516922,0.37253960967063904,0.2499092072248459,0.2513895630836487,0.733189046382904,0.19310332834720612,0.2904243767261505,0.3869180977344513,0.4329940676689148,0.22916868329048157,0.21138253808021545,0.1598338931798935,0.1826142966747284
the,0.33890387415885925,0.4335206151008606,0.2676136791706085,0.34736719727516174,1.0,0.25985947251319885,0.29030492901802063,0.4838213622570038,0.516537070274353,0.3214086890220642,0.1466771513223648,0.2507155239582062,0.22068053483963013
previous,0.22081239521503448,0.26836830377578735,0.24410638213157654,0.24347156286239624,0.34706559777259827,0.18558572232723236,0.2262878119945526,0.3071860373020172,0.26488420367240906,0.2554403841495514,0.013044008985161781,0.25085392594337463,0.16724538803100586
season,0.13036081194877625,0.14251810312271118,0.34330427646636963,0.19368280470371246,0.2507155239582062,0.3664494454860687,0.1434200555086136,0.30325618386268616,0.21295444667339325,0.4002528786659241,-0.03830436244606972,1.0,0.16793298721313477
's,-0.026164190843701363,0.01698932610452175,0.15553481876850128,0.05069678649306297,-0.01540423184633255,-0.037254199385643005,-0.0038217944093048573,0.011294117197394371,-0.005530759692192078,0.04493177309632301,0.023902352899312973,0.06624794006347656,-0.023395681753754616
playoffs,0.12669183313846588,0.11625128239393234,0.46549123525619507,0.1980951428413391,0.21945282816886902,0.45545321702957153,0.31061139702796936,0.2307867705821991,0.22645993530750275,0.3609229326248169,0.03574113920331001,0.5599809885025024,0.17343482375144958
",",0.22659391164779663,0.40610817074775696,0.2778109014034271,0.3015086054801941,0.4933079481124878,0.2558487057685852,0.28248098492622375,0.3225448727607727,0.3045167922973633,0.2336544692516327,0.06568983197212219,0.2232367992401123,0.31091248989105225
the,0.33890387415885925,0.4335206151008606,0.2676136791706085,0.34736719727516174,1.0,0.25985947251319885,0.29030492901802063,0.4838213622570038,0.516537070274353,0.3214086890220642,0.1466771513223648,0.2507155239582062,0.22068053483963013
denver,0.15631112456321716,0.18606427311897278,0.19221492111682892,0.16413381695747375,0.2052404284477234,0.5774994492530823,0.11743136495351791,0.2076135128736496,0.21170325577259064,0.20430372655391693,-0.05839056521654129,0.2508152425289154,0.1520889848470688
broncos,0.11217407882213593,0.1706678420305252,0.33421432971954346,0.1738176792860031,0.25985947251319885,1.0000001192092896,0.1484462469816208,0.2564375102519989,0.2565864324569702,0.26932692527770996,-0.0028495145961642265,0.3664494454860687,0.18377114832401276
underwent,0.19010676443576813,0.24114857614040375,0.06390853971242905,0.2357429563999176,0.33590078353881836,0.22430793941020966,0.1368390917778015,0.42995065450668335,0.2273329496383667,0.15787465870380402,0.010258723981678486,0.15067538619041443,0.12751154601573944
numerous,0.18753044307231903,0.6216120719909668,0.14333149790763855,0.18944735825061798,0.3353725075721741,0.10706484317779541,0.15220549702644348,0.2984980046749115,0.3015548586845398,0.29606255888938904,0.005049271509051323,0.1241198182106018,0.0875130444765091
coaching,0.2061973363161087,0.16078278422355652,0.3083997964859009,0.24131178855895996,0.21933473646640778,0.45415008068084717,0.1989021897315979,0.2574516534805298,0.2435223013162613,0.2352115511894226,-0.0917760506272316,0.36003589630126953,0.18237164616584778
changes,0.3518966734409332,0.257354199886322,0.11580933630466461,0.18026256561279297,0.3427845537662506,0.14588016271591187,0.2626773715019226,0.23536542057991028,0.23274822533130646,0.2353130728006363,-0.05100260674953461,0.12810510396957397,0.21264225244522095
",",0.22659391164779663,0.40610817074775696,0.2778109014034271,0.3015086054801941,0.4933079481124878,0.2558487057685852,0.28248098492622375,0.3225448727607727,0.3045167922973633,0.2336544692516327,0.06568983197212219,0.2232367992401123,0.31091248989105225
including,0.20270724594593048,0.6119236350059509,0.2201782464981079,0.26678287982940674,0.3738902807235718,0.19476310908794403,0.13234159350395203,0.31485527753829956,0.2695971727371216,0.2503017485141754,0.050807785242795944,0.12765170633792877,0.1633303165435791
a,0.29312583804130554,0.2872205972671509,0.19753754138946533,0.2552328109741211,0.5829201340675354,0.19771797955036163,0.29435214400291443,0.30341604351997375,0.29698723554611206,0.313107967376709,-0.008371892385184765,0.1855505406856537,0.23916715383529663
mutual,0.25919464230537415,0.18976223468780518,0.18745540082454681,0.13588747382164001,0.21255530416965485,0.1722354292869568,0.20600639283657074,0.16254167258739471,0.2856442928314209,0.19440284371376038,0.012590744532644749,0.18892592191696167,0.14322642982006073
parting,0.21035048365592957,0.2819530963897705,0.15677843987941742,0.22244098782539368,0.2963137626647949,0.23499689996242523,0.3207674026489258,0.295124888420105,0.27260246872901917,0.27665987610816956,-0.0653250440955162,0.24415795505046844,0.1695823073387146
with,0.3525622487068176,0.35744401812553406,0.23660777509212494,0.25472134351730347,0.4223487675189972,0.2245701551437378,0.2895451486110687,0.28545209765434265,0.4258328378200531,0.3385944962501526,-0.05818283185362816,0.26700887084007263,0.2433311939239502
head,0.17195114493370056,0.1185159832239151,0.15285634994506836,0.1776210218667984,0.3079071640968323,0.2802664041519165,0.17337283492088318,0.19727282226085663,0.19489040970802307,0.06888394802808762,0.0762634128332138,0.1542927622795105,0.10879309475421906
coach,0.12556599080562592,0.08077322691679001,0.23847216367721558,0.13851484656333923,0.14297698438167572,0.40552663803100586,0.14794902503490448,0.14494508504867554,0.14400330185890198,0.12987153232097626,-0.06573570519685745,0.24411138892173767,0.11963751912117004
john,0.16882067918777466,0.12777787446975708,0.14704851806163788,0.18785913288593292,0.2230520099401474,0.2301175743341446,0.07524311542510986,0.18742454051971436,0.17629720270633698,0.12163891643285751,0.15966400504112244,0.11519791930913925,0.13162356615066528
fox,0.16577140986919403,0.1604108065366745,0.24388131499290466,0.17967204749584198,0.24760441482067108,0.3150620460510254,0.12745237350463867,0.1817074865102768,0.1407262086868286,0.15436556935310364,0.034511808305978775,0.2668509781360626,0.1670110523700714
(,0.1676948219537735,0.1455259770154953,0.1497989296913147,0.18979617953300476,0.33289089798927307,0.22258663177490234,0.2181227058172226,0.2139192670583725,0.15721023082733154,0.15910646319389343,0.14610634744167328,0.1242075115442276,0.40561532974243164
who,0.4070430099964142,0.4149286150932312,0.21274375915527344,0.34038686752319336,0.3733934462070465,0.1763724684715271,0.24817131459712982,0.30551859736442566,0.3767721951007843,0.2929244339466095,0.0437915064394474,0.13809308409690857,0.26220351457595825
had,0.2549138069152832,0.40130746364593506,0.18404078483581543,0.540525496006012,0.3875846862792969,0.19590453803539276,0.2950643002986908,0.39748913049697876,0.4145275354385376,0.2647917866706848,0.0605347566306591,0.1978970468044281,0.20728366076946259
won,0.13434793055057526,0.2252970188856125,0.324332058429718,0.3493216037750244,0.29432493448257446,0.29654255509376526,0.34003695845603943,0.27929815649986267,0.1798611581325531,0.20161426067352295,0.03522108495235443,0.2658141851425171,0.17925700545310974
four,0.1955733299255371,0.4139232039451599,0.2155456840991974,0.20222175121307373,0.40344667434692383,0.2302631437778473,0.18002137541770935,0.2600941061973572,0.3255431652069092,0.2414717823266983,0.04878242686390877,0.22295859456062317,0.14532537758350372
divisional,0.1030944287776947,0.1702820211648941,0.24109961092472076,0.17902438342571259,0.29866886138916016,0.32206958532333374,0.14980803430080414,0.20661360025405884,0.17982441186904907,0.32008692622184753,0.13931363821029663,0.22835300862789154,0.08093056827783585
championships,0.12247534096240997,0.21021327376365662,0.42849698662757874,0.19942757487297058,0.2617073357105255,0.42363396286964417,0.19126805663108826,0.2781383991241455,0.16262389719486237,0.21510200202465057,0.09325151145458221,0.35589972138404846,0.12499503791332245
in,0.2601168751716614,0.41474202275276184,0.24802106618881226,0.2593238651752472,0.6662389636039734,0.20316283404827118,0.26334479451179504,0.4627237319946289,0.34976133704185486,0.23172755539417267,0.0891268327832222,0.2184021919965744,0.20430970191955566
his,0.24614305794239044,0.3188176155090332,0.19078049063682556,0.3546801507472992,0.4394008219242096,0.22318051755428314,0.2738158702850342,0.36789870262145996,0.5725893378257751,0.20672672986984253,0.0642445981502533,0.20986881852149963,0.18075084686279297
four,0.1955733299255371,0.4139232039451599,0.2155456840991974,0.20222175121307373,0.40344667434692383,0.2302631437778473,0.18002137541770935,0.2600941061973572,0.3255431652069092,0.2414717823266983,0.04878242686390877,0.22295859456062317,0.14532537758350372
years,0.21949264407157898,0.2731519937515259,0.2440246045589447,0.2695724070072174,0.2912273406982422,0.24300086498260498,0.18578146398067474,0.39110565185546875,0.2008867710828781,0.15300489962100983,0.09503579884767532,0.25098100304603577,0.1914375126361847
as,0.33782753348350525,0.4070141911506653,0.1949077993631363,0.3596470057964325,0.48381632566452026,0.23052668571472168,0.23273169994354248,0.29671990871429443,0.29218852519989014,0.2797011435031891,0.04859122261404991,0.22911055386066437,0.27043893933296204
broncos,0.11217407882213593,0.1706678420305252,0.33421432971954346,0.1738176792860031,0.25985947251319885,1.0000001192092896,0.1484462469816208,0.2564375102519989,0.2565864324569702,0.26932692527770996,-0.0028495145961642265,0.3664494454860687,0.18377114832401276
head,0.17195114493370056,0.1185159832239151,0.15285634994506836,0.1776210218667984,0.3079071640968323,0.2802664041519165,0.17337283492088318,0.19727282226085663,0.19489040970802307,0.06888394802808762,0.0762634128332138,0.1542927622795105,0.10879309475421906
coach,0.12556599080562592,0.08077322691679001,0.23847216367721558,0.13851484656333923,0.14297698438167572,0.40552663803100586,0.14794902503490448,0.14494508504867554,0.14400330185890198,0.12987153232097626,-0.06573570519685745,0.24411138892173767,0.11963751912117004
