,what,is,the,name,of,newcastle,'s,basketball,team,?
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,0.2253497689962387,-0.01540423184633255,0.13944239914417267,0.22564226388931274,0.22068053483963013
city,0.17493832111358643,0.3186660706996918,0.35769423842430115,0.22892655432224274,0.32503411173820496,0.32860881090164185,0.004406440537422895,0.20742616057395935,0.1626102477312088,0.13423943519592285
is,0.28837618231773376,1.0,0.5823672413825989,0.3359788954257965,0.4854315221309662,0.1841045320034027,0.02396530658006668,0.13059696555137634,0.14871908724308014,0.22961433231830597
also,0.42747777700424194,0.5012649297714233,0.6021018624305725,0.34663957357406616,0.4924938678741455,0.20407575368881226,-0.0014726108638569713,0.222918301820755,0.20497789978981018,0.21848613023757935
home,0.1608789712190628,0.22316986322402954,0.28978195786476135,0.16885216534137726,0.24402645230293274,0.28202661871910095,0.07170099765062332,0.1633656919002533,0.2163287252187729,0.0757145956158638
to,0.455847829580307,0.42745086550712585,0.535392165184021,0.27806994318962097,0.41548454761505127,0.23559264838695526,0.03782717138528824,0.18774478137493134,0.23889471590518951,0.29463258385658264
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,0.2253497689962387,-0.01540423184633255,0.13944239914417267,0.22564226388931274,0.22068053483963013
newcastle,0.16276082396507263,0.1841045320034027,0.2253497689962387,0.11727967113256454,0.18781472742557526,1.0000001192092896,-0.017262522131204605,0.20464983582496643,0.23102349042892456,0.0902252271771431
eagles,0.1562768518924713,0.12460771948099136,0.2457590103149414,0.12891274690628052,0.2006663680076599,0.29849568009376526,-0.00255403108894825,0.3569748103618622,0.27978646755218506,0.15181754529476166
basketball,0.12921428680419922,0.13059696555137634,0.13944239914417267,0.165513277053833,0.16632571816444397,0.20464983582496643,-0.026312589645385742,1.0,0.37702277302742004,0.13553540408611298
team,0.17632107436656952,0.14871908724308014,0.22564226388931274,0.30322378873825073,0.20352502167224884,0.23102349042892456,0.04450521618127823,0.37702277302742004,1.0,0.11243411153554916
who,0.40942975878715515,0.24293622374534607,0.3733934462070465,0.2027527540922165,0.2827862501144409,0.21185682713985443,0.05599616840481758,0.1561778336763382,0.22248858213424683,0.26220351457595825
play,0.2180248498916626,0.2174319475889206,0.24793598055839539,0.17531825602054596,0.15350224077701569,0.24635647237300873,0.08983290195465088,0.3038594126701355,0.3103903532028198,0.11059518158435822
their,0.35142919421195984,0.2101074606180191,0.516537070274353,0.18092210590839386,0.4329940676689148,0.21171362698078156,-0.005530759692192078,0.12803462147712708,0.20038257539272308,0.1898253709077835
home,0.1608789712190628,0.22316986322402954,0.28978195786476135,0.16885216534137726,0.24402645230293274,0.28202661871910095,0.07170099765062332,0.1633656919002533,0.2163287252187729,0.0757145956158638
games,0.1820194572210312,0.17599987983703613,0.2676136791706085,0.14705710113048553,0.2499092072248459,0.1987243890762329,0.15553481876850128,0.2861015796661377,0.39249375462532043,0.1360001415014267
at,0.2838611304759979,0.25906258821487427,0.457212895154953,0.11450952291488647,0.42558613419532776,0.18403437733650208,-0.08481216430664062,0.22930076718330383,0.22562791407108307,0.21978627145290375
the,0.42745697498321533,0.5823672413825989,1.0,0.3171212375164032,0.733189046382904,0.2253497689962387,-0.01540423184633255,0.13944239914417267,0.22564226388931274,0.22068053483963013
new,0.2130378633737564,0.2208656519651413,0.3845241069793701,0.19623230397701263,0.343457967042923,0.30626022815704346,-0.008355522528290749,0.1487065851688385,0.20930764079093933,0.14782847464084625
sport,0.1305270493030548,0.1922176480293274,0.15650692582130432,0.12343253940343857,0.17918744683265686,0.2168305367231369,0.04287061095237732,0.3443050980567932,0.4124530553817749,0.0972188338637352
central,0.17723965644836426,0.273421049118042,0.3417201042175293,0.1127941831946373,0.3415789008140564,0.11717772483825684,-0.03171226754784584,0.16697196662425995,0.0954444482922554,0.14787602424621582
complex,0.2605343163013458,0.2723233699798584,0.25326284766197205,0.12990055978298187,0.24271073937416077,0.1322999894618988,-0.03034111298620701,0.1290060430765152,0.11715903133153915,0.17752902209758759
at,0.2838611304759979,0.25906258821487427,0.457212895154953,0.11450952291488647,0.42558613419532776,0.18403437733650208,-0.08481216430664062,0.22930076718330383,0.22562791407108307,0.21978627145290375
northumbria,0.2106504589319229,0.13086697459220886,0.24251192808151245,0.17021389305591583,0.2532331943511963,0.35455697774887085,-0.03570270165801048,0.15475673973560333,0.16859368979930878,0.18365557491779327
university,0.20256435871124268,0.20346471667289734,0.263973206281662,0.1568726748228073,0.30646374821662903,0.2205878645181656,-0.007441582623869181,0.2778050899505615,0.24608415365219116,0.11887256056070328
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.24737101793289185,0.5352458953857422,0.2714749276638031,-0.003708066651597619,0.22185225784778595,0.26467522978782654,0.4130953550338745
