,what,denomination,is,associated,with,saint,kentigern,college,?
private,0.16778090596199036,0.17815439403057098,0.1420905888080597,0.12995532155036926,0.20792533457279205,0.1517871618270874,0.14941345155239105,0.3220079243183136,0.14389030635356903
schools,0.1820785105228424,0.28818222880363464,0.2022145688533783,0.16921162605285645,0.13740696012973785,0.10397207736968994,0.1906765103340149,0.43561235070228577,0.18349280953407288
are,0.29724663496017456,0.21594221889972687,0.5330929756164551,0.28055059909820557,0.38996943831443787,0.1345909833908081,0.18448719382286072,0.13193604350090027,0.24591213464736938
often,0.3849453330039978,0.17948901653289795,0.3856629431247711,0.3631689250469208,0.41081544756889343,0.1444200873374939,0.2541092038154602,0.15736635029315948,0.23748154938220978
anglican,0.17746756970882416,0.4735877513885498,0.22127680480480194,0.16635365784168243,0.15427811443805695,0.32919496297836304,0.28769686818122864,0.30748429894447327,0.11877371370792389
",",0.3087472915649414,0.24402782320976257,0.4691906273365021,0.27184680104255676,0.4120737314224243,0.22400714457035065,0.3102228045463562,0.23942269384860992,0.31091248989105225
such,0.23989605903625488,0.17657369375228882,0.23545363545417786,0.3407617509365082,0.3346101939678192,0.13478738069534302,0.14945322275161743,0.12258974462747574,0.17851735651493073
as,0.31749409437179565,0.23284825682640076,0.43216490745544434,0.2813912034034729,0.40387406945228577,0.14965227246284485,0.22405916452407837,0.18513722717761993,0.27043893933296204
king,0.18449601531028748,0.1750866323709488,0.193196102976799,0.1582813560962677,0.1820080578327179,0.22618448734283447,0.31582608819007874,0.18580228090286255,0.19130074977874756
's,0.02692362666130066,-0.003237196709960699,0.02396530658006668,-0.07321830838918686,-0.04624466598033905,0.09386444836854935,-0.06167713552713394,0.012106797657907009,-0.023395681753754616
college,0.20568516850471497,0.20581375062465668,0.15433147549629211,0.16169294714927673,0.0926685705780983,0.1875132918357849,0.28522831201553345,0.9999999403953552,0.11076676845550537
and,0.31309178471565247,0.18625058233737946,0.3859752118587494,0.30157923698425293,0.5477725267410278,0.19080747663974762,0.25132066011428833,0.24619808793067932,0.20544172823429108
diocesan,0.18259085714817047,0.4289167821407318,0.1895219385623932,0.2232275754213333,0.15610872209072113,0.35355696082115173,0.3184967041015625,0.35609427094459534,0.10135997086763382
school,0.18774057924747467,0.1840249001979828,0.19488026201725006,0.08330533653497696,0.13135014474391937,0.13820780813694,0.20994099974632263,0.569277286529541,0.15091250836849213
for,0.3017193675041199,0.20484371483325958,0.43268078565597534,0.22591517865657806,0.39140474796295166,0.1123143881559372,0.26057127118110657,0.22815082967281342,0.264628142118454
girls,0.1537969559431076,0.1880858987569809,0.16754484176635742,0.0963524803519249,0.1271122545003891,0.13780415058135986,0.18649353086948395,0.26745307445526123,0.1302518993616104
in,0.30808621644973755,0.19585151970386505,0.5394441485404968,0.23328746855258942,0.4080928862094879,0.18961206078529358,0.3417396545410156,0.2160365730524063,0.20430970191955566
auckland,0.11985393613576889,0.15840809047222137,0.23582008481025696,0.17403678596019745,0.2621740996837616,0.20419922471046448,0.34416645765304565,0.30510830879211426,0.11742713302373886
",",0.3087472915649414,0.24402782320976257,0.4691906273365021,0.27184680104255676,0.4120737314224243,0.22400714457035065,0.3102228045463562,0.23942269384860992,0.31091248989105225
st,0.13546641170978546,0.17481815814971924,0.14744308590888977,0.12473707646131516,0.14455410838127136,0.49606651067733765,0.28736433386802673,0.21699413657188416,0.13298600912094116
paul,0.11217030137777328,0.08934919536113739,0.18022699654102325,0.0676053911447525,0.19302357733249664,0.24952062964439392,0.25314903259277344,0.19771265983581543,0.16611461341381073
's,0.02692362666130066,-0.003237196709960699,0.02396530658006668,-0.07321830838918686,-0.04624466598033905,0.09386444836854935,-0.06167713552713394,0.012106797657907009,-0.023395681753754616
collegiate,0.17327801883220673,0.26988452672958374,0.18923406302928925,0.2767912447452545,0.1528257578611374,0.19351628422737122,0.3333173096179962,0.6322863101959229,0.0744476467370987
school,0.18774057924747467,0.1840249001979828,0.19488026201725006,0.08330533653497696,0.13135014474391937,0.13820780813694,0.20994099974632263,0.569277286529541,0.15091250836849213
in,0.30808621644973755,0.19585151970386505,0.5394441485404968,0.23328746855258942,0.4080928862094879,0.18961206078529358,0.3417396545410156,0.2160365730524063,0.20430970191955566
hamilton,0.1827726662158966,0.09333757311105728,0.14254130423069,0.09403201937675476,0.21400004625320435,0.13955239951610565,0.3027868866920471,0.20520418882369995,0.16491469740867615
",",0.3087472915649414,0.24402782320976257,0.4691906273365021,0.27184680104255676,0.4120737314224243,0.22400714457035065,0.3102228045463562,0.23942269384860992,0.31091248989105225
st,0.13546641170978546,0.17481815814971924,0.14744308590888977,0.12473707646131516,0.14455410838127136,0.49606651067733765,0.28736433386802673,0.21699413657188416,0.13298600912094116
peter,0.15377900004386902,0.14381256699562073,0.1711069494485855,0.03303556516766548,0.1662289798259735,0.26772943139076233,0.27319085597991943,0.1464383453130722,0.11650477349758148
's,0.02692362666130066,-0.003237196709960699,0.02396530658006668,-0.07321830838918686,-0.04624466598033905,0.09386444836854935,-0.06167713552713394,0.012106797657907009,-0.023395681753754616
school,0.18774057924747467,0.1840249001979828,0.19488026201725006,0.08330533653497696,0.13135014474391937,0.13820780813694,0.20994099974632263,0.569277286529541,0.15091250836849213
in,0.30808621644973755,0.19585151970386505,0.5394441485404968,0.23328746855258942,0.4080928862094879,0.18961206078529358,0.3417396545410156,0.2160365730524063,0.20430970191955566
cambridge,0.19321057200431824,0.14104323089122772,0.14754945039749146,0.16156433522701263,0.12278240919113159,0.16902299225330353,0.3298845887184143,0.42971304059028625,0.14006337523460388
",",0.3087472915649414,0.24402782320976257,0.4691906273365021,0.27184680104255676,0.4120737314224243,0.22400714457035065,0.3102228045463562,0.23942269384860992,0.31091248989105225
samuel,0.14263929426670074,0.1396554410457611,0.11145944148302078,0.009998674504458904,0.13008104264736176,0.15356628596782684,0.19601818919181824,0.1728418916463852,0.09954892843961716
marsden,0.17381234467029572,0.1457873433828354,0.16726937890052795,0.14430679380893707,0.1784321665763855,0.18011131882667542,0.38186392188072205,0.23479518294334412,0.19855426251888275
collegiate,0.17327801883220673,0.26988452672958374,0.18923406302928925,0.2767912447452545,0.1528257578611374,0.19351628422737122,0.3333173096179962,0.6322863101959229,0.0744476467370987
school,0.18774057924747467,0.1840249001979828,0.19488026201725006,0.08330533653497696,0.13135014474391937,0.13820780813694,0.20994099974632263,0.569277286529541,0.15091250836849213
in,0.30808621644973755,0.19585151970386505,0.5394441485404968,0.23328746855258942,0.4080928862094879,0.18961206078529358,0.3417396545410156,0.2160365730524063,0.20430970191955566
wellington,0.09130020439624786,0.06278139352798462,0.15296177566051483,0.09447304159402847,0.1975419968366623,0.21636004745960236,0.4289996922016144,0.25264182686805725,0.11347156763076782
",",0.3087472915649414,0.24402782320976257,0.4691906273365021,0.27184680104255676,0.4120737314224243,0.22400714457035065,0.3102228045463562,0.23942269384860992,0.31091248989105225
and,0.31309178471565247,0.18625058233737946,0.3859752118587494,0.30157923698425293,0.5477725267410278,0.19080747663974762,0.25132066011428833,0.24619808793067932,0.20544172823429108
christ,0.2615339457988739,0.41742101311683655,0.19270560145378113,0.16272996366024017,0.1424454152584076,0.28555095195770264,0.20577073097229004,0.3091844320297241,0.13772203028202057
's,0.02692362666130066,-0.003237196709960699,0.02396530658006668,-0.07321830838918686,-0.04624466598033905,0.09386444836854935,-0.06167713552713394,0.012106797657907009,-0.023395681753754616
college,0.20568516850471497,0.20581375062465668,0.15433147549629211,0.16169294714927673,0.0926685705780983,0.1875132918357849,0.28522831201553345,0.9999999403953552,0.11076676845550537
and,0.31309178471565247,0.18625058233737946,0.3859752118587494,0.30157923698425293,0.5477725267410278,0.19080747663974762,0.25132066011428833,0.24619808793067932,0.20544172823429108
st,0.13546641170978546,0.17481815814971924,0.14744308590888977,0.12473707646131516,0.14455410838127136,0.49606651067733765,0.28736433386802673,0.21699413657188416,0.13298600912094116
margaret,0.17963582277297974,0.10343001037836075,0.1415003091096878,0.0864790678024292,0.13793715834617615,0.19656221568584442,0.3483189344406128,0.22376424074172974,0.13320839405059814
's,0.02692362666130066,-0.003237196709960699,0.02396530658006668,-0.07321830838918686,-0.04624466598033905,0.09386444836854935,-0.06167713552713394,0.012106797657907009,-0.023395681753754616
college,0.20568516850471497,0.20581375062465668,0.15433147549629211,0.16169294714927673,0.0926685705780983,0.1875132918357849,0.28522831201553345,0.9999999403953552,0.11076676845550537
in,0.30808621644973755,0.19585151970386505,0.5394441485404968,0.23328746855258942,0.4080928862094879,0.18961206078529358,0.3417396545410156,0.2160365730524063,0.20430970191955566
christchurch,0.1480281949043274,0.3223385810852051,0.1651236116886139,0.18911968171596527,0.21052518486976624,0.2629246413707733,0.37363895773887634,0.34816402196884155,0.11010126024484634
;,0.10986888408660889,0.006417443044483662,0.05324986204504967,0.05939144268631935,0.12944702804088593,-0.046473558992147446,-0.027540432289242744,0.004340832121670246,0.10349778085947037
or,0.33867141604423523,0.26133421063423157,0.41870999336242676,0.3577948808670044,0.38158315420150757,0.13684259355068207,0.2644101083278656,0.09175670146942139,0.32389625906944275
presbyterian,0.22814640402793884,0.5216206312179565,0.1595926135778427,0.16181723773479462,0.17183464765548706,0.25831085443496704,0.29712775349617004,0.3414272665977478,0.14897421002388
",",0.3087472915649414,0.24402782320976257,0.4691906273365021,0.27184680104255676,0.4120737314224243,0.22400714457035065,0.3102228045463562,0.23942269384860992,0.31091248989105225
such,0.23989605903625488,0.17657369375228882,0.23545363545417786,0.3407617509365082,0.3346101939678192,0.13478738069534302,0.14945322275161743,0.12258974462747574,0.17851735651493073
as,0.31749409437179565,0.23284825682640076,0.43216490745544434,0.2813912034034729,0.40387406945228577,0.14965227246284485,0.22405916452407837,0.18513722717761993,0.27043893933296204
saint,0.1704905927181244,0.2469482570886612,0.2384635955095291,0.1670258790254593,0.17817233502864838,1.0,0.28003644943237305,0.1875132918357849,0.15690264105796814
kentigern,0.22167561948299408,0.23293842375278473,0.25623276829719543,0.19891591370105743,0.21264609694480896,0.28003644943237305,1.0,0.28522831201553345,0.2756081223487854
college,0.20568516850471497,0.20581375062465668,0.15433147549629211,0.16169294714927673,0.0926685705780983,0.1875132918357849,0.28522831201553345,0.9999999403953552,0.11076676845550537
and,0.31309178471565247,0.18625058233737946,0.3859752118587494,0.30157923698425293,0.5477725267410278,0.19080747663974762,0.25132066011428833,0.24619808793067932,0.20544172823429108
st,0.13546641170978546,0.17481815814971924,0.14744308590888977,0.12473707646131516,0.14455410838127136,0.49606651067733765,0.28736433386802673,0.21699413657188416,0.13298600912094116
cuthbert,0.18748319149017334,0.22053112089633942,0.22389480471611023,0.14893072843551636,0.14455987513065338,0.4005696177482605,0.4377465546131134,0.3045300245285034,0.14355692267417908
's,0.02692362666130066,-0.003237196709960699,0.02396530658006668,-0.07321830838918686,-0.04624466598033905,0.09386444836854935,-0.06167713552713394,0.012106797657907009,-0.023395681753754616
college,0.20568516850471497,0.20581375062465668,0.15433147549629211,0.16169294714927673,0.0926685705780983,0.1875132918357849,0.28522831201553345,0.9999999403953552,0.11076676845550537
in,0.30808621644973755,0.19585151970386505,0.5394441485404968,0.23328746855258942,0.4080928862094879,0.18961206078529358,0.3417396545410156,0.2160365730524063,0.20430970191955566
auckland,0.11985393613576889,0.15840809047222137,0.23582008481025696,0.17403678596019745,0.2621740996837616,0.20419922471046448,0.34416645765304565,0.30510830879211426,0.11742713302373886
",",0.3087472915649414,0.24402782320976257,0.4691906273365021,0.27184680104255676,0.4120737314224243,0.22400714457035065,0.3102228045463562,0.23942269384860992,0.31091248989105225
scots,0.1671418398618698,0.19116972386837006,0.14895319938659668,0.1315639466047287,0.22502672672271729,0.20265419781208038,0.3197193443775177,0.19836370646953583,0.1396099328994751
college,0.20568516850471497,0.20581375062465668,0.15433147549629211,0.16169294714927673,0.0926685705780983,0.1875132918357849,0.28522831201553345,0.9999999403953552,0.11076676845550537
and,0.31309178471565247,0.18625058233737946,0.3859752118587494,0.30157923698425293,0.5477725267410278,0.19080747663974762,0.25132066011428833,0.24619808793067932,0.20544172823429108
queen,0.18133950233459473,0.1629079133272171,0.19885572791099548,0.158270463347435,0.17705358564853668,0.24425779283046722,0.2428647130727768,0.1451576054096222,0.17460165917873383
margaret,0.17963582277297974,0.10343001037836075,0.1415003091096878,0.0864790678024292,0.13793715834617615,0.19656221568584442,0.3483189344406128,0.22376424074172974,0.13320839405059814
college,0.20568516850471497,0.20581375062465668,0.15433147549629211,0.16169294714927673,0.0926685705780983,0.1875132918357849,0.28522831201553345,0.9999999403953552,0.11076676845550537
in,0.30808621644973755,0.19585151970386505,0.5394441485404968,0.23328746855258942,0.4080928862094879,0.18961206078529358,0.3417396545410156,0.2160365730524063,0.20430970191955566
wellington,0.09130020439624786,0.06278139352798462,0.15296177566051483,0.09447304159402847,0.1975419968366623,0.21636004745960236,0.4289996922016144,0.25264182686805725,0.11347156763076782
",",0.3087472915649414,0.24402782320976257,0.4691906273365021,0.27184680104255676,0.4120737314224243,0.22400714457035065,0.3102228045463562,0.23942269384860992,0.31091248989105225
and,0.31309178471565247,0.18625058233737946,0.3859752118587494,0.30157923698425293,0.5477725267410278,0.19080747663974762,0.25132066011428833,0.24619808793067932,0.20544172823429108
st,0.13546641170978546,0.17481815814971924,0.14744308590888977,0.12473707646131516,0.14455410838127136,0.49606651067733765,0.28736433386802673,0.21699413657188416,0.13298600912094116
andrew,0.16871996223926544,0.12230445444583893,0.19632114470005035,0.09602076560258865,0.1444074809551239,0.270709365606308,0.2794714868068695,0.2095068246126175,0.13208141922950745
's,0.02692362666130066,-0.003237196709960699,0.02396530658006668,-0.07321830838918686,-0.04624466598033905,0.09386444836854935,-0.06167713552713394,0.012106797657907009,-0.023395681753754616
college,0.20568516850471497,0.20581375062465668,0.15433147549629211,0.16169294714927673,0.0926685705780983,0.1875132918357849,0.28522831201553345,0.9999999403953552,0.11076676845550537
and,0.31309178471565247,0.18625058233737946,0.3859752118587494,0.30157923698425293,0.5477725267410278,0.19080747663974762,0.25132066011428833,0.24619808793067932,0.20544172823429108
rangi,0.09499131143093109,0.20601122081279755,0.21405421197414398,0.10004732012748718,0.1605767011642456,0.1604376882314682,0.30885279178619385,0.20253252983093262,0.1064184308052063
ruru,0.18241611123085022,0.2640993595123291,0.2721746861934662,0.19496963918209076,0.15834493935108185,0.2781311571598053,0.44026726484298706,0.2245723456144333,0.16893717646598816
girls,0.1537969559431076,0.1880858987569809,0.16754484176635742,0.0963524803519249,0.1271122545003891,0.13780415058135986,0.18649353086948395,0.26745307445526123,0.1302518993616104
',0.3245812654495239,0.20490339398384094,0.5508411526679993,0.2085750848054886,0.2546919286251068,0.2416752725839615,0.2556785047054291,0.17710594832897186,0.330942302942276
school,0.18774057924747467,0.1840249001979828,0.19488026201725006,0.08330533653497696,0.13135014474391937,0.13820780813694,0.20994099974632263,0.569277286529541,0.15091250836849213
in,0.30808621644973755,0.19585151970386505,0.5394441485404968,0.23328746855258942,0.4080928862094879,0.18961206078529358,0.3417396545410156,0.2160365730524063,0.20430970191955566
christchurch,0.1480281949043274,0.3223385810852051,0.1651236116886139,0.18911968171596527,0.21052518486976624,0.2629246413707733,0.37363895773887634,0.34816402196884155,0.11010126024484634
.,0.3567904531955719,0.2725091278553009,0.4569662809371948,0.2184346318244934,0.4446153938770294,0.21988746523857117,0.3414037227630615,0.24378922581672668,0.4130953550338745
