,what,folks,are,likely,to,use,words,like,``,howay,'',and,``,hadaway,'',?
the,0.42745697498321533,0.20175506174564362,0.40399202704429626,0.28129076957702637,0.535392165184021,0.34342584013938904,0.29205581545829773,0.32912567257881165,0.029072100296616554,0.27889925241470337,0.041273195296525955,0.5171257257461548,0.029072100296616554,0.2931450605392456,0.041273195296525955,0.22068053483963013
words,0.3355468809604645,0.2770030200481415,0.27760887145996094,0.2836746871471405,0.31468597054481506,0.31405016779899597,1.0000001192092896,0.2825617790222168,0.14403259754180908,0.13514654338359833,0.01894891820847988,0.26495280861854553,0.14403259754180908,0.2176446169614792,0.01894891820847988,0.27074310183525085
``,0.008517155423760414,0.043543312698602676,0.12624181807041168,0.13378268480300903,0.06720756739377975,0.098173126578331,0.14403259754180908,0.043583642691373825,1.0,-0.06866732239723206,-0.09173435717821121,0.036644238978624344,1.0,-0.07802876830101013,-0.09173435717821121,0.0685480609536171
bonny,0.11462248861789703,0.23954935371875763,0.17099279165267944,0.14018230140209198,0.12976129353046417,0.11281228810548782,0.11889615654945374,0.19104109704494476,-0.04049285501241684,0.3800058662891388,-0.023593099787831306,0.2515034079551697,-0.04049285501241684,0.28452569246292114,-0.023593099787831306,0.11557812243700027
'',0.08143015950918198,0.014648431912064552,0.0263817198574543,0.027580173686146736,-0.009905828163027763,0.09741680324077606,0.01894891820847988,0.002897517755627632,-0.09173435717821121,0.06864132732152939,1.0,0.021612688899040222,-0.09173435717821121,-0.008272292092442513,1.0,0.018684765323996544
(,0.2411840260028839,0.24326860904693604,0.23263892531394958,0.16842779517173767,0.30882009863853455,0.2174896001815796,0.2528259754180908,0.2465965300798416,0.15585018694400787,0.21461816132068634,-0.022970275953412056,0.4862271547317505,0.15585018694400787,0.2813596725463867,-0.022970275953412056,0.40561532974243164
meaning,0.24135559797286987,0.13126996159553528,0.2568538784980774,0.2863479256629944,0.24619491398334503,0.3106740713119507,0.5447025895118713,0.3055463135242462,0.1370125412940979,0.07714097201824188,-0.004718669690191746,0.20612139999866486,0.1370125412940979,0.15189909934997559,-0.004718669690191746,0.20420892536640167
``,0.008517155423760414,0.043543312698602676,0.12624181807041168,0.13378268480300903,0.06720756739377975,0.098173126578331,0.14403259754180908,0.043583642691373825,1.0,-0.06866732239723206,-0.09173435717821121,0.036644238978624344,1.0,-0.07802876830101013,-0.09173435717821121,0.0685480609536171
pretty,0.3642767369747162,0.372302383184433,0.25877952575683594,0.30723145604133606,0.2501809000968933,0.2516314685344696,0.23357030749320984,0.3806833326816559,-0.03301911801099777,0.23555156588554382,0.01651948317885399,0.30018433928489685,-0.03301911801099777,0.2894282341003418,0.01651948317885399,0.30633285641670227
'',0.08143015950918198,0.014648431912064552,0.0263817198574543,0.027580173686146736,-0.009905828163027763,0.09741680324077606,0.01894891820847988,0.002897517755627632,-0.09173435717821121,0.06864132732152939,1.0,0.021612688899040222,-0.09173435717821121,-0.008272292092442513,1.0,0.018684765323996544
),0.26259949803352356,0.22944790124893188,0.2373749315738678,0.19010677933692932,0.31236231327056885,0.23662498593330383,0.25222504138946533,0.2585170269012451,0.1698397845029831,0.2173105776309967,-0.028269650414586067,0.4961937665939331,0.1698397845029831,0.2839083969593048,-0.028269650414586067,0.42300865054130554
",",0.3087472915649414,0.286546528339386,0.4062570035457611,0.22176046669483185,0.44245919585227966,0.3276674151420593,0.2805471420288086,0.4085598886013031,0.09681109338998795,0.3199272155761719,-0.037358131259679794,0.6633074283599854,0.09681109338998795,0.36471015214920044,-0.037358131259679794,0.31091248989105225
``,0.008517155423760414,0.043543312698602676,0.12624181807041168,0.13378268480300903,0.06720756739377975,0.098173126578331,0.14403259754180908,0.043583642691373825,1.0,-0.06866732239723206,-0.09173435717821121,0.036644238978624344,1.0,-0.07802876830101013,-0.09173435717821121,0.0685480609536171
howay,0.2215145230293274,0.21069158613681793,0.1549161821603775,0.17496806383132935,0.21712487936019897,0.16520412266254425,0.13514654338359833,0.12478771805763245,-0.06866732239723206,1.0000001192092896,0.06864132732152939,0.2881636917591095,-0.06866732239723206,0.4660223722457886,0.06864132732152939,0.11757374554872513
'',0.08143015950918198,0.014648431912064552,0.0263817198574543,0.027580173686146736,-0.009905828163027763,0.09741680324077606,0.01894891820847988,0.002897517755627632,-0.09173435717821121,0.06864132732152939,1.0,0.021612688899040222,-0.09173435717821121,-0.008272292092442513,1.0,0.018684765323996544
(,0.2411840260028839,0.24326860904693604,0.23263892531394958,0.16842779517173767,0.30882009863853455,0.2174896001815796,0.2528259754180908,0.2465965300798416,0.15585018694400787,0.21461816132068634,-0.022970275953412056,0.4862271547317505,0.15585018694400787,0.2813596725463867,-0.022970275953412056,0.40561532974243164
``,0.008517155423760414,0.043543312698602676,0.12624181807041168,0.13378268480300903,0.06720756739377975,0.098173126578331,0.14403259754180908,0.043583642691373825,1.0,-0.06866732239723206,-0.09173435717821121,0.036644238978624344,1.0,-0.07802876830101013,-0.09173435717821121,0.0685480609536171
come,0.39461299777030945,0.30811941623687744,0.4015005826950073,0.2796521484851837,0.4297197163105011,0.3688197731971741,0.2763379216194153,0.3892121911048889,-0.008487103506922722,0.12358222901821136,0.020051119849085808,0.3412281572818756,-0.008487103506922722,0.3246189057826996,0.020051119849085808,0.22318024933338165
on,0.34226128458976746,0.27460700273513794,0.268924742937088,0.22113017737865448,0.41031414270401,0.2776605486869812,0.17732977867126465,0.3318610191345215,-0.03274054825305939,0.3155903220176697,0.04238596186041832,0.4077630043029785,-0.03274054825305939,0.29831811785697937,0.04238596186041832,0.2714994251728058
'',0.08143015950918198,0.014648431912064552,0.0263817198574543,0.027580173686146736,-0.009905828163027763,0.09741680324077606,0.01894891820847988,0.002897517755627632,-0.09173435717821121,0.06864132732152939,1.0,0.021612688899040222,-0.09173435717821121,-0.008272292092442513,1.0,0.018684765323996544
),0.26259949803352356,0.22944790124893188,0.2373749315738678,0.19010677933692932,0.31236231327056885,0.23662498593330383,0.25222504138946533,0.2585170269012451,0.1698397845029831,0.2173105776309967,-0.028269650414586067,0.4961937665939331,0.1698397845029831,0.2839083969593048,-0.028269650414586067,0.42300865054130554
",",0.3087472915649414,0.286546528339386,0.4062570035457611,0.22176046669483185,0.44245919585227966,0.3276674151420593,0.2805471420288086,0.4085598886013031,0.09681109338998795,0.3199272155761719,-0.037358131259679794,0.6633074283599854,0.09681109338998795,0.36471015214920044,-0.037358131259679794,0.31091248989105225
``,0.008517155423760414,0.043543312698602676,0.12624181807041168,0.13378268480300903,0.06720756739377975,0.098173126578331,0.14403259754180908,0.043583642691373825,1.0,-0.06866732239723206,-0.09173435717821121,0.036644238978624344,1.0,-0.07802876830101013,-0.09173435717821121,0.0685480609536171
stot,0.2686716616153717,0.2593550384044647,0.22474762797355652,0.20262743532657623,0.23062710464000702,0.22916772961616516,0.27378255128860474,0.2357923835515976,0.14791516959667206,0.19760839641094208,0.07153235375881195,0.2312077134847641,0.14791516959667206,0.302567720413208,0.07153235375881195,0.2551184892654419
'',0.08143015950918198,0.014648431912064552,0.0263817198574543,0.027580173686146736,-0.009905828163027763,0.09741680324077606,0.01894891820847988,0.002897517755627632,-0.09173435717821121,0.06864132732152939,1.0,0.021612688899040222,-0.09173435717821121,-0.008272292092442513,1.0,0.018684765323996544
(,0.2411840260028839,0.24326860904693604,0.23263892531394958,0.16842779517173767,0.30882009863853455,0.2174896001815796,0.2528259754180908,0.2465965300798416,0.15585018694400787,0.21461816132068634,-0.022970275953412056,0.4862271547317505,0.15585018694400787,0.2813596725463867,-0.022970275953412056,0.40561532974243164
``,0.008517155423760414,0.043543312698602676,0.12624181807041168,0.13378268480300903,0.06720756739377975,0.098173126578331,0.14403259754180908,0.043583642691373825,1.0,-0.06866732239723206,-0.09173435717821121,0.036644238978624344,1.0,-0.07802876830101013,-0.09173435717821121,0.0685480609536171
bounce,0.3104832172393799,0.25275078415870667,0.23270243406295776,0.2626345157623291,0.23371459543704987,0.30293750762939453,0.23342463374137878,0.31030043959617615,-0.03389099985361099,0.23050044476985931,-0.0066281636245548725,0.2260034829378128,-0.03389099985361099,0.2816983461380005,-0.0066281636245548725,0.1623752862215042
'',0.08143015950918198,0.014648431912064552,0.0263817198574543,0.027580173686146736,-0.009905828163027763,0.09741680324077606,0.01894891820847988,0.002897517755627632,-0.09173435717821121,0.06864132732152939,1.0,0.021612688899040222,-0.09173435717821121,-0.008272292092442513,1.0,0.018684765323996544
),0.26259949803352356,0.22944790124893188,0.2373749315738678,0.19010677933692932,0.31236231327056885,0.23662498593330383,0.25222504138946533,0.2585170269012451,0.1698397845029831,0.2173105776309967,-0.028269650414586067,0.4961937665939331,0.1698397845029831,0.2839083969593048,-0.028269650414586067,0.42300865054130554
and,0.31309178471565247,0.24301500618457794,0.48576638102531433,0.3069725036621094,0.48971283435821533,0.34145063161849976,0.26495280861854553,0.46997135877609253,0.036644238978624344,0.2881636917591095,0.021612688899040222,1.0,0.036644238978624344,0.33229392766952515,0.021612688899040222,0.20544172823429108
``,0.008517155423760414,0.043543312698602676,0.12624181807041168,0.13378268480300903,0.06720756739377975,0.098173126578331,0.14403259754180908,0.043583642691373825,1.0,-0.06866732239723206,-0.09173435717821121,0.036644238978624344,1.0,-0.07802876830101013,-0.09173435717821121,0.0685480609536171
hadaway,0.37486758828163147,0.23850023746490479,0.23771995306015015,0.265897274017334,0.31849148869514465,0.21106721460819244,0.2176446169614792,0.2708706259727478,-0.07802876830101013,0.4660223722457886,-0.008272292092442513,0.33229392766952515,-0.07802876830101013,1.0,-0.008272292092442513,0.31999218463897705
'',0.08143015950918198,0.014648431912064552,0.0263817198574543,0.027580173686146736,-0.009905828163027763,0.09741680324077606,0.01894891820847988,0.002897517755627632,-0.09173435717821121,0.06864132732152939,1.0,0.021612688899040222,-0.09173435717821121,-0.008272292092442513,1.0,0.018684765323996544
(,0.2411840260028839,0.24326860904693604,0.23263892531394958,0.16842779517173767,0.30882009863853455,0.2174896001815796,0.2528259754180908,0.2465965300798416,0.15585018694400787,0.21461816132068634,-0.022970275953412056,0.4862271547317505,0.15585018694400787,0.2813596725463867,-0.022970275953412056,0.40561532974243164
``,0.008517155423760414,0.043543312698602676,0.12624181807041168,0.13378268480300903,0.06720756739377975,0.098173126578331,0.14403259754180908,0.043583642691373825,1.0,-0.06866732239723206,-0.09173435717821121,0.036644238978624344,1.0,-0.07802876830101013,-0.09173435717821121,0.0685480609536171
go,0.35329025983810425,0.27653536200523376,0.24194620549678802,0.22104959189891815,0.384844571352005,0.32952702045440674,0.24529702961444855,0.33341386914253235,-0.0746922492980957,0.14208438992500305,-0.060829803347587585,0.35260969400405884,-0.0746922492980957,0.34786731004714966,-0.060829803347587585,0.25942572951316833
away,0.2797873020172119,0.20376774668693542,0.21925415098667145,0.28316521644592285,0.36056286096572876,0.22638683021068573,0.17502371966838837,0.2511764168739319,-0.03152988851070404,0.19474324584007263,-0.036055710166692734,0.3249220848083496,-0.03152988851070404,0.48288974165916443,-0.036055710166692734,0.15156377851963043
'',0.08143015950918198,0.014648431912064552,0.0263817198574543,0.027580173686146736,-0.009905828163027763,0.09741680324077606,0.01894891820847988,0.002897517755627632,-0.09173435717821121,0.06864132732152939,1.0,0.021612688899040222,-0.09173435717821121,-0.008272292092442513,1.0,0.018684765323996544
or,0.33867141604423523,0.24522823095321655,0.5374364256858826,0.43836501240730286,0.38921234011650085,0.44579923152923584,0.3329627513885498,0.4823164641857147,0.1197475790977478,0.12057603150606155,0.04548122361302376,0.4713204801082611,0.1197475790977478,0.23234179615974426,0.04548122361302376,0.32389625906944275
``,0.008517155423760414,0.043543312698602676,0.12624181807041168,0.13378268480300903,0.06720756739377975,0.098173126578331,0.14403259754180908,0.043583642691373825,1.0,-0.06866732239723206,-0.09173435717821121,0.036644238978624344,1.0,-0.07802876830101013,-0.09173435717821121,0.0685480609536171
you,0.5529524087905884,0.5469050407409668,0.3272087574005127,0.3983723521232605,0.4194425344467163,0.434521347284317,0.3704112768173218,0.4314972460269928,0.022201700136065483,0.19745968282222748,0.03718613088130951,0.34939926862716675,0.022201700136065483,0.3976605534553528,0.03718613088130951,0.5839095711708069
're,0.18585160374641418,0.18146081268787384,0.19681763648986816,0.16145874559879303,0.1905905157327652,0.23130778968334198,0.20592638850212097,0.17653295397758484,0.13419915735721588,0.15795651078224182,0.016616864129900932,0.2315005362033844,0.13419915735721588,0.17646776139736176,0.016616864129900932,0.2452637404203415
