,what,do,some,people,protest,against,?
other,0.341873437166214,0.34946969151496887,0.6399164199829102,0.39234280586242676,0.185896635055542,0.2755064070224762,0.24682199954986572
civil,0.15091551840305328,0.12413616478443146,0.1851816177368164,0.24625034630298615,0.29364001750946045,0.22722691297531128,0.1494513899087906
disobedients,0.3241478204727173,0.30426225066185,0.369945228099823,0.33281001448631287,0.4602183401584625,0.3804720342159271,0.18925230205059052
who,0.40942975878715515,0.2662210166454315,0.3978389501571655,0.3933800458908081,0.2000543177127838,0.2942115366458893,0.26220351457595825
favor,0.28772833943367004,0.16516146063804626,0.24478815495967865,0.16897249221801758,0.27916327118873596,0.34201785922050476,0.17767609655857086
the,0.42745697498321533,0.30239659547805786,0.4566698372364044,0.36838498711586,0.25126034021377563,0.3090755045413971,0.22068053483963013
existence,0.28166496753692627,0.18173468112945557,0.3353414237499237,0.19180475175380707,0.10684828460216522,0.19677844643592834,0.17803658545017242
of,0.33290785551071167,0.26150479912757874,0.4300730526447296,0.3251037895679474,0.24564224481582642,0.2669808566570282,0.1826142966747284
government,0.28074538707733154,0.20911449193954468,0.2568245828151703,0.351580411195755,0.3905397355556488,0.2628965973854065,0.18851417303085327
still,0.4548931419849396,0.3387047350406647,0.5148454308509827,0.3462018072605133,0.14210902154445648,0.2017924189567566,0.3039587736129761
do,0.4609605669975281,1.0,0.4725562036037445,0.2961650788784027,0.1973678171634674,0.22739747166633606,0.4093979299068451
n't,-0.07036374509334564,-0.08343347162008286,-0.13643382489681244,0.024197889491915703,0.034578535705804825,-0.10421167314052582,0.07068326324224472
believe,0.46656209230422974,0.40309545397758484,0.43010029196739197,0.31042686104774475,0.22027626633644104,0.2578721046447754,0.3329349160194397
in,0.30808621644973755,0.23402775824069977,0.4010399878025055,0.39605680108070374,0.29343265295028687,0.27273955941200256,0.20430970191955566
the,0.42745697498321533,0.30239659547805786,0.4566698372364044,0.36838498711586,0.25126034021377563,0.3090755045413971,0.22068053483963013
legitimacy,0.2806021273136139,0.24543888866901398,0.253808856010437,0.23839391767978668,0.3218410015106201,0.28322604298591614,0.17292635142803192
of,0.33290785551071167,0.26150479912757874,0.4300730526447296,0.3251037895679474,0.24564224481582642,0.2669808566570282,0.1826142966747284
their,0.35142919421195984,0.35424983501434326,0.5109887719154358,0.2901504337787628,0.18885156512260437,0.2741570472717285,0.1898253709077835
particular,0.4548671245574951,0.25992920994758606,0.49067193269729614,0.2403174489736557,0.1777876764535904,0.17193150520324707,0.2741454839706421
government,0.28074538707733154,0.20911449193954468,0.2568245828151703,0.351580411195755,0.3905397355556488,0.2628965973854065,0.18851417303085327
",",0.3087472915649414,0.3283645510673523,0.42400437593460083,0.36644625663757324,0.2963520884513855,0.31168749928474426,0.31091248989105225
or,0.33867141604423523,0.39439281821250916,0.5009974837303162,0.335800439119339,0.19011692702770233,0.21177110075950623,0.32389625906944275
do,0.4609605669975281,1.0,0.4725562036037445,0.2961650788784027,0.1973678171634674,0.22739747166633606,0.4093979299068451
n't,-0.07036374509334564,-0.08343347162008286,-0.13643382489681244,0.024197889491915703,0.034578535705804825,-0.10421167314052582,0.07068326324224472
believe,0.46656209230422974,0.40309545397758484,0.43010029196739197,0.31042686104774475,0.22027626633644104,0.2578721046447754,0.3329349160194397
in,0.30808621644973755,0.23402775824069977,0.4010399878025055,0.39605680108070374,0.29343265295028687,0.27273955941200256,0.20430970191955566
the,0.42745697498321533,0.30239659547805786,0.4566698372364044,0.36838498711586,0.25126034021377563,0.3090755045413971,0.22068053483963013
legitimacy,0.2806021273136139,0.24543888866901398,0.253808856010437,0.23839391767978668,0.3218410015106201,0.28322604298591614,0.17292635142803192
of,0.33290785551071167,0.26150479912757874,0.4300730526447296,0.3251037895679474,0.24564224481582642,0.2669808566570282,0.1826142966747284
a,0.3320399522781372,0.26237669587135315,0.34539633989334106,0.3483705520629883,0.25490954518318176,0.2227657586336136,0.23916715383529663
particular,0.4548671245574951,0.25992920994758606,0.49067193269729614,0.2403174489736557,0.1777876764535904,0.17193150520324707,0.2741454839706421
law,0.2145031988620758,0.193905308842659,0.19280415773391724,0.14347268640995026,0.2895473539829254,0.24199452996253967,0.1528988480567932
it,0.45803478360176086,0.337066113948822,0.4438856542110443,0.3940119743347168,0.20172594487667084,0.19986185431480408,0.25732165575027466
has,0.20338068902492523,0.22084827721118927,0.3587830364704132,0.2147672474384308,0.17656901478767395,0.20978227257728577,0.15994466841220856
enacted,0.26410800218582153,0.2286064177751541,0.2514382302761078,0.19904600083827972,0.39133062958717346,0.2914969027042389,0.21675309538841248
.,0.3567904531955719,0.3613996207714081,0.40663889050483704,0.33118996024131775,0.2598128020763397,0.28705209493637085,0.4130953550338745
,what,do,some,people,protest,against,?
some,0.4491020441055298,0.4725562036037445,0.9999999403953552,0.40364471077919006,0.23116612434387207,0.20105592906475067,0.2562315762042999
civil,0.15091551840305328,0.12413616478443146,0.1851816177368164,0.24625034630298615,0.29364001750946045,0.22722691297531128,0.1494513899087906
disobedients,0.3241478204727173,0.30426225066185,0.369945228099823,0.33281001448631287,0.4602183401584625,0.3804720342159271,0.18925230205059052
feel,0.413962185382843,0.42619383335113525,0.3743070363998413,0.27050355076789856,0.25485461950302124,0.21280674636363983,0.39212626218795776
it,0.45803478360176086,0.337066113948822,0.4438856542110443,0.3940119743347168,0.20172594487667084,0.19986185431480408,0.25732165575027466
is,0.28837618231773376,0.30895981192588806,0.3038453459739685,0.34254953265190125,0.16113008558750153,0.1754940152168274,0.22961433231830597
incumbent,0.1728343665599823,0.12046366184949875,0.04213573411107063,0.13490517437458038,0.23697954416275024,0.2767205536365509,0.22808223962783813
upon,0.2878674864768982,0.15569667518138885,0.1958453357219696,0.12438259273767471,0.18083538115024567,0.2629505395889282,0.13780277967453003
them,0.4994642734527588,0.4653012752532959,0.5948359370231628,0.4715516269207001,0.2604514956474304,0.31722354888916016,0.35435691475868225
to,0.455847829580307,0.38876664638519287,0.4636894166469574,0.37275731563568115,0.22359536588191986,0.310872346162796,0.29463258385658264
accept,0.40259191393852234,0.3259050250053406,0.30749234557151794,0.16457383334636688,0.278926283121109,0.27281180024147034,0.2590680420398712
punishment,0.31300443410873413,0.22830727696418762,0.2556392252445221,0.19601407647132874,0.2731209993362427,0.28935304284095764,0.23842233419418335
because,0.46729007363319397,0.39530807733535767,0.5230033993721008,0.4005701541900635,0.3007802963256836,0.3272870182991028,0.2528740465641022
of,0.33290785551071167,0.26150479912757874,0.4300730526447296,0.3251037895679474,0.24564224481582642,0.2669808566570282,0.1826142966747284
their,0.35142919421195984,0.35424983501434326,0.5109887719154358,0.2901504337787628,0.18885156512260437,0.2741570472717285,0.1898253709077835
belief,0.3523470163345337,0.23756442964076996,0.29567745327949524,0.2623474597930908,0.24634037911891937,0.24191723763942719,0.20175790786743164
in,0.30808621644973755,0.23402775824069977,0.4010399878025055,0.39605680108070374,0.29343265295028687,0.27273955941200256,0.20430970191955566
the,0.42745697498321533,0.30239659547805786,0.4566698372364044,0.36838498711586,0.25126034021377563,0.3090755045413971,0.22068053483963013
validity,0.36067017912864685,0.2846676707267761,0.34615960717201233,0.16256369650363922,0.24363628029823303,0.21619565784931183,0.272421270608902
of,0.33290785551071167,0.26150479912757874,0.4300730526447296,0.3251037895679474,0.24564224481582642,0.2669808566570282,0.1826142966747284
the,0.42745697498321533,0.30239659547805786,0.4566698372364044,0.36838498711586,0.25126034021377563,0.3090755045413971,0.22068053483963013
social,0.22217629849910736,0.21496951580047607,0.24249128997325897,0.2459716647863388,0.2144450843334198,0.21721182763576508,0.1615191102027893
contract,0.2276902049779892,0.17110207676887512,0.12746533751487732,0.16493825614452362,0.17282071709632874,0.21429216861724854,0.12573233246803284
",",0.3087472915649414,0.3283645510673523,0.42400437593460083,0.36644625663757324,0.2963520884513855,0.31168749928474426,0.31091248989105225
which,0.5261979103088379,0.31153854727745056,0.5407140851020813,0.29092222452163696,0.20171445608139038,0.27554041147232056,0.25814583897590637
is,0.28837618231773376,0.30895981192588806,0.3038453459739685,0.34254953265190125,0.16113008558750153,0.1754940152168274,0.22961433231830597
held,0.0974166989326477,0.16762764751911163,0.17857594788074493,0.23957963287830353,0.26826682686805725,0.24388985335826874,0.14103956520557404
to,0.455847829580307,0.38876664638519287,0.4636894166469574,0.37275731563568115,0.22359536588191986,0.310872346162796,0.29463258385658264
bind,0.20024219155311584,0.19759774208068848,0.2567862570285797,0.057706620544195175,0.16245369613170624,0.18967795372009277,0.13327588140964508
all,0.41981086134910583,0.38664430379867554,0.583402693271637,0.31366872787475586,0.15714283287525177,0.25077855587005615,0.29575422406196594
to,0.455847829580307,0.38876664638519287,0.4636894166469574,0.37275731563568115,0.22359536588191986,0.310872346162796,0.29463258385658264
obey,0.32108503580093384,0.37285125255584717,0.29190510511398315,0.1981402337551117,0.273891806602478,0.25257447361946106,0.20692269504070282
the,0.42745697498321533,0.30239659547805786,0.4566698372364044,0.36838498711586,0.25126034021377563,0.3090755045413971,0.22068053483963013
laws,0.29636016488075256,0.2906854450702667,0.2989252507686615,0.2833867371082306,0.34785160422325134,0.3110208213329315,0.17911791801452637
that,0.6297725439071655,0.44533252716064453,0.6049469113349915,0.3621441423892975,0.2501324415206909,0.3318655490875244,0.32716336846351624
a,0.3320399522781372,0.26237669587135315,0.34539633989334106,0.3483705520629883,0.25490954518318176,0.2227657586336136,0.23916715383529663
government,0.28074538707733154,0.20911449193954468,0.2568245828151703,0.351580411195755,0.3905397355556488,0.2628965973854065,0.18851417303085327
meeting,0.2296355813741684,0.12681026756763458,0.25929635763168335,0.2296367734670639,0.2741820514202118,0.19920554757118225,0.1329771876335144
certain,0.4561643898487091,0.3747329115867615,0.617815375328064,0.2928566038608551,0.17580217123031616,0.19053307175636292,0.2516106069087982
standards,0.2855789363384247,0.26735010743141174,0.2902222275733948,0.21520425379276276,0.2339397668838501,0.16218651831150055,0.2011813372373581
of,0.33290785551071167,0.26150479912757874,0.4300730526447296,0.3251037895679474,0.24564224481582642,0.2669808566570282,0.1826142966747284
legitimacy,0.2806021273136139,0.24543888866901398,0.253808856010437,0.23839391767978668,0.3218410015106201,0.28322604298591614,0.17292635142803192
has,0.20338068902492523,0.22084827721118927,0.3587830364704132,0.2147672474384308,0.17656901478767395,0.20978227257728577,0.15994466841220856
established,0.14869536459445953,0.14786498248577118,0.15749907493591309,0.15472428500652313,0.19777506589889526,0.16540779173374176,0.15917523205280304
",",0.3087472915649414,0.3283645510673523,0.42400437593460083,0.36644625663757324,0.2963520884513855,0.31168749928474426,0.31091248989105225
or,0.33867141604423523,0.39439281821250916,0.5009974837303162,0.335800439119339,0.19011692702770233,0.21177110075950623,0.32389625906944275
else,0.4444292485713959,0.3849487006664276,0.30569812655448914,0.2335701733827591,0.14313283562660217,0.16995373368263245,0.47029805183410645
suffer,0.3221397399902344,0.3136806786060333,0.30010056495666504,0.30348560214042664,0.19221867620944977,0.20767319202423096,0.15359681844711304
the,0.42745697498321533,0.30239659547805786,0.4566698372364044,0.36838498711586,0.25126034021377563,0.3090755045413971,0.22068053483963013
penalties,0.16156023740768433,0.19253985583782196,0.1448589563369751,0.13675419986248016,0.1861521154642105,0.34937840700149536,0.1776970475912094
set,0.28954121470451355,0.19593527913093567,0.2600895166397095,0.15701651573181152,0.12655431032180786,0.16083915531635284,0.1698019951581955
out,0.3633197546005249,0.30558764934539795,0.4002910256385803,0.2769753634929657,0.27490466833114624,0.2855616509914398,0.22020699083805084
in,0.30808621644973755,0.23402775824069977,0.4010399878025055,0.39605680108070374,0.29343265295028687,0.27273955941200256,0.20430970191955566
the,0.42745697498321533,0.30239659547805786,0.4566698372364044,0.36838498711586,0.25126034021377563,0.3090755045413971,0.22068053483963013
law,0.2145031988620758,0.193905308842659,0.19280415773391724,0.14347268640995026,0.2895473539829254,0.24199452996253967,0.1528988480567932
.,0.3567904531955719,0.3613996207714081,0.40663889050483704,0.33118996024131775,0.2598128020763397,0.28705209493637085,0.4130953550338745
,what,do,some,people,protest,against,?
and,0.31309178471565247,0.276123583316803,0.5337774157524109,0.3016039729118347,0.24044445157051086,0.3292689621448517,0.20544172823429108
still,0.4548931419849396,0.3387047350406647,0.5148454308509827,0.3462018072605133,0.14210902154445648,0.2017924189567566,0.3039587736129761
other,0.341873437166214,0.34946969151496887,0.6399164199829102,0.39234280586242676,0.185896635055542,0.2755064070224762,0.24682199954986572
civil,0.15091551840305328,0.12413616478443146,0.1851816177368164,0.24625034630298615,0.29364001750946045,0.22722691297531128,0.1494513899087906
disobedients,0.3241478204727173,0.30426225066185,0.369945228099823,0.33281001448631287,0.4602183401584625,0.3804720342159271,0.18925230205059052
",",0.3087472915649414,0.3283645510673523,0.42400437593460083,0.36644625663757324,0.2963520884513855,0.31168749928474426,0.31091248989105225
being,0.3760843276977539,0.2324799746274948,0.39474767446517944,0.28552132844924927,0.25256410241127014,0.2224539965391159,0.26743772625923157
anarchists,0.2535964846611023,0.2225789576768875,0.2603779137134552,0.30004942417144775,0.35971397161483765,0.23106200993061066,0.1750756800174713
",",0.3087472915649414,0.3283645510673523,0.42400437593460083,0.36644625663757324,0.2963520884513855,0.31168749928474426,0.31091248989105225
do,0.4609605669975281,1.0,0.4725562036037445,0.2961650788784027,0.1973678171634674,0.22739747166633606,0.4093979299068451
n't,-0.07036374509334564,-0.08343347162008286,-0.13643382489681244,0.024197889491915703,0.034578535705804825,-0.10421167314052582,0.07068326324224472
believe,0.46656209230422974,0.40309545397758484,0.43010029196739197,0.31042686104774475,0.22027626633644104,0.2578721046447754,0.3329349160194397
in,0.30808621644973755,0.23402775824069977,0.4010399878025055,0.39605680108070374,0.29343265295028687,0.27273955941200256,0.20430970191955566
the,0.42745697498321533,0.30239659547805786,0.4566698372364044,0.36838498711586,0.25126034021377563,0.3090755045413971,0.22068053483963013
legitimacy,0.2806021273136139,0.24543888866901398,0.253808856010437,0.23839391767978668,0.3218410015106201,0.28322604298591614,0.17292635142803192
of,0.33290785551071167,0.26150479912757874,0.4300730526447296,0.3251037895679474,0.24564224481582642,0.2669808566570282,0.1826142966747284
any,0.43670421838760376,0.4126444458961487,0.4822671413421631,0.2737009525299072,0.2198641151189804,0.205210879445076,0.4113408327102661
government,0.28074538707733154,0.20911449193954468,0.2568245828151703,0.351580411195755,0.3905397355556488,0.2628965973854065,0.18851417303085327
",",0.3087472915649414,0.3283645510673523,0.42400437593460083,0.36644625663757324,0.2963520884513855,0.31168749928474426,0.31091248989105225
and,0.31309178471565247,0.276123583316803,0.5337774157524109,0.3016039729118347,0.24044445157051086,0.3292689621448517,0.20544172823429108
therefore,0.4125064015388489,0.37750619649887085,0.41236063838005066,0.2783040702342987,0.17459820210933685,0.2998015880584717,0.3325358033180237
see,0.44941186904907227,0.4088582396507263,0.4159115254878998,0.2857072949409485,0.22907213866710663,0.22039341926574707,0.42005208134651184
no,0.339326947927475,0.3198779225349426,0.33139827847480774,0.15816457569599152,0.14808563888072968,0.13489454984664917,0.32165053486824036
need,0.39420950412750244,0.5324284434318542,0.4877695143222809,0.23202089965343475,0.2135932594537735,0.11982353776693344,0.40413710474967957
to,0.455847829580307,0.38876664638519287,0.4636894166469574,0.37275731563568115,0.22359536588191986,0.310872346162796,0.29463258385658264
accept,0.40259191393852234,0.3259050250053406,0.30749234557151794,0.16457383334636688,0.278926283121109,0.27281180024147034,0.2590680420398712
punishment,0.31300443410873413,0.22830727696418762,0.2556392252445221,0.19601407647132874,0.2731209993362427,0.28935304284095764,0.23842233419418335
for,0.3017193675041199,0.29510271549224854,0.4257155656814575,0.24900002777576447,0.24352872371673584,0.3262052536010742,0.264628142118454
a,0.3320399522781372,0.26237669587135315,0.34539633989334106,0.3483705520629883,0.25490954518318176,0.2227657586336136,0.23916715383529663
violation,0.3517374098300934,0.26913195848464966,0.19600549340248108,0.16941730678081512,0.3410370945930481,0.3047034740447998,0.3571784496307373
of,0.33290785551071167,0.26150479912757874,0.4300730526447296,0.3251037895679474,0.24564224481582642,0.2669808566570282,0.1826142966747284
criminal,0.21020962297916412,0.2026396095752716,0.18504728376865387,0.2422778457403183,0.23586882650852203,0.3033335506916046,0.17345646023750305
law,0.2145031988620758,0.193905308842659,0.19280415773391724,0.14347268640995026,0.2895473539829254,0.24199452996253967,0.1528988480567932
that,0.6297725439071655,0.44533252716064453,0.6049469113349915,0.3621441423892975,0.2501324415206909,0.3318655490875244,0.32716336846351624
does,0.38564667105674744,0.5148232579231262,0.39611563086509705,0.2198464572429657,0.15175914764404297,0.15442250669002533,0.338003009557724
not,0.5449194312095642,0.6619802713394165,0.564181387424469,0.28395727276802063,0.227195143699646,0.22345952689647675,0.41942933201789856
infringe,0.3243326246738434,0.3421582579612732,0.280717670917511,0.27354297041893005,0.28256985545158386,0.30145463347435,0.306099534034729
the,0.42745697498321533,0.30239659547805786,0.4566698372364044,0.36838498711586,0.25126034021377563,0.3090755045413971,0.22068053483963013
rights,0.2386135458946228,0.1529831737279892,0.23852147161960602,0.2565329372882843,0.36833247542381287,0.2796417474746704,0.21814769506454468
of,0.33290785551071167,0.26150479912757874,0.4300730526447296,0.3251037895679474,0.24564224481582642,0.2669808566570282,0.1826142966747284
others,0.3888046145439148,0.3561740517616272,0.5857272148132324,0.46743324398994446,0.24357111752033234,0.19200436770915985,0.26705288887023926
.,0.3567904531955719,0.3613996207714081,0.40663889050483704,0.33118996024131775,0.2598128020763397,0.28705209493637085,0.4130953550338745
