,what,comedian,is,also,a,university,graduate,?
in,0.30808621644973755,0.18421590328216553,0.5394441485404968,0.5073733329772949,0.539380669593811,0.3201795518398285,0.2576194703578949,0.20430970191955566
the,0.42745697498321533,0.15914443135261536,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.1983441710472107,0.22068053483963013
arts,0.15975245833396912,0.20649954676628113,0.1983575075864792,0.2636624872684479,0.21388907730579376,0.37832388281822205,0.4361206889152527,0.09471383690834045
and,0.31309178471565247,0.27547311782836914,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.27139508724212646,0.20544172823429108
entertainment,0.21648827195167542,0.21232585608959198,0.15301001071929932,0.23835912346839905,0.1972632259130478,0.17231746017932892,0.16484719514846802,0.11855241656303406
",",0.3087472915649414,0.2786799371242523,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2738925516605377,0.31091248989105225
minimalist,0.22515302896499634,0.26640135049819946,0.13911134004592896,0.2298523634672165,0.2589614689350128,0.15677158534526825,0.15088190138339996,0.16724365949630737
composer,0.18320460617542267,0.4330065846443176,0.14817821979522705,0.13492535054683685,0.1815209537744522,0.18249042332172394,0.1483304500579834,0.17525890469551086
philip,0.11288820952177048,0.2508920133113861,0.16814041137695312,0.20277266204357147,0.20079895853996277,0.2322896122932434,0.2064361721277237,0.11887923628091812
glass,0.13572539389133453,0.13741743564605713,0.24710522592067719,0.3104042410850525,0.2592375874519348,0.10234459489583969,0.13211822509765625,0.1252557635307312
",",0.3087472915649414,0.2786799371242523,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2738925516605377,0.31091248989105225
dancer,0.19869180023670197,0.45046672224998474,0.18595264852046967,0.1940394788980484,0.21266695857048035,0.1590743511915207,0.20268526673316956,0.18549074232578278
",",0.3087472915649414,0.2786799371242523,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2738925516605377,0.31091248989105225
choreographer,0.1860901564359665,0.43335723876953125,0.0921512097120285,0.1847473382949829,0.14659015834331512,0.19481614232063293,0.24181191623210907,0.17453642189502716
and,0.31309178471565247,0.27547311782836914,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.27139508724212646,0.20544172823429108
leader,0.15734966099262238,0.22511573135852814,0.14341628551483154,0.2305959016084671,0.21384623646736145,0.19484947621822357,0.16934719681739807,0.09527933597564697
in,0.30808621644973755,0.18421590328216553,0.5394441485404968,0.5073733329772949,0.539380669593811,0.3201795518398285,0.2576194703578949,0.20430970191955566
the,0.42745697498321533,0.15914443135261536,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.1983441710472107,0.22068053483963013
field,0.1825202852487564,0.0652681216597557,0.17269009351730347,0.20099256932735443,0.2030690312385559,0.2145719975233078,0.1754031777381897,0.11279727518558502
of,0.33290785551071167,0.13255023956298828,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.21445734798908234,0.1826142966747284
dance,0.250553160905838,0.15439650416374207,0.14106163382530212,0.2082154005765915,0.22321026027202606,0.15171025693416595,0.20513586699962616,0.20411482453346252
anthropology,0.27983781695365906,0.14407216012477875,0.13905785977840424,0.22589711844921112,0.19146627187728882,0.4356999397277832,0.3458711504936218,0.15407826006412506
katherine,0.1577751636505127,0.24527357518672943,0.21457603573799133,0.21902549266815186,0.20438510179519653,0.16481728851795197,0.19177702069282532,0.12232516705989838
dunham,0.1954667717218399,0.2595402002334595,0.10161042213439941,0.1837744265794754,0.16933242976665497,0.12194544076919556,0.1462649554014206,0.19936244189739227
",",0.3087472915649414,0.2786799371242523,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2738925516605377,0.31091248989105225
bungie,0.25130534172058105,0.23963779211044312,0.18235036730766296,0.3063718378543854,0.2464553415775299,0.22118937969207764,0.2045867145061493,0.17262133955955505
founder,0.14688730239868164,0.2532348930835724,0.1966208815574646,0.23570314049720764,0.15995511412620544,0.2539704144001007,0.1802458018064499,0.13665783405303955
and,0.31309178471565247,0.27547311782836914,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.27139508724212646,0.20544172823429108
developer,0.1568116992712021,0.1889977753162384,0.21930751204490662,0.20060622692108154,0.2710955739021301,0.16493470966815948,0.2068682760000229,0.19652149081230164
of,0.33290785551071167,0.13255023956298828,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.21445734798908234,0.1826142966747284
the,0.42745697498321533,0.15914443135261536,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.1983441710472107,0.22068053483963013
halo,0.24797815084457397,0.11487344652414322,0.24445927143096924,0.26951298117637634,0.2719981074333191,0.015255876816809177,0.09450052678585052,0.19959332048892975
video,0.1880173683166504,0.2501145601272583,0.19670651853084564,0.24923039972782135,0.23935693502426147,0.15371176600456238,0.1599900722503662,0.22771678864955902
game,0.2246788740158081,0.1824214607477188,0.21222543716430664,0.25547176599502563,0.23211604356765747,0.1601153016090393,0.14813169836997986,0.1829071193933487
series,0.17328087985515594,0.2677709758281708,0.20355552434921265,0.2762863337993622,0.23966510593891144,0.17056936025619507,0.15057240426540375,0.1709602326154709
alex,0.12907041609287262,0.265133798122406,0.1588173508644104,0.20157428085803986,0.19937162101268768,0.11099473387002945,0.16785286366939545,0.08971220999956131
seropian,0.21825456619262695,0.23387649655342102,0.2748381495475769,0.2806730568408966,0.3158110976219177,0.1270018368959427,0.17867016792297363,0.14707191288471222
",",0.3087472915649414,0.2786799371242523,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2738925516605377,0.31091248989105225
serial,0.1661187708377838,0.2580293118953705,0.19110606610774994,0.24115866422653198,0.23481066524982452,0.11762966215610504,0.10803717374801636,0.15233060717582703
host,0.12779991328716278,0.35901588201522827,0.18300022184848785,0.26649415493011475,0.1733594834804535,0.15247699618339539,0.14575231075286865,0.1021634042263031
sarah,0.18478435277938843,0.240118607878685,0.1614234745502472,0.23590824007987976,0.16850237548351288,0.2007446587085724,0.19659766554832458,0.11216213554143906
koenig,0.18058815598487854,0.33127495646476746,0.24098201096057892,0.2719922959804535,0.27677884697914124,0.2520017623901367,0.1439552903175354,0.18626508116722107
",",0.3087472915649414,0.2786799371242523,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2738925516605377,0.31091248989105225
actor,0.1445341259241104,0.75672847032547,0.16468456387519836,0.23228077590465546,0.19491945207118988,0.20604297518730164,0.22689437866210938,0.16922013461589813
ed,0.09894731640815735,0.21084848046302795,0.11459767818450928,0.13693711161613464,0.15020278096199036,0.2423461526632309,0.11508622020483017,0.16764874756336212
asner,0.18665942549705505,0.42473480105400085,0.2511192858219147,0.2853546142578125,0.2745189070701599,0.3403048515319824,0.26765915751457214,0.24255888164043427
",",0.3087472915649414,0.2786799371242523,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2738925516605377,0.31091248989105225
pulitzer,0.1705467849969864,0.25535187125205994,0.16189076006412506,0.228372260928154,0.20535433292388916,0.23480884730815887,0.2302919179201126,0.16265492141246796
prize,0.1654435694217682,0.19724728167057037,0.13773074746131897,0.17009899020195007,0.189753457903862,0.2631310522556305,0.26635968685150146,0.14158497750759125
for,0.3017193675041199,0.2297554463148117,0.43268078565597534,0.5373267531394958,0.44038116931915283,0.18573740124702454,0.18703565001487732,0.264628142118454
criticism,0.30332592129707336,0.18596509099006653,0.15568317472934723,0.24531996250152588,0.1871447116136551,0.2507263422012329,0.2295193374156952,0.23740006983280182
winning,0.10492657124996185,0.23933757841587067,0.18481354415416718,0.23652184009552002,0.22859083116054535,0.1563112735748291,0.2269202619791031,0.1251823455095291
film,0.17437689006328583,0.2756131589412689,0.21704672276973724,0.21156583726406097,0.19172197580337524,0.19568507373332977,0.20105783641338348,0.16369038820266724
critic,0.19849249720573425,0.40491223335266113,0.18836769461631775,0.2259913980960846,0.24868325889110565,0.20935767889022827,0.20200979709625244,0.1728995442390442
and,0.31309178471565247,0.27547311782836914,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.27139508724212646,0.20544172823429108
the,0.42745697498321533,0.15914443135261536,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.1983441710472107,0.22068053483963013
subject,0.3828662037849426,0.15222539007663727,0.25386592745780945,0.2295254021883011,0.31756800413131714,0.22598880529403687,0.21073110401630402,0.33952999114990234
of,0.33290785551071167,0.13255023956298828,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.21445734798908234,0.1826142966747284
the,0.42745697498321533,0.15914443135261536,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.1983441710472107,0.22068053483963013
2014,0.041483160108327866,0.2605942487716675,0.16745887696743011,0.07609248906373978,0.13504788279533386,0.030019817873835564,0.017748473212122917,0.058127544820308685
documentary,0.24060073494911194,0.2947801947593689,0.1504836231470108,0.2051200568675995,0.2067284882068634,0.21670320630073547,0.1773054152727127,0.20526576042175293
film,0.17437689006328583,0.2756131589412689,0.21704672276973724,0.21156583726406097,0.19172197580337524,0.19568507373332977,0.20105783641338348,0.16369038820266724
life,0.24693015217781067,0.16690154373645782,0.2110576033592224,0.18713383376598358,0.27076753973960876,0.16000677645206451,0.14726875722408295,0.21677987277507782
itself,0.3625122308731079,0.13346441090106964,0.3638126254081726,0.3654869794845581,0.4065200984477997,0.0677584782242775,0.06534169614315033,0.17933900654315948
roger,0.1456337571144104,0.26101765036582947,0.11618486046791077,0.17477720975875854,0.20693595707416534,0.09043104201555252,0.14798840880393982,0.0969553217291832
ebert,0.22244851291179657,0.21565981209278107,0.16322560608386993,0.20572835206985474,0.22950290143489838,0.19938141107559204,0.145277738571167,0.19925262033939362
",",0.3087472915649414,0.2786799371242523,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2738925516605377,0.31091248989105225
director,0.12868234515190125,0.4049815237522125,0.1963709592819214,0.2548536956310272,0.17745283246040344,0.28716593980789185,0.24139195680618286,0.09360282123088837
",",0.3087472915649414,0.2786799371242523,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2738925516605377,0.31091248989105225
writer,0.16903695464134216,0.49453461170196533,0.20482608675956726,0.2242792397737503,0.2671267092227936,0.23285196721553802,0.2180386334657669,0.1860569268465042
",",0.3087472915649414,0.2786799371242523,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2738925516605377,0.31091248989105225
and,0.31309178471565247,0.27547311782836914,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.27139508724212646,0.20544172823429108
comedian,0.19313229620456696,1.0,0.20766258239746094,0.2516666054725647,0.17916075885295868,0.18580354750156403,0.196708545088768,0.20797111093997955
mike,0.16820542514324188,0.26267266273498535,0.1655983179807663,0.1861313283443451,0.2168344259262085,0.15321993827819824,0.10270290076732635,0.1076895147562027
nichols,0.11037348210811615,0.3630146086215973,0.24312464892864227,0.24980495870113373,0.19186413288116455,0.2676393389701843,0.1932946890592575,0.15814410150051117
",",0.3087472915649414,0.2786799371242523,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2738925516605377,0.31091248989105225
film,0.17437689006328583,0.2756131589412689,0.21704672276973724,0.21156583726406097,0.19172197580337524,0.19568507373332977,0.20105783641338348,0.16369038820266724
director,0.12868234515190125,0.4049815237522125,0.1963709592819214,0.2548536956310272,0.17745283246040344,0.28716593980789185,0.24139195680618286,0.09360282123088837
and,0.31309178471565247,0.27547311782836914,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.27139508724212646,0.20544172823429108
screenwriter,0.16754339635372162,0.610990047454834,0.1747724562883377,0.24593181908130646,0.16354505717754364,0.24282699823379517,0.22217361629009247,0.16958114504814148
philip,0.11288820952177048,0.2508920133113861,0.16814041137695312,0.20277266204357147,0.20079895853996277,0.2322896122932434,0.2064361721277237,0.11887923628091812
kaufman,0.1819443702697754,0.45677775144577026,0.20411522686481476,0.21234914660453796,0.17423130571842194,0.18567825853824615,0.15060870349407196,0.2153463065624237
",",0.3087472915649414,0.2786799371242523,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2738925516605377,0.31091248989105225
and,0.31309178471565247,0.27547311782836914,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.27139508724212646,0.20544172823429108
carl,0.10712110996246338,0.21413002908229828,0.1438492089509964,0.17143717408180237,0.19789651036262512,0.17717237770557404,0.18046048283576965,0.1315603405237198
van,0.1477201133966446,0.1790625900030136,0.13741689920425415,0.12069988250732422,0.17539796233177185,0.12428394705057144,0.15161728858947754,0.15528257191181183
vechten,0.1604786217212677,0.2427070587873459,0.17492583394050598,0.16331878304481506,0.1757291704416275,0.1732800155878067,0.12956011295318604,0.18492676317691803
",",0.3087472915649414,0.2786799371242523,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2738925516605377,0.31091248989105225
photographer,0.1375393569469452,0.38238972425460815,0.1501060128211975,0.2130381315946579,0.21716061234474182,0.21025080978870392,0.18208900094032288,0.1464734673500061
and,0.31309178471565247,0.27547311782836914,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.27139508724212646,0.20544172823429108
writer,0.16903695464134216,0.49453461170196533,0.20482608675956726,0.2242792397737503,0.2671267092227936,0.23285196721553802,0.2180386334657669,0.1860569268465042
",",0.3087472915649414,0.2786799371242523,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2738925516605377,0.31091248989105225
are,0.29724663496017456,0.11030848324298859,0.5330929756164551,0.4565894305706024,0.265255331993103,0.16609783470630646,0.17599910497665405,0.24591213464736938
graduates,0.191602885723114,0.1799946129322052,0.21139399707317352,0.20930808782577515,0.2365572601556778,0.5549647808074951,0.9118151068687439,0.11479247361421585
.,0.3567904531955719,0.17870040237903595,0.4569662809371948,0.49166762828826904,0.50484299659729,0.290679007768631,0.22357110679149628,0.4130953550338745
