,who,noticed,that,luther,'s,view,of,the,soul,after,death,differed,from,later,theologians,?
the,0.3733934462070465,0.20516085624694824,0.5473989248275757,0.1759674996137619,-0.01540423184633255,0.25610461831092834,0.733189046382904,1.0,0.2054273635149002,0.4565047025680542,0.21438048779964447,0.331279993057251,0.40150508284568787,0.4060266613960266,0.17993895709514618,0.22068053483963013
lutheran,0.20221543312072754,0.08438584208488464,0.1765161007642746,0.7014965415000916,0.04349266365170479,0.16366694867610931,0.2628459632396698,0.20315466821193695,0.14089839160442352,0.12467803806066513,0.16617795825004578,0.19303645193576813,0.2077496498823166,0.21149273216724396,0.5338773727416992,0.1752520203590393
theologian,0.2763800621032715,0.09761396050453186,0.12520673871040344,0.37448811531066895,0.061118725687265396,0.1575590819120407,0.17709659039974213,0.15342873334884644,0.19755686819553375,0.13264045119285583,0.22394463419914246,0.17490534484386444,0.16357286274433136,0.21527522802352905,0.8741970658302307,0.1625964343547821
franz,0.20234480500221252,0.129530668258667,0.14190292358398438,0.2205708622932434,0.046528395265340805,0.052722517400979996,0.19182780385017395,0.20916379988193512,0.13890567421913147,0.12156391888856888,0.17915208637714386,0.14584919810295105,0.16999471187591553,0.19525595009326935,0.212779238820076,0.11165361106395721
pieper,0.32024651765823364,0.2356722503900528,0.2937075197696686,0.25860849022865295,0.03408534824848175,0.2680412232875824,0.29555684328079224,0.3422172963619232,0.2535005807876587,0.2545875012874603,0.15590958297252655,0.22145165503025055,0.24249108135700226,0.2692703902721405,0.2826940417289734,0.24094967544078827
observed,0.1345454603433609,0.372624009847641,0.3131817877292633,0.09355355054140091,-0.0507233701646328,0.23440612852573395,0.24605341255664825,0.26280322670936584,0.13062766194343567,0.15474484860897064,0.13748551905155182,0.2797902226448059,0.1383783221244812,0.0965600535273552,0.21660029888153076,0.12128034234046936
that,0.45444270968437195,0.44563931226730347,1.0,0.21746599674224854,0.04397977516055107,0.23331132531166077,0.41498205065727234,0.5473989248275757,0.2695053815841675,0.373811811208725,0.25607815384864807,0.3132094144821167,0.3477667272090912,0.42443475127220154,0.21851150691509247,0.32716336846351624
luther,0.21013082563877106,0.14150789380073547,0.21746599674224854,1.0,-0.009990512393414974,0.14754484593868256,0.1719115972518921,0.1759674996137619,0.1514018028974533,0.17198127508163452,0.15764257311820984,0.13669714331626892,0.10716932266950607,0.23796728253364563,0.3866529166698456,0.1732746809720993
's,0.05599616840481758,-0.045984212309122086,0.04397977516055107,-0.009990512393414974,0.9999999403953552,0.08296377211809158,-0.03817026689648628,-0.01540423184633255,0.08064237982034683,-0.055672239512205124,0.07207932323217392,0.057459086179733276,-0.01936490088701248,0.05591587722301483,0.06677748262882233,-0.023395681753754616
teaching,0.2535073459148407,0.19198453426361084,0.28482577204704285,0.2627531886100769,-0.021572323516011238,0.1589968502521515,0.2911611497402191,0.2182690054178238,0.2307293713092804,0.18768933415412903,0.22605197131633759,0.2234887033700943,0.20678803324699402,0.2486056387424469,0.3730093240737915,0.20424684882164001
about,0.3477841317653656,0.3051631450653076,0.4500710964202881,0.203048437833786,-0.020936643704771996,0.21541373431682587,0.40939709544181824,0.37995871901512146,0.18182019889354706,0.2603839039802551,0.148330956697464,0.19965210556983948,0.3421173691749573,0.2730913460254669,0.2421760857105255,0.302409827709198
the,0.3733934462070465,0.20516085624694824,0.5473989248275757,0.1759674996137619,-0.01540423184633255,0.25610461831092834,0.733189046382904,1.0,0.2054273635149002,0.4565047025680542,0.21438048779964447,0.331279993057251,0.40150508284568787,0.4060266613960266,0.17993895709514618,0.22068053483963013
state,0.15636613965034485,0.12746061384677887,0.24252457916736603,0.1824490875005722,0.038451772183179855,0.1265183389186859,0.34253445267677307,0.3097178041934967,0.1582651138305664,0.18969303369522095,0.1486889123916626,0.14079296588897705,0.29024070501327515,0.19596463441848755,0.14297613501548767,0.1160883978009224
of,0.2827862501144409,0.15004658699035645,0.41498205065727234,0.1719115972518921,-0.03817026689648628,0.21446028351783752,1.0,0.733189046382904,0.1792602837085724,0.3867455720901489,0.23778599500656128,0.3495863974094391,0.4249346852302551,0.3458743393421173,0.2099631428718567,0.1826142966747284
the,0.3733934462070465,0.20516085624694824,0.5473989248275757,0.1759674996137619,-0.01540423184633255,0.25610461831092834,0.733189046382904,1.0,0.2054273635149002,0.4565047025680542,0.21438048779964447,0.331279993057251,0.40150508284568787,0.4060266613960266,0.17993895709514618,0.22068053483963013
christian,0.2929514944553375,0.081166572868824,0.18580004572868347,0.36969617009162903,0.06999260932207108,0.18934974074363708,0.23494116961956024,0.19930796325206757,0.2129030078649521,0.1393807977437973,0.17143726348876953,0.12308358401060104,0.17520108819007874,0.21621397137641907,0.4864102005958557,0.1508396863937378
's,0.05599616840481758,-0.045984212309122086,0.04397977516055107,-0.009990512393414974,0.9999999403953552,0.08296377211809158,-0.03817026689648628,-0.01540423184633255,0.08064237982034683,-0.055672239512205124,0.07207932323217392,0.057459086179733276,-0.01936490088701248,0.05591587722301483,0.06677748262882233,-0.023395681753754616
soul,0.2787841260433197,0.0844997689127922,0.2695053815841675,0.1514018028974533,0.08064237982034683,0.11167339235544205,0.1792602837085724,0.2054273635149002,1.0000001192092896,0.15610353648662567,0.25791794061660767,0.11845966428518295,0.1587420552968979,0.21788732707500458,0.21481624245643616,0.2029775083065033
after,0.32549580931663513,0.29176652431488037,0.373811811208725,0.17198127508163452,-0.055672239512205124,0.0704478845000267,0.3867455720901489,0.4565047025680542,0.15610353648662567,1.0,0.2794583737850189,0.21027562022209167,0.4051513373851776,0.5807580947875977,0.17342308163642883,0.16608688235282898
death,0.20302973687648773,0.1042194589972496,0.25607815384864807,0.15764257311820984,0.07207932323217392,0.09204266965389252,0.23778599500656128,0.21438048779964447,0.25791794061660767,0.2794583737850189,0.9999998807907104,0.11729127168655396,0.22335824370384216,0.3094727396965027,0.23658007383346558,0.21149799227714539
differed,0.1523124873638153,0.29220083355903625,0.3132094144821167,0.13669714331626892,0.057459086179733276,0.19760487973690033,0.3495863974094391,0.331279993057251,0.11845966428518295,0.21027562022209167,0.11729127168655396,1.0,0.21175241470336914,0.2998020052909851,0.22936247289180756,0.1626558005809784
from,0.27839982509613037,0.21322083473205566,0.3477667272090912,0.10716932266950607,-0.01936490088701248,0.2224287986755371,0.4249346852302551,0.40150508284568787,0.1587420552968979,0.4051513373851776,0.22335824370384216,0.21175241470336914,1.0,0.34398579597473145,0.16984890401363373,0.19969791173934937
the,0.3733934462070465,0.20516085624694824,0.5473989248275757,0.1759674996137619,-0.01540423184633255,0.25610461831092834,0.733189046382904,1.0,0.2054273635149002,0.4565047025680542,0.21438048779964447,0.331279993057251,0.40150508284568787,0.4060266613960266,0.17993895709514618,0.22068053483963013
later,0.35185644030570984,0.23989225924015045,0.42443475127220154,0.23796728253364563,0.05591587722301483,0.06303644925355911,0.3458743393421173,0.4060266613960266,0.21788732707500458,0.5807580947875977,0.3094727396965027,0.2998020052909851,0.34398579597473145,1.0,0.21711377799510956,0.1417175978422165
lutheran,0.20221543312072754,0.08438584208488464,0.1765161007642746,0.7014965415000916,0.04349266365170479,0.16366694867610931,0.2628459632396698,0.20315466821193695,0.14089839160442352,0.12467803806066513,0.16617795825004578,0.19303645193576813,0.2077496498823166,0.21149273216724396,0.5338773727416992,0.1752520203590393
theologians,0.3292122781276703,0.11083152145147324,0.21851150691509247,0.3866529166698456,0.06677748262882233,0.21215760707855225,0.2099631428718567,0.17993895709514618,0.21481624245643616,0.17342308163642883,0.23658007383346558,0.22936247289180756,0.16984890401363373,0.21711377799510956,0.9999999403953552,0.1817215532064438
such,0.2594927251338959,0.23136690258979797,0.4479874074459076,0.09043191373348236,0.05073437839746475,0.11516007035970688,0.3209529519081116,0.3575236201286316,0.195319265127182,0.16916970908641815,0.09082182496786118,0.2119993418455124,0.24813218414783478,0.23464614152908325,0.1508163958787918,0.17851735651493073
as,0.3923053741455078,0.2733510136604309,0.4735107421875,0.20242992043495178,-0.05775856226682663,0.13756150007247925,0.3886612355709076,0.48381632566452026,0.207097589969635,0.3014480769634247,0.19013920426368713,0.22984959185123444,0.3251767158508301,0.38482072949409485,0.18071722984313965,0.27043893933296204
johann,0.2507777810096741,0.18902838230133057,0.1866597831249237,0.3837730586528778,0.04714272543787956,0.1175827905535698,0.19805940985679626,0.1716882735490799,0.13894842565059662,0.15328314900398254,0.1869933158159256,0.15210480988025665,0.15529553592205048,0.2176135629415512,0.35506361722946167,0.1194499209523201
gerhard,0.2166443169116974,0.1726701855659485,0.1336314082145691,0.3278326392173767,-0.0858541876077652,0.11338945478200912,0.21252495050430298,0.21128351986408234,0.097823865711689,0.19909659028053284,0.14660626649856567,0.09537224471569061,0.14406947791576385,0.20515556633472443,0.24291184544563293,0.11956482380628586
.,0.3541337847709656,0.28010812401771545,0.4460422694683075,0.24907569587230682,-0.003708066651597619,0.23733025789260864,0.5352458953857422,0.5934505462646484,0.22981950640678406,0.35870397090911865,0.24631039798259735,0.1759626567363739,0.41536515951156616,0.3488861322402954,0.20261892676353455,0.4130953550338745
