,in,his,defense,of,doctor,who,",",what,did,philip,howard,compare,to,the,london,property,market,?
responding,0.21712224185466766,0.1969039887189865,0.2948375642299652,0.24760770797729492,0.1307617872953415,0.2459227442741394,0.2706725299358368,0.44756078720092773,0.265728235244751,0.057118047028779984,0.12985952198505402,0.369180828332901,0.38072171807289124,0.3133074641227722,0.1401195228099823,0.19883736968040466,0.1353173553943634,0.3013480305671692
to,0.45010748505592346,0.3715193271636963,0.22797247767448425,0.41548454761505127,0.22950075566768646,0.42656609416007996,0.44245919585227966,0.455847829580307,0.4452643394470215,0.17181846499443054,0.11114994436502457,0.31307893991470337,1.0,0.535392165184021,0.2021344155073166,0.26292115449905396,0.23798635601997375,0.29463258385658264
the,0.6662389636039734,0.4394008219242096,0.2604767382144928,0.733189046382904,0.2820442318916321,0.3733934462070465,0.4933079481124878,0.42745697498321533,0.34736719727516174,0.21499985456466675,0.23961152136325836,0.26994526386260986,0.535392165184021,1.0,0.27034124732017517,0.2061677873134613,0.2041238248348236,0.22068053483963013
findings,0.2707597017288208,0.21544548869132996,0.2001880556344986,0.25754475593566895,0.22498519718647003,0.2158423513174057,0.25852248072624207,0.29346638917922974,0.2558821141719818,0.1489185392856598,0.1874951869249344,0.3206692636013031,0.30011293292045593,0.2911088168621063,0.17427325248718262,0.1575763076543808,0.1234484538435936,0.16064861416816711
of,0.5696388483047485,0.38364991545677185,0.27720823884010315,1.0,0.16895952820777893,0.2827862501144409,0.4946078956127167,0.33290785551071167,0.2513895630836487,0.24375313520431519,0.19389913976192474,0.27714359760284424,0.41548454761505127,0.733189046382904,0.2159106284379959,0.2299845814704895,0.1694333702325821,0.1826142966747284
the,0.6662389636039734,0.4394008219242096,0.2604767382144928,0.733189046382904,0.2820442318916321,0.3733934462070465,0.4933079481124878,0.42745697498321533,0.34736719727516174,0.21499985456466675,0.23961152136325836,0.26994526386260986,0.535392165184021,1.0,0.27034124732017517,0.2061677873134613,0.2041238248348236,0.22068053483963013
survey,0.2121916115283966,0.13704481720924377,0.19146446883678436,0.2532391846179962,0.10314498096704483,0.17594945430755615,0.1886570006608963,0.2753312289714813,0.13662408292293549,0.1604010909795761,0.11838265508413315,0.28950855135917664,0.20227667689323425,0.2448187917470932,0.17641283571720123,0.21782930195331573,0.1814836859703064,0.17650416493415833
in,1.0,0.3598145842552185,0.20235490798950195,0.5696388483047485,0.25567495822906494,0.2792111933231354,0.5201468467712402,0.30808621644973755,0.2593238651752472,0.26558998227119446,0.24723754823207855,0.1632516235113144,0.45010748505592346,0.6662389636039734,0.2785358726978302,0.19798405468463898,0.27003997564315796,0.20430970191955566
the,0.6662389636039734,0.4394008219242096,0.2604767382144928,0.733189046382904,0.2820442318916321,0.3733934462070465,0.4933079481124878,0.42745697498321533,0.34736719727516174,0.21499985456466675,0.23961152136325836,0.26994526386260986,0.535392165184021,1.0,0.27034124732017517,0.2061677873134613,0.2041238248348236,0.22068053483963013
times,0.2427823841571808,0.24570761620998383,0.21282894909381866,0.24352745711803436,0.12058350443840027,0.24510560929775238,0.2897866368293762,0.21414996683597565,0.23068773746490479,0.09473656117916107,0.07666713744401932,0.2560514509677887,0.32875269651412964,0.29093852639198303,0.13263805210590363,0.08675963431596756,0.14381060004234314,0.18880689144134521
newspaper,0.24728119373321533,0.19856245815753937,0.12555257976055145,0.1885620355606079,0.19423313438892365,0.2023894488811493,0.23561978340148926,0.19692619144916534,0.17824643850326538,0.14890892803668976,0.18270671367645264,0.1301581710577011,0.18383429944515228,0.228145033121109,0.14642910659313202,0.09841477125883102,0.21589183807373047,0.12645277380943298
",",0.5201468467712402,0.3378419280052185,0.21538467705249786,0.4946078956127167,0.20407600700855255,0.3365725874900818,1.0000001192092896,0.3087472915649414,0.3015086054801941,0.28930366039276123,0.2676442265510559,0.22873489558696747,0.44245919585227966,0.4933079481124878,0.2571207880973816,0.19562678039073944,0.2499394416809082,0.31091248989105225
journalist,0.17949986457824707,0.2617194652557373,0.1434263437986374,0.10838672518730164,0.29825225472450256,0.2652316093444824,0.29304662346839905,0.1052299290895462,0.15346233546733856,0.24940529465675354,0.2376435250043869,0.07355638593435287,0.11334022134542465,0.1387142688035965,0.2060432732105255,0.06261061131954193,0.0995812714099884,0.09252665191888809
philip,0.26558998227119446,0.2676854133605957,0.1540302336215973,0.24375313520431519,0.24624653160572052,0.25307518243789673,0.28930366039276123,0.11288820952177048,0.16742472350597382,1.0,0.24314863979816437,0.0917678251862526,0.17181846499443054,0.21499985456466675,0.24807493388652802,0.21431654691696167,0.08914215117692947,0.11887923628091812
howard,0.24723754823207855,0.2580430805683136,0.11845140159130096,0.19389913976192474,0.19253617525100708,0.22131597995758057,0.2676442265510559,0.11493710428476334,0.18126767873764038,0.24314863979816437,1.0,0.10319925099611282,0.11114994436502457,0.23961152136325836,0.27473655343055725,0.10828481614589691,0.05119013041257858,0.0705622211098671
maintained,0.21686826646327972,0.2119845151901245,0.261304646730423,0.2985607385635376,0.04956986382603645,0.13481846451759338,0.21539410948753357,0.20107032358646393,0.23758384585380554,0.08403846621513367,0.07478775829076767,0.19555912911891937,0.19650894403457642,0.2751169800758362,0.1333162933588028,0.25638139247894287,0.17283402383327484,0.17174425721168518
that,0.435920387506485,0.3173833191394806,0.2529016137123108,0.41498205065727234,0.2390732765197754,0.45444270968437195,0.4137537479400635,0.6297725439071655,0.47518548369407654,0.1331724375486374,0.1378842294216156,0.322277307510376,0.5436353087425232,0.5473989248275757,0.18045948445796967,0.2542542517185211,0.21578849852085114,0.32716336846351624
",",0.5201468467712402,0.3378419280052185,0.21538467705249786,0.4946078956127167,0.20407600700855255,0.3365725874900818,1.0000001192092896,0.3087472915649414,0.3015086054801941,0.28930366039276123,0.2676442265510559,0.22873489558696747,0.44245919585227966,0.4933079481124878,0.2571207880973816,0.19562678039073944,0.2499394416809082,0.31091248989105225
``,0.04765888676047325,0.008275155909359455,0.08262016624212265,0.06780257821083069,0.03718610852956772,0.02397952415049076,0.09681109338998795,0.008517155423760414,-0.029888948425650597,0.043631553649902344,0.022809766232967377,0.05108519643545151,0.06720756739377975,0.029072100296616554,-0.06834634393453598,0.033190153539180756,-0.11957244575023651,0.0685480609536171
to,0.45010748505592346,0.3715193271636963,0.22797247767448425,0.41548454761505127,0.22950075566768646,0.42656609416007996,0.44245919585227966,0.455847829580307,0.4452643394470215,0.17181846499443054,0.11114994436502457,0.31307893991470337,1.0,0.535392165184021,0.2021344155073166,0.26292115449905396,0.23798635601997375,0.29463258385658264
compare,0.1632516235113144,0.14588508009910583,0.13156062364578247,0.27714359760284424,0.13251586258411407,0.19523203372955322,0.22873489558696747,0.3645031452178955,0.2653331458568573,0.0917678251862526,0.10319925099611282,1.0,0.31307893991470337,0.26994526386260986,0.15528328716754913,0.1919780969619751,0.24200557172298431,0.34984293580055237
the,0.6662389636039734,0.4394008219242096,0.2604767382144928,0.733189046382904,0.2820442318916321,0.3733934462070465,0.4933079481124878,0.42745697498321533,0.34736719727516174,0.21499985456466675,0.23961152136325836,0.26994526386260986,0.535392165184021,1.0,0.27034124732017517,0.2061677873134613,0.2041238248348236,0.22068053483963013
violence,0.2653872072696686,0.257795512676239,0.20901943743228912,0.21331627666950226,0.11373773217201233,0.2254926860332489,0.2299048751592636,0.24788525700569153,0.22152221202850342,0.1351832151412964,0.1425769329071045,0.14854726195335388,0.20034150779247284,0.25465771555900574,0.12478244304656982,0.2599625587463379,0.18469741940498352,0.20634515583515167
of,0.5696388483047485,0.38364991545677185,0.27720823884010315,1.0,0.16895952820777893,0.2827862501144409,0.4946078956127167,0.33290785551071167,0.2513895630836487,0.24375313520431519,0.19389913976192474,0.27714359760284424,0.41548454761505127,0.733189046382904,0.2159106284379959,0.2299845814704895,0.1694333702325821,0.1826142966747284
dr,0.18011227250099182,0.24084945023059845,0.060874175280332565,0.1200411319732666,0.4480474591255188,0.2565288841724396,0.1609082818031311,0.1818331778049469,0.15600228309631348,0.2582743167877197,0.2508104741573334,0.06928972154855728,0.16028986871242523,0.1599094569683075,0.120358407497406,0.07007016241550446,0.09797120094299316,0.1317284107208252
who,0.2792111933231354,0.44966956973075867,0.19970577955245972,0.2827862501144409,0.3504868149757385,0.9999998807907104,0.3365725874900818,0.40942975878715515,0.34038686752319336,0.25307518243789673,0.22131597995758057,0.19523203372955322,0.42656609416007996,0.3733934462070465,0.20960183441638947,0.17305545508861542,0.10590363293886185,0.26220351457595825
",",0.5201468467712402,0.3378419280052185,0.21538467705249786,0.4946078956127167,0.20407600700855255,0.3365725874900818,1.0000001192092896,0.3087472915649414,0.3015086054801941,0.28930366039276123,0.2676442265510559,0.22873489558696747,0.44245919585227966,0.4933079481124878,0.2571207880973816,0.19562678039073944,0.2499394416809082,0.31091248989105225
sired,0.2302018702030182,0.2957463562488556,0.18311922252178192,0.2538049519062042,0.12702636420726776,0.22998866438865662,0.2313413769006729,0.19246241450309753,0.2673509120941162,0.17359381914138794,0.14289537072181702,0.06781884282827377,0.25624093413352966,0.283983051776886,0.18993601202964783,0.14343272149562836,0.09873510897159576,0.14604483544826508
by,0.370934396982193,0.3107621967792511,0.19176916778087616,0.3646814823150635,0.13681447505950928,0.39727845788002014,0.3680937886238098,0.2455483376979828,0.18574509024620056,0.24194800853729248,0.2167098969221115,0.1664934605360031,0.33534231781959534,0.4408751428127289,0.27149006724357605,0.1791124939918518,0.09993520379066467,0.17966607213020325
a,0.539380669593811,0.3497250974178314,0.21441413462162018,0.5052502155303955,0.22883038222789764,0.36608949303627014,0.427140474319458,0.3320399522781372,0.2552328109741211,0.20079895853996277,0.18261361122131348,0.26195162534713745,0.45503583550453186,0.5829201340675354,0.1934366375207901,0.237611323595047,0.2680419683456421,0.23916715383529663
horse-laugh,0.23237226903438568,0.29891812801361084,0.23569773137569427,0.24574516713619232,0.22325894236564636,0.3362467288970947,0.322518527507782,0.3282768726348877,0.2707315981388092,0.2277146279811859,0.2983539402484894,0.24090059101581573,0.2522026598453522,0.25749170780181885,0.19958306849002838,0.16594856977462769,0.2315572053194046,0.2671390175819397
out,0.3576207756996155,0.3022425174713135,0.14126624166965485,0.34176841378211975,0.19429856538772583,0.3129808306694031,0.3161109685897827,0.3633197546005249,0.28413498401641846,0.09030888229608536,0.18731530010700226,0.27650517225265503,0.42386990785598755,0.39404502511024475,0.13666942715644836,0.17228715121746063,0.15428194403648376,0.22020699083805084
of,0.5696388483047485,0.38364991545677185,0.27720823884010315,1.0,0.16895952820777893,0.2827862501144409,0.4946078956127167,0.33290785551071167,0.2513895630836487,0.24375313520431519,0.19389913976192474,0.27714359760284424,0.41548454761505127,0.733189046382904,0.2159106284379959,0.2299845814704895,0.1694333702325821,0.1826142966747284
a,0.539380669593811,0.3497250974178314,0.21441413462162018,0.5052502155303955,0.22883038222789764,0.36608949303627014,0.427140474319458,0.3320399522781372,0.2552328109741211,0.20079895853996277,0.18261361122131348,0.26195162534713745,0.45503583550453186,0.5829201340675354,0.1934366375207901,0.237611323595047,0.2680419683456421,0.23916715383529663
nightmare,0.23468463122844696,0.22348596155643463,0.11288365721702576,0.1632843166589737,0.18626336753368378,0.23502610623836517,0.25971654057502747,0.25842347741127014,0.14570726454257965,0.13579784333705902,0.23297056555747986,0.1371038854122162,0.14872966706752777,0.22342829406261444,0.20883233845233917,0.14047369360923767,0.1486503928899765,0.25095334649086
",",0.5201468467712402,0.3378419280052185,0.21538467705249786,0.4946078956127167,0.20407600700855255,0.3365725874900818,1.0000001192092896,0.3087472915649414,0.3015086054801941,0.28930366039276123,0.2676442265510559,0.22873489558696747,0.44245919585227966,0.4933079481124878,0.2571207880973816,0.19562678039073944,0.2499394416809082,0.31091248989105225
with,0.4080928862094879,0.33836179971694946,0.19516409933567047,0.41827285289764404,0.17277967929840088,0.3282766342163086,0.4120737314224243,0.2464839518070221,0.25472134351730347,0.17874625325202942,0.16283679008483887,0.2636381685733795,0.4239959120750427,0.4223487675189972,0.17428526282310486,0.1005757600069046,0.14471584558486938,0.2433311939239502
the,0.6662389636039734,0.4394008219242096,0.2604767382144928,0.733189046382904,0.2820442318916321,0.3733934462070465,0.4933079481124878,0.42745697498321533,0.34736719727516174,0.21499985456466675,0.23961152136325836,0.26994526386260986,0.535392165184021,1.0,0.27034124732017517,0.2061677873134613,0.2041238248348236,0.22068053483963013
more,0.32563260197639465,0.23633438348770142,0.14651568233966827,0.30478984117507935,0.16165468096733093,0.31567877531051636,0.3696524500846863,0.3484537899494171,0.2803135812282562,0.08615653961896896,0.13507437705993652,0.35312166810035706,0.47084665298461914,0.39758381247520447,0.1312274932861328,0.1998261958360672,0.2086622267961502,0.27894994616508484
realistic,0.17573218047618866,0.321780264377594,0.2017628401517868,0.18208807706832886,0.205076664686203,0.29871848225593567,0.16331666707992554,0.3681529462337494,0.27937254309654236,0.09158989787101746,0.06307785212993622,0.3005150258541107,0.27560222148895264,0.20893403887748718,0.12798893451690674,0.2283177375793457,0.2363913208246231,0.19088289141654968
violence,0.2653872072696686,0.257795512676239,0.20901943743228912,0.21331627666950226,0.11373773217201233,0.2254926860332489,0.2299048751592636,0.24788525700569153,0.22152221202850342,0.1351832151412964,0.1425769329071045,0.14854726195335388,0.20034150779247284,0.25465771555900574,0.12478244304656982,0.2599625587463379,0.18469741940498352,0.20634515583515167
of,0.5696388483047485,0.38364991545677185,0.27720823884010315,1.0,0.16895952820777893,0.2827862501144409,0.4946078956127167,0.33290785551071167,0.2513895630836487,0.24375313520431519,0.19389913976192474,0.27714359760284424,0.41548454761505127,0.733189046382904,0.2159106284379959,0.2299845814704895,0.1694333702325821,0.1826142966747284
other,0.39989137649536133,0.23453344404697418,0.22849886119365692,0.38583824038505554,0.21788395941257477,0.3612329661846161,0.4446498453617096,0.341873437166214,0.31707024574279785,0.11965987831354141,0.14127439260482788,0.33926478028297424,0.4193183183670044,0.44152235984802246,0.12056033313274384,0.21186797320842743,0.19028928875923157,0.24682199954986572
television,0.2689782977104187,0.21369458734989166,0.13566958904266357,0.21995750069618225,0.31410008668899536,0.2515988349914551,0.27995240688323975,0.19838058948516846,0.17055591940879822,0.19704467058181763,0.27140161395072937,0.1594516783952713,0.1933557242155075,0.24569597840309143,0.28232109546661377,0.10059305280447006,0.14283323287963867,0.16825827956199646
series,0.2914260923862457,0.23445890843868256,0.1708911657333374,0.22268271446228027,0.2712797522544861,0.21484537422657013,0.24060699343681335,0.17328087985515594,0.15581852197647095,0.1837945133447647,0.19317267835140228,0.12708480656147003,0.19879554212093353,0.31376904249191284,0.21112395823001862,0.1214948520064354,0.09238674491643906,0.1709602326154709
",",0.5201468467712402,0.3378419280052185,0.21538467705249786,0.4946078956127167,0.20407600700855255,0.3365725874900818,1.0000001192092896,0.3087472915649414,0.3015086054801941,0.28930366039276123,0.2676442265510559,0.22873489558696747,0.44245919585227966,0.4933079481124878,0.2571207880973816,0.19562678039073944,0.2499394416809082,0.31091248989105225
where,0.5344807505607605,0.29880598187446594,0.1199355348944664,0.38066378235816956,0.2602384388446808,0.41804537177085876,0.3149496018886566,0.4457937180995941,0.24159270524978638,0.13019829988479614,0.13759617507457733,0.2322171926498413,0.47735077142715454,0.5003893971443176,0.23023706674575806,0.2852171063423157,0.23145584762096405,0.24793872237205505
actors,0.18698661029338837,0.2185976803302765,0.11992120742797852,0.22658050060272217,0.14469687640666962,0.2542370557785034,0.2721500098705292,0.19468875229358673,0.2014581263065338,0.11790209263563156,0.19044984877109528,0.14446617662906647,0.2278083860874176,0.27470633387565613,0.1439029574394226,0.06997226178646088,0.1357049196958542,0.16258424520492554
who,0.2792111933231354,0.44966956973075867,0.19970577955245972,0.2827862501144409,0.3504868149757385,0.9999998807907104,0.3365725874900818,0.40942975878715515,0.34038686752319336,0.25307518243789673,0.22131597995758057,0.19523203372955322,0.42656609416007996,0.3733934462070465,0.20960183441638947,0.17305545508861542,0.10590363293886185,0.26220351457595825
look,0.16591975092887878,0.15634775161743164,0.11584947258234024,0.21060073375701904,0.20997919142246246,0.23452164232730865,0.3016788363456726,0.40627723932266235,0.2795056700706482,0.17254342138767242,0.1055210679769516,0.4419565796852112,0.3370966613292694,0.2806221544742584,0.22929708659648895,0.14714810252189636,0.1698191910982132,0.3596472144126892
like,0.31010183691978455,0.18976297974586487,0.1256476193666458,0.3244853615760803,0.20210526883602142,0.34740978479385376,0.4085598886013031,0.4320242702960968,0.40502431988716125,0.15941691398620605,0.15233710408210754,0.3926624357700348,0.35482415556907654,0.32912567257881165,0.18528985977172852,0.14745226502418518,0.14263516664505005,0.3268813192844391
human,0.23986108601093292,0.24721163511276245,0.2292969971895218,0.3083189129829407,0.21727584302425385,0.265678733587265,0.23877760767936707,0.24243313074111938,0.15822581946849823,0.11824619770050049,0.1268383115530014,0.21789239346981049,0.25612473487854004,0.3103327453136444,0.13788893818855286,0.16271831095218658,0.1403498351573944,0.19748784601688385
beings,0.18633535504341125,0.23529739677906036,0.23621538281440735,0.28097766637802124,0.20787301659584045,0.37255868315696716,0.22521360218524933,0.2935854196548462,0.20309439301490784,0.10018021613359451,0.09324941039085388,0.225876584649086,0.3099895119667053,0.26719751954078674,0.17535816133022308,0.16352403163909912,0.14518357813358307,0.21276918053627014
bleed,0.19251032173633575,0.20843717455863953,0.14096981287002563,0.1693708598613739,0.32972171902656555,0.2209663987159729,0.24292373657226562,0.2664785087108612,0.23217755556106567,0.16372723877429962,0.1409761607646942,0.16056348383426666,0.19355212152004242,0.20740216970443726,0.10524670779705048,0.11639759689569473,0.1540924608707428,0.24645695090293884
paint,0.17646782100200653,0.21149659156799316,0.11152913421392441,0.21493855118751526,0.20990045368671417,0.16828908026218414,0.18112006783485413,0.2718578279018402,0.21057730913162231,0.10667974501848221,0.03331068530678749,0.23089182376861572,0.30704089999198914,0.2056819349527359,0.14418697357177734,0.1880725473165512,0.1861359179019928,0.20647689700126648
that,0.435920387506485,0.3173833191394806,0.2529016137123108,0.41498205065727234,0.2390732765197754,0.45444270968437195,0.4137537479400635,0.6297725439071655,0.47518548369407654,0.1331724375486374,0.1378842294216156,0.322277307510376,0.5436353087425232,0.5473989248275757,0.18045948445796967,0.2542542517185211,0.21578849852085114,0.32716336846351624
looks,0.20766496658325195,0.14720191061496735,0.11812429875135422,0.22676286101341248,0.23085558414459229,0.1889898031949997,0.3075655400753021,0.36668315529823303,0.25922998785972595,0.16924136877059937,0.11748957633972168,0.34460410475730896,0.2700123190879822,0.2699185013771057,0.16824375092983246,0.1207180768251419,0.16803327202796936,0.292976975440979
like,0.31010183691978455,0.18976297974586487,0.1256476193666458,0.3244853615760803,0.20210526883602142,0.34740978479385376,0.4085598886013031,0.4320242702960968,0.40502431988716125,0.15941691398620605,0.15233710408210754,0.3926624357700348,0.35482415556907654,0.32912567257881165,0.18528985977172852,0.14745226502418518,0.14263516664505005,0.3268813192844391
blood,0.12106697261333466,0.23125889897346497,0.14428822696208954,0.2294820100069046,0.2764779031276703,0.18777169287204742,0.21615765988826752,0.15800324082374573,0.1921168565750122,0.2133672833442688,0.05245695263147354,0.19778510928153992,0.226680189371109,0.2815113961696625,0.1737668812274933,0.12763157486915588,0.11134861409664154,0.156274676322937
",",0.5201468467712402,0.3378419280052185,0.21538467705249786,0.4946078956127167,0.20407600700855255,0.3365725874900818,1.0000001192092896,0.3087472915649414,0.3015086054801941,0.28930366039276123,0.2676442265510559,0.22873489558696747,0.44245919585227966,0.4933079481124878,0.2571207880973816,0.19562678039073944,0.2499394416809082,0.31091248989105225
is,0.5394441485404968,0.24372583627700806,0.17166511714458466,0.4854315221309662,0.19875872135162354,0.24293622374534607,0.4691906273365021,0.28837618231773376,0.19247472286224365,0.16814041137695312,0.14383739233016968,0.2483411580324173,0.42745086550712585,0.5823672413825989,0.15162920951843262,0.1944577693939209,0.2463478147983551,0.22961433231830597
like,0.31010183691978455,0.18976297974586487,0.1256476193666458,0.3244853615760803,0.20210526883602142,0.34740978479385376,0.4085598886013031,0.4320242702960968,0.40502431988716125,0.15941691398620605,0.15233710408210754,0.3926624357700348,0.35482415556907654,0.32912567257881165,0.18528985977172852,0.14745226502418518,0.14263516664505005,0.3268813192844391
comparing,0.1977119892835617,0.20900462567806244,0.14321893453598022,0.33654290437698364,0.16411983966827393,0.2063164860010147,0.2773566246032715,0.37788718938827515,0.29765450954437256,0.15145403146743774,0.15823031961917877,0.7220486402511597,0.26591500639915466,0.27811378240585327,0.1069854348897934,0.10618709772825241,0.16730014979839325,0.26404500007629395
monopoly,0.1853342205286026,0.0915377140045166,0.1847696453332901,0.23683126270771027,0.15663094818592072,0.22732922434806824,0.20304374396800995,0.20629850029945374,0.18482466042041779,0.156143918633461,0.11815325170755386,0.18273042142391205,0.23530659079551697,0.21333852410316467,0.22206741571426392,0.3437664806842804,0.4180775582790375,0.1011270210146904
with,0.4080928862094879,0.33836179971694946,0.19516409933567047,0.41827285289764404,0.17277967929840088,0.3282766342163086,0.4120737314224243,0.2464839518070221,0.25472134351730347,0.17874625325202942,0.16283679008483887,0.2636381685733795,0.4239959120750427,0.4223487675189972,0.17428526282310486,0.1005757600069046,0.14471584558486938,0.2433311939239502
the,0.6662389636039734,0.4394008219242096,0.2604767382144928,0.733189046382904,0.2820442318916321,0.3733934462070465,0.4933079481124878,0.42745697498321533,0.34736719727516174,0.21499985456466675,0.23961152136325836,0.26994526386260986,0.535392165184021,1.0,0.27034124732017517,0.2061677873134613,0.2041238248348236,0.22068053483963013
property,0.19798405468463898,0.16063155233860016,0.1572379767894745,0.2299845814704895,0.11625254899263382,0.17305545508861542,0.19562678039073944,0.24978817999362946,0.17186422646045685,0.21431654691696167,0.10828481614589691,0.1919780969619751,0.26292115449905396,0.2061677873134613,0.12719674408435822,0.9999999403953552,0.26743263006210327,0.16865147650241852
market,0.27003997564315796,0.11987892538309097,0.1444469392299652,0.1694333702325821,0.0825231522321701,0.10590363293886185,0.2499394416809082,0.12116116285324097,0.12897977232933044,0.08914215117692947,0.05119013041257858,0.24200557172298431,0.23798635601997375,0.2041238248348236,0.23276382684707642,0.26743263006210327,1.0000001192092896,0.12805593013763428
in,1.0,0.3598145842552185,0.20235490798950195,0.5696388483047485,0.25567495822906494,0.2792111933231354,0.5201468467712402,0.30808621644973755,0.2593238651752472,0.26558998227119446,0.24723754823207855,0.1632516235113144,0.45010748505592346,0.6662389636039734,0.2785358726978302,0.19798405468463898,0.27003997564315796,0.20430970191955566
london,0.2785358726978302,0.23927457630634308,0.07479694485664368,0.2159106284379959,0.17792820930480957,0.20960183441638947,0.2571207880973816,0.15188734233379364,0.25170615315437317,0.24807493388652802,0.27473655343055725,0.15528328716754913,0.2021344155073166,0.27034124732017517,1.0,0.12719674408435822,0.23276382684707642,0.11278104782104492
