,what,do,closed,rivers,serve,as,after,they,close,?
many,0.36131182312965393,0.38738366961479187,0.23812605440616608,0.21211747825145721,0.20049209892749786,0.4070141911506653,0.2586410939693451,0.5400822758674622,0.23736226558685303,0.2124512493610382
rivers,0.14092835783958435,0.16471010446548462,0.0955924466252327,1.0000001192092896,0.09997063875198364,0.15659430623054504,0.16342197358608246,0.27208611369132996,0.17681553959846497,0.15866327285766602
have,0.39808809757232666,0.49831271171569824,0.27911099791526794,0.19806857407093048,0.30888044834136963,0.37788212299346924,0.2838422358036041,0.6542890071868896,0.2633917033672333,0.32991164922714233
been,0.2567804455757141,0.25179004669189453,0.2627698481082916,0.1790434718132019,0.2374107837677002,0.3975982367992401,0.2954521179199219,0.410590261220932,0.15140651166439056,0.24354910850524902
closed,0.1689339131116867,0.2084195613861084,1.0,0.0955924466252327,0.15912024676799774,0.19602783024311066,0.35649004578590393,0.21454444527626038,0.4688170254230499,0.15595348179340363
(,0.2411840260028839,0.24216170608997345,0.1847420483827591,0.2023385763168335,0.177357017993927,0.32029855251312256,0.2132600098848343,0.22770340740680695,0.27720344066619873,0.40561532974243164
``,0.008517155423760414,0.06628920882940292,0.019236179068684578,0.10953781753778458,0.07466641813516617,0.03910288214683533,0.040442656725645065,0.0819322019815445,0.09551086276769638,0.0685480609536171
dammed,0.15275542438030243,0.10270324349403381,0.2003856599330902,0.33380138874053955,0.17238947749137878,0.22912931442260742,0.22086510062217712,0.18688008189201355,0.1401340216398239,0.11756494641304016
'',0.08143015950918198,-0.00043653504690155387,-0.008416793309152126,-0.048130013048648834,0.02223539538681507,0.006628023460507393,-0.08605624735355377,-0.006317874416708946,0.06891495734453201,0.018684765323996544
),0.26259949803352356,0.24460165202617645,0.210887148976326,0.19746091961860657,0.17221702635288239,0.32161882519721985,0.24162524938583374,0.22818082571029663,0.29596784710884094,0.42300865054130554
and,0.31309178471565247,0.276123583316803,0.21235816180706024,0.2823050618171692,0.27672067284584045,0.49487000703811646,0.3765919506549835,0.5073080658912659,0.32415980100631714,0.20544172823429108
now,0.4903225302696228,0.2690879702568054,0.27348634600639343,0.2193833738565445,0.15815962851047516,0.3483183979988098,0.30156397819519043,0.40857207775115967,0.2543819844722748,0.29641881585121155
serve,0.23061832785606384,0.2710522413253784,0.15912024676799774,0.09997063875198364,0.9999998807907104,0.3768509030342102,0.12885776162147522,0.2692376971244812,0.18614979088306427,0.19925682246685028
as,0.31749409437179565,0.38329678773880005,0.19602783024311066,0.15659430623054504,0.3768509030342102,1.0,0.3014480769634247,0.3294360637664795,0.22066694498062134,0.27043893933296204
drainage,0.1597922295331955,0.19530214369297028,0.21853727102279663,0.5936830043792725,0.08375853300094604,0.15737582743167877,0.08942428976297379,0.1439807415008545,0.11301819235086441,0.160207137465477
channels,0.1923084557056427,0.17528873682022095,0.16858483850955963,0.3605453372001648,0.14458493888378143,0.19637690484523773,0.14891968667507172,0.29764610528945923,0.10695257782936096,0.19657258689403534
for,0.3017193675041199,0.29510271549224854,0.17350733280181885,0.18258428573608398,0.36519864201545715,0.44774648547172546,0.3650246858596802,0.3466525673866272,0.17879165709018707,0.264628142118454
the,0.42745697498321533,0.30239659547805786,0.2359541952610016,0.25597620010375977,0.2749462425708771,0.48381632566452026,0.4565047025680542,0.49925389885902405,0.2625353932380676,0.22068053483963013
numerous,0.1867249608039856,0.17780447006225586,0.1971614956855774,0.2214798927307129,0.1396900862455368,0.29683956503868103,0.18915748596191406,0.3125591278076172,0.1639605313539505,0.0875130444765091
polders,0.21507827937602997,0.26635414361953735,0.21979258954524994,0.32270774245262146,0.17677725851535797,0.1791168451309204,0.2042226642370224,0.40149644017219543,0.22362913191318512,0.16031977534294128
.,0.3567904531955719,0.3613996207714081,0.24888747930526733,0.22710572183132172,0.26939791440963745,0.515582263469696,0.35870397090911865,0.4510921239852905,0.2501809298992157,0.4130953550338745
