,what,western,country,is,corporal,punishment,still,allowed,?
most,0.3219912350177765,0.25641313195228577,0.2174985557794571,0.41165053844451904,0.11076462268829346,0.17340581119060516,0.431209534406662,0.2676125168800354,0.2107497900724411
western,0.2454150915145874,1.0000001192092896,0.18683478236198425,0.2572968304157257,0.11195523291826248,0.18652625381946564,0.2223488986492157,0.133027583360672,0.17439141869544983
countries,0.22319257259368896,0.27677956223487854,0.5439597368240356,0.254234254360199,0.14045284688472748,0.19745223224163055,0.32192978262901306,0.29875171184539795,0.15128466486930847
",",0.3087472915649414,0.27542921900749207,0.27878350019454956,0.4691906273365021,0.2217067927122116,0.2216428816318512,0.35217106342315674,0.2785535454750061,0.31091248989105225
and,0.31309178471565247,0.27210789918899536,0.30884742736816406,0.3859752118587494,0.2243828922510147,0.2325662225484848,0.37647393345832825,0.30774351954460144,0.20544172823429108
some,0.4491020441055298,0.26199302077293396,0.22363653779029846,0.3038453459739685,0.13640184700489044,0.2556392252445221,0.5148454308509827,0.34716224670410156,0.2562315762042999
others,0.3888046145439148,0.21511735022068024,0.19369898736476898,0.25228992104530334,0.23018382489681244,0.2633834183216095,0.38922181725502014,0.2819770574569702,0.26705288887023926
",",0.3087472915649414,0.27542921900749207,0.27878350019454956,0.4691906273365021,0.2217067927122116,0.2216428816318512,0.35217106342315674,0.2785535454750061,0.31091248989105225
have,0.39808809757232666,0.21198882162570953,0.19540336728096008,0.3613572418689728,0.13562873005867004,0.27079349756240845,0.42502015829086304,0.34924131631851196,0.32991164922714233
now,0.4903225302696228,0.2585499584674835,0.2143973857164383,0.39589470624923706,0.07526207715272903,0.1782178431749344,0.6027088761329651,0.24906177818775177,0.29641881585121155
banned,0.28035780787467957,0.10886939615011215,0.14772377908229828,0.18256497383117676,0.09279218316078186,0.3070095479488373,0.2999325394630432,0.4499886631965637,0.3147534728050232
it,0.45803478360176086,0.2993638515472412,0.2677888870239258,0.6328473687171936,0.1397869884967804,0.24223963916301727,0.4413336217403412,0.1977851241827011,0.25732165575027466
",",0.3087472915649414,0.27542921900749207,0.27878350019454956,0.4691906273365021,0.2217067927122116,0.2216428816318512,0.35217106342315674,0.2785535454750061,0.31091248989105225
but,0.5029441118240356,0.22466258704662323,0.23934052884578705,0.4106791317462921,0.1317705363035202,0.2950800359249115,0.5836667418479919,0.4245803952217102,0.27921953797340393
it,0.45803478360176086,0.2993638515472412,0.2677888870239258,0.6328473687171936,0.1397869884967804,0.24223963916301727,0.4413336217403412,0.1977851241827011,0.25732165575027466
remains,0.2232762724161148,0.20194807648658752,0.14909115433692932,0.3655484914779663,0.1908639818429947,0.14632931351661682,0.5221015810966492,0.23731814324855804,0.1479063630104065
lawful,0.3231540322303772,0.13202045857906342,0.2584320604801178,0.19332394003868103,0.22819609940052032,0.4562494456768036,0.2651737630367279,0.37419819831848145,0.19633424282073975
in,0.30808621644973755,0.35160520672798157,0.3040012717247009,0.5394441485404968,0.15530824661254883,0.19258901476860046,0.3424699008464813,0.23683252930641174,0.20430970191955566
the,0.42745697498321533,0.37920868396759033,0.30432501435279846,0.5823672413825989,0.22063873708248138,0.2503047287464142,0.40142056345939636,0.2985120713710785,0.22068053483963013
united,0.20036718249320984,0.23961949348449707,0.3808354437351227,0.22408509254455566,0.24711443483829498,0.19906409084796906,0.2508290112018585,0.19947975873947144,0.17266890406608582
states,0.21526020765304565,0.2300054430961609,0.4065426290035248,0.21939043700695038,0.26527202129364014,0.24844320118427277,0.22991865873336792,0.17397168278694153,0.16272737085819244
following,0.2506418824195862,0.15368202328681946,0.19920134544372559,0.21705439686775208,0.15646356344223022,0.19023969769477844,0.1809927076101303,0.2242831587791443,0.1555173695087433
a,0.3320399522781372,0.21111781895160675,0.20991116762161255,0.658733606338501,0.1676696091890335,0.1934642344713211,0.3478926122188568,0.275193989276886,0.23916715383529663
us,0.32081687450408936,0.10806456953287125,0.22959643602371216,0.1808239072561264,0.15402711927890778,0.14288465678691864,0.21988627314567566,0.14499524235725403,0.2742428481578827
supreme,0.25469252467155457,0.18285106122493744,0.22242560982704163,0.18667450547218323,0.19261698424816132,0.2813398838043213,0.17620405554771423,0.21589837968349457,0.20777292549610138
court,0.23440583050251007,0.18862472474575043,0.24098341166973114,0.20797641575336456,0.2035323977470398,0.30922967195510864,0.21304313838481903,0.2273443639278412,0.17100423574447632
decision,0.32053670287132263,0.09597086906433105,0.23032574355602264,0.2514069080352783,0.17509092390537262,0.2802419364452362,0.27556878328323364,0.3326350748538971,0.2796577215194702
in,0.30808621644973755,0.35160520672798157,0.3040012717247009,0.5394441485404968,0.15530824661254883,0.19258901476860046,0.3424699008464813,0.23683252930641174,0.20430970191955566
1977,-0.14419497549533844,0.05870254337787628,0.06640058010816574,0.0005571328802034259,-0.012020529247820377,-0.05729769542813301,-0.009922540746629238,-0.022685687988996506,-0.059247612953186035
which,0.5261979103088379,0.23897536098957062,0.2308337539434433,0.4457404911518097,0.17511245608329773,0.2524498403072357,0.4167596399784088,0.3234473168849945,0.25814583897590637
held,0.0974166989326477,0.1505330502986908,0.1872253268957138,0.19884860515594482,0.2254665046930313,0.18617844581604004,0.20960284769535065,0.2389245480298996,0.14103956520557404
that,0.6297725439071655,0.21672776341438293,0.210195854306221,0.3995479643344879,0.11974111199378967,0.35341644287109375,0.5191669464111328,0.41059720516204834,0.32716336846351624
paddling,0.20416639745235443,0.16228041052818298,0.12490779161453247,0.24964402616024017,0.19708269834518433,0.16248978674411774,0.2906094491481781,0.2634068727493286,0.17293263971805573
did,0.4259131848812103,0.15773870050907135,0.24348343908786774,0.19247472286224365,0.10970591008663177,0.2483551949262619,0.38309040665626526,0.5197521448135376,0.3023456633090973
not,0.5449194312095642,0.15095296502113342,0.22478289902210236,0.3776007890701294,0.17519666254520416,0.34782421588897705,0.523305356502533,0.5134925246238708,0.41942933201789856
violate,0.3856595456600189,0.10014969110488892,0.15333616733551025,0.23629379272460938,0.23250028491020203,0.4355778098106384,0.2801643908023834,0.3656499981880188,0.3665410578250885
the,0.42745697498321533,0.37920868396759033,0.30432501435279846,0.5823672413825989,0.22063873708248138,0.2503047287464142,0.40142056345939636,0.2985120713710785,0.22068053483963013
us,0.32081687450408936,0.10806456953287125,0.22959643602371216,0.1808239072561264,0.15402711927890778,0.14288465678691864,0.21988627314567566,0.14499524235725403,0.2742428481578827
constitution,0.26995089650154114,0.18619404733181,0.26830077171325684,0.20281566679477692,0.15609854459762573,0.37917256355285645,0.24670732021331787,0.2983129024505615,0.23706454038619995
.,0.3567904531955719,0.2816847264766693,0.26130348443984985,0.4569662809371948,0.23281329870224,0.24320337176322937,0.38162845373153687,0.3197084665298462,0.4130953550338745
