,what,movie,company,paid,to,have,the,next,jason,bourne,movie,ad,shown,during,the,super,bowl,?
20th,0.1850772649049759,0.17436997592449188,0.13881541788578033,0.12083613127470016,0.20756898820400238,0.11015695333480835,0.3097512125968933,0.2576786279678345,0.2729426324367523,0.24083508551120758,0.17436997592449188,0.18574008345603943,0.21231085062026978,0.19423027336597443,0.3097512125968933,0.2248833030462265,0.16469363868236542,0.14985637366771698
century,0.20422613620758057,0.18757273256778717,0.20846223831176758,0.18743184208869934,0.20143604278564453,0.22878795862197876,0.3617299497127533,0.15182244777679443,0.15696918964385986,0.14358381927013397,0.18757273256778717,0.3573480248451233,0.1644137054681778,0.32223591208457947,0.3617299497127533,0.12517407536506653,0.08717174082994461,0.1026201918721199
fox,0.16651637852191925,0.2853147089481354,0.25603240728378296,0.08633742481470108,0.2072722166776657,0.1775771677494049,0.24760441482067108,0.12588919699192047,0.21460293233394623,0.22016552090644836,0.2853147089481354,0.12549227476119995,0.2285570353269577,0.1817074865102768,0.24760441482067108,0.17024748027324677,0.17459118366241455,0.1670110523700714
",",0.3087472915649414,0.2886425256729126,0.2697763442993164,0.18092423677444458,0.44245919585227966,0.3541618287563324,0.4933079481124878,0.2665692865848541,0.25254037976264954,0.19526463747024536,0.2886425256729126,0.21154692769050598,0.25911012291908264,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
lionsgate,0.22215215861797333,0.45670416951179504,0.36814653873443604,0.24763692915439606,0.27206581830978394,0.2331068068742752,0.3558478355407715,0.18321408331394196,0.23664769530296326,0.34758007526397705,0.45670416951179504,0.16622374951839447,0.3574395775794983,0.20490235090255737,0.3558478355407715,0.2803584039211273,0.284046471118927,0.20515874028205872
",",0.3087472915649414,0.2886425256729126,0.2697763442993164,0.18092423677444458,0.44245919585227966,0.3541618287563324,0.4933079481124878,0.2665692865848541,0.25254037976264954,0.19526463747024536,0.2886425256729126,0.21154692769050598,0.25911012291908264,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
paramount,0.1447969675064087,0.47482791543006897,0.36330583691596985,0.24635596573352814,0.16977928578853607,0.17202332615852356,0.21407467126846313,0.15546050667762756,0.2343990057706833,0.22097240388393402,0.47482791543006897,0.1119685173034668,0.2314467877149582,0.14327478408813477,0.21407467126846313,0.17205844819545746,0.17346921563148499,0.1511610448360443
pictures,0.25560304522514343,0.34481704235076904,0.2676602602005005,0.21417883038520813,0.20347432792186737,0.22257304191589355,0.2478199452161789,0.16563908755779266,0.16360259056091309,0.11338066309690475,0.34481704235076904,0.13622581958770752,0.2203502207994461,0.1395181119441986,0.2478199452161789,0.11435796320438385,0.13025258481502533,0.20528490841388702
",",0.3087472915649414,0.2886425256729126,0.2697763442993164,0.18092423677444458,0.44245919585227966,0.3541618287563324,0.4933079481124878,0.2665692865848541,0.25254037976264954,0.19526463747024536,0.2886425256729126,0.21154692769050598,0.25911012291908264,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
universal,0.20640362799167633,0.2660082280635834,0.24939820170402527,0.1164514496922493,0.19006553292274475,0.19110485911369324,0.2359178364276886,0.09845468401908875,0.14024940133094788,0.14582383632659912,0.2660082280635834,0.13727696239948273,0.19377753138542175,0.1565779447555542,0.2359178364276886,0.16074901819229126,0.11771684139966965,0.2074412703514099
studios,0.15965642035007477,0.3949291408061981,0.31583884358406067,0.18541283905506134,0.23079390823841095,0.14338801801204681,0.25030121207237244,0.163125678896904,0.20731595158576965,0.18290835618972778,0.3949291408061981,0.1301029473543167,0.21914637088775635,0.17180967330932617,0.25030121207237244,0.18254372477531433,0.20750465989112854,0.16383133828639984
and,0.31309178471565247,0.27676329016685486,0.23788511753082275,0.23595960438251495,0.48971283435821533,0.4711785912513733,0.5171257257461548,0.22333113849163055,0.2520398497581482,0.28222140669822693,0.27676329016685486,0.1829509735107422,0.28805026412010193,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
walt,0.1869807094335556,0.46356719732284546,0.31658700108528137,0.2029452919960022,0.24481339752674103,0.16291387379169464,0.2561357319355011,0.16041100025177002,0.19993452727794647,0.19124993681907654,0.46356719732284546,0.09315507858991623,0.21184423565864563,0.15926972031593323,0.2561357319355011,0.1810309886932373,0.19357717037200928,0.18540392816066742
disney,0.19632026553153992,0.4810844361782074,0.29213109612464905,0.17091912031173706,0.23984374105930328,0.16395415365695953,0.24980762600898743,0.1142226904630661,0.17150451242923737,0.1823200136423111,0.4810844361782074,0.08277987688779831,0.23376743495464325,0.16498379409313202,0.24980762600898743,0.17334483563899994,0.13802848756313324,0.22150784730911255
studios,0.15965642035007477,0.3949291408061981,0.31583884358406067,0.18541283905506134,0.23079390823841095,0.14338801801204681,0.25030121207237244,0.163125678896904,0.20731595158576965,0.18290835618972778,0.3949291408061981,0.1301029473543167,0.21914637088775635,0.17180967330932617,0.25030121207237244,0.18254372477531433,0.20750465989112854,0.16383133828639984
paid,0.254770964384079,0.18588139116764069,0.276852548122406,1.0,0.2345556914806366,0.23747774958610535,0.22871042788028717,0.16260050237178802,0.13575510680675507,0.16901035606861115,0.18588139116764069,0.15105894207954407,0.19923388957977295,0.26965436339378357,0.22871042788028717,0.06850399821996689,0.16991259157657623,0.20964482426643372
for,0.3017193675041199,0.22823558747768402,0.25874319672584534,0.29203978180885315,0.4451248347759247,0.41175219416618347,0.4739971458911896,0.24420638382434845,0.15635615587234497,0.14333486557006836,0.22823558747768402,0.09682639688253403,0.28684258460998535,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
movie,0.19373337924480438,1.0,0.2025807648897171,0.18588139116764069,0.2026578187942505,0.15353040397167206,0.2636405825614929,0.1399790644645691,0.29158535599708557,0.2318808138370514,1.0,0.1171225756406784,0.21396292746067047,0.22938935458660126,0.2636405825614929,0.18958142399787903,0.1738804578781128,0.18408656120300293
trailers,0.206360325217247,0.3506477475166321,0.25635799765586853,0.22320711612701416,0.25522205233573914,0.29224124550819397,0.23947575688362122,0.11334384977817535,0.26013386249542236,0.2207154780626297,0.3506477475166321,0.09767630696296692,0.19922643899917603,0.19116008281707764,0.23947575688362122,0.2439633458852768,0.17821437120437622,0.19265498220920563
to,0.455847829580307,0.2026578187942505,0.24903783202171326,0.2345556914806366,1.0,0.4544740617275238,0.535392165184021,0.3416391611099243,0.1582711786031723,0.12953627109527588,0.2026578187942505,0.1555420160293579,0.23958280682563782,0.2828781306743622,0.535392165184021,0.17783479392528534,0.16993016004562378,0.29463258385658264
be,0.3929833769798279,0.18364980816841125,0.1454060822725296,0.23184046149253845,0.4972836375236511,0.5760743618011475,0.4248143136501312,0.2168046534061432,0.15426214039325714,0.11980270594358444,0.18364980816841125,0.18207314610481262,0.3122435212135315,0.24990400671958923,0.4248143136501312,0.1880253106355667,0.18567830324172974,0.3324260413646698
aired,0.1692323386669159,0.40707775950431824,0.1785302758216858,0.19972042739391327,0.18075093626976013,0.16423636674880981,0.2525516450405121,0.1544763743877411,0.2154015302658081,0.2292252779006958,0.40707775950431824,0.132039874792099,0.4520854651927948,0.2747999131679535,0.2525516450405121,0.22168377041816711,0.1768631637096405,0.22283338010311127
during,0.24137552082538605,0.22938935458660126,0.12950238585472107,0.26965436339378357,0.2828781306743622,0.27574852108955383,0.4838213622570038,0.20411816239356995,0.16941200196743011,0.1761315017938614,0.22938935458660126,0.13994094729423523,0.21384140849113464,1.0,0.4838213622570038,0.16951335966587067,0.22041946649551392,0.1325719803571701
