,the,los,angeles,angels,of,anaheim,are,from,which,sport,?
professional,0.1869824379682541,0.17628657817840576,0.18724524974822998,0.12452301383018494,0.21265500783920288,0.26528066396713257,0.1741122007369995,0.22353965044021606,0.17968788743019104,0.3263073265552521,0.13074518740177155
sports,0.20313861966133118,0.18961526453495026,0.19717316329479218,0.18557991087436676,0.24392472207546234,0.22381313145160675,0.18766270577907562,0.16631367802619934,0.16575658321380615,0.7343956232070923,0.04557104781270027
teams,0.3164927661418915,0.22085128724575043,0.22802701592445374,0.2630017399787903,0.27933305501937866,0.30788132548332214,0.30113157629966736,0.20888039469718933,0.22479400038719177,0.4329545795917511,0.11150168627500534
in,0.6662389636039734,0.2795681953430176,0.23927895724773407,0.1486874520778656,0.5696388483047485,0.23022392392158508,0.3841303884983063,0.4274188280105591,0.4840516746044159,0.2268456369638443,0.20430970191955566
southern,0.3282862603664398,0.18350043892860413,0.19405479729175568,0.11812926828861237,0.31933003664016724,0.16485898196697235,0.18306338787078857,0.21689370274543762,0.2648681700229645,0.15053148567676544,0.11225555837154388
california,0.2750805914402008,0.641045331954956,0.6717669367790222,0.30479246377944946,0.24929828941822052,0.5446116328239441,0.17678135633468628,0.23643477261066437,0.17128102481365204,0.10210076719522476,0.1409905105829239
include,0.2951717972755432,0.13818079233169556,0.13739114999771118,0.16794979572296143,0.37431180477142334,0.1953367292881012,0.5140694975852966,0.2679238021373749,0.33084139227867126,0.13563032448291779,0.14925788342952728
teams,0.3164927661418915,0.22085128724575043,0.22802701592445374,0.2630017399787903,0.27933305501937866,0.30788132548332214,0.30113157629966736,0.20888039469718933,0.22479400038719177,0.4329545795917511,0.11150168627500534
from,0.40150508284568787,0.22446542978286743,0.21691568195819855,0.14522898197174072,0.4249346852302551,0.17506711184978485,0.2674213647842407,1.0,0.38755592703819275,0.1735651046037674,0.19969791173934937
the,1.0,0.2502395510673523,0.24588194489479065,0.23098918795585632,0.733189046382904,0.2105565220117569,0.40399202704429626,0.40150508284568787,0.6521818041801453,0.15650692582130432,0.22068053483963013
nfl,0.15305201709270477,0.2202766090631485,0.2430088222026825,0.24275244772434235,0.1524115800857544,0.3149324953556061,0.10710634291172028,0.06200274080038071,0.1353975087404251,0.20499271154403687,0.10610254108905792
(,0.33289089798927307,0.19636604189872742,0.18702396750450134,0.19104628264904022,0.35032153129577637,0.172007754445076,0.23263892531394958,0.25806233286857605,0.2589828372001648,0.08921129256486893,0.40561532974243164
los,0.2502395510673523,1.0,0.9408739805221558,0.44017162919044495,0.17343297600746155,0.5165486335754395,0.1627943068742752,0.22446542978286743,0.15805238485336304,0.1490093469619751,0.15495611727237701
angeles,0.24588194489479065,0.9408739805221558,0.9999999403953552,0.49045342206954956,0.16643567383289337,0.5309737920761108,0.1732020229101181,0.21691568195819855,0.15751682221889496,0.15209612250328064,0.16139166057109833
rams,0.2225670963525772,0.29153910279273987,0.3201660215854645,0.3259446620941162,0.20332807302474976,0.3915962278842926,0.20126524567604065,0.11417202651500702,0.1965116411447525,0.19964994490146637,0.1534719467163086
",",0.4933079481124878,0.242568701505661,0.23721925914287567,0.20643967390060425,0.4946078956127167,0.2627403140068054,0.4062570035457611,0.39760664105415344,0.3658004403114319,0.1842397302389145,0.31091248989105225
san,0.2858080565929413,0.45418909192085266,0.4276162087917328,0.2696523666381836,0.25237205624580383,0.390872985124588,0.13921020925045013,0.21135306358337402,0.190042182803154,0.1093953475356102,0.10952327400445938
diego,0.20885010063648224,0.5052679181098938,0.46809855103492737,0.32890811562538147,0.1941702961921692,0.42930203676223755,0.16360539197921753,0.17939509451389313,0.12495049089193344,0.14682011306285858,0.11438121646642685
chargers,0.27091357111930847,0.3238554298877716,0.36199116706848145,0.34083232283592224,0.20153816044330597,0.3617558479309082,0.23428574204444885,0.1815619170665741,0.21390795707702637,0.20563681423664093,0.1661611646413803
),0.3456730246543884,0.20452219247817993,0.20207132399082184,0.1986824870109558,0.3680361211299896,0.17345556616783142,0.2373749315738678,0.2672361731529236,0.2758678197860718,0.12166919559240341,0.42300865054130554
;,0.09152708947658539,0.08509457111358643,0.08350112289190292,0.0507652685046196,0.054534342139959335,0.12681004405021667,0.15315808355808258,0.07524215430021286,-0.01244901679456234,-0.04930637404322624,0.10349778085947037
nba,0.19036747515201569,0.22949233651161194,0.2539687752723694,0.24912741780281067,0.1814490705728531,0.3350118100643158,0.11578357964754105,0.11511299014091492,0.1163787767291069,0.22694750130176544,0.17903099954128265
(,0.33289089798927307,0.19636604189872742,0.18702396750450134,0.19104628264904022,0.35032153129577637,0.172007754445076,0.23263892531394958,0.25806233286857605,0.2589828372001648,0.08921129256486893,0.40561532974243164
los,0.2502395510673523,1.0,0.9408739805221558,0.44017162919044495,0.17343297600746155,0.5165486335754395,0.1627943068742752,0.22446542978286743,0.15805238485336304,0.1490093469619751,0.15495611727237701
angeles,0.24588194489479065,0.9408739805221558,0.9999999403953552,0.49045342206954956,0.16643567383289337,0.5309737920761108,0.1732020229101181,0.21691568195819855,0.15751682221889496,0.15209612250328064,0.16139166057109833
lakers,0.22842036187648773,0.5146621465682983,0.5330338478088379,0.4161248505115509,0.17229808866977692,0.47004377841949463,0.2393513023853302,0.15304455161094666,0.1521170735359192,0.2601485848426819,0.18630050122737885
",",0.4933079481124878,0.242568701505661,0.23721925914287567,0.20643967390060425,0.4946078956127167,0.2627403140068054,0.4062570035457611,0.39760664105415344,0.3658004403114319,0.1842397302389145,0.31091248989105225
los,0.2502395510673523,1.0,0.9408739805221558,0.44017162919044495,0.17343297600746155,0.5165486335754395,0.1627943068742752,0.22446542978286743,0.15805238485336304,0.1490093469619751,0.15495611727237701
angeles,0.24588194489479065,0.9408739805221558,0.9999999403953552,0.49045342206954956,0.16643567383289337,0.5309737920761108,0.1732020229101181,0.21691568195819855,0.15751682221889496,0.15209612250328064,0.16139166057109833
clippers,0.25956645607948303,0.4186685383319855,0.44840705394744873,0.39687925577163696,0.21268971264362335,0.4147281348705292,0.24124981462955475,0.22041065990924835,0.20099903643131256,0.2129867821931839,0.14318007230758667
),0.3456730246543884,0.20452219247817993,0.20207132399082184,0.1986824870109558,0.3680361211299896,0.17345556616783142,0.2373749315738678,0.2672361731529236,0.2758678197860718,0.12166919559240341,0.42300865054130554
;,0.09152708947658539,0.08509457111358643,0.08350112289190292,0.0507652685046196,0.054534342139959335,0.12681004405021667,0.15315808355808258,0.07524215430021286,-0.01244901679456234,-0.04930637404322624,0.10349778085947037
mlb,0.1627868264913559,0.27168354392051697,0.2825689911842346,0.3513091504573822,0.10481340438127518,0.3962353765964508,0.15285125374794006,0.0677092894911766,0.09797879308462143,0.24120226502418518,0.14139533042907715
(,0.33289089798927307,0.19636604189872742,0.18702396750450134,0.19104628264904022,0.35032153129577637,0.172007754445076,0.23263892531394958,0.25806233286857605,0.2589828372001648,0.08921129256486893,0.40561532974243164
los,0.2502395510673523,1.0,0.9408739805221558,0.44017162919044495,0.17343297600746155,0.5165486335754395,0.1627943068742752,0.22446542978286743,0.15805238485336304,0.1490093469619751,0.15495611727237701
angeles,0.24588194489479065,0.9408739805221558,0.9999999403953552,0.49045342206954956,0.16643567383289337,0.5309737920761108,0.1732020229101181,0.21691568195819855,0.15751682221889496,0.15209612250328064,0.16139166057109833
dodgers,0.24803763628005981,0.44827523827552795,0.451722115278244,0.4280378520488739,0.16010983288288116,0.49378451704978943,0.16819076240062714,0.19840027391910553,0.19576653838157654,0.25073036551475525,0.19579218327999115
",",0.4933079481124878,0.242568701505661,0.23721925914287567,0.20643967390060425,0.4946078956127167,0.2627403140068054,0.4062570035457611,0.39760664105415344,0.3658004403114319,0.1842397302389145,0.31091248989105225
los,0.2502395510673523,1.0,0.9408739805221558,0.44017162919044495,0.17343297600746155,0.5165486335754395,0.1627943068742752,0.22446542978286743,0.15805238485336304,0.1490093469619751,0.15495611727237701
angeles,0.24588194489479065,0.9408739805221558,0.9999999403953552,0.49045342206954956,0.16643567383289337,0.5309737920761108,0.1732020229101181,0.21691568195819855,0.15751682221889496,0.15209612250328064,0.16139166057109833
angels,0.23098918795585632,0.44017162919044495,0.49045342206954956,1.0,0.1758749932050705,0.4368075728416443,0.22143590450286865,0.14522898197174072,0.1933121383190155,0.14365990459918976,0.1420886367559433
of,0.733189046382904,0.17343297600746155,0.16643567383289337,0.1758749932050705,1.0,0.1821940541267395,0.39081433415412903,0.4249346852302551,0.5011631846427917,0.17918744683265686,0.1826142966747284
anaheim,0.2105565220117569,0.5165486335754395,0.5309737920761108,0.4368075728416443,0.1821940541267395,1.0,0.13760598003864288,0.17506711184978485,0.13365627825260162,0.14249078929424286,0.1973874717950821
",",0.4933079481124878,0.242568701505661,0.23721925914287567,0.20643967390060425,0.4946078956127167,0.2627403140068054,0.4062570035457611,0.39760664105415344,0.3658004403114319,0.1842397302389145,0.31091248989105225
san,0.2858080565929413,0.45418909192085266,0.4276162087917328,0.2696523666381836,0.25237205624580383,0.390872985124588,0.13921020925045013,0.21135306358337402,0.190042182803154,0.1093953475356102,0.10952327400445938
diego,0.20885010063648224,0.5052679181098938,0.46809855103492737,0.32890811562538147,0.1941702961921692,0.42930203676223755,0.16360539197921753,0.17939509451389313,0.12495049089193344,0.14682011306285858,0.11438121646642685
padres,0.27886655926704407,0.4538327157497406,0.44584211707115173,0.4565197229385376,0.1986180692911148,0.4945196509361267,0.23929283022880554,0.23970873653888702,0.22999684512615204,0.1997305452823639,0.18680843710899353
),0.3456730246543884,0.20452219247817993,0.20207132399082184,0.1986824870109558,0.3680361211299896,0.17345556616783142,0.2373749315738678,0.2672361731529236,0.2758678197860718,0.12166919559240341,0.42300865054130554
;,0.09152708947658539,0.08509457111358643,0.08350112289190292,0.0507652685046196,0.054534342139959335,0.12681004405021667,0.15315808355808258,0.07524215430021286,-0.01244901679456234,-0.04930637404322624,0.10349778085947037
nhl,0.2157101184129715,0.19044244289398193,0.22560757398605347,0.20177656412124634,0.17859362065792084,0.4934673309326172,0.14147506654262543,0.12239516526460648,0.12240614742040634,0.20243504643440247,0.13665364682674408
(,0.33289089798927307,0.19636604189872742,0.18702396750450134,0.19104628264904022,0.35032153129577637,0.172007754445076,0.23263892531394958,0.25806233286857605,0.2589828372001648,0.08921129256486893,0.40561532974243164
los,0.2502395510673523,1.0,0.9408739805221558,0.44017162919044495,0.17343297600746155,0.5165486335754395,0.1627943068742752,0.22446542978286743,0.15805238485336304,0.1490093469619751,0.15495611727237701
