,how,old,was,newton,during,super,bowl,50,?
manning,0.2318497896194458,0.18892280757427216,0.2607507109642029,0.31537702679634094,0.25985732674598694,0.30535250902175903,0.32417115569114685,-0.0051657091826200485,0.15856626629829407
and,0.33647966384887695,0.29022282361984253,0.3740963041782379,0.22255054116249084,0.36462149024009705,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.20544172823429108
newton,0.2514588236808777,0.08862343430519104,0.25264593958854675,1.0000001192092896,0.1617087423801422,0.18797411024570465,0.1892489492893219,-0.06779218465089798,0.09645649790763855
also,0.43506327271461487,0.25721925497055054,0.4032125174999237,0.2125306874513626,0.4275238513946533,0.27527010440826416,0.2647361755371094,0.024839751422405243,0.21848613023757935
set,0.2561637759208679,0.07863399386405945,0.22985222935676575,0.1896078735589981,0.1877487152814865,0.1139470711350441,0.16605548560619354,0.04030413553118706,0.1698019951581955
the,0.33890387415885925,0.31849798560142517,0.48711544275283813,0.1876603662967682,0.4838213622570038,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
record,0.1698412001132965,0.12360779941082001,0.2787264287471771,0.2076674848794937,0.2749153673648834,0.2505435347557068,0.24389338493347168,0.06952042132616043,0.14407116174697876
for,0.3308170735836029,0.2211335301399231,0.3863949179649353,0.18168501555919647,0.3448435664176941,0.22938419878482819,0.24430087208747864,0.029183456674218178,0.264628142118454
the,0.33890387415885925,0.31849798560142517,0.48711544275283813,0.1876603662967682,0.4838213622570038,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
largest,0.08743762224912643,0.10063324868679047,0.2198711782693863,0.08898044377565384,0.1812315285205841,0.11345334351062775,0.1501329243183136,0.04924619570374489,0.12401245534420013
age,0.17137715220451355,0.3780447840690613,0.27072176337242126,0.05863526463508606,0.27434083819389343,0.1118914783000946,0.0928628072142601,-0.065655417740345,0.16859300434589386
difference,0.3906289339065552,0.1725628823041916,0.22480741143226624,0.20977242290973663,0.19240175187587738,0.1200440376996994,0.1106841117143631,0.014400261454284191,0.2842230200767517
between,0.2747800648212433,0.1844184845685959,0.24048170447349548,0.12536406517028809,0.36201924085617065,0.07381514459848404,0.10010302066802979,0.060629747807979584,0.12887074053287506
opposing,0.31444743275642395,0.07088391482830048,0.19197437167167664,0.16790586709976196,0.1946011334657669,0.10987816005945206,0.1407027244567871,0.06418649852275848,0.23064684867858887
super,0.11920704692602158,0.17351548373699188,0.21420986950397491,0.18797411024570465,0.16951335966587067,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.166326642036438
bowl,0.1720007210969925,0.07883551716804504,0.21915455162525177,0.1892489492893219,0.22041946649551392,0.4848237931728363,1.0,0.005446359980851412,0.21118052303791046
quarterbacks,0.13205264508724213,0.12833549082279205,0.24214230477809906,0.27886372804641724,0.22529897093772888,0.286996066570282,0.38157108426094055,0.031167227774858475,0.15307676792144775
at,0.2154216170310974,0.17987459897994995,0.36707764863967896,0.12256313115358353,0.372769296169281,0.11449114978313446,0.2709662914276123,-0.018447641283273697,0.21978627145290375
13,-0.02601788192987442,0.04175843298435211,0.020193999633193016,0.04008413106203079,0.06221802532672882,-0.00828040111809969,0.017800776287913322,-0.06467641890048981,-0.11384815722703934
years,0.21949264407157898,0.4551808536052704,0.35855233669281006,0.1120469719171524,0.39110565185546875,0.15193983912467957,0.221580371260643,-0.00639002351090312,0.1914375126361847
and,0.33647966384887695,0.29022282361984253,0.3740963041782379,0.22255054116249084,0.36462149024009705,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.20544172823429108
48,0.042629729956388474,-0.027967194095253944,-0.05388278514146805,-0.0019829163793474436,0.1524352729320526,0.13596157729625702,0.1193712055683136,0.09434502571821213,-0.07097072154283524
days,0.23509229719638824,0.2467210441827774,0.2985812723636627,0.1264730989933014,0.3143676519393921,0.10065062344074249,0.1537923514842987,-0.0082699591293931,0.2198754847049713
(,0.1676948219537735,0.2107291966676712,0.2980341613292694,0.17499087750911713,0.2139192670583725,0.17553061246871948,0.15949074923992157,0.03192463144659996,0.40561532974243164
manning,0.2318497896194458,0.18892280757427216,0.2607507109642029,0.31537702679634094,0.25985732674598694,0.30535250902175903,0.32417115569114685,-0.0051657091826200485,0.15856626629829407
was,0.16678167879581451,0.2867572605609894,1.0000001192092896,0.25264593958854675,0.4470829963684082,0.21420986950397491,0.21915455162525177,-0.0011744623770937324,0.18412111699581146
39,0.07569380104541779,0.051313381642103195,0.0029520741663873196,0.061374858021736145,0.044406019151210785,0.08757179975509644,0.17817457020282745,0.019131619483232498,0.04514012485742569
",",0.22659391164779663,0.26524028182029724,0.45456063747406006,0.2648763358592987,0.3225448727607727,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
newton,0.2514588236808777,0.08862343430519104,0.25264593958854675,1.0000001192092896,0.1617087423801422,0.18797411024570465,0.1892489492893219,-0.06779218465089798,0.09645649790763855
was,0.16678167879581451,0.2867572605609894,1.0000001192092896,0.25264593958854675,0.4470829963684082,0.21420986950397491,0.21915455162525177,-0.0011744623770937324,0.18412111699581146
26,0.02506413869559765,0.12686572968959808,0.15403041243553162,0.030190760269761086,0.15227010846138,0.11988881230354309,0.006043682806193829,0.021628636866807938,-0.05200668424367905
),0.17939934134483337,0.217467799782753,0.3267642855644226,0.17433513700962067,0.23182427883148193,0.1971341073513031,0.16361013054847717,-0.0024984623305499554,0.42300865054130554
.,0.3287222981452942,0.32390445470809937,0.40146201848983765,0.20699870586395264,0.3485563397407532,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.4130953550338745
