,which,team,had,the,first,kickoff,?
denver,0.12987183034420013,0.18347741663455963,0.22139029204845428,0.2052404284477234,0.2171352207660675,0.39676401019096375,0.1520889848470688
took,0.15372000634670258,0.1669916957616806,0.48230260610580444,0.31657639145851135,0.36460110545158386,0.1176876649260521,0.14109265804290771
the,0.6521818041801453,0.22564226388931274,0.3875846862792969,1.0,0.49448907375335693,0.17987047135829926,0.22068053483963013
opening,0.3592540919780731,0.1467795968055725,0.19179683923721313,0.37298497557640076,0.30535632371902466,0.2133951038122177,0.16502447426319122
kickoff,0.1581316888332367,0.32289573550224304,0.15996697545051575,0.17987047135829926,0.15615005791187286,1.0,0.1969275325536728
and,0.506277859210968,0.22394508123397827,0.3872550129890442,0.5171257257461548,0.3167642652988434,0.19636206328868866,0.20544172823429108
started,0.19839827716350555,0.1727430373430252,0.35855093598365784,0.3222070634365082,0.379001647233963,0.20826411247253418,0.19447724521160126
out,0.37864550948143005,0.17385028302669525,0.317210853099823,0.39404502511024475,0.26133912801742554,0.2570548951625824,0.22020699083805084
strong,0.32346853613853455,0.09091665595769882,0.27401110529899597,0.22482411563396454,0.15621991455554962,0.17215654253959656,0.11990999430418015
with,0.46403205394744873,0.21111343801021576,0.4739086329936981,0.4223487675189972,0.2691199779510498,0.24098356068134308,0.2433311939239502
peyton,0.19878315925598145,0.2283242791891098,0.20469027757644653,0.2709864377975464,0.32774636149406433,0.38470762968063354,0.17519715428352356
manning,0.20940884947776794,0.22664494812488556,0.19614505767822266,0.27058160305023193,0.28783273696899414,0.45715853571891785,0.15856626629829407
completing,0.3060016632080078,0.2771773040294647,0.24508218467235565,0.31240642070770264,0.29783621430397034,0.35102784633636475,0.08928072452545166
an,0.3611921966075897,0.09274635463953018,0.22327841818332672,0.4207492768764496,0.29757723212242126,0.18702736496925354,0.19793890416622162
18-yard,0.23536580801010132,0.18798665702342987,0.22140629589557648,0.28322163224220276,0.26389503479003906,0.29400473833084106,0.11260943114757538
pass,0.25938987731933594,0.13830174505710602,0.16496343910694122,0.25961899757385254,0.15373601019382477,0.2549406588077545,0.09478675574064255
to,0.5345056653022766,0.23889471590518951,0.37984350323677063,0.535392165184021,0.3792489171028137,0.22069962322711945,0.29463258385658264
tight,0.262816846370697,0.14180642366409302,0.1541236788034439,0.20536431670188904,0.08648060262203217,0.32799169421195984,0.11662518978118896
end,0.31110426783561707,0.1527280956506729,0.23549215495586395,0.39658910036087036,0.33590564131736755,0.2109704464673996,0.12543344497680664
owen,0.15363486111164093,0.2127012312412262,0.24129244685173035,0.1796451061964035,0.12576042115688324,0.2915872633457184,0.13738884031772614
daniels,0.11590997874736786,0.24389556050300598,0.2262149453163147,0.15338526666164398,0.15428030490875244,0.3287482261657715,0.1694222241640091
and,0.506277859210968,0.22394508123397827,0.3872550129890442,0.5171257257461548,0.3167642652988434,0.19636206328868866,0.20544172823429108
a,0.56894451379776,0.19125498831272125,0.34897568821907043,0.5829201340675354,0.4287874400615692,0.2637993097305298,0.23916715383529663
22-yard,0.24674084782600403,0.17897149920463562,0.22419705986976624,0.28675422072410583,0.2607995569705963,0.28062787652015686,0.11066537350416183
throw,0.2762235403060913,0.2162051796913147,0.1697472482919693,0.23050227761268616,0.1578618884086609,0.3464527130126953,0.2296752780675888
to,0.5345056653022766,0.23889471590518951,0.37984350323677063,0.535392165184021,0.3792489171028137,0.22069962322711945,0.29463258385658264
receiver,0.24653580784797668,0.26599493622779846,0.14794345200061798,0.21850530803203583,0.1665439009666443,0.3630446493625641,0.11587938666343689
andre,0.08913059532642365,0.2906617224216461,0.19529147446155548,0.17126552760601044,0.2060879021883011,0.315060019493103,0.09964141994714737
caldwell,0.10430589318275452,0.16532351076602936,0.14577606320381165,0.1637139618396759,0.18589641153812408,0.28279128670692444,0.20924519002437592
.,0.45942068099975586,0.26467522978782654,0.37348684668540955,0.5934505462646484,0.4345304071903229,0.2711223363876343,0.4130953550338745
,which,team,had,the,first,kickoff,?
the,0.6521818041801453,0.22564226388931274,0.3875846862792969,1.0,0.49448907375335693,0.17987047135829926,0.22068053483963013
score,0.176813006401062,0.3857264816761017,0.12216859310865402,0.2042495757341385,0.1765058934688568,0.32835909724235535,0.199510395526886
marked,0.3083769381046295,0.10902965068817139,0.2889806628227234,0.36085957288742065,0.1945195496082306,0.08916629105806351,0.1466940939426422
the,0.6521818041801453,0.22564226388931274,0.3875846862792969,1.0,0.49448907375335693,0.17987047135829926,0.22068053483963013
first,0.3828166127204895,0.24193075299263,0.3379828929901123,0.49448907375335693,1.0,0.15615005791187286,0.18701928853988647
time,0.325231671333313,0.2895461320877075,0.34488338232040405,0.43061500787734985,0.4013477563858032,0.280468612909317,0.27391523122787476
in,0.4840516746044159,0.18841172754764557,0.385026752948761,0.6662389636039734,0.4127444326877594,0.1921773999929428,0.20430970191955566
the,0.6521818041801453,0.22564226388931274,0.3875846862792969,1.0,0.49448907375335693,0.17987047135829926,0.22068053483963013
entire,0.4753628671169281,0.1770332157611847,0.23853684961795807,0.4870373010635376,0.27585896849632263,0.1518622636795044,0.17068447172641754
postseason,0.2577458620071411,0.4703253507614136,0.248861625790596,0.33789071440696716,0.353765070438385,0.537193775177002,0.2780350148677826
that,0.6894589066505432,0.17048367857933044,0.4407361149787903,0.5473989248275757,0.3482176661491394,0.13685685396194458,0.32716336846351624
carolina,0.16939401626586914,0.14482109248638153,0.20392835140228271,0.24749229848384857,0.15716660022735596,0.22184230387210846,0.11847445368766785
was,0.2830964922904968,0.13986483216285706,0.5927209258079529,0.48711544275283813,0.5022147297859192,0.17736835777759552,0.18412111699581146
facing,0.2689328193664551,0.18006865680217743,0.24265481531620026,0.3941035270690918,0.16464628279209137,0.21924151480197906,0.09210152924060822
a,0.56894451379776,0.19125498831272125,0.34897568821907043,0.5829201340675354,0.4287874400615692,0.2637993097305298,0.23916715383529663
deficit,0.3148490786552429,0.186545729637146,0.2441452592611313,0.2421877682209015,0.1874822974205017,0.2545722723007202,0.2131306529045105
.,0.45942068099975586,0.26467522978782654,0.37348684668540955,0.5934505462646484,0.4345304071903229,0.2711223363876343,0.4130953550338745
