,when,did,sideline,jackets,and,hats,start,to,feature,gold-trimmed,logos,?
various,0.26877567172050476,0.19538888335227966,0.1483864188194275,0.22336046397686005,0.4264104664325714,0.278434157371521,0.1310446411371231,0.33564820885658264,0.2268202155828476,0.2376706302165985,0.22057051956653595,0.12823495268821716
gold-themed,0.27492424845695496,0.2197190225124359,0.3740890622138977,0.28130871057510376,0.37861311435699463,0.3133986294269562,0.29970496892929077,0.2885698676109314,0.3354387879371643,0.560648500919342,0.34306275844573975,0.2645840346813202
promotions,0.16120441257953644,0.24347122013568878,0.31395554542541504,0.16397039592266083,0.2456296682357788,0.2641999125480652,0.22515557706356049,0.24143245816230774,0.17645058035850525,0.2598184645175934,0.3161822259426117,0.23684287071228027
and,0.4716290831565857,0.34479495882987976,0.22910010814666748,0.2733793258666992,1.0,0.2880159616470337,0.2890162169933319,0.48971283435821533,0.29179611802101135,0.3765930235385895,0.19053243100643158,0.20544172823429108
initiatives,0.18143799901008606,0.24617917835712433,0.20580948889255524,0.13791002333164215,0.2485778033733368,0.20035061240196228,0.2340863049030304,0.2980060577392578,0.11169802397489548,0.1326790302991867,0.19250522553920746,0.21253491938114166
were,0.29649975895881653,0.4162326455116272,0.13652224838733673,0.21245796978473663,0.42175528407096863,0.3387053608894348,0.25605452060699463,0.31913647055625916,0.21327988803386688,0.31673628091812134,0.19445045292377472,0.17890112102031708
held,0.1848648637533188,0.18607917428016663,0.18125420808792114,0.1708166003227234,0.22757986187934875,0.16657744348049164,0.17889802157878876,0.22177374362945557,0.12124466150999069,0.16310156881809235,0.16761548817157745,0.14103956520557404
throughout,0.30454620718955994,0.194510817527771,0.17472879588603973,0.2289048433303833,0.36296960711479187,0.18757209181785583,0.2368798702955246,0.31226396560668945,0.23009516298770905,0.19798819720745087,0.14100807905197144,0.12665234506130219
the,0.5091903209686279,0.34736719727516174,0.2606579065322876,0.22636963427066803,0.5171257257461548,0.24366404116153717,0.3656389117240906,0.535392165184021,0.3053930699825287,0.3633308410644531,0.22483909130096436,0.22068053483963013
2015,0.006577361840754747,0.02002497762441635,-0.06644264608621597,-0.11335396021604538,0.015077123418450356,-0.04026487097144127,-0.006803703494369984,-0.0031493064016103745,-0.07949891686439514,-0.005375910550355911,0.013637758791446686,-0.029954981058835983
nfl,0.13304822146892548,0.16524574160575867,0.48838144540786743,0.32505637407302856,0.2080700695514679,0.1347924917936325,0.13810232281684875,0.1526731252670288,0.1654069423675537,0.18880759179592133,0.10236524790525436,0.10610254108905792
season,0.1977832019329071,0.19368280470371246,0.3462982177734375,0.29128772020339966,0.2369309365749359,0.16721928119659424,0.256832480430603,0.22382742166519165,0.1899845004081726,0.16718672215938568,0.13997763395309448,0.16793298721313477
to,0.5423505902290344,0.4452643394470215,0.20917049050331116,0.23376785218715668,0.48971283435821533,0.24897365272045135,0.33345553278923035,1.0,0.25759002566337585,0.29651981592178345,0.24047820270061493,0.29463258385658264
tie,0.16191387176513672,0.16348110139369965,0.29336443543434143,0.352701872587204,0.17298582196235657,0.3039492666721344,0.2042296677827835,0.1873691827058792,0.103792205452919,0.2927347719669342,0.170337975025177,0.1004955843091011
into,0.389646977186203,0.14888085424900055,0.13617894053459167,0.14296582341194153,0.36597734689712524,0.1270405501127243,0.239932119846344,0.38810545206069946,0.23255358636379242,0.3059307038784027,0.07402107864618301,0.15662476420402527
the,0.5091903209686279,0.34736719727516174,0.2606579065322876,0.22636963427066803,0.5171257257461548,0.24366404116153717,0.3656389117240906,0.535392165184021,0.3053930699825287,0.3633308410644531,0.22483909130096436,0.22068053483963013
``,0.07174111902713776,-0.029888948425650597,-0.026018166914582253,0.11578588932752609,0.036644238978624344,0.0035467599518597126,0.10742469877004623,0.06720756739377975,-0.031453344970941544,0.04556853696703911,-0.07495739310979843,0.0685480609536171
golden,0.24165987968444824,0.16898855566978455,0.23488080501556396,0.27264925837516785,0.2541743218898773,0.17795199155807495,0.15016824007034302,0.17844271659851074,0.2630651295185089,0.39019280672073364,0.19413724541664124,0.1324693262577057
super,0.20393483340740204,0.16038043797016144,0.2961301803588867,0.1899246871471405,0.18368244171142578,0.12189412862062454,0.17184150218963623,0.17783479392528534,0.2085176706314087,0.21647635102272034,0.13980142772197723,0.166326642036438
bowl,0.20523639023303986,0.18569406867027283,0.33748066425323486,0.2728385329246521,0.1698254644870758,0.19273144006729126,0.13478977978229523,0.16993016004562378,0.14900103211402893,0.27731314301490784,0.06191003695130348,0.21118052303791046
'',-0.07688097655773163,0.01978493109345436,-0.004576357081532478,0.01984453946352005,0.021612688899040222,0.023381100967526436,0.05317810922861099,-0.009905828163027763,0.09531467407941818,0.07275909930467606,0.1183261126279831,0.018684765323996544
;,0.022927695885300636,0.10727239400148392,0.03562195599079132,0.05461234971880913,0.08403264731168747,0.11086218804121017,0.031824979931116104,0.0979827418923378,0.0473792739212513,0.0617961548268795,0.097772978246212,0.10349778085947037
gold-tinted,0.35077887773513794,0.276414692401886,0.36316975951194763,0.3637639284133911,0.3316118121147156,0.37179985642433167,0.21185170114040375,0.23337867856025696,0.1864541918039322,0.6469360589981079,0.33285805583000183,0.21912521123886108
logos,0.16239173710346222,0.1684873402118683,0.2253456860780716,0.2712453603744507,0.19053243100643158,0.35175636410713196,0.202103853225708,0.24047820270061493,0.24856756627559662,0.3184709846973419,1.0000001192092896,0.3621874749660492
were,0.29649975895881653,0.4162326455116272,0.13652224838733673,0.21245796978473663,0.42175528407096863,0.3387053608894348,0.25605452060699463,0.31913647055625916,0.21327988803386688,0.31673628091812134,0.19445045292377472,0.17890112102031708
implemented,0.18455222249031067,0.23925752937793732,0.19601894915103912,0.11202936619520187,0.2268121838569641,0.14350154995918274,0.30145901441574097,0.27309197187423706,0.23613810539245605,0.26661422848701477,0.24764089286327362,0.27067989110946655
across,0.32499930262565613,0.165368914604187,0.1720687747001648,0.174321711063385,0.3308866024017334,0.18408721685409546,0.22064366936683655,0.36818596720695496,0.18608081340789795,0.23699595034122467,0.17535364627838135,0.17034576833248138
the,0.5091903209686279,0.34736719727516174,0.2606579065322876,0.22636963427066803,0.5171257257461548,0.24366404116153717,0.3656389117240906,0.535392165184021,0.3053930699825287,0.3633308410644531,0.22483909130096436,0.22068053483963013
nfl,0.13304822146892548,0.16524574160575867,0.48838144540786743,0.32505637407302856,0.2080700695514679,0.1347924917936325,0.13810232281684875,0.1526731252670288,0.1654069423675537,0.18880759179592133,0.10236524790525436,0.10610254108905792
's,-0.03368149697780609,0.05069678649306297,0.05034257844090462,0.01967078447341919,0.06895173341035843,0.09557977318763733,-0.029080811887979507,0.03782717138528824,-0.016047948971390724,-0.014911431819200516,0.05957450345158577,-0.023395681753754616
properties,0.2467608004808426,0.19297796487808228,0.0823381096124649,0.25272101163864136,0.28703534603118896,0.19254504144191742,0.12516628205776215,0.2760433554649353,0.18748413026332855,0.19437426328659058,0.20531119406223297,0.12601029872894287
and,0.4716290831565857,0.34479495882987976,0.22910010814666748,0.2733793258666992,1.0,0.2880159616470337,0.2890162169933319,0.48971283435821533,0.29179611802101135,0.3765930235385895,0.19053243100643158,0.20544172823429108
painted,0.18470272421836853,0.21878039836883545,0.1508299559354782,0.24071677029132843,0.22326073050498962,0.3081520199775696,0.10625334829092026,0.17417682707309723,0.09734435379505157,0.37282541394233704,0.2664903402328491,0.13457663357257843
on,0.37706470489501953,0.2670976221561432,0.2969872057437897,0.18311569094657898,0.4077630043029785,0.1633320450782776,0.2699633240699768,0.41031414270401,0.29385992884635925,0.3087792694568634,0.19849711656570435,0.2714994251728058
fields,0.18777702748775482,0.16200275719165802,0.13813669979572296,0.15225952863693237,0.3074205219745636,0.11472292989492416,0.1951013207435608,0.24277333915233612,0.22410579025745392,0.1854960322380066,0.21390898525714874,0.1411406248807907
",",0.36674630641937256,0.3015086054801941,0.22783276438713074,0.21782124042510986,0.6633074283599854,0.24768668413162231,0.2934366464614868,0.44245919585227966,0.22241170704364777,0.3834155201911926,0.23948726058006287,0.31091248989105225
the,0.5091903209686279,0.34736719727516174,0.2606579065322876,0.22636963427066803,0.5171257257461548,0.24366404116153717,0.3656389117240906,0.535392165184021,0.3053930699825287,0.3633308410644531,0.22483909130096436,0.22068053483963013
numbering,0.26099658012390137,0.20106655359268188,0.185886949300766,0.1768377274274826,0.27353814244270325,0.11975178867578506,0.30055567622184753,0.280720978975296,0.1859229952096939,0.30191850662231445,0.1674366146326065,0.18656331300735474
of,0.3757161796092987,0.2513895630836487,0.11210323870182037,0.13493965566158295,0.5116966962814331,0.2087404876947403,0.23166994750499725,0.41548454761505127,0.2117752879858017,0.29429855942726135,0.20088501274585724,0.1826142966747284
the,0.5091903209686279,0.34736719727516174,0.2606579065322876,0.22636963427066803,0.5171257257461548,0.24366404116153717,0.3656389117240906,0.535392165184021,0.3053930699825287,0.3633308410644531,0.22483909130096436,0.22068053483963013
50-yard,0.250732958316803,0.1768016219139099,0.2901192009449005,0.22994695603847504,0.2906615734100342,0.2795272171497345,0.2688833177089691,0.21221671998500824,0.2050458788871765,0.2810937464237213,0.14814169704914093,0.11265861243009567
line,0.2305605411529541,0.14681050181388855,0.19094684720039368,0.1698845475912094,0.24584348499774933,0.15368527173995972,0.26759597659111023,0.2615616023540497,0.16733278334140778,0.2983362674713135,0.1103443130850792,0.16271452605724335
on,0.37706470489501953,0.2670976221561432,0.2969872057437897,0.18311569094657898,0.4077630043029785,0.1633320450782776,0.2699633240699768,0.41031414270401,0.29385992884635925,0.3087792694568634,0.19849711656570435,0.2714994251728058
fields,0.18777702748775482,0.16200275719165802,0.13813669979572296,0.15225952863693237,0.3074205219745636,0.11472292989492416,0.1951013207435608,0.24277333915233612,0.22410579025745392,0.1854960322380066,0.21390898525714874,0.1411406248807907
was,0.37326499819755554,0.41399896144866943,0.23175807297229767,0.1580561101436615,0.3740963041782379,0.15088391304016113,0.20079405605793,0.3636345863342285,0.2405846118927002,0.30106842517852783,0.12409704178571701,0.18412111699581146
colored,0.2794087529182434,0.1698649376630783,0.17800147831439972,0.46154314279556274,0.2764321565628052,0.36300063133239746,0.21793220937252045,0.23767231404781342,0.10537708550691605,0.4698777198791504,0.28118884563446045,0.17333996295928955
gold,0.21325871348381042,0.1811094880104065,0.1924520879983902,0.2633756399154663,0.26129499077796936,0.260940819978714,0.14397236704826355,0.19999347627162933,0.14650219678878784,0.4707041084766388,0.21279771625995636,0.11542754620313644
",",0.36674630641937256,0.3015086054801941,0.22783276438713074,0.21782124042510986,0.6633074283599854,0.24768668413162231,0.2934366464614868,0.44245919585227966,0.22241170704364777,0.3834155201911926,0.23948726058006287,0.31091248989105225
and,0.4716290831565857,0.34479495882987976,0.22910010814666748,0.2733793258666992,1.0,0.2880159616470337,0.2890162169933319,0.48971283435821533,0.29179611802101135,0.3765930235385895,0.19053243100643158,0.20544172823429108
beginning,0.41447868943214417,0.28616875410079956,0.23436513543128967,0.17654776573181152,0.2640784680843353,0.23205314576625824,0.5557746887207031,0.32582011818885803,0.22012566030025482,0.2260511964559555,0.2171638160943985,0.19413669407367706
on,0.37706470489501953,0.2670976221561432,0.2969872057437897,0.18311569094657898,0.4077630043029785,0.1633320450782776,0.2699633240699768,0.41031414270401,0.29385992884635925,0.3087792694568634,0.19849711656570435,0.2714994251728058
week,0.2546107769012451,0.2459598332643509,0.34974467754364014,0.19787874817848206,0.23252390325069427,0.15713950991630554,0.32676035165786743,0.27498435974121094,0.20170703530311584,0.2342100590467453,0.23391272127628326,0.25105318427085876
7,-0.21990855038166046,-0.147744283080101,-0.06378516554832458,-0.09715887159109116,-0.012642918154597282,-0.1339302957057953,-0.14483511447906494,-0.1819358468055725,-0.20061135292053223,-0.11358894407749176,-0.2133873552083969,-0.15092156827449799
",",0.36674630641937256,0.3015086054801941,0.22783276438713074,0.21782124042510986,0.6633074283599854,0.24768668413162231,0.2934366464614868,0.44245919585227966,0.22241170704364777,0.3834155201911926,0.23948726058006287,0.31091248989105225
all,0.35107192397117615,0.33943864703178406,0.22951065003871918,0.2554178833961487,0.4542157053947449,0.33522674441337585,0.32740992307662964,0.42520734667778015,0.24223166704177856,0.36042264103889465,0.2909192144870758,0.29575422406196594
sideline,0.2619745433330536,0.2761578857898712,1.0,0.35922756791114807,0.22910010814666748,0.21098420023918152,0.2189846783876419,0.20917049050331116,0.29588744044303894,0.2682235538959503,0.2253456860780716,0.2637002468109131
jackets,0.261899471282959,0.1950376182794571,0.35922756791114807,1.0000001192092896,0.2733793258666992,0.47007933259010315,0.1736755520105362,0.23376785218715668,0.10961851477622986,0.38658902049064636,0.2712453603744507,0.0852784663438797
and,0.4716290831565857,0.34479495882987976,0.22910010814666748,0.2733793258666992,1.0,0.2880159616470337,0.2890162169933319,0.48971283435821533,0.29179611802101135,0.3765930235385895,0.19053243100643158,0.20544172823429108
hats,0.26312729716300964,0.27132904529571533,0.21098420023918152,0.47007933259010315,0.2880159616470337,1.0000001192092896,0.21779102087020874,0.24897365272045135,0.1896468698978424,0.4212571382522583,0.35175636410713196,0.22648833692073822
featured,0.13644278049468994,0.2333149015903473,0.36303839087486267,0.19067531824111938,0.26700839400291443,0.18250243365764618,0.17030899226665497,0.1969822198152542,0.6036866903305054,0.2760485112667084,0.2867586016654968,0.2944096624851227
gold-trimmed,0.345514714717865,0.26398366689682007,0.2682235538959503,0.38658902049064636,0.3765930235385895,0.4212571382522583,0.25346288084983826,0.29651981592178345,0.2578480839729309,1.0,0.3184709846973419,0.3005979359149933
logos,0.16239173710346222,0.1684873402118683,0.2253456860780716,0.2712453603744507,0.19053243100643158,0.35175636410713196,0.202103853225708,0.24047820270061493,0.24856756627559662,0.3184709846973419,1.0000001192092896,0.3621874749660492
.,0.475719153881073,0.35288307070732117,0.254624605178833,0.2041649967432022,0.588965117931366,0.24251775443553925,0.3501981496810913,0.4645031690597534,0.25145211815834045,0.34738537669181824,0.23712214827537537,0.4130953550338745
