,according,to,fermat,'s,theorem,",",what,period,does,1/p,always,have,assuming,p,is,prime,that,is,not,2,or,5,?
another,0.17300067842006683,0.48769932985305786,0.22886164486408234,0.026405371725559235,0.2271350622177124,0.3283841907978058,0.4190070629119873,0.23295289278030396,0.3363491892814636,0.234617680311203,0.3732292652130127,0.3633967638015747,0.37801477313041687,0.18335872888565063,0.41278526186943054,0.1532704085111618,0.5273378491401672,0.41278526186943054,0.3786204159259796,-0.07180590182542801,0.4401204288005829,0.09372936934232712,0.295511931180954
consequence,0.1781700998544693,0.3111545145511627,0.2312963604927063,0.06515340507030487,0.23788206279277802,0.21199458837509155,0.29853200912475586,0.2807018756866455,0.24636031687259674,0.1873665750026703,0.33243706822395325,0.2985650599002838,0.34665969014167786,0.07047377526760101,0.2356904149055481,0.10303311794996262,0.36798375844955444,0.2356904149055481,0.35624876618385315,-0.0002586203918326646,0.30780988931655884,-0.0024381508119404316,0.196389839053154
of,0.3307822346687317,0.41548454761505127,0.19480057060718536,-0.03817026689648628,0.18068012595176697,0.4946078956127167,0.33290785551071167,0.2698146104812622,0.3119818866252899,0.33660292625427246,0.25258868932724,0.3802283704280853,0.34728947281837463,0.18174134194850922,0.4854315221309662,0.23935265839099884,0.41498205065727234,0.4854315221309662,0.3307090103626251,-0.013777675107121468,0.3792596757411957,0.1043979674577713,0.1826142966747284
fermat,0.08886098861694336,0.17767852544784546,1.0000001192092896,-0.03172867000102997,0.6126646995544434,0.23757247626781464,0.21418137848377228,0.10544881224632263,0.16967765986919403,0.4325285851955414,0.2224297821521759,0.22852995991706848,0.2312181144952774,0.17974106967449188,0.21814440190792084,0.41659751534461975,0.2800214886665344,0.21814440190792084,0.25228169560432434,0.052841417491436005,0.18708805739879608,0.07643111050128937,0.19266122579574585
's,-0.0037221983075141907,0.03782717138528824,-0.03172867000102997,0.9999999403953552,0.006648248061537743,-0.0016132977325469255,0.02692362666130066,-0.05741342157125473,-0.02895052544772625,-0.03506254032254219,0.07762603461742401,-0.02807004563510418,-0.0012727699941024184,0.07090399414300919,0.02396530658006668,-0.0056337774731218815,0.04397977516055107,0.02396530658006668,0.002583299996331334,0.10492397099733353,0.06871571391820908,-0.00032236112747341394,-0.023395681753754616
little,0.06903182715177536,0.2547711431980133,0.18452513217926025,0.022203069180250168,0.14033669233322144,0.32780832052230835,0.2614184617996216,0.12435714900493622,0.25939854979515076,0.12644034624099731,0.217045396566391,0.31236013770103455,0.28208065032958984,0.11337732523679733,0.23436859250068665,0.09525225311517715,0.3069852590560913,0.23436859250068665,0.2422143667936325,-0.043522439897060394,0.26703810691833496,0.13534033298492432,0.20336517691612244
theorem,0.14784882962703705,0.14878395199775696,0.6126646995544434,0.006648248061537743,1.0,0.16003508865833282,0.27076783776283264,0.11412061005830765,0.19861112534999847,0.33381175994873047,0.23416267335414886,0.1824989914894104,0.2643108665943146,0.17553406953811646,0.23679251968860626,0.3795034885406494,0.28924983739852905,0.23679251968860626,0.23117321729660034,-0.008989349938929081,0.11228547245264053,0.034976083785295486,0.18729111552238464
is,0.2838992476463318,0.42745086550712585,0.21814440190792084,0.02396530658006668,0.23679251968860626,0.4691906273365021,0.28837618231773376,0.1838376820087433,0.4403602182865143,0.29812827706336975,0.3208111822605133,0.3613572418689728,0.3417447805404663,0.11757151037454605,1.0,0.16680827736854553,0.3995479643344879,1.0,0.3776007890701294,-0.07940074801445007,0.41870999336242676,0.009449449367821217,0.22961433231830597
the,0.3202974498271942,0.535392165184021,0.20773477852344513,-0.01540423184633255,0.18430666625499725,0.4933079481124878,0.42745697498321533,0.3125074505805969,0.35928019881248474,0.2757738530635834,0.31570959091186523,0.40389683842658997,0.2946830689907074,0.16481639444828033,0.5823672413825989,0.19960100948810577,0.5473989248275757,0.5823672413825989,0.4310511648654938,-0.019434669986367226,0.4174870550632477,0.09255307912826538,0.22068053483963013
following,0.16147930920124054,0.31711265444755554,0.21081282198429108,-0.005975736305117607,0.14966145157814026,0.27101513743400574,0.2506418824195862,0.16629467904567719,0.22666849195957184,0.20851728320121765,0.16371676325798035,0.25506630539894104,0.20789964497089386,0.09307059645652771,0.21705439686775208,0.147273987531662,0.3429057002067566,0.21705439686775208,0.3829052746295929,-0.015671148896217346,0.23690208792686462,0.0902828574180603,0.1555173695087433
:,-0.07895106077194214,-0.09243495017290115,0.07669657468795776,0.07621461898088455,-0.010512671433389187,-0.004729332868009806,-0.12022944539785385,-0.03517094627022743,-0.11934193223714828,0.028943270444869995,-0.03526297211647034,-0.10825085639953613,-0.10156716406345367,-0.025548074394464493,-0.07222653180360794,0.07601520419120789,-0.12200210988521576,-0.07222653180360794,-0.09143596887588501,-0.03472995012998581,-0.09801474958658218,-0.007010334637016058,-0.07156077772378922
if,0.15097758173942566,0.4559597074985504,0.29822254180908203,-0.0015437148977071047,0.2543347477912903,0.257730096578598,0.5277165174484253,0.23749271035194397,0.4740144908428192,0.3033830523490906,0.5478711128234863,0.48852935433387756,0.4846716821193695,0.17701710760593414,0.30927813053131104,0.09983985871076584,0.5634250640869141,0.30927813053131104,0.6100378632545471,-0.05319981276988983,0.508355975151062,0.08536272495985031,0.4441644251346588
p,0.057343341410160065,0.14269764721393585,0.17974106967449188,0.07090399414300919,0.17553406953811646,0.291064590215683,0.18586504459381104,0.1565074324607849,0.10012779384851456,0.47513800859451294,0.11539937555789948,0.10824868083000183,0.1700684279203415,1.0,0.11757151037454605,0.17530764639377594,0.15546166896820068,0.11757151037454605,0.18450647592544556,-0.030762748792767525,0.1296345591545105,-0.02047213353216648,0.20840544998645782
is,0.2838992476463318,0.42745086550712585,0.21814440190792084,0.02396530658006668,0.23679251968860626,0.4691906273365021,0.28837618231773376,0.1838376820087433,0.4403602182865143,0.29812827706336975,0.3208111822605133,0.3613572418689728,0.3417447805404663,0.11757151037454605,1.0,0.16680827736854553,0.3995479643344879,1.0,0.3776007890701294,-0.07940074801445007,0.41870999336242676,0.009449449367821217,0.22961433231830597
a,0.239227756857872,0.45503583550453186,0.2493271678686142,0.04866964742541313,0.2234962433576584,0.427140474319458,0.3320399522781372,0.25205814838409424,0.38201746344566345,0.30865782499313354,0.35987672209739685,0.338716596364975,0.3167877495288849,0.15866722166538239,0.658733606338501,0.17998681962490082,0.47537946701049805,0.658733606338501,0.3791346549987793,-0.05323360115289688,0.48853766918182373,0.07282212376594543,0.23916715383529663
prime,0.1510218381881714,0.2015804797410965,0.41659751534461975,-0.0056337774731218815,0.3795034885406494,0.2565026581287384,0.15586113929748535,0.17365483939647675,0.19604897499084473,0.2856111526489258,0.1631460040807724,0.1710582673549652,0.2288132607936859,0.17530764639377594,0.16680827736854553,1.0,0.18163643777370453,0.16680827736854553,0.12917746603488922,0.058812014758586884,0.12635108828544617,0.0666382685303688,0.11276303976774216
number,0.20005643367767334,0.2706126868724823,0.33677148818969727,0.033178191632032394,0.2737624943256378,0.2535701394081116,0.23046229779720306,0.21680516004562378,0.1831183135509491,0.3311433494091034,0.2819766700267792,0.3633861541748047,0.19398033618927002,0.17267411947250366,0.22390379011631012,0.2556258738040924,0.32951247692108154,0.22390379011631012,0.30033785104751587,0.04057243838906288,0.28384777903556824,0.05234963074326515,0.19256845116615295
other,0.13228808343410492,0.4193183183670044,0.13542455434799194,0.04445967823266983,0.08003514260053635,0.4446498453617096,0.341873437166214,0.21095453202724457,0.2947014272212982,0.26445701718330383,0.3170914053916931,0.559082567691803,0.2633250951766968,0.16102860867977142,0.25895947217941284,0.12105745822191238,0.5570666193962097,0.25895947217941284,0.4341118037700653,-0.06383107602596283,0.5325124859809875,0.06071752309799194,0.24682199954986572
than,0.21595615148544312,0.3192550539970398,0.1534566730260849,0.0585811510682106,0.15925689041614532,0.3371901512145996,0.29388150572776794,0.21055817604064941,0.32178643345832825,0.20320171117782593,0.3271460235118866,0.46517109870910645,0.32899704575538635,0.14040015637874603,0.2839990258216858,0.1307777762413025,0.4891277849674225,0.2839990258216858,0.3858577013015747,-0.04757285863161087,0.5002588033676147,0.0470697283744812,0.24917294085025787
2,-0.027415378019213676,-0.0836251974105835,0.052841417491436005,0.10492397099733353,-0.008989349938929081,-0.08638399094343185,-0.049862053245306015,-0.11209850013256073,-0.06106966361403465,-0.016600651666522026,-0.09359142184257507,-0.08601576834917068,-0.07062032073736191,-0.030762748792767525,-0.07940074801445007,0.058812014758586884,-0.04901214689016342,-0.07940074801445007,-0.06483332812786102,0.9999998807907104,0.037367552518844604,0.11671876162290573,0.001977203879505396
and,0.30645591020584106,0.48971283435821533,0.14291872084140778,0.06895173341035843,0.10136619955301285,0.6633074283599854,0.31309178471565247,0.23878438770771027,0.3461615741252899,0.3521019220352173,0.331595778465271,0.4711785912513733,0.2794567048549652,0.198231041431427,0.3859752118587494,0.21528048813343048,0.4731321930885315,0.3859752118587494,0.39099299907684326,-0.0926629975438118,0.4713204801082611,0.027511591091752052,0.20544172823429108
5,0.04165113717317581,0.03588335961103439,0.07643111050128937,-0.00032236112747341394,0.034976083785295486,0.10738879442214966,0.09269922226667404,0.02182430401444435,0.10162957012653351,0.11900600045919418,0.1200314611196518,0.023788409307599068,0.017982997000217438,-0.02047213353216648,0.009449449367821217,0.0666382685303688,0.06977073848247528,0.009449449367821217,0.09099120646715164,0.11671876162290573,0.09617871046066284,1.0000001192092896,0.06222071498632431
",",0.3107093870639801,0.44245919585227966,0.23757247626781464,-0.0016132977325469255,0.16003508865833282,1.0000001192092896,0.3087472915649414,0.25030651688575745,0.28617382049560547,0.4302355647087097,0.2518956959247589,0.3541618287563324,0.33882763981819153,0.291064590215683,0.4691906273365021,0.2565026581287384,0.4137537479400635,0.4691906273365021,0.3769696354866028,-0.08638399094343185,0.3769497275352478,0.10738879442214966,0.31091248989105225
1/p,0.2061355710029602,0.23123866319656372,0.4325285851955414,-0.03506254032254219,0.33381175994873047,0.4302355647087097,0.2629663348197937,0.2257823646068573,0.2093808501958847,1.0,0.17463985085487366,0.2643510103225708,0.2907041013240814,0.47513800859451294,0.29812827706336975,0.2856111526489258,0.262124627828598,0.29812827706336975,0.26175546646118164,-0.016600651666522026,0.27611637115478516,0.11900600045919418,0.34294548630714417
is,0.2838992476463318,0.42745086550712585,0.21814440190792084,0.02396530658006668,0.23679251968860626,0.4691906273365021,0.28837618231773376,0.1838376820087433,0.4403602182865143,0.29812827706336975,0.3208111822605133,0.3613572418689728,0.3417447805404663,0.11757151037454605,1.0,0.16680827736854553,0.3995479643344879,1.0,0.3776007890701294,-0.07940074801445007,0.41870999336242676,0.009449449367821217,0.22961433231830597
always,0.20442470908164978,0.42001017928123474,0.2224297821521759,0.07762603461742401,0.23416267335414886,0.2518956959247589,0.413568377494812,0.19333305954933167,0.39540526270866394,0.17463985085487366,1.0,0.4628961980342865,0.3937609791755676,0.11539937555789948,0.3208111822605133,0.1631460040807724,0.5147446393966675,0.3208111822605133,0.5312743782997131,-0.09359142184257507,0.3439141809940338,0.1200314611196518,0.26136693358421326
a,0.239227756857872,0.45503583550453186,0.2493271678686142,0.04866964742541313,0.2234962433576584,0.427140474319458,0.3320399522781372,0.25205814838409424,0.38201746344566345,0.30865782499313354,0.35987672209739685,0.338716596364975,0.3167877495288849,0.15866722166538239,0.658733606338501,0.17998681962490082,0.47537946701049805,0.658733606338501,0.3791346549987793,-0.05323360115289688,0.48853766918182373,0.07282212376594543,0.23916715383529663
recurring,0.13856811821460724,0.1866482049226761,0.1928223818540573,-0.004849753342568874,0.23643818497657776,0.23605132102966309,0.20485198497772217,0.16214147210121155,0.17042160034179688,0.2535773813724518,0.22047960758209229,0.22991208732128143,0.25116854906082153,0.13980934023857117,0.1440475732088089,0.15688523650169373,0.2577976882457733,0.1440475732088089,0.20055198669433594,0.06938730925321579,0.18068920075893402,0.01751183159649372,0.18640388548374176
decimal,0.1458587944507599,0.22489121556282043,0.3741929531097412,0.0786876380443573,0.3544369041919708,0.19603031873703003,0.23152834177017212,0.2628335952758789,0.1435919553041458,0.34967485070228577,0.19219626486301422,0.16440336406230927,0.24966518580913544,0.17252621054649353,0.19389525055885315,0.1971045285463333,0.1741238385438919,0.19389525055885315,0.20765173435211182,-0.09605563431978226,0.20650720596313477,-0.000991090782918036,0.17741486430168152
",",0.3107093870639801,0.44245919585227966,0.23757247626781464,-0.0016132977325469255,0.16003508865833282,1.0000001192092896,0.3087472915649414,0.25030651688575745,0.28617382049560547,0.4302355647087097,0.2518956959247589,0.3541618287563324,0.33882763981819153,0.291064590215683,0.4691906273365021,0.2565026581287384,0.4137537479400635,0.4691906273365021,0.3769696354866028,-0.08638399094343185,0.3769497275352478,0.10738879442214966,0.31091248989105225
whose,0.19771522283554077,0.320825457572937,0.09879559278488159,-0.019954677671194077,0.15416735410690308,0.25601375102996826,0.22831642627716064,0.16607114672660828,0.2838347554206848,0.17352691292762756,0.3234633803367615,0.34163230657577515,0.25736308097839355,0.03571904078125954,0.26491984724998474,0.10853634029626846,0.3740115463733673,0.26491984724998474,0.36739736795425415,-0.07999265193939209,0.3162831962108612,0.09191687405109406,0.16990536451339722
period,0.11973089724779129,0.24346192181110382,0.10544881224632263,-0.05741342157125473,0.11412061005830765,0.25030651688575745,0.24507179856300354,1.0,0.10085267573595047,0.2257823646068573,0.19333305954933167,0.24354155361652374,0.215850830078125,0.1565074324607849,0.1838376820087433,0.17365483939647675,0.261763334274292,0.1838376820087433,0.23810020089149475,-0.11209850013256073,0.22841477394104004,0.02182430401444435,0.18706195056438446
is,0.2838992476463318,0.42745086550712585,0.21814440190792084,0.02396530658006668,0.23679251968860626,0.4691906273365021,0.28837618231773376,0.1838376820087433,0.4403602182865143,0.29812827706336975,0.3208111822605133,0.3613572418689728,0.3417447805404663,0.11757151037454605,1.0,0.16680827736854553,0.3995479643344879,1.0,0.3776007890701294,-0.07940074801445007,0.41870999336242676,0.009449449367821217,0.22961433231830597
p,0.057343341410160065,0.14269764721393585,0.17974106967449188,0.07090399414300919,0.17553406953811646,0.291064590215683,0.18586504459381104,0.1565074324607849,0.10012779384851456,0.47513800859451294,0.11539937555789948,0.10824868083000183,0.1700684279203415,1.0,0.11757151037454605,0.17530764639377594,0.15546166896820068,0.11757151037454605,0.18450647592544556,-0.030762748792767525,0.1296345591545105,-0.02047213353216648,0.20840544998645782
−,0.0712197795510292,0.20089128613471985,0.2834496796131134,0.06571318954229355,0.25738728046417236,0.25622230768203735,0.14940914511680603,0.15776650607585907,0.21838165819644928,0.3447502553462982,0.23159199953079224,0.10807496309280396,0.2208489626646042,0.15867938101291656,0.16782180964946747,0.2215985357761383,0.14544442296028137,0.16782180964946747,0.16827769577503204,0.01806587725877762,0.1287921518087387,0.08544336259365082,0.22067660093307495
1,-0.1403331756591797,-0.2769182622432709,-0.17966364324092865,0.003928052727133036,-0.19035573303699493,-0.15742997825145721,-0.21266892552375793,-0.08995061367750168,-0.24693645536899567,-0.1803024411201477,-0.2703467011451721,-0.30716702342033386,-0.2075502574443817,-0.08734627813100815,-0.12491171807050705,-0.17159132659435272,-0.3131840229034424,-0.12491171807050705,-0.31168678402900696,-0.021329615265130997,-0.21893133223056793,0.05134546756744385,-0.249979168176651
or,0.18592984974384308,0.38921234011650085,0.18708805739879608,0.06871571391820908,0.11228547245264053,0.3769497275352478,0.33867141604423523,0.22841477394104004,0.4248845875263214,0.27611637115478516,0.3439141809940338,0.46389055252075195,0.32076403498649597,0.1296345591545105,0.41870999336242676,0.12635108828544617,0.4729836881160736,0.41870999336242676,0.5119067430496216,0.037367552518844604,1.0000001192092896,0.09617871046066284,0.32389625906944275
a,0.239227756857872,0.45503583550453186,0.2493271678686142,0.04866964742541313,0.2234962433576584,0.427140474319458,0.3320399522781372,0.25205814838409424,0.38201746344566345,0.30865782499313354,0.35987672209739685,0.338716596364975,0.3167877495288849,0.15866722166538239,0.658733606338501,0.17998681962490082,0.47537946701049805,0.658733606338501,0.3791346549987793,-0.05323360115289688,0.48853766918182373,0.07282212376594543,0.23916715383529663
divisor,0.1369466930627823,0.25009140372276306,0.42613843083381653,-0.03131825476884842,0.3859817683696747,0.2556847929954529,0.22541002929210663,0.18053385615348816,0.22821377217769623,0.37404781579971313,0.3292355239391327,0.2239447832107544,0.29228752851486206,0.13115055859088898,0.25066447257995605,0.3703853487968445,0.25301024317741394,0.25066447257995605,0.29150477051734924,-0.00974054541438818,0.27261435985565186,0.09205309301614761,0.180631622672081
of,0.3307822346687317,0.41548454761505127,0.19480057060718536,-0.03817026689648628,0.18068012595176697,0.4946078956127167,0.33290785551071167,0.2698146104812622,0.3119818866252899,0.33660292625427246,0.25258868932724,0.3802283704280853,0.34728947281837463,0.18174134194850922,0.4854315221309662,0.23935265839099884,0.41498205065727234,0.4854315221309662,0.3307090103626251,-0.013777675107121468,0.3792596757411957,0.1043979674577713,0.1826142966747284
p,0.057343341410160065,0.14269764721393585,0.17974106967449188,0.07090399414300919,0.17553406953811646,0.291064590215683,0.18586504459381104,0.1565074324607849,0.10012779384851456,0.47513800859451294,0.11539937555789948,0.10824868083000183,0.1700684279203415,1.0,0.11757151037454605,0.17530764639377594,0.15546166896820068,0.11757151037454605,0.18450647592544556,-0.030762748792767525,0.1296345591545105,-0.02047213353216648,0.20840544998645782
−,0.0712197795510292,0.20089128613471985,0.2834496796131134,0.06571318954229355,0.25738728046417236,0.25622230768203735,0.14940914511680603,0.15776650607585907,0.21838165819644928,0.3447502553462982,0.23159199953079224,0.10807496309280396,0.2208489626646042,0.15867938101291656,0.16782180964946747,0.2215985357761383,0.14544442296028137,0.16782180964946747,0.16827769577503204,0.01806587725877762,0.1287921518087387,0.08544336259365082,0.22067660093307495
1,-0.1403331756591797,-0.2769182622432709,-0.17966364324092865,0.003928052727133036,-0.19035573303699493,-0.15742997825145721,-0.21266892552375793,-0.08995061367750168,-0.24693645536899567,-0.1803024411201477,-0.2703467011451721,-0.30716702342033386,-0.2075502574443817,-0.08734627813100815,-0.12491171807050705,-0.17159132659435272,-0.3131840229034424,-0.12491171807050705,-0.31168678402900696,-0.021329615265130997,-0.21893133223056793,0.05134546756744385,-0.249979168176651
.,0.29052162170410156,0.4645031690597534,0.24373872578144073,-0.003708066651597619,0.19165870547294617,0.6812511086463928,0.3567904531955719,0.2575049102306366,0.3022993505001068,0.4805786609649658,0.3116702139377594,0.41614407300949097,0.3266316056251526,0.2982616722583771,0.4569662809371948,0.17658381164073944,0.4460422694683075,0.4569662809371948,0.4824007451534271,-0.037111926823854446,0.36683785915374756,0.1139165610074997,0.4130953550338745
