,what,appears,to,be,used,exclusively,in,newcastle,and,surrounding,areas,?
the,0.42745697498321533,0.3605367839336395,0.535392165184021,0.4248143136501312,0.3718377649784088,0.3155750334262848,0.6662389636039734,0.2253497689962387,0.5171257257461548,0.37289485335350037,0.3311663568019867,0.22068053483963013
words,0.3355468809604645,0.23424172401428223,0.31468597054481506,0.3365652561187744,0.3472531735897064,0.1859114021062851,0.20740897953510284,0.10285653173923492,0.26495280861854553,0.16309718787670135,0.1926044225692749,0.27074310183525085
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
bonny,0.11462248861789703,0.1046932265162468,0.12976129353046417,0.07831898331642151,0.10107344388961792,0.17247973382472992,0.22891420125961304,0.20461510121822357,0.2515034079551697,0.1262620985507965,0.12265043705701828,0.11557812243700027
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
(,0.2411840260028839,0.22700390219688416,0.30882009863853455,0.2349044382572174,0.19005385041236877,0.06971553713083267,0.3087427020072937,0.13896974921226501,0.4862271547317505,0.09211333096027374,0.19302652776241302,0.40561532974243164
meaning,0.24135559797286987,0.24846197664737701,0.24619491398334503,0.2869851291179657,0.36533409357070923,0.22471177577972412,0.2137773334980011,0.11518334597349167,0.20612139999866486,0.20490165054798126,0.16364562511444092,0.20420892536640167
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
pretty,0.3642767369747162,0.3060208261013031,0.2501809000968933,0.3060039281845093,0.1564076542854309,0.14747676253318787,0.14789971709251404,0.19221191108226776,0.30018433928489685,0.18513870239257812,0.1813298761844635,0.30633285641670227
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
),0.26259949803352356,0.20147185027599335,0.31236231327056885,0.24578070640563965,0.1905621439218521,0.08379299938678741,0.3326910734176636,0.15254424512386322,0.4961937665939331,0.09775558859109879,0.1629660278558731,0.42300865054130554
",",0.3087472915649414,0.27400943636894226,0.44245919585227966,0.39254459738731384,0.3120402991771698,0.2359321564435959,0.5201468467712402,0.251589834690094,0.6633074283599854,0.26042264699935913,0.2789289653301239,0.31091248989105225
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
howay,0.2215145230293274,0.12388862669467926,0.21712487936019897,0.2035694420337677,0.1367342621088028,0.13970358669757843,0.2893783450126648,0.3934422433376312,0.2881636917591095,0.21284836530685425,0.20877313613891602,0.11757374554872513
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
(,0.2411840260028839,0.22700390219688416,0.30882009863853455,0.2349044382572174,0.19005385041236877,0.06971553713083267,0.3087427020072937,0.13896974921226501,0.4862271547317505,0.09211333096027374,0.19302652776241302,0.40561532974243164
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
come,0.39461299777030945,0.27491411566734314,0.4297197163105011,0.30159616470336914,0.30629512667655945,0.17927850782871246,0.26272067427635193,0.18500442802906036,0.3412281572818756,0.26023557782173157,0.2618298828601837,0.22318024933338165
on,0.34226128458976746,0.2660657465457916,0.41031414270401,0.37900757789611816,0.24785758554935455,0.3105802834033966,0.46853652596473694,0.1698579639196396,0.4077630043029785,0.26614251732826233,0.25179940462112427,0.2714994251728058
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
),0.26259949803352356,0.20147185027599335,0.31236231327056885,0.24578070640563965,0.1905621439218521,0.08379299938678741,0.3326910734176636,0.15254424512386322,0.4961937665939331,0.09775558859109879,0.1629660278558731,0.42300865054130554
",",0.3087472915649414,0.27400943636894226,0.44245919585227966,0.39254459738731384,0.3120402991771698,0.2359321564435959,0.5201468467712402,0.251589834690094,0.6633074283599854,0.26042264699935913,0.2789289653301239,0.31091248989105225
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
stot,0.2686716616153717,0.17243508994579315,0.23062710464000702,0.26805436611175537,0.21486994624137878,0.109255351126194,0.18817463517189026,0.1958337277173996,0.2312077134847641,0.09588112682104111,-0.011797215789556503,0.2551184892654419
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
(,0.2411840260028839,0.22700390219688416,0.30882009863853455,0.2349044382572174,0.19005385041236877,0.06971553713083267,0.3087427020072937,0.13896974921226501,0.4862271547317505,0.09211333096027374,0.19302652776241302,0.40561532974243164
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
bounce,0.3104832172393799,0.20892547070980072,0.23371459543704987,0.2505773603916168,0.254179447889328,0.11508142948150635,0.17227040231227875,0.2357950061559677,0.2260034829378128,0.21198728680610657,0.15881170332431793,0.1623752862215042
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
),0.26259949803352356,0.20147185027599335,0.31236231327056885,0.24578070640563965,0.1905621439218521,0.08379299938678741,0.3326910734176636,0.15254424512386322,0.4961937665939331,0.09775558859109879,0.1629660278558731,0.42300865054130554
and,0.31309178471565247,0.24003387987613678,0.48971283435821533,0.41766801476478577,0.3150506615638733,0.29048579931259155,0.4954058527946472,0.20204751193523407,1.0,0.330792099237442,0.40107932686805725,0.20544172823429108
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
hadaway,0.37486758828163147,0.26210856437683105,0.31849148869514465,0.28709521889686584,0.1190861314535141,0.18761393427848816,0.2223922610282898,0.20501066744327545,0.33229392766952515,0.1533437967300415,0.09965275228023529,0.31999218463897705
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
(,0.2411840260028839,0.22700390219688416,0.30882009863853455,0.2349044382572174,0.19005385041236877,0.06971553713083267,0.3087427020072937,0.13896974921226501,0.4862271547317505,0.09211333096027374,0.19302652776241302,0.40561532974243164
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
go,0.35329025983810425,0.1582975685596466,0.384844571352005,0.3084210157394409,0.19956906139850616,0.11447827517986298,0.22233200073242188,0.12105146795511246,0.35260969400405884,0.15538820624351501,0.1824018955230713,0.25942572951316833
away,0.2797873020172119,0.16252276301383972,0.36056286096572876,0.2857579290866852,0.15101847052574158,0.10528675466775894,0.2264246642589569,0.16845309734344482,0.3249220848083496,0.25768372416496277,0.2088148593902588,0.15156377851963043
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
or,0.33867141604423523,0.2511136531829834,0.38921234011650085,0.5260903835296631,0.4951852560043335,0.2708505392074585,0.3586423695087433,0.1669546514749527,0.4713204801082611,0.2893688380718231,0.3565015196800232,0.32389625906944275
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
you,0.5529524087905884,0.3223985433578491,0.4194425344467163,0.4713827073574066,0.33300864696502686,0.18618059158325195,0.21252386271953583,0.15043139457702637,0.34939926862716675,0.18708471953868866,0.22735260426998138,0.5839095711708069
're,0.18585160374641418,0.16740548610687256,0.1905905157327652,0.20165568590164185,0.16421306133270264,0.11769743263721466,0.25079652667045593,0.07920972257852554,0.2315005362033844,0.11296023428440094,0.007260995451360941,0.2452637404203415
kidding,0.473935604095459,0.24241004884243011,0.31979644298553467,0.4137757420539856,0.2387232780456543,0.14518797397613525,0.23492871224880219,0.17078512907028198,0.292093962430954,0.12955079972743988,0.11428853869438171,0.5282530784606934
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
),0.26259949803352356,0.20147185027599335,0.31236231327056885,0.24578070640563965,0.1905621439218521,0.08379299938678741,0.3326910734176636,0.15254424512386322,0.4961937665939331,0.09775558859109879,0.1629660278558731,0.42300865054130554
",",0.3087472915649414,0.27400943636894226,0.44245919585227966,0.39254459738731384,0.3120402991771698,0.2359321564435959,0.5201468467712402,0.251589834690094,0.6633074283599854,0.26042264699935913,0.2789289653301239,0.31091248989105225
all,0.41981086134910583,0.2906206250190735,0.42520734667778015,0.42151448130607605,0.2536942958831787,0.3467310070991516,0.3335905969142914,0.17023631930351257,0.4542157053947449,0.24633462727069855,0.29835402965545654,0.29575422406196594
appear,0.2962318956851959,0.6978517174720764,0.34339165687561035,0.4008883833885193,0.30038413405418396,0.29471632838249207,0.2517908811569214,0.11993955075740814,0.28562283515930176,0.1927194446325302,0.20506444573402405,0.22635367512702942
to,0.455847829580307,0.29167720675468445,1.0,0.4972836375236511,0.40058770775794983,0.2837362289428711,0.45010748505592346,0.23559264838695526,0.48971283435821533,0.29437771439552307,0.29808273911476135,0.29463258385658264
be,0.3929833769798279,0.3133646845817566,0.4972836375236511,1.0,0.3731876611709595,0.2732240557670593,0.3481820821762085,0.15002311766147614,0.41766801476478577,0.23079825937747955,0.3040323853492737,0.3324260413646698
used,0.27546408772468567,0.2687687277793884,0.40058770775794983,0.3731876611709595,0.9999998807907104,0.272957444190979,0.3090210556983948,0.15575248003005981,0.3150506615638733,0.19045507907867432,0.2746391296386719,0.22430120408535004
in,0.30808621644973755,0.2565433084964752,0.45010748505592346,0.3481820821762085,0.3090210556983948,0.23381662368774414,1.0,0.19270820915699005,0.4954058527946472,0.3548126816749573,0.33029478788375854,0.20430970191955566
scots,0.1671418398618698,0.16810667514801025,0.1486629843711853,0.154559925198555,0.20136131346225739,0.1506740301847458,0.15963716804981232,0.25533249974250793,0.22842255234718323,0.22422796487808228,0.2350796014070511,0.1396099328994751
;,0.10986888408660889,0.08412648737430573,0.0979827418923378,0.06185305491089821,0.11651374399662018,0.1414065808057785,0.092739537358284,0.10598292201757431,0.08403264731168747,0.04511134326457977,0.05678283050656319,0.10349778085947037
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
aye,0.19578905403614044,0.15620121359825134,0.18631303310394287,0.17289116978645325,0.11963805556297302,0.18491727113723755,0.11143478006124496,0.12334534525871277,0.15536515414714813,0.10282456874847412,0.035985901951789856,0.24386641383171082
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
(,0.2411840260028839,0.22700390219688416,0.30882009863853455,0.2349044382572174,0.19005385041236877,0.06971553713083267,0.3087427020072937,0.13896974921226501,0.4862271547317505,0.09211333096027374,0.19302652776241302,0.40561532974243164
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
yes,0.35806095600128174,0.2108665108680725,0.2151886224746704,0.23966220021247864,0.13621653616428375,0.08192908763885498,0.12174388766288757,0.08089250326156616,0.16916923224925995,0.15149512887001038,0.10854378342628479,0.3918913006782532
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
),0.26259949803352356,0.20147185027599335,0.31236231327056885,0.24578070640563965,0.1905621439218521,0.08379299938678741,0.3326910734176636,0.15254424512386322,0.4961937665939331,0.09775558859109879,0.1629660278558731,0.42300865054130554
and,0.31309178471565247,0.24003387987613678,0.48971283435821533,0.41766801476478577,0.3150506615638733,0.29048579931259155,0.4954058527946472,0.20204751193523407,1.0,0.330792099237442,0.40107932686805725,0.20544172823429108
``,0.008517155423760414,-0.07374291867017746,0.06720756739377975,0.07670000940561295,0.08103004097938538,-0.03172356262803078,0.04765888676047325,0.025922706350684166,0.036644238978624344,0.06084218621253967,0.06787070631980896,0.0685480609536171
nowt,0.21918827295303345,0.24076062440872192,0.17051464319229126,0.1709575206041336,0.13785485923290253,0.1937655359506607,0.26068177819252014,0.19510233402252197,0.31498485803604126,0.2333454042673111,0.2965490520000458,0.2569877803325653
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
(,0.2411840260028839,0.22700390219688416,0.30882009863853455,0.2349044382572174,0.19005385041236877,0.06971553713083267,0.3087427020072937,0.13896974921226501,0.4862271547317505,0.09211333096027374,0.19302652776241302,0.40561532974243164
ipa,0.1837771236896515,0.14028678834438324,0.18339593708515167,0.21657684445381165,0.18722115457057953,0.0956927165389061,0.1280115842819214,0.11916850507259369,0.19230394065380096,0.15472283959388733,0.1436363011598587,0.2950406074523926
:,-0.12022944539785385,-0.09420430660247803,-0.09243495017290115,-0.09417453408241272,-0.13810665905475616,-0.012716669589281082,0.020521078258752823,-0.07358825206756592,-0.04625999182462692,-0.112688347697258,-0.09025382995605469,-0.07156077772378922
//naʊt/,0.261841744184494,0.23204082250595093,0.16090570390224457,0.20084989070892334,0.1409706026315689,0.09905285388231277,0.09215129911899567,0.15155281126499176,0.08685492724180222,0.12014618515968323,0.03833537921309471,0.5603882670402527
",",0.3087472915649414,0.27400943636894226,0.44245919585227966,0.39254459738731384,0.3120402991771698,0.2359321564435959,0.5201468467712402,0.251589834690094,0.6633074283599854,0.26042264699935913,0.2789289653301239,0.31091248989105225
rhymes,0.19218112528324127,0.22903858125209808,0.15710286796092987,0.1924014538526535,0.1886509358882904,0.11725971847772598,0.1607901155948639,0.10636887699365616,0.20366929471492767,0.04009510204195976,0.13719096779823303,0.2185220569372177
with,0.2464839518070221,0.22984254360198975,0.4239959120750427,0.36101722717285156,0.3047430217266083,0.3107779920101166,0.4080928862094879,0.1710812896490097,0.5477725267410278,0.29041269421577454,0.2644236087799072,0.2433311939239502
out,0.3633197546005249,0.15261146426200867,0.42386990785598755,0.3626708686351776,0.2197798490524292,0.25019097328186035,0.3576207756996155,0.10975169390439987,0.3881998062133789,0.26139429211616516,0.2758319079875946,0.22020699083805084
",",0.3087472915649414,0.27400943636894226,0.44245919585227966,0.39254459738731384,0.3120402991771698,0.2359321564435959,0.5201468467712402,0.251589834690094,0.6633074283599854,0.26042264699935913,0.2789289653301239,0.31091248989105225
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
nothing,0.5522216558456421,0.3661603331565857,0.36909499764442444,0.3255555033683777,0.1783716380596161,0.27147871255874634,0.24179935455322266,0.101401187479496,0.2520294785499573,0.13610447943210602,0.15127907693386078,0.4541490972042084
'',0.08143015950918198,0.08596348017454147,-0.009905828163027763,0.08835477381944656,0.050410956144332886,0.08037906885147095,0.07432962208986282,-0.0023020231164991856,0.021612688899040222,0.0062334551475942135,0.04147288575768471,0.018684765323996544
),0.26259949803352356,0.20147185027599335,0.31236231327056885,0.24578070640563965,0.1905621439218521,0.08379299938678741,0.3326910734176636,0.15254424512386322,0.4961937665939331,0.09775558859109879,0.1629660278558731,0.42300865054130554
are,0.29724663496017456,0.2518869638442993,0.3504326641559601,0.5556803941726685,0.3322218656539917,0.323965460062027,0.3841303884983063,0.1428472399711609,0.48576638102531433,0.3398481607437134,0.4082777500152588,0.24591213464736938
used,0.27546408772468567,0.2687687277793884,0.40058770775794983,0.3731876611709595,0.9999998807907104,0.272957444190979,0.3090210556983948,0.15575248003005981,0.3150506615638733,0.19045507907867432,0.2746391296386719,0.22430120408535004
elsewhere,0.40968769788742065,0.23081566393375397,0.31914857029914856,0.3642043471336365,0.203472301363945,0.303210973739624,0.37918442487716675,0.133426696062088,0.28654205799102783,0.30082085728645325,0.3737863600254059,0.33915433287620544
in,0.30808621644973755,0.2565433084964752,0.45010748505592346,0.3481820821762085,0.3090210556983948,0.23381662368774414,1.0,0.19270820915699005,0.4954058527946472,0.3548126816749573,0.33029478788375854,0.20430970191955566
northern,0.19332477450370789,0.12581707537174225,0.1886475831270218,0.15864363312721252,0.1416221261024475,0.10933652520179749,0.3545122444629669,0.22333604097366333,0.2852024435997009,0.28897273540496826,0.3338964283466339,0.13149388134479523
england,0.21399550139904022,0.2166479378938675,0.27769553661346436,0.19727498292922974,0.2114861011505127,0.13016411662101746,0.33311840891838074,0.4422447383403778,0.35173749923706055,0.08936639130115509,0.20482483506202698,0.13436897099018097
.,0.3567904531955719,0.2625799775123596,0.4645031690597534,0.4383580684661865,0.33111312985420227,0.19385579228401184,0.5591574311256409,0.2714749276638031,0.588965117931366,0.23067207634449005,0.23760369420051575,0.4130953550338745
,what,appears,to,be,used,exclusively,in,newcastle,and,surrounding,areas,?
many,0.36131182312965393,0.192185640335083,0.40243685245513916,0.3961109519004822,0.38759201765060425,0.3272935450077057,0.41474202275276184,0.17336907982826233,0.5296266674995422,0.316882461309433,0.38976719975471497,0.2124512493610382
words,0.3355468809604645,0.23424172401428223,0.31468597054481506,0.3365652561187744,0.3472531735897064,0.1859114021062851,0.20740897953510284,0.10285653173923492,0.26495280861854553,0.16309718787670135,0.1926044225692749,0.27074310183525085
",",0.3087472915649414,0.27400943636894226,0.44245919585227966,0.39254459738731384,0.3120402991771698,0.2359321564435959,0.5201468467712402,0.251589834690094,0.6633074283599854,0.26042264699935913,0.2789289653301239,0.31091248989105225
however,0.4480680823326111,0.3496580719947815,0.5474119186401367,0.5002188086509705,0.41882941126823425,0.4081152081489563,0.3982149362564087,0.21452711522579193,0.498121976852417,0.34438541531562805,0.34007665514945984,0.2152075469493866
",",0.3087472915649414,0.27400943636894226,0.44245919585227966,0.39254459738731384,0.3120402991771698,0.2359321564435959,0.5201468467712402,0.251589834690094,0.6633074283599854,0.26042264699935913,0.2789289653301239,0.31091248989105225
appear,0.2962318956851959,0.6978517174720764,0.34339165687561035,0.4008883833885193,0.30038413405418396,0.29471632838249207,0.2517908811569214,0.11993955075740814,0.28562283515930176,0.1927194446325302,0.20506444573402405,0.22635367512702942
to,0.455847829580307,0.29167720675468445,1.0,0.4972836375236511,0.40058770775794983,0.2837362289428711,0.45010748505592346,0.23559264838695526,0.48971283435821533,0.29437771439552307,0.29808273911476135,0.29463258385658264
be,0.3929833769798279,0.3133646845817566,0.4972836375236511,1.0,0.3731876611709595,0.2732240557670593,0.3481820821762085,0.15002311766147614,0.41766801476478577,0.23079825937747955,0.3040323853492737,0.3324260413646698
used,0.27546408772468567,0.2687687277793884,0.40058770775794983,0.3731876611709595,0.9999998807907104,0.272957444190979,0.3090210556983948,0.15575248003005981,0.3150506615638733,0.19045507907867432,0.2746391296386719,0.22430120408535004
exclusively,0.1829550862312317,0.263505220413208,0.2837362289428711,0.2732240557670593,0.272957444190979,1.0000001192092896,0.23381662368774414,0.11200381070375443,0.29048579931259155,0.20074713230133057,0.2654031217098236,0.09723977744579315
