,what,is,the,dutch,word,for,the,amazon,rainforest,?
the,0.42745697498321533,0.5823672413825989,1.0,0.1705695390701294,0.2835540175437927,0.4739971458911896,1.0,0.260541707277298,0.2571161389350891,0.22068053483963013
amazon,0.16355936229228973,0.15197539329528809,0.260541707277298,0.056315839290618896,0.09483505040407181,0.165912926197052,0.260541707277298,1.0000001192092896,0.48046615719795227,0.18144656717777252
rainforest,0.22127854824066162,0.2674187123775482,0.2571161389350891,0.14289040863513947,0.1624820977449417,0.18492411077022552,0.2571161389350891,0.48046615719795227,1.0,0.1917492002248764
(,0.2411840260028839,0.35393038392066956,0.33289089798927307,0.1816992163658142,0.19737806916236877,0.3357032239437103,0.33289089798927307,0.11605185270309448,0.16459959745407104,0.40561532974243164
portuguese,0.14623215794563293,0.13937164843082428,0.22085627913475037,0.36971521377563477,0.23200853168964386,0.19907836616039276,0.22085627913475037,0.23089911043643951,0.20717577636241913,0.16310815513134003
:,-0.12022944539785385,-0.07222653180360794,-0.03403344005346298,0.0746050477027893,-0.07810953259468079,-0.02522280067205429,-0.03403344005346298,-0.12260514497756958,-0.15356512367725372,-0.07156077772378922
floresta,0.1384691447019577,0.1975489854812622,0.21878595650196075,0.1710958331823349,0.08079349994659424,0.16074608266353607,0.21878595650196075,0.3101067841053009,0.4738822281360626,0.20958033204078674
amazônica,0.30211517214775085,0.2259128838777542,0.2356344312429428,0.11819346994161606,0.18213659524917603,0.1784800887107849,0.2356344312429428,0.5546891689300537,0.3812522292137146,0.30522429943084717
or,0.33867141604423523,0.41870999336242676,0.4174870550632477,0.12597259879112244,0.39034852385520935,0.4111599624156952,0.4174870550632477,0.18680624663829803,0.20769043266773224,0.32389625906944275
amazônia,0.26944687962532043,0.2453109323978424,0.23104360699653625,0.13383285701274872,0.14218515157699585,0.22999252378940582,0.23104360699653625,0.5313607454299927,0.3888537585735321,0.28328636288642883
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.013235884718596935,0.04595356062054634,0.0293948445469141,0.09152708947658539,0.11813170462846756,0.06850466132164001,0.10349778085947037
spanish,0.13950122892856598,0.14942079782485962,0.23213517665863037,0.41973862051963806,0.2119319587945938,0.1749371886253357,0.23213517665863037,0.1525970697402954,0.14861434698104858,0.14750491082668304
:,-0.12022944539785385,-0.07222653180360794,-0.03403344005346298,0.0746050477027893,-0.07810953259468079,-0.02522280067205429,-0.03403344005346298,-0.12260514497756958,-0.15356512367725372,-0.07156077772378922
selva,0.13000909984111786,0.16713982820510864,0.2070763111114502,0.2199164628982544,0.13104021549224854,0.1817077398300171,0.2070763111114502,0.2834678292274475,0.21624164283275604,0.19740213453769684
amazónica,0.272876501083374,0.203868106007576,0.23271195590496063,0.1349894404411316,0.16463160514831543,0.19353291392326355,0.23271195590496063,0.5428899526596069,0.3440046012401581,0.2787811756134033
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.23674406111240387,0.24605005979537964,0.4464869201183319,0.4933079481124878,0.2214922308921814,0.2737860679626465,0.31091248989105225
amazonía,0.21815381944179535,0.22513066232204437,0.29567718505859375,0.09107803553342819,0.14214006066322327,0.22141900658607483,0.29567718505859375,0.8843972682952881,0.5050831437110901,0.2333039939403534
or,0.33867141604423523,0.41870999336242676,0.4174870550632477,0.12597259879112244,0.39034852385520935,0.4111599624156952,0.4174870550632477,0.18680624663829803,0.20769043266773224,0.32389625906944275
usually,0.32521089911460876,0.4230746626853943,0.36782920360565186,0.18590396642684937,0.30050280690193176,0.34784460067749023,0.36782920360565186,0.12567207217216492,0.1972973644733429,0.19435347616672516
amazonia,0.1666174829006195,0.22449348866939545,0.27672475576400757,0.07398709654808044,0.07875357568264008,0.17213290929794312,0.27672475576400757,0.7831899523735046,0.5159031748771667,0.15856796503067017
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.013235884718596935,0.04595356062054634,0.0293948445469141,0.09152708947658539,0.11813170462846756,0.06850466132164001,0.10349778085947037
french,0.17393042147159576,0.19312386214733124,0.2555147111415863,0.45117130875587463,0.24176479876041412,0.17280760407447815,0.2555147111415863,0.12323832511901855,0.15701204538345337,0.1386883556842804
:,-0.12022944539785385,-0.07222653180360794,-0.03403344005346298,0.0746050477027893,-0.07810953259468079,-0.02522280067205429,-0.03403344005346298,-0.12260514497756958,-0.15356512367725372,-0.07156077772378922
forêt,0.2150212973356247,0.36101195216178894,0.33411428332328796,0.17357787489891052,0.23647856712341309,0.20001502335071564,0.33411428332328796,0.2398947775363922,0.3573444187641144,0.2549300193786621
amazonienne,0.20096305012702942,0.23595552146434784,0.32400795817375183,0.15266212821006775,0.17386554181575775,0.21341204643249512,0.32400795817375183,0.714695930480957,0.43651124835014343,0.18666431307792664
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.013235884718596935,0.04595356062054634,0.0293948445469141,0.09152708947658539,0.11813170462846756,0.06850466132164001,0.10349778085947037
dutch,0.1643560230731964,0.12900666892528534,0.1705695390701294,0.9999999403953552,0.12751588225364685,0.1401536464691162,0.1705695390701294,0.056315839290618896,0.14289040863513947,0.1081366017460823
:,-0.12022944539785385,-0.07222653180360794,-0.03403344005346298,0.0746050477027893,-0.07810953259468079,-0.02522280067205429,-0.03403344005346298,-0.12260514497756958,-0.15356512367725372,-0.07156077772378922
amazoneregenwoud,0.27623704075813293,0.2529427111148834,0.3651854991912842,0.1911427080631256,0.184843048453331,0.23358868062496185,0.3651854991912842,0.7008691430091858,0.46189379692077637,0.28225037455558777
),0.26259949803352356,0.37732169032096863,0.3456730246543884,0.1930844932794571,0.18387003242969513,0.3639558255672455,0.3456730246543884,0.131951242685318,0.16588199138641357,0.42300865054130554
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.23674406111240387,0.24605005979537964,0.4464869201183319,0.4933079481124878,0.2214922308921814,0.2737860679626465,0.31091248989105225
also,0.42747777700424194,0.5012649297714233,0.6021018624305725,0.14346110820770264,0.30856046080589294,0.5373267531394958,0.6021018624305725,0.21944282948970795,0.22202818095684052,0.21848613023757935
known,0.20381177961826324,0.41921812295913696,0.3624623417854309,0.15817441046237946,0.1969900131225586,0.363901823759079,0.3624623417854309,0.11861357092857361,0.170681893825531,0.18314571678638458
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.17559829354286194,0.19815877079963684,0.4322226941585541,0.6662389636039734,0.12227833271026611,0.2207682877779007,0.20430970191955566
english,0.25060737133026123,0.24613474309444427,0.23982001841068268,0.36605870723724365,0.2780221700668335,0.2594873905181885,0.23982001841068268,0.1179903894662857,0.10748785734176636,0.23251567780971527
as,0.31749409437179565,0.43216490745544434,0.48381632566452026,0.20572681725025177,0.2052028775215149,0.44774648547172546,0.48381632566452026,0.1877562403678894,0.15180876851081848,0.27043893933296204
amazonia,0.1666174829006195,0.22449348866939545,0.27672475576400757,0.07398709654808044,0.07875357568264008,0.17213290929794312,0.27672475576400757,0.7831899523735046,0.5159031748771667,0.15856796503067017
or,0.33867141604423523,0.41870999336242676,0.4174870550632477,0.12597259879112244,0.39034852385520935,0.4111599624156952,0.4174870550632477,0.18680624663829803,0.20769043266773224,0.32389625906944275
the,0.42745697498321533,0.5823672413825989,1.0,0.1705695390701294,0.2835540175437927,0.4739971458911896,1.0,0.260541707277298,0.2571161389350891,0.22068053483963013
amazon,0.16355936229228973,0.15197539329528809,0.260541707277298,0.056315839290618896,0.09483505040407181,0.165912926197052,0.260541707277298,1.0000001192092896,0.48046615719795227,0.18144656717777252
jungle,0.1957641839981079,0.14310286939144135,0.2256680727005005,0.13958106935024261,0.10014542937278748,0.19174140691757202,0.2256680727005005,0.3512173295021057,0.46557098627090454,0.14855629205703735
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.23674406111240387,0.24605005979537964,0.4464869201183319,0.4933079481124878,0.2214922308921814,0.2737860679626465,0.31091248989105225
is,0.28837618231773376,1.0,0.5823672413825989,0.12900666892528534,0.29004693031311035,0.43268078565597534,0.5823672413825989,0.15197539329528809,0.2674187123775482,0.22961433231830597
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.1946597695350647,0.3246598243713379,0.44038116931915283,0.5829201340675354,0.1865728348493576,0.2497720569372177,0.23916715383529663
moist,0.1691630482673645,0.23175768554210663,0.23634515702724457,0.10879462957382202,0.12784336507320404,0.13816304504871368,0.23634515702724457,0.29526612162590027,0.5493876934051514,0.12842220067977905
broadleaf,0.1673845499753952,0.25815293192863464,0.3094756007194519,0.15351831912994385,0.23140452802181244,0.18801504373550415,0.3094756007194519,0.2872255742549896,0.5165078043937683,0.14120955765247345
forest,0.15328429639339447,0.209678515791893,0.24134553968906403,0.07222004234790802,0.09039578586816788,0.20533806085586548,0.24134553968906403,0.26471444964408875,0.664979100227356,0.1214437186717987
that,0.6297725439071655,0.3995479643344879,0.5473989248275757,0.15895026922225952,0.31071701645851135,0.4137635827064514,0.5473989248275757,0.2228476107120514,0.22076080739498138,0.32716336846351624
covers,0.19826510548591614,0.38246777653694153,0.326327383518219,0.0799255296587944,0.16096442937850952,0.2426442801952362,0.326327383518219,0.24473223090171814,0.32367271184921265,0.1432708352804184
most,0.3219912350177765,0.41165053844451904,0.47635307908058167,0.12900295853614807,0.18270719051361084,0.3906237483024597,0.47635307908058167,0.19138962030410767,0.27283456921577454,0.2107497900724411
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.14408773183822632,0.23799116909503937,0.4185989499092102,0.733189046382904,0.20143137872219086,0.22522282600402832,0.1826142966747284
the,0.42745697498321533,0.5823672413825989,1.0,0.1705695390701294,0.2835540175437927,0.4739971458911896,1.0,0.260541707277298,0.2571161389350891,0.22068053483963013
amazon,0.16355936229228973,0.15197539329528809,0.260541707277298,0.056315839290618896,0.09483505040407181,0.165912926197052,0.260541707277298,1.0000001192092896,0.48046615719795227,0.18144656717777252
basin,0.1565224826335907,0.2273138016462326,0.24553915858268738,0.02338571846485138,0.13873039186000824,0.12089817970991135,0.24553915858268738,0.41143864393234253,0.4187982678413391,0.14685653150081635
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.14408773183822632,0.23799116909503937,0.4185989499092102,0.733189046382904,0.20143137872219086,0.22522282600402832,0.1826142966747284
south,0.15388517081737518,0.27680471539497375,0.3129390776157379,0.19262860715389252,0.12462688237428665,0.17502866685390472,0.3129390776157379,0.23864558339118958,0.3335019052028656,0.12336621433496475
america,0.2517423629760742,0.1998184472322464,0.37090015411376953,0.14475110173225403,0.17139512300491333,0.243271604180336,0.37090015411376953,0.37370234727859497,0.28362059593200684,0.19333907961845398
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.2196396291255951,0.13155406713485718,0.4726039469242096,0.5934505462646484,0.262887567281723,0.25713270902633667,0.4130953550338745
