,by,what,other,name,was,the,gate,known,?
in,0.370934396982193,0.30808621644973755,0.39989137649536133,0.2459065467119217,0.45514053106307983,0.6662389636039734,0.19865471124649048,0.32641831040382385,0.20430970191955566
this,0.38438332080841064,0.5489566326141357,0.43044695258140564,0.30142447352409363,0.3638818562030792,0.6274310946464539,0.18494731187820435,0.24229489266872406,0.3155723512172699
last,0.24441376328468323,0.23175878822803497,0.2052956372499466,0.22709712386131287,0.32424551248550415,0.3698786795139313,0.13568878173828125,0.20372287929058075,0.22371746599674225
connection,0.22670207917690277,0.24457211792469025,0.3233198821544647,0.20682479441165924,0.25196149945259094,0.29966840147972107,0.24310439825057983,0.20035594701766968,0.1714525669813156
",",0.3680937886238098,0.3087472915649414,0.4446498453617096,0.28145334124565125,0.45456063747406006,0.4933079481124878,0.1897594928741455,0.3604377806186676,0.31091248989105225
the,0.4408751428127289,0.42745697498321533,0.44152235984802246,0.3171212375164032,0.48711544275283813,1.0,0.23649795353412628,0.3624623417854309,0.22068053483963013
name,0.25480157136917114,0.18623162806034088,0.20388714969158173,1.0,0.2646567225456238,0.3171212375164032,0.17643271386623383,0.3659360110759735,0.15381577610969543
could,0.26333630084991455,0.4188697934150696,0.36747515201568604,0.12147265672683716,0.39896807074546814,0.35393214225769043,0.14000464975833893,0.14500167965888977,0.3411986827850342
suggest,0.17751513421535492,0.39558762311935425,0.3420952558517456,0.18672451376914978,0.17307642102241516,0.2682655155658722,-0.014114445075392723,0.2199418991804123,0.39672672748565674
the,0.4408751428127289,0.42745697498321533,0.44152235984802246,0.3171212375164032,0.48711544275283813,1.0,0.23649795353412628,0.3624623417854309,0.22068053483963013
derogatory,0.18032945692539215,0.3532276451587677,0.22808410227298737,0.2464415580034256,0.2516309916973114,0.21792484819889069,0.08595048636198044,0.23074392974376678,0.2580302059650421
inference,0.17756816744804382,0.3606417775154114,0.22736771404743195,0.18540135025978088,0.11306111514568329,0.23972372710704803,0.11816786974668503,0.19436755776405334,0.21819144487380981
of,0.3646814823150635,0.33290785551071167,0.38583824038505554,0.24075818061828613,0.4069072902202606,0.733189046382904,0.15172944962978363,0.35814476013183594,0.1826142966747284
superstitious,0.2035227119922638,0.3656015396118164,0.2728317379951477,0.11517567932605743,0.23123717308044434,0.2486329972743988,0.18141138553619385,0.21593673527240753,0.19576852023601532
worship,0.1433565467596054,0.2504543364048004,0.26170459389686584,0.22342164814472198,0.2061663419008255,0.2739982008934021,0.2397097647190094,0.20963333547115326,0.17813213169574738
;,0.10469875484704971,0.10986888408660889,0.13311924040317535,0.01776505447924137,0.0754367932677269,0.09152708947658539,0.08827563375234604,0.06441469490528107,0.10349778085947037
popular,0.22654485702514648,0.186283677816391,0.2623973786830902,0.2503059506416321,0.2916531562805176,0.2724021077156067,0.17274458706378937,0.39448606967926025,0.13108457624912262
fancy,0.13140326738357544,0.2580931484699249,0.24926777184009552,0.15487438440322876,0.1958523690700531,0.2296893447637558,0.12085123360157013,0.20382899045944214,0.2520395517349243
held,0.19236290454864502,0.0974166989326477,0.19326095283031464,0.0743686631321907,0.30231067538261414,0.32185450196266174,0.17313486337661743,0.22108618915081024,0.14103956520557404
that,0.37496164441108704,0.6297725439071655,0.5570666193962097,0.27224332094192505,0.33670201897621155,0.5473989248275757,0.18597249686717987,0.20813259482383728,0.32716336846351624
huguon,0.27858859300613403,0.20987552404403687,0.16938544809818268,0.1761537492275238,0.36900758743286133,0.3303273618221283,0.23934945464134216,0.23678426444530487,0.26584392786026
",",0.3680937886238098,0.3087472915649414,0.4446498453617096,0.28145334124565125,0.45456063747406006,0.4933079481124878,0.1897594928741455,0.3604377806186676,0.31091248989105225
