,what,did,luther,expound,happened,to,souls,after,death,?
this,0.5489566326141357,0.3609912693500519,0.17328955233097076,0.3900884985923767,0.3963470757007599,0.5759071707725525,0.1826752871274948,0.3357301354408264,0.1979648321866989,0.3155723512172699
also,0.42747777700424194,0.39334940910339355,0.22154976427555084,0.3302293121814728,0.2813682556152344,0.5348826050758362,0.1967705488204956,0.33205533027648926,0.21520476043224335,0.21848613023757935
led,0.12112844735383987,0.3213953971862793,0.1441332846879959,0.16729626059532166,0.3402480483055115,0.21815308928489685,0.06409817934036255,0.3757990300655365,0.15637437999248505,0.09273858368396759
luther,0.2134782373905182,0.23667675256729126,1.0,0.11549239605665207,0.17346757650375366,0.18029534816741943,0.14558860659599304,0.17198127508163452,0.15764257311820984,0.1732746809720993
to,0.455847829580307,0.4452643394470215,0.18029534816741943,0.3665536344051361,0.2299996316432953,1.0,0.22935551404953003,0.37890323996543884,0.19568277895450592,0.29463258385658264
reject,0.2971072494983673,0.29856154322624207,0.18928870558738708,0.1881709098815918,0.20826561748981476,0.25308549404144287,0.291569322347641,0.2325785756111145,0.1302964985370636,0.21545763313770294
the,0.42745697498321533,0.34736719727516174,0.1759674996137619,0.27591824531555176,0.3589572608470917,0.535392165184021,0.2566636800765991,0.4565047025680542,0.21438048779964447,0.22068053483963013
idea,0.44512778520584106,0.3689729869365692,0.19878339767456055,0.2391626238822937,0.3201656639575958,0.3542773127555847,0.2534680664539337,0.236320361495018,0.11728469282388687,0.2952161729335785
of,0.33290785551071167,0.2513895630836487,0.1719115972518921,0.25014451146125793,0.30501094460487366,0.41548454761505127,0.23374544084072113,0.3867455720901489,0.23778599500656128,0.1826142966747284
torments,0.30273523926734924,0.2920691668987274,0.23582744598388672,0.2155342996120453,0.17631328105926514,0.3033301532268524,0.4009065330028534,0.23489779233932495,0.2930169105529785,0.17883889377117157
for,0.3017193675041199,0.318512886762619,0.12958186864852905,0.3106577396392822,0.23292502760887146,0.4451248347759247,0.19250725209712982,0.3650246858596802,0.19869662821292877,0.264628142118454
the,0.42745697498321533,0.34736719727516174,0.1759674996137619,0.27591824531555176,0.3589572608470917,0.535392165184021,0.2566636800765991,0.4565047025680542,0.21438048779964447,0.22068053483963013
saints,0.20729289948940277,0.14291644096374512,0.17173054814338684,0.12038233876228333,0.15124455094337463,0.1799524873495102,0.3726663589477539,0.17413538694381714,0.21036089956760406,0.1782425343990326
:,-0.12022944539785385,-0.05305134505033493,-0.0567622147500515,-0.06634017080068588,-0.1138167604804039,-0.09243495017290115,-0.08698312193155289,-0.011440866626799107,-0.07045605778694153,-0.07156077772378922
``,0.008517155423760414,-0.029888948425650597,-0.013964727520942688,0.1829708367586136,-0.0633864626288414,0.06720756739377975,-0.019006654620170593,0.040442656725645065,0.02746286429464817,0.0685480609536171
it,0.45803478360176086,0.2993364930152893,0.15365919470787048,0.31499791145324707,0.3335137665271759,0.513711154460907,0.21804456412792206,0.36872005462646484,0.16903388500213623,0.25732165575027466
is,0.28837618231773376,0.19247472286224365,0.08282390236854553,0.3048785924911499,0.2258908450603485,0.42745086550712585,0.17516587674617767,0.2835143506526947,0.17991963028907776,0.22961433231830597
enough,0.3944990336894989,0.3866412043571472,0.1001482829451561,0.2939351797103882,0.24135886132717133,0.43150144815444946,0.2577718496322632,0.237763911485672,0.2085139900445938,0.3526461720466614
for,0.3017193675041199,0.318512886762619,0.12958186864852905,0.3106577396392822,0.23292502760887146,0.4451248347759247,0.19250725209712982,0.3650246858596802,0.19869662821292877,0.264628142118454
us,0.32081687450408936,0.23250600695610046,0.16079697012901306,0.2565082907676697,0.23676782846450806,0.2928973436355591,0.11040614545345306,0.11897643655538559,0.08901308476924896,0.2742428481578827
to,0.455847829580307,0.4452643394470215,0.18029534816741943,0.3665536344051361,0.2299996316432953,1.0,0.22935551404953003,0.37890323996543884,0.19568277895450592,0.29463258385658264
know,0.6545611619949341,0.47715243697166443,0.17024901509284973,0.3299940824508667,0.42686012387275696,0.3767812252044678,0.25952768325805664,0.24218973517417908,0.1687706857919693,0.5287392735481262
that,0.6297725439071655,0.47518548369407654,0.21746599674224854,0.33138078451156616,0.4226365387439728,0.5436353087425232,0.31226950883865356,0.373811811208725,0.25607815384864807,0.32716336846351624
souls,0.2576521933078766,0.17192335426807404,0.14558860659599304,0.15091772377490997,0.18446463346481323,0.22935551404953003,0.9999999403953552,0.23440031707286835,0.2040281593799591,0.18306730687618256
do,0.4609605669975281,0.5246143937110901,0.10933273285627365,0.2453695833683014,0.3317435383796692,0.38876664638519287,0.24064992368221283,0.20534609258174896,0.129806250333786,0.4093979299068451
not,0.5449194312095642,0.6481515765190125,0.21636232733726501,0.323470801115036,0.34915536642074585,0.5149973034858704,0.26227936148643494,0.3115830719470978,0.23071882128715515,0.41942933201789856
leave,0.3595171868801117,0.3432042896747589,0.0717516764998436,0.22574780881404877,0.2854141592979431,0.408642441034317,0.1621466875076294,0.32952186465263367,0.19861531257629395,0.23890845477581024
their,0.35142919421195984,0.38078752160072327,0.1988239735364914,0.20487214624881744,0.18339572846889496,0.44619059562683105,0.2518806755542755,0.30973172187805176,0.19749301671981812,0.1898253709077835
bodies,0.1688588559627533,0.24644926190376282,0.08919686079025269,0.1610947847366333,0.1469140648841858,0.2779117226600647,0.37778937816619873,0.20125578343868256,0.1811114400625229,0.18285469710826874
to,0.455847829580307,0.4452643394470215,0.18029534816741943,0.3665536344051361,0.2299996316432953,1.0,0.22935551404953003,0.37890323996543884,0.19568277895450592,0.29463258385658264
be,0.3929833769798279,0.22657383978366852,0.15299063920974731,0.3412320911884308,0.259830504655838,0.4972836375236511,0.24871380627155304,0.32360681891441345,0.18895679712295532,0.3324260413646698
threatened,0.18488946557044983,0.2603054344654083,0.22111496329307556,0.16542141139507294,0.2999126613140106,0.2676365375518799,0.0673692598938942,0.24785655736923218,0.1592821180820465,0.1536843329668045
by,0.2455483376979828,0.18574509024620056,0.15382802486419678,0.1951783299446106,0.18945316970348358,0.33534231781959534,0.1718129962682724,0.41259682178497314,0.23285827040672302,0.17966607213020325
the,0.42745697498321533,0.34736719727516174,0.1759674996137619,0.27591824531555176,0.3589572608470917,0.535392165184021,0.2566636800765991,0.4565047025680542,0.21438048779964447,0.22068053483963013
torments,0.30273523926734924,0.2920691668987274,0.23582744598388672,0.2155342996120453,0.17631328105926514,0.3033301532268524,0.4009065330028534,0.23489779233932495,0.2930169105529785,0.17883889377117157
and,0.31309178471565247,0.34479495882987976,0.20796556770801544,0.288166344165802,0.22602374851703644,0.48971283435821533,0.23765547573566437,0.3765919506549835,0.1816639006137848,0.20544172823429108
punishments,0.305923193693161,0.26226791739463806,0.16020475327968597,0.20453901588916779,0.22708356380462646,0.21962858736515045,0.3318870961666107,0.18810203671455383,0.3068600594997406,0.23544666171073914
of,0.33290785551071167,0.2513895630836487,0.1719115972518921,0.25014451146125793,0.30501094460487366,0.41548454761505127,0.23374544084072113,0.3867455720901489,0.23778599500656128,0.1826142966747284
hell,0.3415132164955139,0.20371614396572113,0.2600241005420685,0.1712440550327301,0.22541199624538422,0.21763044595718384,0.3721482455730438,0.17532184720039368,0.21953655779361725,0.26004594564437866
",",0.3087472915649414,0.3015086054801941,0.23255878686904907,0.32049548625946045,0.3230119049549103,0.44245919585227966,0.1813322901725769,0.38860568404197693,0.2070959210395813,0.31091248989105225
but,0.5029441118240356,0.49033689498901367,0.20694120228290558,0.30755141377449036,0.39846014976501465,0.5542377829551697,0.2700835168361664,0.38354751467704773,0.17718371748924255,0.27921953797340393
enter,0.2278345823287964,0.22387851774692535,0.08694689720869064,0.2031221240758896,0.14877910912036896,0.3060675263404846,0.16843551397323608,0.23661163449287415,0.11019179224967957,0.11047764122486115
a,0.3320399522781372,0.2552328109741211,0.17967689037322998,0.2651044726371765,0.2774496078491211,0.45503583550453186,0.15031826496124268,0.3831600844860077,0.16249743103981018,0.23916715383529663
prepared,0.29325538873672485,0.2929789125919342,0.1615675836801529,0.28576424717903137,0.2403886467218399,0.31378528475761414,0.14709164202213287,0.2208690196275711,0.15701761841773987,0.23652499914169312
bedchamber,0.18608970940113068,0.155422180891037,0.20907621085643768,0.22005976736545563,0.19280199706554413,0.24192023277282715,0.23681965470314026,0.2579694390296936,0.24885153770446777,0.15219858288764954
in,0.30808621644973755,0.2593238651752472,0.20523880422115326,0.2508721947669983,0.3302023410797119,0.45010748505592346,0.18677356839179993,0.44050168991088867,0.18743370473384857,0.20430970191955566
which,0.5261979103088379,0.2750149369239807,0.17501473426818848,0.3262511193752289,0.30552831292152405,0.5345056653022766,0.23828615248203278,0.3217443823814392,0.17868493497371674,0.25814583897590637
they,0.4431931674480438,0.4879390597343445,0.16441592574119568,0.22535623610019684,0.32434290647506714,0.5452046394348145,0.32105836272239685,0.33591970801353455,0.21029233932495117,0.2753053903579712
sleep,0.21082337200641632,0.20785151422023773,0.11771473288536072,0.17338906228542328,0.1742629110813141,0.22335325181484222,0.2731320559978485,0.17743244767189026,0.2176699936389923,0.20425266027450562
in,0.30808621644973755,0.2593238651752472,0.20523880422115326,0.2508721947669983,0.3302023410797119,0.45010748505592346,0.18677356839179993,0.44050168991088867,0.18743370473384857,0.20430970191955566
peace,0.18390877544879913,0.22555114328861237,0.2867203652858734,0.21488134562969208,0.10729742795228958,0.20604102313518524,0.2458808273077011,0.20540599524974823,0.22502775490283966,0.1404135823249817
.,0.3567904531955719,0.35288307070732117,0.24907569587230682,0.30212634801864624,0.29012542963027954,0.4645031690597534,0.20873355865478516,0.35870397090911865,0.24631039798259735,0.4130953550338745
