,what,was,the,theme,of,super,bowl,50,?
as,0.31749409437179565,0.3677520453929901,0.48381632566452026,0.23320047557353973,0.3886612355709076,0.21450649201869965,0.14539222419261932,-0.0016074778977781534,0.27043893933296204
this,0.5489566326141357,0.3638818562030792,0.6274310946464539,0.21212080121040344,0.45148900151252747,0.1776810586452484,0.17725728452205658,-0.036046914756298065,0.3155723512172699
was,0.22111038863658905,1.0000001192092896,0.48711544275283813,0.21860456466674805,0.4069072902202606,0.21420986950397491,0.21915455162525177,-0.0011744623770937324,0.18412111699581146
the,0.42745697498321533,0.48711544275283813,1.0,0.2470158040523529,0.733189046382904,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
50th,0.08142440766096115,0.17689552903175354,0.19595111906528473,0.16385413706302643,0.11716882884502411,0.14578431844711304,0.10496746003627777,-0.014330796897411346,0.004919986240565777
super,0.13651713728904724,0.21420986950397491,0.21959073841571808,0.20093533396720886,0.14718765020370483,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.166326642036438
bowl,0.15942467749118805,0.21915455162525177,0.21576224267482758,0.16222190856933594,0.2243070751428604,0.4848237931728363,1.0,0.005446359980851412,0.21118052303791046
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.21865783631801605,0.4946078956127167,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
the,0.42745697498321533,0.48711544275283813,1.0,0.2470158040523529,0.733189046382904,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
league,0.16616638004779816,0.21425791084766388,0.2724147439002991,0.1538599282503128,0.23588460683822632,0.37144264578819275,0.3365440368652344,0.07430867850780487,0.15941482782363892
emphasized,0.2585770785808563,0.2115403562784195,0.2486771047115326,0.24122045934200287,0.3148948550224304,0.12777389585971832,0.06788020581007004,0.006171638146042824,0.19381670653820038
the,0.42745697498321533,0.48711544275283813,1.0,0.2470158040523529,0.733189046382904,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
``,0.008517155423760414,-0.012679691426455975,0.029072100296616554,-0.04043178632855415,0.06780257821083069,0.012585706077516079,-0.004176590591669083,0.05617367848753929,0.0685480609536171
golden,0.172581747174263,0.21282179653644562,0.28740859031677246,0.12523235380649567,0.23340271413326263,0.2640960216522217,0.25437235832214355,0.03387100249528885,0.1324693262577057
anniversary,0.15616674721240997,0.28924626111984253,0.29318708181381226,0.34856078028678894,0.2393128126859665,0.24517762660980225,0.26429256796836853,0.03393412008881569,0.1981802135705948
'',0.08143015950918198,0.04456103965640068,0.041273195296525955,0.03232346102595329,0.13035868108272552,-0.02655862085521221,-0.008809788152575493,0.08711730688810349,0.018684765323996544
with,0.2464839518070221,0.27411898970603943,0.4223487675189972,0.22438909113407135,0.41827285289764404,0.1518537551164627,0.18353787064552307,0.08371289074420929,0.2433311939239502
various,0.26045072078704834,0.14120686054229736,0.3235042691230774,0.22138603031635284,0.3196488320827484,0.18656621873378754,0.13842716813087463,0.015393019653856754,0.12823495268821716
gold-themed,0.3060356378555298,0.3472447395324707,0.32273250818252563,0.6040834188461304,0.2285507172346115,0.3094090521335602,0.3193160891532898,0.07768692076206207,0.2645840346813202
initiatives,0.20909109711647034,0.13597998023033142,0.22065459191799164,0.12971548736095428,0.2126355767250061,0.09691639989614487,0.12038062512874603,0.006843193434178829,0.21253491938114166
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.21865783631801605,0.4946078956127167,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
as,0.31749409437179565,0.3677520453929901,0.48381632566452026,0.23320047557353973,0.3886612355709076,0.21450649201869965,0.14539222419261932,-0.0016074778977781534,0.27043893933296204
well,0.4154493808746338,0.3130364418029785,0.42630070447921753,0.265079140663147,0.3343164324760437,0.2187589854001999,0.16728825867176056,0.034162651747465134,0.24815571308135986
as,0.31749409437179565,0.3677520453929901,0.48381632566452026,0.23320047557353973,0.3886612355709076,0.21450649201869965,0.14539222419261932,-0.0016074778977781534,0.27043893933296204
temporarily,0.2163034975528717,0.2520272731781006,0.35498616099357605,0.09753277152776718,0.24215073883533478,0.16314555704593658,0.13392890989780426,0.002285720780491829,0.11896703392267227
suspending,0.25890663266181946,0.19900208711624146,0.32377004623413086,0.18593168258666992,0.28426504135131836,0.15690234303474426,0.15622130036354065,0.05478489398956299,0.20923562347888947
the,0.42745697498321533,0.48711544275283813,1.0,0.2470158040523529,0.733189046382904,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
tradition,0.24046438932418823,0.2609736919403076,0.2632053792476654,0.2335190773010254,0.2663337290287018,0.05969422310590744,0.09028147161006927,-0.06413301825523376,0.15717756748199463
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.17537155747413635,1.0,0.14718765020370483,0.2243070751428604,0.006577443331480026,0.1826142966747284
naming,0.2659215033054352,0.21781203150749207,0.3078363239765167,0.17826463282108307,0.26907142996788025,0.19249001145362854,0.11786457896232605,0.12106531858444214,0.1910746842622757
each,0.3353266417980194,0.14424845576286316,0.470844566822052,0.2103176712989807,0.38460010290145874,0.1298409402370453,0.12666155397891998,0.07577235251665115,0.21173812448978424
super,0.13651713728904724,0.21420986950397491,0.21959073841571808,0.20093533396720886,0.14718765020370483,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.166326642036438
bowl,0.15942467749118805,0.21915455162525177,0.21576224267482758,0.16222190856933594,0.2243070751428604,0.4848237931728363,1.0,0.005446359980851412,0.21118052303791046
game,0.2246788740158081,0.2568269371986389,0.285271555185318,0.30045202374458313,0.2298848181962967,0.3480181396007538,0.2413962334394455,0.012895043939352036,0.1829071193933487
with,0.2464839518070221,0.27411898970603943,0.4223487675189972,0.22438909113407135,0.41827285289764404,0.1518537551164627,0.18353787064552307,0.08371289074420929,0.2433311939239502
roman,0.17852471768856049,0.23496849834918976,0.2862859070301056,0.14172354340553284,0.31028008460998535,0.07821496576070786,0.12339023500680923,0.01018556673079729,0.1663191318511963
numerals,0.2182469516992569,0.15565448999404907,0.25819507241249084,0.22786185145378113,0.2555062174797058,0.27254608273506165,0.26416486501693726,0.0405484102666378,0.22188253700733185
(,0.2411840260028839,0.2980341613292694,0.33289089798927307,0.17606106400489807,0.35032153129577637,0.17553061246871948,0.15949074923992157,0.03192463144659996,0.40561532974243164
under,0.20154598355293274,0.2672741413116455,0.3348022699356079,0.09172743558883667,0.32766106724739075,0.1673695296049118,0.07314430177211761,0.052018534392118454,0.18233340978622437
which,0.5261979103088379,0.2830964922904968,0.6521818041801453,0.25756725668907166,0.5011631846427917,0.25759580731391907,0.23468568921089172,0.022181637585163116,0.25814583897590637
the,0.42745697498321533,0.48711544275283813,1.0,0.2470158040523529,0.733189046382904,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
game,0.2246788740158081,0.2568269371986389,0.285271555185318,0.30045202374458313,0.2298848181962967,0.3480181396007538,0.2413962334394455,0.012895043939352036,0.1829071193933487
would,0.45766422152519226,0.41663143038749695,0.4133751392364502,0.21674847602844238,0.3353942930698395,0.16404198110103607,0.17156143486499786,0.05957036092877388,0.37178951501846313
have,0.39808809757232666,0.2863433063030243,0.40389683842658997,0.19004344940185547,0.3802283704280853,0.19903038442134857,0.19536113739013672,0.10407739877700806,0.32991164922714233
been,0.2567804455757141,0.518218457698822,0.3563927710056305,0.21664969623088837,0.31685134768486023,0.16475224494934082,0.17613008618354797,0.032612502574920654,0.24354910850524902
known,0.20381177961826324,0.35203275084495544,0.3624623417854309,0.17464302480220795,0.35814476013183594,0.1743854135274887,0.1501779556274414,0.05991459637880325,0.18314571678638458
as,0.31749409437179565,0.3677520453929901,0.48381632566452026,0.23320047557353973,0.3886612355709076,0.21450649201869965,0.14539222419261932,-0.0016074778977781534,0.27043893933296204
``,0.008517155423760414,-0.012679691426455975,0.029072100296616554,-0.04043178632855415,0.06780257821083069,0.012585706077516079,-0.004176590591669083,0.05617367848753929,0.0685480609536171
super,0.13651713728904724,0.21420986950397491,0.21959073841571808,0.20093533396720886,0.14718765020370483,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.166326642036438
bowl,0.15942467749118805,0.21915455162525177,0.21576224267482758,0.16222190856933594,0.2243070751428604,0.4848237931728363,1.0,0.005446359980851412,0.21118052303791046
l,0.053181253373622894,0.1603022664785385,0.18770581483840942,0.043197035789489746,0.1817270964384079,0.1737472265958786,0.13150595128536224,-0.010789535008370876,0.10803938657045364
'',0.08143015950918198,0.04456103965640068,0.041273195296525955,0.03232346102595329,0.13035868108272552,-0.02655862085521221,-0.008809788152575493,0.08711730688810349,0.018684765323996544
),0.26259949803352356,0.3267642855644226,0.3456730246543884,0.16467611491680145,0.3680361211299896,0.1971341073513031,0.16361013054847717,-0.0024984623305499554,0.42300865054130554
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.21865783631801605,0.4946078956127167,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
so,0.539469838142395,0.2666010558605194,0.4296516180038452,0.13555456697940826,0.3184450566768646,0.19844962656497955,0.17663580179214478,0.010191651992499828,0.43163934350013733
that,0.6297725439071655,0.33670201897621155,0.5473989248275757,0.22944191098213196,0.41498205065727234,0.18258553743362427,0.10987387597560883,-0.014119508676230907,0.32716336846351624
the,0.42745697498321533,0.48711544275283813,1.0,0.2470158040523529,0.733189046382904,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
logo,0.21781428158283234,0.17813098430633545,0.2806010842323303,0.2889235317707062,0.1528109908103943,0.19343960285186768,0.06617429107427597,0.05230570212006569,0.23347119987010956
could,0.4188697934150696,0.39896807074546814,0.35393214225769043,0.16262057423591614,0.29043012857437134,0.19423918426036835,0.15704309940338135,0.0428556464612484,0.3411986827850342
prominently,0.18982040882110596,0.25729480385780334,0.2969973683357239,0.1996004432439804,0.21778860688209534,0.1859363466501236,0.08467476814985275,0.0894942432641983,0.17388345301151276
feature,0.23320603370666504,0.2405846118927002,0.3053930699825287,0.32970812916755676,0.2117752879858017,0.2085176706314087,0.14900103211402893,-0.07995389401912689,0.2893312871456146
the,0.42745697498321533,0.48711544275283813,1.0,0.2470158040523529,0.733189046382904,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
arabic,0.1854897290468216,0.17652206122875214,0.23818454146385193,0.1252925544977188,0.2065649777650833,0.18190370500087738,0.1547006070613861,-0.017164113000035286,0.18792502582073212
numerals,0.2182469516992569,0.15565448999404907,0.25819507241249084,0.22786185145378113,0.2555062174797058,0.27254608273506165,0.26416486501693726,0.0405484102666378,0.22188253700733185
50,-0.04124141484498978,-0.0011744623770937324,0.03602437674999237,0.051090408116579056,0.006577443331480026,0.0833745002746582,0.005446359980851412,0.9999999403953552,0.030512850731611252
.,0.3567904531955719,0.40146201848983765,0.5934505462646484,0.2135048359632492,0.5352458953857422,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.4130953550338745
