,in,what,year,was,it,declared,that,no,roman,numerals,would,be,used,in,the,name,of,the,50th,super,bowl,?
on,0.46853652596473694,0.34226128458976746,0.27628999948501587,0.3909217119216919,0.4529881477355957,0.26188743114471436,0.42569106817245483,0.3244728446006775,0.15509356558322906,0.1492345631122589,0.35589995980262756,0.37900757789611816,0.24785758554935455,0.46853652596473694,0.5107308030128479,0.17627742886543274,0.3966929316520691,0.5107308030128479,0.15247806906700134,0.1569211632013321,0.1334993690252304,0.2714994251728058
june,0.29047903418540955,0.2171148657798767,0.2782505750656128,0.42821118235588074,0.23863808810710907,0.2451089322566986,0.200034037232399,0.1946152001619339,0.11824105679988861,0.1070602759718895,0.24736599624156952,0.18770617246627808,0.10400602221488953,0.29047903418540955,0.24568822979927063,0.14398173987865448,0.19721001386642456,0.24568822979927063,0.047234244644641876,0.12735934555530548,0.15820787847042084,0.31416764855384827
4,0.08310048282146454,-0.04324747622013092,0.003002665936946869,0.23394860327243805,0.03282322362065315,0.21375469863414764,-0.04881570115685463,0.01170355360955,0.16189806163311005,0.03203694894909859,0.03919385001063347,-0.031255580484867096,0.046771492809057236,0.08310048282146454,0.15499350428581238,0.0995098352432251,0.17227263748645782,0.15499350428581238,-0.04766840860247612,0.046946682035923004,0.020155208185315132,0.010515431873500347
",",0.5201468467712402,0.3087472915649414,0.28560417890548706,0.45456063747406006,0.48329564929008484,0.2511547803878784,0.4137537479400635,0.29972612857818604,0.26863154768943787,0.23818567395210266,0.32586824893951416,0.39254459738731384,0.3120402991771698,0.5201468467712402,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.1069522351026535,0.22322475910186768,0.1810409277677536,0.31091248989105225
2014,0.13996225595474243,0.041483160108327866,0.07599447667598724,0.1446884423494339,0.06648096442222595,-0.030687859281897545,0.018680522218346596,-0.027723344042897224,0.10688325762748718,0.050574127584695816,0.022554323077201843,0.06913494318723679,-0.007408102974295616,0.13996225595474243,0.059490643441677094,0.16726040840148926,0.0493064783513546,0.059490643441677094,0.09885226935148239,0.0236821286380291,0.07104186713695526,0.058127544820308685
",",0.5201468467712402,0.3087472915649414,0.28560417890548706,0.45456063747406006,0.48329564929008484,0.2511547803878784,0.4137537479400635,0.29972612857818604,0.26863154768943787,0.23818567395210266,0.32586824893951416,0.39254459738731384,0.3120402991771698,0.5201468467712402,0.4933079481124878,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.1069522351026535,0.22322475910186768,0.1810409277677536,0.31091248989105225
the,0.6662389636039734,0.42745697498321533,0.3609684407711029,0.48711544275283813,0.6251175999641418,0.260531485080719,0.5473989248275757,0.3461136817932129,0.2862859070301056,0.25819507241249084,0.4133751392364502,0.4248143136501312,0.3718377649784088,0.6662389636039734,1.0,0.3171212375164032,0.733189046382904,1.0,0.19595111906528473,0.21959073841571808,0.21576224267482758,0.22068053483963013
nfl,0.12599408626556396,0.12579965591430664,0.2432725727558136,0.20145657658576965,0.11547107994556427,0.11766093969345093,0.15213505923748016,0.1222342699766159,0.12639591097831726,0.2016570121049881,0.16166402399539948,0.12418080866336823,0.12976689636707306,0.12599408626556396,0.15305201709270477,0.11343668401241302,0.1524115800857544,0.15305201709270477,0.1160515546798706,0.319060355424881,0.48354101181030273,0.10610254108905792
announced,0.2528248429298401,0.09249057620763779,0.24623410403728485,0.34205326437950134,0.15299035608768463,0.38193291425704956,0.26166632771492004,0.18410499393939972,0.13161100447177887,0.118888258934021,0.42309242486953735,0.18421369791030884,0.1661556363105774,0.2528248429298401,0.2277132272720337,0.2030140608549118,0.22339491546154022,0.2277132272720337,0.13245141506195068,0.1638530194759369,0.11583950370550156,0.17416009306907654
that,0.435920387506485,0.6297725439071655,0.2826407253742218,0.33670201897621155,0.5921133160591125,0.29322829842567444,1.0,0.41830796003341675,0.20374512672424316,0.2481309473514557,0.5895259380340576,0.6036020517349243,0.37621384859085083,0.435920387506485,0.5473989248275757,0.27224332094192505,0.41498205065727234,0.5473989248275757,0.11724865436553955,0.18258553743362427,0.10987387597560883,0.32716336846351624
the,0.6662389636039734,0.42745697498321533,0.3609684407711029,0.48711544275283813,0.6251175999641418,0.260531485080719,0.5473989248275757,0.3461136817932129,0.2862859070301056,0.25819507241249084,0.4133751392364502,0.4248143136501312,0.3718377649784088,0.6662389636039734,1.0,0.3171212375164032,0.733189046382904,1.0,0.19595111906528473,0.21959073841571808,0.21576224267482758,0.22068053483963013
practice,0.24572531878948212,0.2749895751476288,0.18077608942985535,0.21849672496318817,0.19842009246349335,0.1823289692401886,0.3368259370326996,0.2112950086593628,0.2321038544178009,0.26670295000076294,0.27087995409965515,0.2743644714355469,0.32384344935417175,0.24572531878948212,0.27333036065101624,0.09503980726003647,0.2597380578517914,0.27333036065101624,0.13416828215122223,0.168790802359581,0.10187067836523056,0.21386858820915222
of,0.5696388483047485,0.33290785551071167,0.2578314542770386,0.4069072902202606,0.38761502504348755,0.27392512559890747,0.41498205065727234,0.24809792637825012,0.31028008460998535,0.2555062174797058,0.3353942930698395,0.33904364705085754,0.3075267970561981,0.5696388483047485,0.733189046382904,0.24075818061828613,1.0,0.733189046382904,0.11716882884502411,0.14718765020370483,0.2243070751428604,0.1826142966747284
branding,0.23767031729221344,0.2191358357667923,0.21535053849220276,0.2425343245267868,0.25079071521759033,0.18407627940177917,0.28991732001304626,0.1933123767375946,0.14294500648975372,0.11847613751888275,0.33595263957977295,0.22991205751895905,0.2567980885505676,0.23767031729221344,0.26101231575012207,0.3085801601409912,0.24734826385974884,0.26101231575012207,0.13706761598587036,0.21105733513832092,0.1050693467259407,0.16631950438022614
super,0.18576006591320038,0.13651713728904724,0.20762673020362854,0.21420986950397491,0.19638319313526154,0.1286892145872116,0.18258553743362427,0.11807585507631302,0.07821496576070786,0.27254608273506165,0.16404198110103607,0.1880253106355667,0.18133796751499176,0.18576006591320038,0.21959073841571808,0.15042594075202942,0.14718765020370483,0.21959073841571808,0.14578431844711304,1.0000001192092896,0.4848237931728363,0.166326642036438
bowl,0.17236235737800598,0.15942467749118805,0.22878921031951904,0.21915455162525177,0.1748591959476471,0.08433394134044647,0.10987387597560883,0.09828036278486252,0.12339023500680923,0.26416486501693726,0.17156143486499786,0.18567830324172974,0.19533489644527435,0.17236235737800598,0.21576224267482758,0.10893726348876953,0.2243070751428604,0.21576224267482758,0.10496746003627777,0.4848237931728363,1.0,0.21118052303791046
games,0.24802106618881226,0.1820194572210312,0.23908990621566772,0.21596553921699524,0.20468297600746155,0.1538827121257782,0.21447691321372986,0.11767518520355225,0.13043218851089478,0.3210026025772095,0.19761772453784943,0.18187981843948364,0.1337311863899231,0.24802106618881226,0.2676136791706085,0.14705710113048553,0.2499092072248459,0.2676136791706085,0.07302030920982361,0.3565964996814728,0.2931278944015503,0.1360001415014267
with,0.4080928862094879,0.2464839518070221,0.3220449686050415,0.27411898970603943,0.3369046747684479,0.16055753827095032,0.4154358208179474,0.24678650498390198,0.16514341533184052,0.16614378988742828,0.38372042775154114,0.36101722717285156,0.3047430217266083,0.4080928862094879,0.4223487675189972,0.17897967994213104,0.41827285289764404,0.4223487675189972,0.112519770860672,0.1518537551164627,0.18353787064552307,0.2433311939239502
roman,0.24986636638641357,0.17852471768856049,0.14937065541744232,0.23496849834918976,0.20999984443187714,0.21613958477973938,0.20374512672424316,0.131724014878273,1.0,0.4669416546821594,0.21116627752780914,0.16603216528892517,0.18938834965229034,0.24986636638641357,0.2862859070301056,0.17340047657489777,0.31028008460998535,0.2862859070301056,0.0517960749566555,0.07821496576070786,0.12339023500680923,0.1663191318511963
numerals,0.2017660140991211,0.2182469516992569,0.22625227272510529,0.15565448999404907,0.21709193289279938,0.2085237354040146,0.2481309473514557,0.16124847531318665,0.4669416546821594,1.0,0.21986085176467896,0.21984203159809113,0.2823783755302429,0.2017660140991211,0.25819507241249084,0.26702192425727844,0.2555062174797058,0.25819507241249084,0.1347743719816208,0.27254608273506165,0.26416486501693726,0.22188253700733185
