,how,much,saharan,dust,falls,over,the,amazon,basin,each,year,?
nasa,0.20395343005657196,0.21932558715343475,0.23333850502967834,0.3085649311542511,0.07671134173870087,0.14846761524677277,0.19786997139453888,0.1661357581615448,0.2162281721830368,0.07703179121017456,0.14521807432174683,0.1809994876384735
's,-0.026164190843701363,0.06731651723384857,0.07983057200908661,-0.038515426218509674,-0.060951314866542816,0.016215575858950615,-0.01540423184633255,0.062328040599823,0.04280134662985802,0.021750088781118393,-0.04087831452488899,-0.023395681753754616
calipso,0.1821621209383011,0.2573757767677307,0.3577364683151245,0.25767600536346436,0.21229445934295654,0.21706998348236084,0.31254130601882935,0.19004616141319275,0.2117220163345337,0.13353198766708374,0.20704394578933716,0.2649646997451782
satellite,0.10482273995876312,0.14917315542697906,0.2311158925294876,0.29698875546455383,0.09535422176122665,0.19734211266040802,0.22563834488391876,0.12525847554206848,0.2144104689359665,0.11691509932279587,0.14653939008712769,0.13568443059921265
has,0.26820555329322815,0.31650421023368835,0.2170426845550537,0.14267772436141968,0.1847171038389206,0.370955228805542,0.4177538752555847,0.1779293268918991,0.18059469759464264,0.32155683636665344,0.2526876926422119,0.15994466841220856
measured,0.33367615938186646,0.31062760949134827,0.15073637664318085,0.23971869051456451,0.15183322131633759,0.30557629466056824,0.279002845287323,0.1639031171798706,0.24656406044960022,0.28927627205848694,0.18661636114120483,0.17351430654525757
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.2708098292350769,0.39856547117233276,1.0,0.260541707277298,0.24553915858268738,0.470844566822052,0.3609684407711029,0.22068053483963013
amount,0.37087762355804443,0.4935210943222046,0.20258083939552307,0.2806089520454407,0.162252739071846,0.3027430474758148,0.3336862325668335,0.1940114051103592,0.19711507856845856,0.3607456386089325,0.2676939368247986,0.17984020709991455
of,0.2480744868516922,0.2671096920967102,0.1892523616552353,0.25486329197883606,0.23047612607479095,0.36136594414711,0.733189046382904,0.20143137872219086,0.2557278275489807,0.38460010290145874,0.2578314542770386,0.1826142966747284
dust,0.24083134531974792,0.2351432889699936,0.2716901898384094,1.0,0.22196342051029205,0.22320112586021423,0.2346910536289215,0.13802170753479004,0.27528029680252075,0.15729188919067383,0.10882840305566788,0.15803812444210052
transported,0.20179246366024017,0.3093987703323364,0.2331775575876236,0.21931618452072144,0.2005632519721985,0.2658388316631317,0.2550795376300812,0.21860341727733612,0.14891646802425385,0.2096906453371048,0.08983765542507172,0.1354173868894577
by,0.34370526671409607,0.24959969520568848,0.14715154469013214,0.1268737018108368,0.11552786827087402,0.29360154271125793,0.4408751428127289,0.16320857405662537,0.19840280711650848,0.29190269112586975,0.28805047273635864,0.17966607213020325
wind,0.18648548424243927,0.23556813597679138,0.1326339840888977,0.36152732372283936,0.18655084073543549,0.25731027126312256,0.2338196188211441,0.1388091892004013,0.17376138269901276,0.18433184921741486,0.16870826482772827,0.17669273912906647
from,0.22939439117908478,0.24480824172496796,0.1843232661485672,0.21349763870239258,0.23195196688175201,0.37539660930633545,0.40150508284568787,0.08236479759216309,0.19501222670078278,0.22863267362117767,0.2101740688085556,0.19969791173934937
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.2708098292350769,0.39856547117233276,1.0,0.260541707277298,0.24553915858268738,0.470844566822052,0.3609684407711029,0.22068053483963013
sahara,0.1301003247499466,0.2032151222229004,0.8463922739028931,0.28134268522262573,0.18480613827705383,0.24398937821388245,0.23516924679279327,0.26794329285621643,0.313738614320755,0.09896079450845718,0.13338042795658112,0.17314527928829193
