,what,is,the,last,name,of,the,player,who,bumped,the,ball,away,from,manning,in,the,fourth,quarter,of,super,bowl,50,?
on,0.34226128458976746,0.3635730445384979,0.5107308030128479,0.2517152428627014,0.17627742886543274,0.3966929316520691,0.5107308030128479,0.2081262320280075,0.2340552806854248,0.3562478721141815,0.5107308030128479,0.1605052351951599,0.20892785489559174,0.36926645040512085,0.25339728593826294,0.46853652596473694,0.5107308030128479,0.2738758623600006,0.21235644817352295,0.3966929316520691,0.1569211632013321,0.1334993690252304,0.05590687692165375,0.2714994251728058
the,0.42745697498321533,0.5823672413825989,1.0,0.3698786795139313,0.3171212375164032,0.733189046382904,1.0,0.19900773465633392,0.3733934462070465,0.328307569026947,1.0,0.18895584344863892,0.29030847549438477,0.40150508284568787,0.27058160305023193,0.6662389636039734,1.0,0.40804702043533325,0.3659466803073883,0.733189046382904,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
next,0.25980645418167114,0.2081775814294815,0.35833123326301575,0.4846317768096924,0.1650429368019104,0.2935165464878082,0.35833123326301575,0.1591053307056427,0.19192104041576385,0.2438129484653473,0.35833123326301575,0.10990821570158005,0.22936679422855377,0.19093751907348633,0.2187599092721939,0.29307645559310913,0.35833123326301575,0.3697102665901184,0.22258099913597107,0.2935165464878082,0.13801133632659912,0.21038666367530823,0.07806824147701263,0.167460098862648
play,0.2180248498916626,0.2174319475889206,0.24793598055839539,0.17943069338798523,0.17531825602054596,0.15350224077701569,0.24793598055839539,0.4391340911388397,0.2742305099964142,0.11464539170265198,0.24793598055839539,0.31826484203338623,0.1624472737312317,0.1498221457004547,0.2523941099643707,0.24321173131465912,0.24793598055839539,0.23530615866184235,0.20659708976745605,0.15350224077701569,0.17709366977214813,0.19427603483200073,0.0001581356773385778,0.11059518158435822
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.29026782512664795,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.25826331973075867,0.3365725874900818,0.28771862387657166,0.4933079481124878,0.2170172780752182,0.24632208049297333,0.39760664105415344,0.30921146273612976,0.5201468467712402,0.4933079481124878,0.271299809217453,0.2742914855480194,0.4946078956127167,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
ealy,0.21271264553070068,0.2733938694000244,0.20656827092170715,0.13674496114253998,0.20252975821495056,0.16616909205913544,0.20656827092170715,0.20408198237419128,0.2409643977880478,0.22416862845420837,0.20656827092170715,0.2552103102207184,0.18862688541412354,0.2176162302494049,0.37721550464630127,0.2399526834487915,0.20656827092170715,0.1691090166568756,0.14711879193782806,0.16616909205913544,0.16118502616882324,0.2014673799276352,-0.07981319725513458,0.24052083492279053
knocked,0.16346049308776855,0.14430691301822662,0.25226226449012756,0.14476047456264496,0.14904500544071198,0.17511889338493347,0.25226226449012756,0.25579893589019775,0.19835633039474487,0.35500937700271606,0.25226226449012756,0.29728958010673523,0.24922753870487213,0.22068610787391663,0.2306843400001526,0.17732229828834534,0.25226226449012756,0.24296985566616058,0.276162713766098,0.17511889338493347,0.2246759831905365,0.25636017322540283,0.019885728135704994,0.1071818619966507
the,0.42745697498321533,0.5823672413825989,1.0,0.3698786795139313,0.3171212375164032,0.733189046382904,1.0,0.19900773465633392,0.3733934462070465,0.328307569026947,1.0,0.18895584344863892,0.29030847549438477,0.40150508284568787,0.27058160305023193,0.6662389636039734,1.0,0.40804702043533325,0.3659466803073883,0.733189046382904,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
ball,0.19548681378364563,0.20501451194286346,0.18895584344863892,0.11330104619264603,0.1299039125442505,0.15122076869010925,0.18895584344863892,0.38931089639663696,0.18419332802295685,0.20149725675582886,0.18895584344863892,1.0,0.18551963567733765,0.21110084652900696,0.3111599087715149,0.1472199559211731,0.18895584344863892,0.1527126431465149,0.20976915955543518,0.15122076869010925,0.1841461956501007,0.2947940230369568,0.006682224106043577,0.1766241192817688
out,0.3633197546005249,0.2817855477333069,0.39404502511024475,0.21300911903381348,0.18450941145420074,0.34176841378211975,0.39404502511024475,0.1815294325351715,0.3129808306694031,0.4167637825012207,0.39404502511024475,0.25823330879211426,0.45128533244132996,0.3196950852870941,0.2759818434715271,0.3576207756996155,0.39404502511024475,0.2538694739341736,0.2500178813934326,0.34176841378211975,0.18827584385871887,0.21548143029212952,-0.020797492936253548,0.22020699083805084
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.3052992522716522,0.24075818061828613,1.0,0.733189046382904,0.1627044975757599,0.2827862501144409,0.27269071340560913,0.733189046382904,0.15122076869010925,0.2156001329421997,0.4249346852302551,0.20024974644184113,0.5696388483047485,0.733189046382904,0.30335766077041626,0.30494412779808044,1.0,0.14718765020370483,0.2243070751428604,0.006577443331480026,0.1826142966747284
manning,0.20007498562335968,0.15379270911216736,0.27058160305023193,0.1576220989227295,0.08606230467557907,0.20024974644184113,0.27058160305023193,0.3113711178302765,0.33436715602874756,0.21759648621082306,0.27058160305023193,0.3111599087715149,0.2742772400379181,0.23143106698989868,0.9999998807907104,0.22345924377441406,0.27058160305023193,0.2344820201396942,0.2765781581401825,0.20024974644184113,0.30535250902175903,0.32417115569114685,-0.0051657091826200485,0.15856626629829407
's,0.02692362666130066,0.02396530658006668,-0.01540423184633255,0.03682802617549896,0.08507627248764038,-0.03817026689648628,-0.01540423184633255,-0.02902853861451149,0.05599616840481758,0.02922028675675392,-0.01540423184633255,-0.028031641617417336,0.05464960262179375,-0.01936490088701248,0.021839646622538567,-0.037580832839012146,-0.01540423184633255,0.031030623242259026,0.027195217087864876,-0.03817026689648628,0.09726737439632416,-0.02838491089642048,-0.01041578408330679,-0.023395681753754616
hand,0.26703396439552307,0.2402249276638031,0.253619521856308,0.21505559980869293,0.038949910551309586,0.18184109032154083,0.253619521856308,0.1534554809331894,0.32102879881858826,0.28306373953819275,0.253619521856308,0.30502307415008545,0.26411959528923035,0.18879252672195435,0.21510741114616394,0.188343808054924,0.253619521856308,0.1820075362920761,0.2998819649219513,0.18184109032154083,0.09856323152780533,0.1620846837759018,0.04166227579116821,0.20656698942184448
as,0.31749409437179565,0.43216490745544434,0.48381632566452026,0.2661714553833008,0.2851914167404175,0.3886612355709076,0.48381632566452026,0.1808752566576004,0.3923053741455078,0.2891756594181061,0.48381632566452026,0.15887176990509033,0.2573646008968353,0.3251767158508301,0.27189740538597107,0.3887844979763031,0.48381632566452026,0.18366172909736633,0.19725699722766876,0.3886612355709076,0.21450649201869965,0.14539222419261932,-0.0016074778977781534,0.27043893933296204
he,0.3114890456199646,0.36230841279029846,0.4571082592010498,0.28069037199020386,0.16665782034397125,0.38706058263778687,0.4571082592010498,0.3589845597743988,0.5500732064247131,0.2267664670944214,0.4571082592010498,0.20410560071468353,0.2428722232580185,0.3314535319805145,0.33812835812568665,0.41690486669540405,0.4571082592010498,0.22958309948444366,0.15939168632030487,0.38706058263778687,0.18361671268939972,0.1560072898864746,0.032580915838479996,0.2089974731206894
was,0.22111038863658905,0.5810302495956421,0.48711544275283813,0.32424551248550415,0.2646567225456238,0.4069072902202606,0.48711544275283813,0.1967325210571289,0.3318818509578705,0.29820623993873596,0.48711544275283813,0.16079293191432953,0.1712075024843216,0.31171464920043945,0.2607507109642029,0.45514053106307983,0.48711544275283813,0.35251522064208984,0.18704809248447418,0.4069072902202606,0.21420986950397491,0.21915455162525177,-0.0011744623770937324,0.18412111699581146
