,what,country,does,the,rhine,empty,?
the,0.42745697498321533,0.30432501435279846,0.35928019881248474,1.0,0.30735138058662415,0.2499721348285675,0.22068053483963013
rhine,0.16475653648376465,0.23905308544635773,0.13532963395118713,0.30735138058662415,1.0,0.14250990748405457,0.13754533231258392
(,0.2411840260028839,0.1820623129606247,0.2728188931941986,0.33289089798927307,0.12381801009178162,0.20044538378715515,0.40561532974243164
romansh,0.1918436586856842,0.28571411967277527,0.07517675310373306,0.28993913531303406,0.38489073514938354,0.1374393105506897,0.16606679558753967
:,-0.12022944539785385,0.03858891502022743,-0.11934193223714828,-0.03403344005346298,0.011925304308533669,-0.06466040015220642,-0.07156077772378922
rein,0.1812353879213333,0.20674854516983032,0.06790103018283844,0.23112499713897705,0.2607007622718811,0.17511825263500214,0.19597680866718292
",",0.3087472915649414,0.27878350019454956,0.28617382049560547,0.4933079481124878,0.167837992310524,0.1626930832862854,0.31091248989105225
german,0.1960553526878357,0.17699800431728363,0.1575017124414444,0.256483793258667,0.49305370450019836,0.04148244112730026,0.13978645205497742
:,-0.12022944539785385,0.03858891502022743,-0.11934193223714828,-0.03403344005346298,0.011925304308533669,-0.06466040015220642,-0.07156077772378922
rhein,0.15212267637252808,0.20767709612846375,0.16328522562980652,0.2614726424217224,0.6607828736305237,0.19839772582054138,0.2176131010055542
",",0.3087472915649414,0.27878350019454956,0.28617382049560547,0.4933079481124878,0.167837992310524,0.1626930832862854,0.31091248989105225
french,0.17393042147159576,0.19688838720321655,0.09901018440723419,0.2555147111415863,0.2762029767036438,0.03839639201760292,0.1386883556842804
:,-0.12022944539785385,0.03858891502022743,-0.11934193223714828,-0.03403344005346298,0.011925304308533669,-0.06466040015220642,-0.07156077772378922
le,0.13805793225765228,0.07659508287906647,0.08454840630292892,0.18814682960510254,0.1599120944738388,0.10288381576538086,0.11964468657970428
rhin,0.15439370274543762,0.22155660390853882,0.17580638825893402,0.34496304392814636,0.7436901330947876,0.16063901782035828,0.16895344853401184
",",0.3087472915649414,0.27878350019454956,0.28617382049560547,0.4933079481124878,0.167837992310524,0.1626930832862854,0.31091248989105225
dutch,0.1643560230731964,0.1899806261062622,0.13053582608699799,0.1705695390701294,0.31772172451019287,0.1308678239583969,0.1081366017460823
:,-0.12022944539785385,0.03858891502022743,-0.11934193223714828,-0.03403344005346298,0.011925304308533669,-0.06466040015220642,-0.07156077772378922
rijn,0.12599071860313416,0.1424332857131958,0.1349175125360489,0.15022686123847961,0.41360682249069214,0.18358325958251953,0.15792600810527802
),0.26259949803352356,0.18773311376571655,0.2575884759426117,0.3456730246543884,0.12686386704444885,0.20535394549369812,0.42300865054130554
is,0.28837618231773376,0.24409033358097076,0.4403602182865143,0.5823672413825989,0.15617261826992035,0.16314446926116943,0.22961433231830597
a,0.3320399522781372,0.20991116762161255,0.38201746344566345,0.5829201340675354,0.1823403388261795,0.17477411031723022,0.23916715383529663
european,0.15324164927005768,0.2651806175708771,0.11488570272922516,0.3423081040382385,0.22015999257564545,0.07859323173761368,0.14560863375663757
river,0.13815869390964508,0.1860176920890808,0.14026834070682526,0.2894456386566162,0.3672541379928589,0.17220932245254517,0.15390869975090027
that,0.6297725439071655,0.210195854306221,0.4764937460422516,0.5473989248275757,0.16362759470939636,0.2919633984565735,0.32716336846351624
begins,0.1788426637649536,0.1446983814239502,0.2696463465690613,0.3446018099784851,0.1869913935661316,0.07880329340696335,0.09518900513648987
in,0.30808621644973755,0.3040012717247009,0.214483380317688,0.6662389636039734,0.24648422002792358,0.1864481121301651,0.20430970191955566
the,0.42745697498321533,0.30432501435279846,0.35928019881248474,1.0,0.30735138058662415,0.2499721348285675,0.22068053483963013
swiss,0.06743662059307098,0.1835523247718811,0.09144312143325806,0.17452241480350494,0.29746899008750916,0.004647664725780487,0.11023817211389542
canton,0.11461501568555832,0.28834155201911926,0.1747741848230362,0.28469693660736084,0.3045586347579956,0.04851251095533371,0.09711585193872452
of,0.33290785551071167,0.28866857290267944,0.3119818866252899,0.733189046382904,0.2548927664756775,0.1882307082414627,0.1826142966747284
graubünden,0.15425904095172882,0.3349372446537018,0.15729181468486786,0.32258641719818115,0.48978495597839355,0.11858000606298447,0.1337408721446991
in,0.30808621644973755,0.3040012717247009,0.214483380317688,0.6662389636039734,0.24648422002792358,0.1864481121301651,0.20430970191955566
the,0.42745697498321533,0.30432501435279846,0.35928019881248474,1.0,0.30735138058662415,0.2499721348285675,0.22068053483963013
southeastern,0.21616344153881073,0.2921782433986664,0.09886547923088074,0.37968114018440247,0.26681381464004517,0.11932042986154556,0.1729537695646286
swiss,0.06743662059307098,0.1835523247718811,0.09144312143325806,0.17452241480350494,0.29746899008750916,0.004647664725780487,0.11023817211389542
alps,0.12007275223731995,0.22774536907672882,0.08534310013055801,0.315137654542923,0.3853704631328583,0.07677017897367477,0.07792776823043823
",",0.3087472915649414,0.27878350019454956,0.28617382049560547,0.4933079481124878,0.167837992310524,0.1626930832862854,0.31091248989105225
forms,0.16334041953086853,0.14922814071178436,0.3104206919670105,0.2950737178325653,0.20136399567127228,0.1076512262225151,0.1196754202246666
part,0.3476244807243347,0.2499297857284546,0.26684749126434326,0.527681291103363,0.23044916987419128,0.1250145584344864,0.08557961881160736
of,0.33290785551071167,0.28866857290267944,0.3119818866252899,0.733189046382904,0.2548927664756775,0.1882307082414627,0.1826142966747284
the,0.42745697498321533,0.30432501435279846,0.35928019881248474,1.0,0.30735138058662415,0.2499721348285675,0.22068053483963013
swiss-austrian,0.12438911944627762,0.2127472311258316,0.13754361867904663,0.2632595896720886,0.404801607131958,0.09761679172515869,0.12778812646865845
",",0.3087472915649414,0.27878350019454956,0.28617382049560547,0.4933079481124878,0.167837992310524,0.1626930832862854,0.31091248989105225
swiss-liechtenstein,0.14658308029174805,0.3134511709213257,0.1689874827861786,0.25903835892677307,0.4653128683567047,0.11755765229463577,0.1577683836221695
border,0.26696228981018066,0.2196434885263443,0.17243514955043793,0.2856229841709137,0.32308438420295715,0.16132394969463348,0.1706928312778473
",",0.3087472915649414,0.27878350019454956,0.28617382049560547,0.4933079481124878,0.167837992310524,0.1626930832862854,0.31091248989105225
swiss-german,0.17735110223293304,0.2256452590227127,0.1642165333032608,0.2871095538139343,0.4335334897041321,0.07210204750299454,0.1988486349582672
and,0.31309178471565247,0.30884742736816406,0.3461615741252899,0.5171257257461548,0.22029656171798706,0.2123519778251648,0.20544172823429108
then,0.4072686731815338,0.20922450721263885,0.2951544523239136,0.4297412931919098,0.18961727619171143,0.34917986392974854,0.2884598970413208
the,0.42745697498321533,0.30432501435279846,0.35928019881248474,1.0,0.30735138058662415,0.2499721348285675,0.22068053483963013
franco-german,0.2518847584724426,0.27589160203933716,0.12763360142707825,0.34231671690940857,0.4917261004447937,0.05830736458301544,0.21309657394886017
border,0.26696228981018066,0.2196434885263443,0.17243514955043793,0.2856229841709137,0.32308438420295715,0.16132394969463348,0.1706928312778473
",",0.3087472915649414,0.27878350019454956,0.28617382049560547,0.4933079481124878,0.167837992310524,0.1626930832862854,0.31091248989105225
then,0.4072686731815338,0.20922450721263885,0.2951544523239136,0.4297412931919098,0.18961727619171143,0.34917986392974854,0.2884598970413208
flows,0.14294633269309998,0.1453484147787094,0.23165354132652283,0.32405155897140503,0.2871347963809967,0.24252960085868835,0.11636040359735489
through,0.23167094588279724,0.17511385679244995,0.21495459973812103,0.44071322679519653,0.23343999683856964,0.17567284405231476,0.16913433372974396
the,0.42745697498321533,0.30432501435279846,0.35928019881248474,1.0,0.30735138058662415,0.2499721348285675,0.22068053483963013
rhineland,0.20564201474189758,0.2930101752281189,0.14551623165607452,0.3147023320198059,0.8165445923805237,0.14317095279693604,0.15271615982055664
and,0.31309178471565247,0.30884742736816406,0.3461615741252899,0.5171257257461548,0.22029656171798706,0.2123519778251648,0.20544172823429108
eventually,0.28470873832702637,0.19688741862773895,0.2876618802547455,0.42022404074668884,0.1918558031320572,0.20315609872341156,0.13642115890979767
empties,0.1711226999759674,0.18198241293430328,0.2232140302658081,0.323731005191803,0.3416517674922943,0.4070739150047302,0.13656975328922272
into,0.2180619090795517,0.17958055436611176,0.22312942147254944,0.39493247866630554,0.1991104632616043,0.26338380575180054,0.15662476420402527
the,0.42745697498321533,0.30432501435279846,0.35928019881248474,1.0,0.30735138058662415,0.2499721348285675,0.22068053483963013
north,0.18673177063465118,0.2221440225839615,0.11500263214111328,0.36298373341560364,0.3832572400569916,0.13689793646335602,0.11829731613397598
sea,0.19525039196014404,0.16670601069927216,0.12523514032363892,0.30363768339157104,0.17523105442523956,0.1576903909444809,0.15551945567131042
in,0.30808621644973755,0.3040012717247009,0.214483380317688,0.6662389636039734,0.24648422002792358,0.1864481121301651,0.20430970191955566
the,0.42745697498321533,0.30432501435279846,0.35928019881248474,1.0,0.30735138058662415,0.2499721348285675,0.22068053483963013
netherlands,0.14059674739837646,0.30645281076431274,0.12675589323043823,0.2279868870973587,0.3712500035762787,0.12482407689094543,0.09310898929834366
.,0.3567904531955719,0.26130348443984985,0.3022993505001068,0.5934505462646484,0.2089352011680603,0.2174503207206726,0.4130953550338745
,what,country,does,the,rhine,empty,?
the,0.42745697498321533,0.30432501435279846,0.35928019881248474,1.0,0.30735138058662415,0.2499721348285675,0.22068053483963013
biggest,0.1501782387495041,0.23209118843078613,0.14933708310127258,0.3799763321876526,0.167947918176651,0.10402723401784897,0.11438456177711487
city,0.17493832111358643,0.39262884855270386,0.10004369169473648,0.35769423842430115,0.26540544629096985,0.13783574104309082,0.13423943519592285
on,0.34226128458976746,0.21584933996200562,0.2568802833557129,0.5107308030128479,0.20067645609378815,0.1516752690076828,0.2714994251728058
the,0.42745697498321533,0.30432501435279846,0.35928019881248474,1.0,0.30735138058662415,0.2499721348285675,0.22068053483963013
river,0.13815869390964508,0.1860176920890808,0.14026834070682526,0.2894456386566162,0.3672541379928589,0.17220932245254517,0.15390869975090027
rhine,0.16475653648376465,0.23905308544635773,0.13532963395118713,0.30735138058662415,1.0,0.14250990748405457,0.13754533231258392
is,0.28837618231773376,0.24409033358097076,0.4403602182865143,0.5823672413825989,0.15617261826992035,0.16314446926116943,0.22961433231830597
cologne,0.13229849934577942,0.1197303757071495,0.11075957119464874,0.1949973702430725,0.47460702061653137,0.017341434955596924,0.12676802277565002
