,which,new,subdivision,of,abc,films,produced,programming,for,u.s.,syndication,?
in,0.4840516746044159,0.3758552670478821,0.2541874647140503,0.5696388483047485,0.1697147786617279,0.19618625938892365,0.2542861998081207,0.17145347595214844,0.4322226941585541,-0.003064807504415512,0.2597505450248718,0.20430970191955566
1972,-0.1809583157300949,0.05057481303811073,0.20824161171913147,0.07561471313238144,0.038233473896980286,-0.044449593871831894,-0.02709011547267437,-0.042981330305337906,-0.09573608636856079,0.023640312254428864,0.031854502856731415,-0.13323214650154114
",",0.3658004403114319,0.36073189973831177,0.23985542356967926,0.4946078956127167,0.2097204476594925,0.2246396839618683,0.22260788083076477,0.255766898393631,0.4464869201183319,0.030410487204790115,0.23775799572467804,0.31091248989105225
the,0.6521818041801453,0.3845241069793701,0.24579018354415894,0.733189046382904,0.2068762183189392,0.23072484135627747,0.22045251727104187,0.17869283258914948,0.4739971458911896,0.06592652946710587,0.3215782940387726,0.22068053483963013
new,0.33739399909973145,0.9999999403953552,0.15752160549163818,0.343457967042923,0.20663127303123474,0.14225825667381287,0.1377270370721817,0.16611634194850922,0.2700757384300232,0.10597728937864304,0.21853801608085632,0.14782847464084625
rules,0.30419498682022095,0.1916801631450653,0.10299082845449448,0.18197891116142273,0.23219576478004456,0.12301718443632126,0.13242927193641663,0.25229331851005554,0.2820928990840912,0.07064128667116165,0.19882169365882874,0.22111085057258606
resulted,0.32516372203826904,0.18472044169902802,0.11951672285795212,0.3479447662830353,0.22261758148670197,0.17537465691566467,0.2075294703245163,0.11170715093612671,0.28806254267692566,0.005670242477208376,0.19712921977043152,0.1391388475894928
in,0.4840516746044159,0.3758552670478821,0.2541874647140503,0.5696388483047485,0.1697147786617279,0.19618625938892365,0.2542861998081207,0.17145347595214844,0.4322226941585541,-0.003064807504415512,0.2597505450248718,0.20430970191955566
the,0.6521818041801453,0.3845241069793701,0.24579018354415894,0.733189046382904,0.2068762183189392,0.23072484135627747,0.22045251727104187,0.17869283258914948,0.4739971458911896,0.06592652946710587,0.3215782940387726,0.22068053483963013
company,0.25990763306617737,0.16146139800548553,0.1463128924369812,0.20467796921730042,0.16210390627384186,0.24672406911849976,0.29742905497550964,0.16915138065814972,0.25874319672584534,0.023336172103881836,0.2802751064300537,0.12195809185504913
's,0.03856118768453598,-0.008355522528290749,0.0006389056798070669,-0.03817026689648628,0.06670809537172318,0.029887473210692406,-0.03862787038087845,0.011488005518913269,-0.07241261005401611,-0.015024582855403423,-0.05644906312227249,-0.023395681753754616
decision,0.241642028093338,0.12823083996772766,0.20476263761520386,0.2331373691558838,0.16472038626670837,0.08003012090921402,0.09684881567955017,0.1976676732301712,0.2598762512207031,0.03824872151017189,0.21014200150966644,0.2796577215194702
to,0.5345056653022766,0.33159172534942627,0.15888993442058563,0.41548454761505127,0.1762417107820511,0.1500503271818161,0.16305041313171387,0.1961597204208374,0.4451248347759247,0.09732837975025177,0.2022804468870163,0.29463258385658264
split,0.3304376006126404,0.18129007518291473,0.30421140789985657,0.2359420210123062,0.13961103558540344,0.105202317237854,0.15456733107566833,0.14666391909122467,0.15463681519031525,0.06653635203838348,0.1624060720205307,0.16133880615234375
abc,0.1991286277770996,0.20663127303123474,0.14156702160835266,0.14607268571853638,1.0000001192092896,0.2945549488067627,0.2414293736219406,0.3165910840034485,0.22510288655757904,0.042879559099674225,0.45915043354034424,0.19065172970294952
films,0.1936987340450287,0.14225825667381287,0.10899585485458374,0.2151229828596115,0.2945549488067627,1.0,0.3480021059513092,0.24927614629268646,0.22327518463134766,-0.04277922213077545,0.3469754159450531,0.20618696510791779
into,0.4405161738395691,0.2611604928970337,0.2505248486995697,0.32255905866622925,0.10410027205944061,0.16336286067962646,0.18752886354923248,0.13221943378448486,0.231735959649086,0.08127044141292572,0.16131730377674103,0.15662476420402527
two,0.4674137234687805,0.2712784707546234,0.17352870106697083,0.37726253271102905,0.15247683227062225,0.18949520587921143,0.24750442802906036,0.16837987303733826,0.34734001755714417,0.0508420467376709,0.2537441551685333,0.19645625352859497
separate,0.44602665305137634,0.30826523900032043,0.2769765853881836,0.33388569951057434,0.09727618843317032,0.13638834655284882,0.10381557047367096,0.17574532330036163,0.2631097137928009,-0.07985957711935043,0.2165573388338089,0.16835719347000122
companies,0.2652827203273773,0.17638935148715973,0.21325305104255676,0.22608543932437897,0.11513935029506683,0.2084134966135025,0.2865709066390991,0.18029175698757172,0.2787042260169983,-0.00473868940025568,0.2427302747964859,0.14365637302398682
:,-0.11049769818782806,-0.1345057487487793,0.03825037553906441,-0.08807745575904846,-0.06154730170965195,-0.09524350613355637,-0.1622886210680008,-0.07563408464193344,-0.02522280067205429,0.07911462336778641,-0.031548354774713516,-0.07156077772378922
the,0.6521818041801453,0.3845241069793701,0.24579018354415894,0.733189046382904,0.2068762183189392,0.23072484135627747,0.22045251727104187,0.17869283258914948,0.4739971458911896,0.06592652946710587,0.3215782940387726,0.22068053483963013
existing,0.4450038969516754,0.39976048469543457,0.16863904893398285,0.30417704582214355,0.12463470548391342,0.15549728274345398,0.17973709106445312,0.25164493918418884,0.2923832833766937,-0.0002582069137133658,0.2028270810842514,0.31003472208976746
worldvision,0.3671749532222748,0.23159053921699524,0.30968138575553894,0.33851054310798645,0.24140769243240356,0.25269296765327454,0.2565649151802063,0.3013729453086853,0.28215667605400085,-0.004585078451782465,0.32854869961738586,0.2783151865005493
enterprises,0.21371519565582275,0.22565272450447083,0.14140574634075165,0.19872236251831055,0.256512314081192,0.30373579263687134,0.22229045629501343,0.2632846236228943,0.21352683007717133,0.004724436905235052,0.33073341846466064,0.0898420661687851
",",0.3658004403114319,0.36073189973831177,0.23985542356967926,0.4946078956127167,0.2097204476594925,0.2246396839618683,0.22260788083076477,0.255766898393631,0.4464869201183319,0.030410487204790115,0.23775799572467804,0.31091248989105225
which,1.0,0.33739399909973145,0.26382505893707275,0.5011631846427917,0.1991286277770996,0.1936987340450287,0.36149924993515015,0.317421019077301,0.44095608592033386,0.014487938955426216,0.2987290322780609,0.25814583897590637
would,0.3854503035545349,0.30488598346710205,0.15048906207084656,0.3353942930698395,0.13780725002288818,0.1452832967042923,0.1627369225025177,0.2216154783964157,0.39877474308013916,0.11469250172376633,0.20904546976089478,0.37178951501846313
produce,0.44459521770477295,0.15085580945014954,0.14804168045520782,0.19541172683238983,0.20918875932693481,0.24491314589977264,0.657219648361206,0.22910241782665253,0.24403390288352966,-0.1689835488796234,0.23631815612316132,0.19229066371917725
and,0.506277859210968,0.31402453780174255,0.2038123607635498,0.5116966962814331,0.16453155875205994,0.2671501636505127,0.24455034732818604,0.23146864771842957,0.5064792633056641,0.011246231384575367,0.2538338601589203,0.20544172823429108
distribute,0.35146239399909973,0.16722211241722107,0.20982155203819275,0.2148754745721817,0.2045605182647705,0.28925615549087524,0.35215768218040466,0.3359951078891754,0.2195613831281662,-0.030838940292596817,0.2534264028072357,0.1343344748020172
programming,0.317421019077301,0.16611634194850922,0.16452659666538239,0.14286333322525024,0.3165910840034485,0.24927614629268646,0.3099062442779541,0.9999999403953552,0.24722188711166382,0.019061369821429253,0.3794785141944885,0.22249025106430054
for,0.44095608592033386,0.2700757384300232,0.1688223034143448,0.4185989499092102,0.22510288655757904,0.22327518463134766,0.16180217266082764,0.24722188711166382,0.9999999403953552,0.11615988612174988,0.2582649886608124,0.264628142118454
u.s.,0.014487938955426216,0.10597728937864304,-0.02238471806049347,0.011562774889171124,0.042879559099674225,-0.04277922213077545,-0.1548854559659958,0.019061369821429253,0.11615988612174988,0.9999999403953552,-0.016799500212073326,0.07886100560426712
syndication,0.2987290322780609,0.21853801608085632,0.1633484959602356,0.23705364763736725,0.45915043354034424,0.3469754159450531,0.28149735927581787,0.3794785141944885,0.2582649886608124,-0.016799500212073326,0.9999998807907104,0.1681542545557022
