,what,nominal,title,did,yuan,emperors,have,?
furthermore,0.3921765089035034,0.1455359160900116,0.09164093434810638,0.288996160030365,0.1567850112915039,0.21486839652061462,0.45638272166252136,0.28283703327178955
",",0.3087472915649414,0.18671372532844543,0.2202284336090088,0.3015086054801941,0.20958951115608215,0.24660007655620575,0.3541618287563324,0.31091248989105225
the,0.42745697498321533,0.2357485294342041,0.27465343475341797,0.34736719727516174,0.2548272907733917,0.3175390362739563,0.40389683842658997,0.22068053483963013
yuan,0.13503028452396393,0.21372279524803162,0.1150713786482811,0.1467057168483734,1.0,0.3459857106208801,0.16232050955295563,0.12871281802654266
is,0.28837618231773376,0.11814825236797333,0.17983698844909668,0.19247472286224365,0.1437031477689743,0.14056621491909027,0.3613572418689728,0.22961433231830597
sometimes,0.34229418635368347,0.10952214896678925,0.12576989829540253,0.28058236837387085,0.1832674890756607,0.21071872115135193,0.3968924283981323,0.1751544177532196
known,0.20381177961826324,0.1067022904753685,0.18283337354660034,0.25943970680236816,0.10550689697265625,0.18556419014930725,0.1978331357240677,0.18314571678638458
as,0.31749409437179565,0.2080485224723816,0.2520829439163208,0.3596470057964325,0.2132488638162613,0.20643748342990875,0.37788212299346924,0.27043893933296204
the,0.42745697498321533,0.2357485294342041,0.27465343475341797,0.34736719727516174,0.2548272907733917,0.3175390362739563,0.40389683842658997,0.22068053483963013
``,0.008517155423760414,0.18840177357196808,0.02549407258629799,-0.029888948425650597,0.12237913906574249,0.06984944641590118,0.1022237241268158,0.0685480609536171
empire,0.21723191440105438,0.18282964825630188,0.19083020091056824,0.18850058317184448,0.2975424826145172,0.4596096873283386,0.14067283272743225,0.14909450709819794
of,0.33290785551071167,0.24467095732688904,0.18969319760799408,0.2513895630836487,0.22696353495121002,0.3114609718322754,0.3802283704280853,0.1826142966747284
the,0.42745697498321533,0.2357485294342041,0.27465343475341797,0.34736719727516174,0.2548272907733917,0.3175390362739563,0.40389683842658997,0.22068053483963013
great,0.2562883198261261,0.1229051724076271,0.10030953586101532,0.2083706259727478,0.1734679937362671,0.21791398525238037,0.24053381383419037,0.13135133683681488
khan,0.16476042568683624,0.12460014969110489,0.22046531736850739,0.155345618724823,0.4321361780166626,0.27338123321533203,0.15938645601272583,0.12862591445446014
'',0.08143015950918198,0.07039997726678848,0.05258110910654068,0.01978493109345436,0.044363681226968765,0.11996212601661682,0.0312618687748909,0.018684765323996544
or,0.33867141604423523,0.21254359185695648,0.19265349209308624,0.28211739659309387,0.2459961175918579,0.18265604972839355,0.46389055252075195,0.32389625906944275
``,0.008517155423760414,0.18840177357196808,0.02549407258629799,-0.029888948425650597,0.12237913906574249,0.06984944641590118,0.1022237241268158,0.0685480609536171
khanate,0.22126296162605286,0.12197462469339371,0.19716712832450867,0.1420646607875824,0.464240163564682,0.3467894494533539,0.15196140110492706,0.1488671898841858
of,0.33290785551071167,0.24467095732688904,0.18969319760799408,0.2513895630836487,0.22696353495121002,0.3114609718322754,0.3802283704280853,0.1826142966747284
the,0.42745697498321533,0.2357485294342041,0.27465343475341797,0.34736719727516174,0.2548272907733917,0.3175390362739563,0.40389683842658997,0.22068053483963013
great,0.2562883198261261,0.1229051724076271,0.10030953586101532,0.2083706259727478,0.1734679937362671,0.21791398525238037,0.24053381383419037,0.13135133683681488
khan,0.16476042568683624,0.12460014969110489,0.22046531736850739,0.155345618724823,0.4321361780166626,0.27338123321533203,0.15938645601272583,0.12862591445446014
'',0.08143015950918198,0.07039997726678848,0.05258110910654068,0.01978493109345436,0.044363681226968765,0.11996212601661682,0.0312618687748909,0.018684765323996544
",",0.3087472915649414,0.18671372532844543,0.2202284336090088,0.3015086054801941,0.20958951115608215,0.24660007655620575,0.3541618287563324,0.31091248989105225
which,0.5261979103088379,0.1709517240524292,0.22373083233833313,0.2750149369239807,0.2094680368900299,0.22473634779453278,0.49652695655822754,0.25814583897590637
particularly,0.33027681708335876,0.10547345876693726,0.1362348347902298,0.2694823145866394,0.06902038305997849,0.18595649302005768,0.39760419726371765,0.2644225060939789
appeared,0.1569073647260666,0.091062530875206,0.1587473601102829,0.2999138832092285,0.11576955765485764,0.2073575109243393,0.23906831443309784,0.1384376585483551
on,0.34226128458976746,0.13739246129989624,0.16559039056301117,0.2670976221561432,0.08613177388906479,0.20694608986377716,0.36494916677474976,0.2714994251728058
some,0.4491020441055298,0.1534973680973053,0.15646985173225403,0.42553430795669556,0.17040593922138214,0.2590714395046234,0.6421269774436951,0.2562315762042999
yuan,0.13503028452396393,0.21372279524803162,0.1150713786482811,0.1467057168483734,1.0,0.3459857106208801,0.16232050955295563,0.12871281802654266
maps,0.24177676439285278,0.07597288489341736,0.17870861291885376,0.12229295074939728,0.1295400708913803,0.2057960033416748,0.1863676756620407,0.1744592785835266
",",0.3087472915649414,0.18671372532844543,0.2202284336090088,0.3015086054801941,0.20958951115608215,0.24660007655620575,0.3541618287563324,0.31091248989105225
since,0.29783400893211365,0.15568296611309052,0.19569338858127594,0.27613121271133423,0.13567188382148743,0.19481594860553741,0.47784632444381714,0.2876587212085724
yuan,0.13503028452396393,0.21372279524803162,0.1150713786482811,0.1467057168483734,1.0,0.3459857106208801,0.16232050955295563,0.12871281802654266
emperors,0.2092321366071701,0.21155141294002533,0.1828467845916748,0.19426412880420685,0.3459857106208801,1.0000001192092896,0.23683470487594604,0.20214810967445374
held,0.0974166989326477,0.01949078030884266,0.16054721176624298,0.18607917428016663,0.1783582717180252,0.19324547052383423,0.20183809101581573,0.14103956520557404
the,0.42745697498321533,0.2357485294342041,0.27465343475341797,0.34736719727516174,0.2548272907733917,0.3175390362739563,0.40389683842658997,0.22068053483963013
nominal,0.14118580520153046,1.0000001192092896,0.12545986473560333,0.11147958785295486,0.21372279524803162,0.21155141294002533,0.19166313111782074,0.1655932366847992
title,0.205022931098938,0.12545986473560333,0.9999999403953552,0.17921915650367737,0.1150713786482811,0.1828467845916748,0.1687968373298645,0.34551161527633667
of,0.33290785551071167,0.24467095732688904,0.18969319760799408,0.2513895630836487,0.22696353495121002,0.3114609718322754,0.3802283704280853,0.1826142966747284
great,0.2562883198261261,0.1229051724076271,0.10030953586101532,0.2083706259727478,0.1734679937362671,0.21791398525238037,0.24053381383419037,0.13135133683681488
khan,0.16476042568683624,0.12460014969110489,0.22046531736850739,0.155345618724823,0.4321361780166626,0.27338123321533203,0.15938645601272583,0.12862591445446014
.,0.3567904531955719,0.1998821347951889,0.26782113313674927,0.35288307070732117,0.17233723402023315,0.2601882815361023,0.41614407300949097,0.4130953550338745
