,which,rail,line,operates,in,melbourne,?
major,0.31470122933387756,0.16314925253391266,0.12594392895698547,0.19750037789344788,0.3249945342540741,0.14914554357528687,0.19788557291030884
operators,0.2915606200695038,0.35225605964660645,0.23089979588985443,0.6805936694145203,0.24833154678344727,0.16598999500274658,0.15860143303871155
include,0.33084139227867126,0.13569973409175873,0.12167780101299286,0.16455869376659393,0.28694382309913635,0.20318548381328583,0.14925788342952728
:,-0.11049769818782806,-0.05367104336619377,-0.08119840174913406,-0.1682279407978058,0.020521078258752823,-0.08559030294418335,-0.07156077772378922
metro,0.17972806096076965,0.39465299248695374,0.3311462104320526,0.26226136088371277,0.22130531072616577,0.2365671843290329,0.15922676026821136
trains,0.20246727764606476,0.612637460231781,0.4701511859893799,0.39505505561828613,0.23470787703990936,0.30400314927101135,0.12280461937189102
melbourne,0.20258696377277374,0.24754998087882996,0.1766190379858017,0.21034282445907593,0.21059004962444305,1.0,0.09101688116788864
which,1.0,0.22425106167793274,0.2508549988269806,0.32561740279197693,0.4840516746044159,0.20258696377277374,0.25814583897590637
runs,0.2880222499370575,0.17973370850086212,0.24659687280654907,0.41775718331336975,0.2674408257007599,0.18486948311328888,0.08094297349452972
an,0.3611921966075897,0.10804139822721481,0.14570118486881256,0.20267638564109802,0.2605783939361572,0.1537962555885315,0.19793890416622162
extensive,0.36640307307243347,0.19845932722091675,0.23859520256519318,0.2834055721759796,0.3108808398246765,0.11180450022220612,0.16032595932483673
",",0.3658004403114319,0.19919529557228088,0.22637072205543518,0.24493210017681122,0.5201468467712402,0.18849031627178192,0.31091248989105225
electrified,0.3145270049571991,0.5436329245567322,0.3639374375343323,0.44172513484954834,0.2477451115846634,0.3538054823875427,0.15530817210674286
",",0.3658004403114319,0.19919529557228088,0.22637072205543518,0.24493210017681122,0.5201468467712402,0.18849031627178192,0.31091248989105225
passenger,0.21829505264759064,0.5087403655052185,0.27079376578330994,0.3396616280078888,0.22410228848457336,0.21965321898460388,0.13056927919387817
system,0.37390631437301636,0.20231299102306366,0.1988029032945633,0.3378969728946686,0.21978288888931274,0.16479983925819397,0.15556083619594574
throughout,0.39025890827178955,0.18617643415927887,0.1058211550116539,0.2953813374042511,0.46596065163612366,0.19148895144462585,0.12665234506130219
melbourne,0.20258696377277374,0.24754998087882996,0.1766190379858017,0.21034282445907593,0.21059004962444305,1.0,0.09101688116788864
and,0.506277859210968,0.2157215178012848,0.24584348499774933,0.254499614238739,0.4954058527946472,0.22872792184352875,0.20544172823429108
suburbs,0.19441023468971252,0.3083769679069519,0.2287452220916748,0.24262748658657074,0.2863102853298187,0.47563278675079346,0.07569191604852676
;,-0.01244901679456234,0.04088904708623886,0.01159252692013979,0.0007064302917569876,0.092739537358284,0.017871268093585968,0.10349778085947037
v/line,0.3172980546951294,0.5037920475006104,0.5725774168968201,0.4923049509525299,0.31661540269851685,0.4433756172657013,0.20426958799362183
which,1.0,0.22425106167793274,0.2508549988269806,0.32561740279197693,0.4840516746044159,0.20258696377277374,0.25814583897590637
is,0.4457404911518097,0.20201268792152405,0.19879867136478424,0.29712775349617004,0.5394441485404968,0.14877618849277496,0.22961433231830597
now,0.4048815965652466,0.23605433106422424,0.23596182465553284,0.2987450361251831,0.3619694113731384,0.20919138193130493,0.29641881585121155
owned,0.23229040205478668,0.20597559213638306,0.13422128558158875,0.47188350558280945,0.22438469529151917,0.22699229419231415,0.1288648396730423
by,0.40543368458747864,0.15947316586971283,0.1433108150959015,0.18984675407409668,0.370934396982193,0.1947324573993683,0.17966607213020325
the,0.6521818041801453,0.2306264042854309,0.29789501428604126,0.2663705050945282,0.6662389636039734,0.2464369535446167,0.22068053483963013
victorian,0.25284335017204285,0.20112554728984833,0.1322227269411087,0.15122272074222565,0.21606117486953735,0.4720430374145508,0.07572567462921143
government,0.27266770601272583,0.2453198879957199,0.09277745336294174,0.24206365644931793,0.3066793978214264,0.21862006187438965,0.18851417303085327
",",0.3658004403114319,0.19919529557228088,0.22637072205543518,0.24493210017681122,0.5201468467712402,0.18849031627178192,0.31091248989105225
operates,0.32561740279197693,0.33214640617370605,0.24758076667785645,1.0000001192092896,0.28906163573265076,0.21034282445907593,0.12270797789096832
a,0.56894451379776,0.24957029521465302,0.23499317467212677,0.24515408277511597,0.539380669593811,0.18232420086860657,0.23916715383529663
concentrated,0.27207332849502563,0.15018098056316376,0.1475619375705719,0.2638837695121765,0.29073235392570496,0.09685691446065903,0.11501483619213104
service,0.25458550453186035,0.24396128952503204,0.2586337625980377,0.359415739774704,0.1740635335445404,0.22095820307731628,0.1676298975944519
to,0.5345056653022766,0.21482926607131958,0.2615616023540497,0.20140020549297333,0.45010748505592346,0.16419360041618347,0.29463258385658264
major,0.31470122933387756,0.16314925253391266,0.12594392895698547,0.19750037789344788,0.3249945342540741,0.14914554357528687,0.19788557291030884
regional,0.2597185969352722,0.24422667920589447,0.17299766838550568,0.28955167531967163,0.2730329930782318,0.18386906385421753,0.09246466308832169
centres,0.23895953595638275,0.20536507666110992,0.15962445735931396,0.3464628756046295,0.2435951828956604,0.24038010835647583,0.07723820209503174
",",0.3658004403114319,0.19919529557228088,0.22637072205543518,0.24493210017681122,0.5201468467712402,0.18849031627178192,0.31091248989105225
as,0.41006597876548767,0.1878965198993683,0.22621846199035645,0.1830490231513977,0.3887844979763031,0.1892150193452835,0.27043893933296204
well,0.42522135376930237,0.1447034776210785,0.1810854822397232,0.18202689290046692,0.36612698435783386,0.15946711599826813,0.24815571308135986
as,0.41006597876548767,0.1878965198993683,0.22621846199035645,0.1830490231513977,0.3887844979763031,0.1892150193452835,0.27043893933296204
long,0.34186381101608276,0.24211320281028748,0.19871768355369568,0.18237870931625366,0.2759332060813904,0.17187821865081787,0.19699987769126892
distance,0.22503572702407837,0.2868894934654236,0.26055753231048584,0.27136287093162537,0.1782536804676056,0.24623756110668182,0.05407539755105972
services,0.28976115584373474,0.36782321333885193,0.28615665435791016,0.4552261531352997,0.22287973761558533,0.2933858335018158,0.1328447163105011
on,0.4245251417160034,0.179046630859375,0.2094266265630722,0.26052126288414,0.46853652596473694,0.24488289654254913,0.2714994251728058
other,0.50507652759552,0.16386471688747406,0.17413140833377838,0.1857559233903885,0.39989137649536133,0.1973540037870407,0.24682199954986572
lines,0.29714417457580566,0.3984358310699463,0.679698646068573,0.3428555130958557,0.22601547837257385,0.1977708339691162,0.18324026465415955
;,-0.01244901679456234,0.04088904708623886,0.01159252692013979,0.0007064302917569876,0.092739537358284,0.017871268093585968,0.10349778085947037
pacific,0.2135714292526245,0.19651728868484497,0.18455694615840912,0.21698686480522156,0.19652380049228668,0.25227710604667664,0.13060949742794037
national,0.28337109088897705,0.20094642043113708,0.11778663098812103,0.22919023036956787,0.28915393352508545,0.18997915089130402,0.15643028914928436
",",0.3658004403114319,0.19919529557228088,0.22637072205543518,0.24493210017681122,0.5201468467712402,0.18849031627178192,0.31091248989105225
cfcl,0.33128926157951355,0.3087504208087921,0.16191215813159943,0.3580563962459564,0.2314101904630661,0.1335316151380539,0.2285650074481964
australia,0.24094043672084808,0.18058209121227264,0.16486798226833344,0.2160232812166214,0.2697675824165344,0.6183432340621948,0.15702682733535767
which,1.0,0.22425106167793274,0.2508549988269806,0.32561740279197693,0.4840516746044159,0.20258696377277374,0.25814583897590637
operate,0.33749717473983765,0.3415222465991974,0.2514365613460541,0.8321936130523682,0.24484391510486603,0.15311956405639648,0.16664595901966095
freight,0.24736745655536652,0.55289226770401,0.30411285161972046,0.44232654571533203,0.227460116147995,0.3366456627845764,0.16984380781650543
services,0.28976115584373474,0.36782321333885193,0.28615665435791016,0.4552261531352997,0.22287973761558533,0.2933858335018158,0.1328447163105011
;,-0.01244901679456234,0.04088904708623886,0.01159252692013979,0.0007064302917569876,0.092739537358284,0.017871268093585968,0.10349778085947037
great,0.2356490194797516,0.1601177603006363,0.1988118290901184,0.15657754242420197,0.23348836600780487,0.1937776505947113,0.13135133683681488
southern,0.2648681700229645,0.2290772646665573,0.15367671847343445,0.22238066792488098,0.3190481662750244,0.2121027559041977,0.11225555837154388
rail,0.22425106167793274,1.0,0.36632755398750305,0.33214640617370605,0.22738659381866455,0.24754998087882996,0.1349031925201416
which,1.0,0.22425106167793274,0.2508549988269806,0.32561740279197693,0.4840516746044159,0.20258696377277374,0.25814583897590637
operates,0.32561740279197693,0.33214640617370605,0.24758076667785645,1.0000001192092896,0.28906163573265076,0.21034282445907593,0.12270797789096832
the,0.6521818041801453,0.2306264042854309,0.29789501428604126,0.2663705050945282,0.6662389636039734,0.2464369535446167,0.22068053483963013
overland,0.27226319909095764,0.27345460653305054,0.28573089838027954,0.33807674050331116,0.2812187075614929,0.3712003529071808,0.11552838236093521
melbourne—adelaide,0.2347191721200943,0.23150129616260529,0.21207056939601898,0.23261818289756775,0.24942141771316528,0.9172846674919128,0.13708564639091492
;,-0.01244901679456234,0.04088904708623886,0.01159252692013979,0.0007064302917569876,0.092739537358284,0.017871268093585968,0.10349778085947037
and,0.506277859210968,0.2157215178012848,0.24584348499774933,0.254499614238739,0.4954058527946472,0.22872792184352875,0.20544172823429108
nsw,0.23529976606369019,0.28256896138191223,0.16831594705581665,0.20971684157848358,0.16348838806152344,0.4435391426086426,0.19039511680603027
trainlink,0.18068602681159973,0.5810156464576721,0.3999694883823395,0.33364465832710266,0.13534311950206757,0.3530769646167755,0.29051098227500916
which,1.0,0.22425106167793274,0.2508549988269806,0.32561740279197693,0.4840516746044159,0.20258696377277374,0.25814583897590637
operates,0.32561740279197693,0.33214640617370605,0.24758076667785645,1.0000001192092896,0.28906163573265076,0.21034282445907593,0.12270797789096832
xpts,0.2543225586414337,0.1775342971086502,0.19344213604927063,0.2608058750629425,0.20620949566364288,0.13806337118148804,0.16626691818237305
melbourne—sydney,0.23236815631389618,0.24444517493247986,0.16670235991477966,0.24479912221431732,0.23390927910804749,0.949323832988739,0.0891689658164978
.,0.45942068099975586,0.1775164008140564,0.25851553678512573,0.19191603362560272,0.5591574311256409,0.22616931796073914,0.4130953550338745
