,what,type,of,compounds,such,as,acetone,",",contain,oxygen,?
there,0.35085538029670715,0.2376682013273239,0.44397735595703125,0.2181965559720993,0.40646296739578247,0.33535557985305786,0.14870382845401764,0.4587128460407257,0.3714359998703003,0.18970581889152527,0.29405656456947327
are,0.29724663496017456,0.24155041575431824,0.39081433415412903,0.3708919882774353,0.4654397666454315,0.3826591968536377,0.21378375589847565,0.4062570035457611,0.5326977372169495,0.24342744052410126,0.24591213464736938
many,0.36131182312965393,0.19664129614830017,0.37253960967063904,0.27613750100135803,0.5649948120117188,0.4070141911506653,0.19551688432693481,0.40610817074775696,0.35166433453559875,0.21045979857444763,0.2124512493610382
important,0.31164905428886414,0.215251624584198,0.43301743268966675,0.2768799364566803,0.333929181098938,0.2693694233894348,0.17828679084777832,0.3452564477920532,0.2882036566734314,0.19456547498703003,0.17812499403953552
organic,0.2020787000656128,0.1481855809688568,0.25553563237190247,0.6684058308601379,0.2533319294452667,0.23104797303676605,0.49600765109062195,0.18750765919685364,0.322679728269577,0.44130775332450867,0.18969349563121796
solvents,0.21349994838237762,0.22773952782154083,0.1450197696685791,0.6135104894638062,0.31842777132987976,0.21381458640098572,0.5605087876319885,0.21384581923484802,0.35887089371681213,0.5104933381080627,0.17787407338619232
that,0.6297725439071655,0.25817251205444336,0.41498205065727234,0.26948118209838867,0.4479874074459076,0.4735107421875,0.24339672923088074,0.4137537479400635,0.36020758748054504,0.2717767655849457,0.32716336846351624
contain,0.1832355558872223,0.2283841371536255,0.30574339628219604,0.4419889748096466,0.42073822021484375,0.2834143042564392,0.3093762993812561,0.24384500086307526,1.0,0.2880042791366577,0.18853069841861725
oxygen,0.16781960427761078,0.16191279888153076,0.16848602890968323,0.514471173286438,0.23563316464424133,0.16691245138645172,0.5149649381637573,0.21812842786312103,0.2880042791366577,0.9999999403953552,0.16786395013332367
",",0.3087472915649414,0.1804078221321106,0.4946078956127167,0.20700839161872864,0.39626169204711914,0.48816442489624023,0.19768036901950836,1.0000001192092896,0.24384500086307526,0.21812842786312103,0.31091248989105225
including,0.18328791856765747,0.12051080167293549,0.44195112586021423,0.1909155398607254,0.5496260523796082,0.3863891661167145,0.09297605603933334,0.4127510190010071,0.3657795786857605,0.1317683309316635,0.1633303165435791
:,-0.12022944539785385,-0.051249612122774124,-0.08807745575904846,-0.02550416626036167,-0.1427507847547531,-0.11037297546863556,-0.01369487401098013,-0.004729332868009806,-0.12136782705783844,-0.038063742220401764,-0.07156077772378922
acetone,0.1980755478143692,0.23458091914653778,0.1713211089372635,0.5910801887512207,0.21151378750801086,0.15335364639759064,0.9999998807907104,0.19768036901950836,0.3093762993812561,0.5149649381637573,0.20486292243003845
",",0.3087472915649414,0.1804078221321106,0.4946078956127167,0.20700839161872864,0.39626169204711914,0.48816442489624023,0.19768036901950836,1.0000001192092896,0.24384500086307526,0.21812842786312103,0.31091248989105225
methanol,0.2175123393535614,0.24144187569618225,0.2072802633047104,0.5447160601615906,0.3069489002227783,0.2359057068824768,0.6990631222724915,0.22949104011058807,0.3315795660018921,0.5165420174598694,0.22627966105937958
",",0.3087472915649414,0.1804078221321106,0.4946078956127167,0.20700839161872864,0.39626169204711914,0.48816442489624023,0.19768036901950836,1.0000001192092896,0.24384500086307526,0.21812842786312103,0.31091248989105225
ethanol,0.17921002209186554,0.21742099523544312,0.189882293343544,0.4726684093475342,0.29164257645606995,0.26357391476631165,0.6423155665397644,0.22981077432632446,0.3098560869693756,0.4260103404521942,0.18249094486236572
",",0.3087472915649414,0.1804078221321106,0.4946078956127167,0.20700839161872864,0.39626169204711914,0.48816442489624023,0.19768036901950836,1.0000001192092896,0.24384500086307526,0.21812842786312103,0.31091248989105225
isopropanol,0.17252175509929657,0.32116106152534485,0.19539062678813934,0.6371532082557678,0.32439473271369934,0.22563450038433075,0.7155479192733765,0.226410374045372,0.38935619592666626,0.5364004373550415,0.21157433092594147
",",0.3087472915649414,0.1804078221321106,0.4946078956127167,0.20700839161872864,0.39626169204711914,0.48816442489624023,0.19768036901950836,1.0000001192092896,0.24384500086307526,0.21812842786312103,0.31091248989105225
furan,0.231331005692482,0.11473973840475082,0.20042763650417328,0.32291144132614136,0.2336864322423935,0.2860761284828186,0.3007045388221741,0.299386203289032,0.24717503786087036,0.28206193447113037,0.2221156805753708
",",0.3087472915649414,0.1804078221321106,0.4946078956127167,0.20700839161872864,0.39626169204711914,0.48816442489624023,0.19768036901950836,1.0000001192092896,0.24384500086307526,0.21812842786312103,0.31091248989105225
thf,0.1640430986881256,0.23203082382678986,0.18580295145511627,0.45440974831581116,0.1925906389951706,0.15520444512367249,0.49494314193725586,0.25263074040412903,0.31112703680992126,0.35937994718551636,0.2421008050441742
",",0.3087472915649414,0.1804078221321106,0.4946078956127167,0.20700839161872864,0.39626169204711914,0.48816442489624023,0.19768036901950836,1.0000001192092896,0.24384500086307526,0.21812842786312103,0.31091248989105225
diethyl,0.18890540301799774,0.19319182634353638,0.16806645691394806,0.5753504037857056,0.2557809352874756,0.2729393541812897,0.6368880867958069,0.19142574071884155,0.37363263964653015,0.487150639295578,0.18779975175857544
ether,0.28656452894210815,0.24787630140781403,0.13518854975700378,0.5037938356399536,0.263465017080307,0.2545085847377777,0.5223269462585449,0.18635788559913635,0.35031887888908386,0.4075319468975067,0.17340467870235443
",",0.3087472915649414,0.1804078221321106,0.4946078956127167,0.20700839161872864,0.39626169204711914,0.48816442489624023,0.19768036901950836,1.0000001192092896,0.24384500086307526,0.21812842786312103,0.31091248989105225
