,what,radio,station,in,south,carolina,carried,the,super,bowl,50,game,?
wbt,0.21782539784908295,0.2884120047092438,0.3063029646873474,0.2740623652935028,0.22549058496952057,0.1934514343738556,0.1944190263748169,0.2713833153247833,0.3652113080024719,0.24943560361862183,0.03207670524716377,0.30365094542503357,0.22194723784923553
will,0.3510494530200958,0.14596246182918549,0.1797148883342743,0.2580665349960327,0.13880357146263123,0.13945123553276062,0.1779237985610962,0.3635469079017639,0.1544499397277832,0.1507955938577652,0.07188837975263596,0.2308308631181717,0.35046905279159546
also,0.42747777700424194,0.23882150650024414,0.23779743909835815,0.5073733329772949,0.2615109980106354,0.18818359076976776,0.2638738453388214,0.6021018624305725,0.27527010440826416,0.2647361755371094,0.024839751422405243,0.25547176599502563,0.21848613023757935
simulcast,0.2620822489261627,0.3623095452785492,0.27370449900627136,0.31364256143569946,0.19379211962223053,0.17710915207862854,0.18589383363723755,0.31249719858169556,0.3384530246257782,0.26350176334381104,0.04084391891956329,0.4621347486972809,0.1439180225133896
the,0.42745697498321533,0.23511973023414612,0.23609806597232819,0.6662389636039734,0.3129390776157379,0.24749229848384857,0.31854987144470215,1.0,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.285271555185318,0.22068053483963013
game,0.2246788740158081,0.22439733147621155,0.20115497708320618,0.23986028134822845,0.12960678339004517,0.1679076999425888,0.12368112802505493,0.285271555185318,0.3480181396007538,0.2413962334394455,0.012895043939352036,0.9999998807907104,0.1829071193933487
on,0.34226128458976746,0.2590620815753937,0.29022887349128723,0.46853652596473694,0.22021299600601196,0.19547675549983978,0.26714009046554565,0.5107308030128479,0.1569211632013321,0.1334993690252304,0.05590687692165375,0.22967135906219482,0.2714994251728058
its,0.30393704771995544,0.16302348673343658,0.26112502813339233,0.3793783485889435,0.27340400218963623,0.1890181452035904,0.19146139919757843,0.559237003326416,0.14685668051242828,0.15285100042819977,0.0038639872800558805,0.18175193667411804,0.15103481709957123
sister,0.1249556615948677,0.15663182735443115,0.17490027844905853,0.2088935822248459,0.10783505439758301,0.1532576084136963,0.09002718329429626,0.1446198970079422,0.09004999697208405,0.07126378268003464,0.03865271061658859,0.09223005175590515,0.15028199553489685
station,0.1613752841949463,0.4113904535770416,1.0,0.21784305572509766,0.27019843459129333,0.12001890689134598,0.2213655710220337,0.23609806597232819,0.12718956172466278,0.08387836068868637,0.011045037768781185,0.20115497708320618,0.12574981153011322
wbt-fm,0.23787499964237213,0.44616976380348206,0.41250327229499817,0.3160903751850128,0.225368469953537,0.20671804249286652,0.23105564713478088,0.34347477555274963,0.2899422347545624,0.27160438895225525,0.06917016953229904,0.29154255986213684,0.2747560441493988
(,0.2411840260028839,0.22948305308818817,0.15589678287506104,0.3087427020072937,0.2013198882341385,0.18443597853183746,0.15161031484603882,0.33289089798927307,0.17553061246871948,0.15949074923992157,0.03192463144659996,0.19185201823711395,0.40561532974243164
99.3,-0.04413545876741409,-0.1451796591281891,0.04360613226890564,-0.035387326031923294,0.21002009510993958,-0.03381267189979553,-0.07517669349908829,-0.0011347371619194746,-0.1328670233488083,-0.0420515276491642,-0.07550026476383209,-0.14687423408031464,-0.12154223024845123
fm,0.12007185071706772,0.5416761040687561,0.39660394191741943,0.1521582156419754,0.12857799232006073,0.20627404749393463,0.13761723041534424,0.1839628368616104,0.10257884114980698,0.10300834476947784,0.08219821006059647,0.17987994849681854,0.1004299446940422
),0.26259949803352356,0.21417279541492462,0.16818374395370483,0.3326910734176636,0.2002217173576355,0.184937983751297,0.15070919692516327,0.3456730246543884,0.1971341073513031,0.16361013054847717,-0.0024984623305499554,0.19853033125400543,0.42300865054130554
",",0.3087472915649414,0.25251123309135437,0.2482491284608841,0.5201468467712402,0.3256652057170868,0.2566046118736267,0.2494087517261505,0.4933079481124878,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.2653886377811432,0.31091248989105225
which,0.5261979103088379,0.20020823180675507,0.20371483266353607,0.4840516746044159,0.24635352194309235,0.16939401626586914,0.2827819287776947,0.6521818041801453,0.25759580731391907,0.23468568921089172,0.022181637585163116,0.23652023077011108,0.25814583897590637
is,0.28837618231773376,0.1481926590204239,0.19625909626483917,0.5394441485404968,0.27680471539497375,0.13908782601356506,0.15077325701713562,0.5823672413825989,0.15390309691429138,0.14233897626399994,0.0017694636480882764,0.21222543716430664,0.22961433231830597
based,0.274813175201416,0.16601984202861786,0.15491430461406708,0.3070422410964966,0.13928288221359253,0.1068001314997673,0.14927372336387634,0.29860720038414,0.178900346159935,0.07978098839521408,0.020770369097590446,0.19131962954998016,0.134929820895195
in,0.30808621644973755,0.22625693678855896,0.21784305572509766,1.0,0.33642083406448364,0.2380082756280899,0.22688958048820496,0.6662389636039734,0.18576006591320038,0.17236235737800598,0.021892361342906952,0.23986028134822845,0.20430970191955566
chester,0.14611099660396576,0.16394788026809692,0.18188050389289856,0.1883646547794342,0.18701636791229248,0.2678144872188568,0.18138711154460907,0.21004748344421387,0.07786062359809875,0.1392982304096222,0.003696487983688712,0.11922439932823181,0.1484697014093399
",",0.3087472915649414,0.25251123309135437,0.2482491284608841,0.5201468467712402,0.3256652057170868,0.2566046118736267,0.2494087517261505,0.4933079481124878,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.2653886377811432,0.31091248989105225
south,0.15388517081737518,0.13483047485351562,0.27019843459129333,0.33642083406448364,1.0000001192092896,0.4606103301048279,0.14858685433864594,0.3129390776157379,0.13015596568584442,0.17958779633045197,-0.04707396402955055,0.12960678339004517,0.12336621433496475
carolina,0.1956660896539688,0.1403452306985855,0.12001890689134598,0.2380082756280899,0.4606103301048279,1.0000001192092896,0.14208242297172546,0.24749229848384857,0.12624233961105347,0.2087959349155426,-0.029075996950268745,0.1679076999425888,0.11847445368766785
.,0.3567904531955719,0.20650681853294373,0.20999185740947723,0.5591574311256409,0.2798699140548706,0.2702518403530121,0.24091391265392303,0.5934505462646484,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.2581658959388733,0.4130953550338745
,what,radio,station,in,south,carolina,carried,the,super,bowl,50,game,?
in,0.30808621644973755,0.22625693678855896,0.21784305572509766,1.0,0.33642083406448364,0.2380082756280899,0.22688958048820496,0.6662389636039734,0.18576006591320038,0.17236235737800598,0.021892361342906952,0.23986028134822845,0.20430970191955566
north,0.18673177063465118,0.1604752391576767,0.2489755004644394,0.39050599932670593,0.750363826751709,0.5512722134590149,0.1591627150774002,0.36298373341560364,0.13652047514915466,0.19743962585926056,-0.03675512596964836,0.21917438507080078,0.11829731613397598
carolina,0.1956660896539688,0.1403452306985855,0.12001890689134598,0.2380082756280899,0.4606103301048279,1.0000001192092896,0.14208242297172546,0.24749229848384857,0.12624233961105347,0.2087959349155426,-0.029075996950268745,0.1679076999425888,0.11847445368766785
",",0.3087472915649414,0.25251123309135437,0.2482491284608841,0.5201468467712402,0.3256652057170868,0.2566046118736267,0.2494087517261505,0.4933079481124878,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.2653886377811432,0.31091248989105225
wbt,0.21782539784908295,0.2884120047092438,0.3063029646873474,0.2740623652935028,0.22549058496952057,0.1934514343738556,0.1944190263748169,0.2713833153247833,0.3652113080024719,0.24943560361862183,0.03207670524716377,0.30365094542503357,0.22194723784923553
(,0.2411840260028839,0.22948305308818817,0.15589678287506104,0.3087427020072937,0.2013198882341385,0.18443597853183746,0.15161031484603882,0.33289089798927307,0.17553061246871948,0.15949074923992157,0.03192463144659996,0.19185201823711395,0.40561532974243164
1110,0.07657966762781143,-0.012954803183674812,-0.07073354721069336,0.17023834586143494,0.2841164767742157,0.13090220093727112,0.08186201006174088,0.16341263055801392,0.05246809124946594,-0.014587552286684513,-0.05903805419802666,0.03923577070236206,-0.019919075071811676
am,0.25965139269828796,0.2271493375301361,0.16691645979881287,0.16754312813282013,0.171891450881958,0.10490423440933228,0.10994134843349457,0.18601742386817932,0.10710152983665466,0.1202041357755661,0.017594989389181137,0.10802394151687622,0.3437723219394684
),0.26259949803352356,0.21417279541492462,0.16818374395370483,0.3326910734176636,0.2002217173576355,0.184937983751297,0.15070919692516327,0.3456730246543884,0.1971341073513031,0.16361013054847717,-0.0024984623305499554,0.19853033125400543,0.42300865054130554
will,0.3510494530200958,0.14596246182918549,0.1797148883342743,0.2580665349960327,0.13880357146263123,0.13945123553276062,0.1779237985610962,0.3635469079017639,0.1544499397277832,0.1507955938577652,0.07188837975263596,0.2308308631181717,0.35046905279159546
carry,0.22239743173122406,0.18107746541500092,0.21776524186134338,0.19860897958278656,0.148856520652771,0.08378174155950546,0.6771092414855957,0.26752355694770813,0.13824884593486786,0.11297586560249329,0.049357637763023376,0.10995405167341232,0.17171701788902283
the,0.42745697498321533,0.23511973023414612,0.23609806597232819,0.6662389636039734,0.3129390776157379,0.24749229848384857,0.31854987144470215,1.0,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.285271555185318,0.22068053483963013
game,0.2246788740158081,0.22439733147621155,0.20115497708320618,0.23986028134822845,0.12960678339004517,0.1679076999425888,0.12368112802505493,0.285271555185318,0.3480181396007538,0.2413962334394455,0.012895043939352036,0.9999998807907104,0.1829071193933487
",",0.3087472915649414,0.25251123309135437,0.2482491284608841,0.5201468467712402,0.3256652057170868,0.2566046118736267,0.2494087517261505,0.4933079481124878,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.2653886377811432,0.31091248989105225
with,0.2464839518070221,0.15850627422332764,0.13595768809318542,0.4080928862094879,0.15469324588775635,0.1565731316804886,0.23924976587295532,0.4223487675189972,0.1518537551164627,0.18353787064552307,0.08371289074420929,0.19394829869270325,0.2433311939239502
mick,0.21538633108139038,0.20705166459083557,0.17239171266555786,0.1581501066684723,0.14116883277893066,0.19034896790981293,0.0713486522436142,0.18347573280334473,0.1839415282011032,0.1547919362783432,-0.005749572534114122,0.21539175510406494,0.14838244020938873
mixon,0.2667017877101898,0.29907143115997314,0.26248493790626526,0.2518158555030823,0.257398784160614,0.281704843044281,0.23876705765724182,0.29810968041419983,0.24727238714694977,0.27449262142181396,-0.021309545263648033,0.21728256344795227,0.25572019815444946
on,0.34226128458976746,0.2590620815753937,0.29022887349128723,0.46853652596473694,0.22021299600601196,0.19547675549983978,0.26714009046554565,0.5107308030128479,0.1569211632013321,0.1334993690252304,0.05590687692165375,0.22967135906219482,0.2714994251728058
play-by-play,0.2412194460630417,0.31086286902427673,0.18523621559143066,0.26031607389450073,0.15234144032001495,0.15329012274742126,0.13485786318778992,0.2794552743434906,0.2638408839702606,0.25221535563468933,0.048839230090379715,0.5630475878715515,0.2925850749015808
and,0.31309178471565247,0.2658638060092926,0.19091129302978516,0.4954058527946472,0.3140619993209839,0.22423055768013,0.2700822949409485,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.25192898511886597,0.20544172823429108
eugene,0.13637636601924896,0.14399415254592896,0.14920859038829803,0.16435027122497559,0.187442809343338,0.22525840997695923,0.17521998286247253,0.16070903837680817,0.16820375621318817,0.17484943568706512,-0.00012730591697618365,0.11786680668592453,0.16149088740348816
robinson,0.15115730464458466,0.1608024686574936,0.15472932159900665,0.21536760032176971,0.17367815971374512,0.2017400711774826,0.10969648510217667,0.21904587745666504,0.11875825375318527,0.18607500195503235,0.08533985167741776,0.2420216053724289,0.18648536503314972
and,0.31309178471565247,0.2658638060092926,0.19091129302978516,0.4954058527946472,0.3140619993209839,0.22423055768013,0.2700822949409485,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.25192898511886597,0.20544172823429108
jim,0.17815354466438293,0.21878720819950104,0.14991368353366852,0.22906269133090973,0.1544124186038971,0.19453077018260956,0.14114078879356384,0.21709053218364716,0.14276659488677979,0.0972542092204094,-0.05183985456824303,0.17186978459358215,0.09886423498392105
szoke,0.21583077311515808,0.33170071244239807,0.24259290099143982,0.2607627511024475,0.23712493479251862,0.31980887055397034,0.16343075037002563,0.1983880251646042,0.17394548654556274,0.20816799998283386,-0.010604623705148697,0.2210378795862198,0.25855737924575806
on,0.34226128458976746,0.2590620815753937,0.29022887349128723,0.46853652596473694,0.22021299600601196,0.19547675549983978,0.26714009046554565,0.5107308030128479,0.1569211632013321,0.1334993690252304,0.05590687692165375,0.22967135906219482,0.2714994251728058
color,0.2746529281139374,0.1325235217809677,0.13396626710891724,0.10136925429105759,0.1339232176542282,0.19207924604415894,0.17520970106124878,0.21895472705364227,0.16928184032440186,0.21894660592079163,0.027622278779745102,0.24641147255897522,0.21299609541893005
commentary,0.2743928134441376,0.3170797824859619,0.17103689908981323,0.21786750853061676,0.11623212695121765,0.09211879223585129,0.11295419931411743,0.2209595888853073,0.13202881813049316,0.18282940983772278,-0.02810014970600605,0.24656230211257935,0.20364898443222046
.,0.3567904531955719,0.20650681853294373,0.20999185740947723,0.5591574311256409,0.2798699140548706,0.2702518403530121,0.24091391265392303,0.5934505462646484,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.2581658959388733,0.4130953550338745
