,what,is,the,minimum,distance,between,a,patient,'s,home,and,the,nearest,pharmacy,that,allows,a,physician,to,give,out,medication,?
the,0.42745697498321533,0.5823672413825989,1.0,0.21698720753192902,0.26146480441093445,0.39067012071609497,0.5829201340675354,0.2195289433002472,-0.01540423184633255,0.28978195786476135,0.5171257257461548,1.0,0.27377554774284363,0.1938311904668808,0.5473989248275757,0.2995605766773224,0.5829201340675354,0.1636791080236435,0.535392165184021,0.29086416959762573,0.39404502511024475,0.24671530723571777,0.22068053483963013
law,0.2145031988620758,0.18597714602947235,0.24548950791358948,0.20886598527431488,0.15734626352787018,0.15484747290611267,0.2212858349084854,0.13629955053329468,-0.06109188124537468,0.11790746450424194,0.254730761051178,0.24548950791358948,0.2014496773481369,0.33919385075569153,0.23277728259563446,0.2329482138156891,0.2212858349084854,0.25097623467445374,0.259207159280777,0.19725997745990753,0.14484383165836334,0.21754364669322968,0.1528988480567932
requires,0.24784088134765625,0.3339230418205261,0.2693159878253937,0.42665359377861023,0.17781572043895721,0.19658507406711578,0.322436660528183,0.22615230083465576,-0.026274187490344048,0.12593352794647217,0.2666866183280945,0.2693159878253937,0.15377523005008698,0.15736925601959229,0.33935680985450745,0.5380012392997742,0.322436660528183,0.1286468803882599,0.2967781126499176,0.3437979221343994,0.18644513189792633,0.31157758831977844,0.26020103693008423
that,0.6297725439071655,0.3995479643344879,0.5473989248275757,0.3414308428764343,0.22757795453071594,0.299440860748291,0.47537946701049805,0.2760578989982605,0.04397977516055107,0.20047733187675476,0.4731321930885315,0.5473989248275757,0.17418406903743744,0.2027333825826645,1.0,0.33287981152534485,0.47537946701049805,0.1693781316280365,0.5436353087425232,0.41792264580726624,0.43996092677116394,0.3175073564052582,0.32716336846351624
the,0.42745697498321533,0.5823672413825989,1.0,0.21698720753192902,0.26146480441093445,0.39067012071609497,0.5829201340675354,0.2195289433002472,-0.01540423184633255,0.28978195786476135,0.5171257257461548,1.0,0.27377554774284363,0.1938311904668808,0.5473989248275757,0.2995605766773224,0.5829201340675354,0.1636791080236435,0.535392165184021,0.29086416959762573,0.39404502511024475,0.24671530723571777,0.22068053483963013
gp,0.12718306481838226,0.1393737494945526,0.2104504108428955,0.1493232548236847,0.2025340050458908,0.15061895549297333,0.17610430717468262,0.11700048297643661,0.1704331934452057,0.15695436298847198,0.19874000549316406,0.2104504108428955,0.13449795544147491,0.22593897581100464,0.1821928173303604,0.13957561552524567,0.17610430717468262,0.08663880825042725,0.17107826471328735,0.15799330174922943,0.15144655108451843,0.15616127848625183,0.1830160766839981
practice,0.2749895751476288,0.21584326028823853,0.27333036065101624,0.20821498334407806,0.1526399403810501,0.1537521481513977,0.27658340334892273,0.24710851907730103,0.06984969228506088,0.1353987604379654,0.2791718542575836,0.27333036065101624,0.11312566697597504,0.2685104310512543,0.3368259370326996,0.23131375014781952,0.27658340334892273,0.19288021326065063,0.289366751909256,0.23761272430419922,0.19960765540599823,0.3211228549480438,0.21386858820915222
be,0.3929833769798279,0.4819129705429077,0.4248143136501312,0.2872525155544281,0.22311455011367798,0.2079806923866272,0.39883795380592346,0.2990906238555908,0.025217169895768166,0.1806442141532898,0.41766801476478577,0.4248143136501312,0.22528856992721558,0.16073517501354218,0.6036020517349243,0.35016199946403503,0.39883795380592346,0.11182492226362228,0.4972836375236511,0.3856027126312256,0.3626708686351776,0.35398632287979126,0.3324260413646698
located,0.2034616470336914,0.35717159509658813,0.407527357339859,0.11260364204645157,0.18109366297721863,0.2526787519454956,0.2605401277542114,0.10379445552825928,-0.031078986823558807,0.2476850003004074,0.24183952808380127,0.407527357339859,0.2902950644493103,0.21698743104934692,0.1796129047870636,0.18713738024234772,0.2605401277542114,0.15398015081882477,0.20850814878940582,0.0923255980014801,0.11602238565683365,0.09744507819414139,0.08983194828033447
in,0.30808621644973755,0.5394441485404968,0.6662389636039734,0.16051530838012695,0.1782536804676056,0.41100412607192993,0.539380669593811,0.18493591248989105,-0.037580832839012146,0.30467477440834045,0.4954058527946472,0.6662389636039734,0.2643829584121704,0.22082467377185822,0.435920387506485,0.21322472393512726,0.539380669593811,0.18979662656784058,0.45010748505592346,0.20895415544509888,0.3576207756996155,0.18923917412757874,0.20430970191955566
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.2512331008911133,0.27685120701789856,0.29385313391685486,1.0,0.2571181356906891,0.04866964742541313,0.26260659098625183,0.3739250600337982,0.5829201340675354,0.2805126905441284,0.21975059807300568,0.47537946701049805,0.31463325023651123,1.0,0.19198645651340485,0.45503583550453186,0.3436131179332733,0.34264278411865234,0.30508431792259216,0.23916715383529663
designated,0.06610333919525146,0.20732922852039337,0.23178240656852722,0.14756108820438385,0.1655808687210083,0.1628541499376297,0.2710168659687042,0.041824039071798325,-0.04129781201481819,0.24865780770778656,0.14898179471492767,0.23178240656852722,0.309823215007782,0.1489771604537964,0.1776866316795349,0.16318035125732422,0.2710168659687042,0.0794171392917633,0.194892019033432,0.1531490534543991,0.17958156764507294,0.16218383610248566,0.1318070888519287
rural,0.19569969177246094,0.2128623127937317,0.18905460834503174,0.11004078388214111,0.19400915503501892,0.19049137830734253,0.21464034914970398,0.15610820055007935,0.08167918026447296,0.22193185985088348,0.28013670444488525,0.18905460834503174,0.22878757119178772,0.17576439678668976,0.10580573976039886,0.10596638172864914,0.21464034914970398,0.08994312584400177,0.17618848383426666,0.08635134994983673,0.1364571452140808,0.12388626486063004,0.11320571601390839
area,0.21965408325195312,0.29283958673477173,0.37834644317626953,0.23307131230831146,0.2496851086616516,0.2656443119049072,0.2782127559185028,0.17829656600952148,-0.002423585159704089,0.21420064568519592,0.3044000566005707,0.37834644317626953,0.30180153250694275,0.16428029537200928,0.2566552460193634,0.12928470969200134,0.2782127559185028,0.15802383422851562,0.2797197997570038,0.11343668401241302,0.21545633673667908,0.15952233970165253,0.12640461325645447
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.2258012443780899,0.25180765986442566,0.40645647048950195,0.3739250600337982,0.24569113552570343,0.06895173341035843,0.24667192995548248,1.0,0.5171257257461548,0.20309489965438843,0.21655313670635223,0.4731321930885315,0.2950422763824463,0.3739250600337982,0.16894976794719696,0.48971283435821533,0.3040338158607483,0.3881998062133789,0.21169638633728027,0.20544172823429108
that,0.6297725439071655,0.3995479643344879,0.5473989248275757,0.3414308428764343,0.22757795453071594,0.299440860748291,0.47537946701049805,0.2760578989982605,0.04397977516055107,0.20047733187675476,0.4731321930885315,0.5473989248275757,0.17418406903743744,0.2027333825826645,1.0,0.33287981152534485,0.47537946701049805,0.1693781316280365,0.5436353087425232,0.41792264580726624,0.43996092677116394,0.3175073564052582,0.32716336846351624
there,0.35085538029670715,0.3904260993003845,0.47025805711746216,0.2957113981246948,0.18728205561637878,0.37209540605545044,0.4214206337928772,0.22515591979026794,-0.04860968142747879,0.24579636752605438,0.4242868423461914,0.47025805711746216,0.23290607333183289,0.1661815345287323,0.6006520986557007,0.23273441195487976,0.4214206337928772,0.13439899682998657,0.40669289231300354,0.3196693956851959,0.3402305543422699,0.259406715631485,0.29405656456947327
is,0.28837618231773376,1.0,0.5823672413825989,0.21026945114135742,0.2458917796611786,0.26809602975845337,0.658733606338501,0.23460286855697632,0.02396530658006668,0.22316986322402954,0.3859752118587494,0.5823672413825989,0.29425695538520813,0.16101746261119843,0.3995479643344879,0.2976554334163666,0.658733606338501,0.1387769728899002,0.42745086550712585,0.25632646679878235,0.2817855477333069,0.2604193687438965,0.22961433231830597
also,0.42747777700424194,0.5012649297714233,0.6021018624305725,0.21107031404972076,0.1928965002298355,0.3419207036495209,0.5149940252304077,0.2716696560382843,-0.0014726108638569713,0.27405470609664917,0.5755972862243652,0.6021018624305725,0.24310678243637085,0.2587379217147827,0.6005857586860657,0.2634623050689697,0.5149940252304077,0.23173019289970398,0.5348826050758362,0.3183518648147583,0.32038095593452454,0.34342554211616516,0.21848613023757935
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.2512331008911133,0.27685120701789856,0.29385313391685486,1.0,0.2571181356906891,0.04866964742541313,0.26260659098625183,0.3739250600337982,0.5829201340675354,0.2805126905441284,0.21975059807300568,0.47537946701049805,0.31463325023651123,1.0,0.19198645651340485,0.45503583550453186,0.3436131179332733,0.34264278411865234,0.30508431792259216,0.23916715383529663
specified,0.26299265027046204,0.19602836668491364,0.34709250926971436,0.3494952321052551,0.26011088490486145,0.1696716696023941,0.2793079614639282,0.19384998083114624,-0.04274094104766846,0.13648368418216705,0.223139688372612,0.34709250926971436,0.2643025517463684,0.19397613406181335,0.3328862488269806,0.39314985275268555,0.2793079614639282,0.08412844687700272,0.29766321182250977,0.2964777648448944,0.20823703706264496,0.26707229018211365,0.25402987003326416
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.2227497547864914,0.22692032158374786,0.27714940905570984,0.427140474319458,0.1891828030347824,-0.0016132977325469255,0.2790627181529999,0.6633074283599854,0.4933079481124878,0.2442079484462738,0.19815339148044586,0.4137537479400635,0.18241192400455475,0.427140474319458,0.22756336629390717,0.44245919585227966,0.2844066619873047,0.3161109685897827,0.20128920674324036,0.31091248989105225
minimum,0.2632068395614624,0.21026945114135742,0.21698720753192902,1.0,0.2833700180053711,0.25074881315231323,0.2512331008911133,0.16381852328777313,0.00876589585095644,0.018078308552503586,0.2258012443780899,0.21698720753192902,0.16384980082511902,0.16780208051204681,0.3414308428764343,0.3018955588340759,0.2512331008911133,0.13993389904499054,0.3115387558937073,0.25226014852523804,0.24077023565769196,0.24789614975452423,0.19625477492809296
distance,0.18809965252876282,0.2458917796611786,0.26146480441093445,0.2833700180053711,1.0,0.38047486543655396,0.27685120701789856,0.15064068138599396,0.06757735460996628,0.1792958676815033,0.25180765986442566,0.26146480441093445,0.4378221929073334,0.14901778101921082,0.22757795453071594,0.21527037024497986,0.27685120701789856,0.0686509758234024,0.26426711678504944,0.18351086974143982,0.15766090154647827,0.1933041363954544,0.05407539755105972
(,0.2411840260028839,0.35393038392066956,0.33289089798927307,0.23270738124847412,0.1953849345445633,0.23924681544303894,0.3206180930137634,0.18049003183841705,0.0012731997994706035,0.1432328224182129,0.4862271547317505,0.33289089798927307,0.20913474261760712,0.20144130289554596,0.2264307141304016,0.12303464114665985,0.3206180930137634,0.2565692663192749,0.30882009863853455,0.22530527412891388,0.20017710328102112,0.16416773200035095,0.40561532974243164
currently,0.21436211466789246,0.4011616110801697,0.2945235073566437,0.222248375415802,0.139838308095932,0.13495098054409027,0.2612716257572174,0.16431231796741486,-0.0480838343501091,0.15215566754341125,0.2922934591770172,0.2945235073566437,0.1170019656419754,0.15490595996379852,0.31158748269081116,0.14656665921211243,0.2612716257572174,0.12795725464820862,0.2719990611076355,0.12969473004341125,0.2062658965587616,0.1257779747247696,0.1861555278301239
1.6,0.23789982497692108,0.23985658586025238,0.3075796365737915,0.25981107354164124,0.21205519139766693,0.22388245165348053,0.3317371904850006,0.18921220302581787,-0.01139173936098814,0.16009743511676788,0.32898208498954773,0.3075796365737915,0.25969502329826355,0.23931118845939636,0.2633640170097351,0.3355964124202728,0.3317371904850006,0.15474915504455566,0.26405051350593567,0.22250422835350037,0.17261049151420593,0.23032884299755096,0.3414687514305115
kilometres,0.17518062889575958,0.2581603229045868,0.26219841837882996,0.24825435876846313,0.4948798716068268,0.274911493062973,0.2422814816236496,0.009241248480975628,0.035597555339336395,0.1933886855840683,0.21372832357883453,0.26219841837882996,0.3811088502407074,0.0913195013999939,0.20966736972332,0.12845458090305328,0.2422814816236496,0.08950386941432953,0.24676118791103363,0.16054874658584595,0.1243901178240776,0.1356535106897354,0.09185487031936646
),0.26259949803352356,0.37732169032096863,0.3456730246543884,0.22895589470863342,0.1987295299768448,0.2502231299877167,0.3640355169773102,0.17673584818840027,0.021107977256178856,0.14981858432292938,0.4961937665939331,0.3456730246543884,0.20418299734592438,0.19700509309768677,0.23478686809539795,0.14069624245166779,0.3640355169773102,0.26213258504867554,0.31236231327056885,0.22804592549800873,0.20875944197177887,0.16424161195755005,0.42300865054130554
between,0.2462156116962433,0.26809602975845337,0.39067012071609497,0.25074881315231323,0.38047486543655396,0.9999999403953552,0.29385313391685486,0.07401271909475327,0.006096371449530125,0.16473305225372314,0.40645647048950195,0.39067012071609497,0.28447437286376953,0.10909945517778397,0.299440860748291,0.27427834272384644,0.29385313391685486,0.12405844777822495,0.3639189600944519,0.1712847501039505,0.2655375897884369,0.1518547534942627,0.12887074053287506
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.2512331008911133,0.27685120701789856,0.29385313391685486,1.0,0.2571181356906891,0.04866964742541313,0.26260659098625183,0.3739250600337982,0.5829201340675354,0.2805126905441284,0.21975059807300568,0.47537946701049805,0.31463325023651123,1.0,0.19198645651340485,0.45503583550453186,0.3436131179332733,0.34264278411865234,0.30508431792259216,0.23916715383529663
patient,0.3135989308357239,0.23460286855697632,0.2195289433002472,0.16381852328777313,0.15064068138599396,0.07401271909475327,0.2571181356906891,1.0000001192092896,-0.07155405730009079,0.16521863639354706,0.24569113552570343,0.2195289433002472,0.08931003510951996,0.28659823536872864,0.2760578989982605,0.13933269679546356,0.2571181356906891,0.37089985609054565,0.2912805676460266,0.26661089062690735,0.25484681129455566,0.5972321629524231,0.24355199933052063
's,0.02692362666130066,0.02396530658006668,-0.01540423184633255,0.00876589585095644,0.06757735460996628,0.006096371449530125,0.04866964742541313,-0.07155405730009079,0.9999999403953552,0.07170099765062332,0.06895173341035843,-0.01540423184633255,0.0524693988263607,0.026494290679693222,0.04397977516055107,0.04215788096189499,0.04866964742541313,-0.041307248175144196,0.03782717138528824,0.032917920500040054,0.0021837172098457813,-0.10957185924053192,-0.023395681753754616
home,0.1608789712190628,0.22316986322402954,0.28978195786476135,0.018078308552503586,0.1792958676815033,0.16473305225372314,0.26260659098625183,0.16521863639354706,0.07170099765062332,1.0,0.24667192995548248,0.28978195786476135,0.2528003752231598,0.24111992120742798,0.20047733187675476,0.11079136282205582,0.26260659098625183,0.12176481634378433,0.31056779623031616,0.15714481472969055,0.2730594277381897,0.2051735818386078,0.0757145956158638
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.2258012443780899,0.25180765986442566,0.40645647048950195,0.3739250600337982,0.24569113552570343,0.06895173341035843,0.24667192995548248,1.0,0.5171257257461548,0.20309489965438843,0.21655313670635223,0.4731321930885315,0.2950422763824463,0.3739250600337982,0.16894976794719696,0.48971283435821533,0.3040338158607483,0.3881998062133789,0.21169638633728027,0.20544172823429108
the,0.42745697498321533,0.5823672413825989,1.0,0.21698720753192902,0.26146480441093445,0.39067012071609497,0.5829201340675354,0.2195289433002472,-0.01540423184633255,0.28978195786476135,0.5171257257461548,1.0,0.27377554774284363,0.1938311904668808,0.5473989248275757,0.2995605766773224,0.5829201340675354,0.1636791080236435,0.535392165184021,0.29086416959762573,0.39404502511024475,0.24671530723571777,0.22068053483963013
nearest,0.15945719182491302,0.29425695538520813,0.27377554774284363,0.16384980082511902,0.4378221929073334,0.28447437286376953,0.2805126905441284,0.08931003510951996,0.0524693988263607,0.2528003752231598,0.20309489965438843,0.27377554774284363,1.0000001192092896,0.08721353858709335,0.17418406903743744,0.20547954738140106,0.2805126905441284,0.02910950779914856,0.3085865378379822,0.18375445902347565,0.18257521092891693,0.13366830348968506,0.10557453334331512
retail,0.14509697258472443,0.21036462485790253,0.25178223848342896,0.2212699055671692,0.19866149127483368,0.16471514105796814,0.21012191474437714,0.10160467028617859,-0.0047309622168540955,0.22203601896762848,0.31646376848220825,0.25178223848342896,0.18288670480251312,0.3296181857585907,0.20910634100437164,0.21943117678165436,0.21012191474437714,0.1266382783651352,0.25219830870628357,0.15742124617099762,0.1877775937318802,0.18019847571849823,0.07912889122962952
pharmacy,0.21638189256191254,0.16101746261119843,0.1938311904668808,0.16780208051204681,0.14901778101921082,0.10909945517778397,0.21975059807300568,0.28659823536872864,0.026494290679693222,0.24111992120742798,0.21655313670635223,0.1938311904668808,0.08721353858709335,1.0,0.2027333825826645,0.1355205476284027,0.21975059807300568,0.34608012437820435,0.1824638396501541,0.16631095111370087,0.16702772676944733,0.46071192622184753,0.1355620175600052
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.16740559041500092,0.1947452872991562,0.30295518040657043,0.50484299659729,0.22164101898670197,-0.003708066651597619,0.3067048490047455,0.588965117931366,0.5934505462646484,0.2302984893321991,0.23916830122470856,0.4460422694683075,0.2512013018131256,0.50484299659729,0.18716977536678314,0.4645031690597534,0.34017711877822876,0.34234723448753357,0.22485388815402985,0.4130953550338745
