,when,rock,folds,deep,in,the,earth,it,can,fold,one,of,two,ways,",",when,it,buckles,upwards,it,creates,what,?
these,0.3811454772949219,0.2087220847606659,0.3464796841144562,0.2588755786418915,0.3791837692260742,0.49086877703666687,0.23144929111003876,0.39955374598503113,0.4833051562309265,0.33915144205093384,0.41197383403778076,0.42684608697891235,0.5489652752876282,0.4410020112991333,0.37613096833229065,0.3811454772949219,0.39955374598503113,0.23924598097801208,0.2994011342525482,0.39955374598503113,0.22785446047782898,0.4164220690727234,0.2571668326854706
folds,0.23899942636489868,0.29007160663604736,0.9999999403953552,0.2617625594139099,0.1617289036512375,0.25519511103630066,0.2530393600463867,0.22037756443023682,0.3261722922325134,0.80474853515625,0.17659969627857208,0.18923333287239075,0.30144110321998596,0.2728731036186218,0.19349488615989685,0.23899942636489868,0.22037756443023682,0.32021021842956543,0.45265236496925354,0.22037756443023682,0.24135802686214447,0.17123739421367645,0.14088325202465057
can,0.39191514253616333,0.1506635546684265,0.3261722922325134,0.23431770503520966,0.26527702808380127,0.312528520822525,0.2781451344490051,0.3819273114204407,1.0,0.28799739480018616,0.34032124280929565,0.2603091299533844,0.282000333070755,0.47978562116622925,0.3139454126358032,0.39191514253616333,0.3819273114204407,0.21294207870960236,0.29953765869140625,0.3819273114204407,0.3366117775440216,0.34502777457237244,0.3226337134838104
either,0.38302552700042725,0.14494293928146362,0.2503434419631958,0.16904425621032715,0.2748357057571411,0.3795609474182129,0.21213015913963318,0.3548150360584259,0.4823819100856781,0.22533975541591644,0.3879270851612091,0.24225673079490662,0.3665056526660919,0.33535638451576233,0.28548023104667664,0.38302552700042725,0.3548150360584259,0.28134745359420776,0.3516336679458618,0.3548150360584259,0.2810506820678711,0.3851809501647949,0.31498292088508606
be,0.4451393485069275,0.24234087765216827,0.23959766328334808,0.19186431169509888,0.3481820821762085,0.4248143136501312,0.2473841905593872,0.5203388929367065,0.5791122913360596,0.1989251673221588,0.4154875874519348,0.33904364705085754,0.28515341877937317,0.36912792921066284,0.39254459738731384,0.4451393485069275,0.5203388929367065,0.20002888143062592,0.28348180651664734,0.5203388929367065,0.2695186734199524,0.3929833769798279,0.3324260413646698
those,0.3199491798877716,0.20656804740428925,0.2576282322406769,0.19850130379199982,0.3419301211833954,0.42861196398735046,0.2484724223613739,0.36262863874435425,0.4185016453266144,0.23136770725250244,0.4089433550834656,0.37935635447502136,0.4489564597606659,0.3493629992008209,0.39574649930000305,0.3199491798877716,0.36262863874435425,0.25818121433258057,0.31796881556510925,0.36262863874435425,0.24671904742717743,0.44466671347618103,0.3328189253807068
where,0.5747735500335693,0.22068782150745392,0.23558413982391357,0.24650779366493225,0.5344807505607605,0.5003893971443176,0.23126177489757538,0.36972272396087646,0.3773181736469269,0.1565243899822235,0.3907615840435028,0.38066378235816956,0.32765963673591614,0.29393503069877625,0.3149496018886566,0.5747735500335693,0.36972272396087646,0.2308133989572525,0.32596537470817566,0.36972272396087646,0.3134368658065796,0.4457937180995941,0.24793872237205505
the,0.5091903209686279,0.23786304891109467,0.25519511103630066,0.26388582587242126,0.6662389636039734,1.0,0.2801888585090637,0.6251175999641418,0.312528520822525,0.23058684170246124,0.5514441132545471,0.733189046382904,0.43858039379119873,0.25153350830078125,0.4933079481124878,0.5091903209686279,0.6251175999641418,0.28726547956466675,0.31046444177627563,0.6251175999641418,0.2989917993545532,0.42745697498321533,0.22068053483963013
material,0.27813515067100525,0.2766689360141754,0.29260870814323425,0.2304006814956665,0.20527449250221252,0.26762521266937256,0.3232226073741913,0.3145681917667389,0.32758253812789917,0.2273324579000473,0.2350570559501648,0.27520954608917236,0.17233434319496155,0.2820199728012085,0.2189585268497467,0.27813515067100525,0.3145681917667389,0.21076859533786774,0.33722037076950073,0.3145681917667389,0.29955145716667175,0.2591213285923004,0.18117131292819977
in,0.4431333839893341,0.19663549959659576,0.1617289036512375,0.23007644712924957,1.0,0.6662389636039734,0.18566735088825226,0.5130809545516968,0.26527702808380127,0.10731913149356842,0.4129433035850525,0.5696388483047485,0.36463531851768494,0.1954887956380844,0.5201468467712402,0.4431333839893341,0.5130809545516968,0.21672756969928741,0.17525333166122437,0.5130809545516968,0.203060120344162,0.30808621644973755,0.20430970191955566
the,0.5091903209686279,0.23786304891109467,0.25519511103630066,0.26388582587242126,0.6662389636039734,1.0,0.2801888585090637,0.6251175999641418,0.312528520822525,0.23058684170246124,0.5514441132545471,0.733189046382904,0.43858039379119873,0.25153350830078125,0.4933079481124878,0.5091903209686279,0.6251175999641418,0.28726547956466675,0.31046444177627563,0.6251175999641418,0.2989917993545532,0.42745697498321533,0.22068053483963013
center,0.17047400772571564,0.1194026842713356,0.09055069833993912,0.14804157614707947,0.27253323793411255,0.29064592719078064,0.20143620669841766,0.2297804355621338,0.10162319242954254,0.08741460740566254,0.1608579307794571,0.24526838958263397,0.09610814601182938,0.13562823832035065,0.1905742734670639,0.17047400772571564,0.2297804355621338,0.07285245507955551,0.20024830102920532,0.2297804355621338,0.16432669758796692,0.1908310204744339,0.12538520991802216
of,0.3757161796092987,0.2653365731239319,0.18923333287239075,0.24191395938396454,0.5696388483047485,0.733189046382904,0.2329314798116684,0.38761502504348755,0.2603091299533844,0.18976564705371857,0.4999135136604309,1.0,0.37726253271102905,0.23171216249465942,0.4946078956127167,0.3757161796092987,0.38761502504348755,0.23120823502540588,0.24629409611225128,0.38761502504348755,0.297052264213562,0.33290785551071167,0.1826142966747284
the,0.5091903209686279,0.23786304891109467,0.25519511103630066,0.26388582587242126,0.6662389636039734,1.0,0.2801888585090637,0.6251175999641418,0.312528520822525,0.23058684170246124,0.5514441132545471,0.733189046382904,0.43858039379119873,0.25153350830078125,0.4933079481124878,0.5091903209686279,0.6251175999641418,0.28726547956466675,0.31046444177627563,0.6251175999641418,0.2989917993545532,0.42745697498321533,0.22068053483963013
fold,0.18991698324680328,0.28569480776786804,0.80474853515625,0.2074294090270996,0.10731913149356842,0.23058684170246124,0.2411334365606308,0.2016984522342682,0.28799739480018616,1.0000001192092896,0.1763683408498764,0.18976564705371857,0.25747326016426086,0.21959926187992096,0.18161892890930176,0.18991698324680328,0.2016984522342682,0.28869837522506714,0.39370661973953247,0.2016984522342682,0.16645164787769318,0.22281908988952637,0.15325814485549927
buckles,0.23474381864070892,0.24919293820858002,0.32021021842956543,0.24485903978347778,0.21672756969928741,0.28726547956466675,0.1393929272890091,0.16230586171150208,0.21294207870960236,0.28869837522506714,0.21254542469978333,0.23120823502540588,0.17777599394321442,0.23187240958213806,0.24232538044452667,0.23474381864070892,0.16230586171150208,1.0000001192092896,0.327343612909317,0.16230586171150208,0.09153909236192703,0.1847582459449768,0.18016532063484192
upwards,0.3445436358451843,0.22769123315811157,0.45265236496925354,0.2865805923938751,0.17525333166122437,0.31046444177627563,0.34231144189834595,0.24525222182273865,0.29953765869140625,0.39370661973953247,0.27377110719680786,0.24629409611225128,0.29587867856025696,0.264961302280426,0.2318383753299713,0.3445436358451843,0.24525222182273865,0.327343612909317,1.0,0.24525222182273865,0.25752201676368713,0.22601374983787537,0.1796349436044693
",",0.36674630641937256,0.2775712311267853,0.19349488615989685,0.22977717220783234,0.5201468467712402,0.4933079481124878,0.23186853528022766,0.48329564929008484,0.3139454126358032,0.18161892890930176,0.3696635365486145,0.4946078956127167,0.35859420895576477,0.2524566352367401,1.0000001192092896,0.36674630641937256,0.48329564929008484,0.24232538044452667,0.2318383753299713,0.48329564929008484,0.18935208022594452,0.3087472915649414,0.31091248989105225
creating,0.28880205750465393,0.1786099672317505,0.1568703055381775,0.12661224603652954,0.20338892936706543,0.286904513835907,0.20397943258285522,0.2692972421646118,0.2840180993080139,0.14422707259655,0.2949562668800354,0.29262492060661316,0.2174987643957138,0.281819224357605,0.27134549617767334,0.28880205750465393,0.2692972421646118,0.09472643584012985,0.1999603658914566,0.2692972421646118,0.6078819036483765,0.28780505061149597,0.2842518985271454
``,0.07174111902713776,-0.10134527087211609,0.07470487803220749,-0.046521179378032684,0.04765888676047325,0.029072100296616554,-0.03648577630519867,0.035206809639930725,0.12428006529808044,0.05402570217847824,0.1164957657456398,0.06780257821083069,0.07021170109510422,0.07986044138669968,0.09681109338998795,0.07174111902713776,0.035206809639930725,-0.015673166140913963,0.1776202768087387,0.035206809639930725,0.03305833786725998,0.008517155423760414,0.0685480609536171
antiforms,0.24595259130001068,0.1990966647863388,0.4192366898059845,0.1829303652048111,0.18868105113506317,0.26860496401786804,0.2479654848575592,0.23889687657356262,0.38514044880867004,0.3227896988391876,0.22536003589630127,0.30725860595703125,0.20768235623836517,0.3635888695716858,0.21106790006160736,0.24595259130001068,0.23889687657356262,0.3154710531234741,0.30803871154785156,0.23889687657356262,0.2942854166030884,0.24416257441043854,0.20830057561397552
'',-0.07688097655773163,0.014927455224096775,0.003325344994664192,-0.02407405711710453,0.07432962208986282,0.041273195296525955,-0.03907307982444763,-0.016964951530098915,0.008988718502223492,-0.005952279549092054,0.036477331072092056,0.13035868108272552,-0.004284570459276438,-0.04108453541994095,-0.037358131259679794,-0.07688097655773163,-0.016964951530098915,0.07052337378263474,-0.06514008343219757,-0.016964951530098915,0.02182907424867153,0.08143015950918198,0.018684765323996544
",",0.36674630641937256,0.2775712311267853,0.19349488615989685,0.22977717220783234,0.5201468467712402,0.4933079481124878,0.23186853528022766,0.48329564929008484,0.3139454126358032,0.18161892890930176,0.3696635365486145,0.4946078956127167,0.35859420895576477,0.2524566352367401,1.0000001192092896,0.36674630641937256,0.48329564929008484,0.24232538044452667,0.2318383753299713,0.48329564929008484,0.18935208022594452,0.3087472915649414,0.31091248989105225
or,0.417120099067688,0.24017885327339172,0.2903798520565033,0.2276565283536911,0.3586423695087433,0.4174870550632477,0.25165751576423645,0.36389440298080444,0.5614996552467346,0.22740647196769714,0.4022330939769745,0.3792596757411957,0.3349444568157196,0.34215420484542847,0.3769497275352478,0.417120099067688,0.36389440298080444,0.23141497373580933,0.3523388206958771,0.36389440298080444,0.3352680206298828,0.33867141604423523,0.32389625906944275
where,0.5747735500335693,0.22068782150745392,0.23558413982391357,0.24650779366493225,0.5344807505607605,0.5003893971443176,0.23126177489757538,0.36972272396087646,0.3773181736469269,0.1565243899822235,0.3907615840435028,0.38066378235816956,0.32765963673591614,0.29393503069877625,0.3149496018886566,0.5747735500335693,0.36972272396087646,0.2308133989572525,0.32596537470817566,0.36972272396087646,0.3134368658065796,0.4457937180995941,0.24793872237205505
