,what,was,it,called,when,tesla,lit,a,wireless,gas-discharge,lamp,using,a,high-frequency,",",high-voltage,alternating,current,?
at,0.2838611304759979,0.36707764863967896,0.36473900079727173,0.23534239828586578,0.38876327872276306,0.16552478075027466,0.17336438596248627,0.3095070421695709,0.2328609824180603,0.18572384119033813,0.12762126326560974,0.23787257075309753,0.3095070421695709,0.2502098083496094,0.38314947485923767,0.2762642502784729,0.1700114756822586,0.17432795464992523,0.21978627145290375
the,0.42745697498321533,0.48711544275283813,0.6251175999641418,0.489897221326828,0.5091903209686279,0.1324402391910553,0.20298683643341064,0.5829201340675354,0.2474355399608612,0.2944409251213074,0.17269161343574524,0.28364112973213196,0.5829201340675354,0.26309362053871155,0.4933079481124878,0.3004293739795685,0.34576064348220825,0.3314409554004669,0.22068053483963013
columbian,0.22410494089126587,0.29064083099365234,0.19396325945854187,0.2417505830526352,0.14898252487182617,0.19204775989055634,0.16736266016960144,0.22971294820308685,0.20326173305511475,0.12454228848218918,0.09739089012145996,0.13638149201869965,0.22971294820308685,0.20073074102401733,0.21429216861724854,0.23104429244995117,0.16396662592887878,0.11506688594818115,0.08890089392662048
exposition,0.16748280823230743,0.30914750695228577,0.21605972945690155,0.28812193870544434,0.22122372686862946,0.1692313402891159,0.19581839442253113,0.23940640687942505,0.22184012830257416,0.20212893187999725,0.16682061553001404,0.17525045573711395,0.23940640687942505,0.21018250286579132,0.22023259103298187,0.19922418892383575,0.20281866192817688,0.1083880066871643,0.09475983679294586
",",0.3087472915649414,0.45456063747406006,0.48329564929008484,0.26549121737480164,0.36674630641937256,0.20599327981472015,0.1845611184835434,0.427140474319458,0.2685069143772125,0.2198559045791626,0.1712036430835724,0.27050045132637024,0.427140474319458,0.25733014941215515,1.0000001192092896,0.301887571811676,0.2542676031589508,0.29341426491737366,0.31091248989105225
under,0.20154598355293274,0.2672741413116455,0.21007636189460754,0.22955714166164398,0.3172987401485443,0.122123122215271,0.10031258314847946,0.18317826092243195,0.1253756284713745,0.2109067589044571,0.1356077790260315,0.2242422103881836,0.18317826092243195,0.11782438308000565,0.24875585734844208,0.20855887234210968,0.13989533483982086,0.23326484858989716,0.18233340978622437
a,0.3320399522781372,0.4508470594882965,0.5452592968940735,0.4868806302547455,0.44397395849227905,0.2211925983428955,0.19410212337970734,1.0,0.233841672539711,0.23186655342578888,0.2354198843240738,0.32226553559303284,1.0,0.29262882471084595,0.427140474319458,0.3013121783733368,0.29976433515548706,0.1987239569425583,0.23916715383529663
banner,0.25832974910736084,0.24537144601345062,0.24008235335350037,0.16532014310359955,0.23374342918395996,0.07126807421445847,0.18506620824337006,0.2639647126197815,0.20229952037334442,0.10017763823270798,0.2050643265247345,0.17127306759357452,0.2639647126197815,0.19738033413887024,0.2677387297153473,0.20828725397586823,0.16403096914291382,0.21511168777942657,0.2657177448272705
announcing,0.13581505417823792,0.24913360178470612,0.11189942061901093,0.1440904587507248,0.21419017016887665,0.13754600286483765,0.17767660319805145,0.16996510326862335,0.20707912743091583,0.09220539033412933,0.07408560067415237,0.22685998678207397,0.16996510326862335,0.23366773128509521,0.2502092719078064,0.14367227256298065,0.17124003171920776,0.19867365062236786,0.20554284751415253
the,0.42745697498321533,0.48711544275283813,0.6251175999641418,0.489897221326828,0.5091903209686279,0.1324402391910553,0.20298683643341064,0.5829201340675354,0.2474355399608612,0.2944409251213074,0.17269161343574524,0.28364112973213196,0.5829201340675354,0.26309362053871155,0.4933079481124878,0.3004293739795685,0.34576064348220825,0.3314409554004669,0.22068053483963013
``,0.008517155423760414,-0.012679691426455975,0.035206809639930725,0.00907047651708126,0.07174111902713776,0.04274534806609154,0.02095811627805233,0.07272057235240936,-0.05556425824761391,0.06240713968873024,-0.08645737171173096,0.09494099766016006,0.07272057235240936,0.08160963654518127,0.09681109338998795,0.060970649123191833,0.09828099608421326,0.029208213090896606,0.0685480609536171
tesla,0.23221199214458466,0.16455206274986267,0.17596082389354706,0.20324239134788513,0.1504557579755783,0.9999999403953552,0.17895913124084473,0.2211925983428955,0.3652113080024719,0.24527885019779205,0.24805296957492828,0.24952489137649536,0.2211925983428955,0.26202645897865295,0.20599327981472015,0.38331884145736694,0.20965251326560974,0.19374153017997742,0.10250775516033173
polyphase,0.1985156536102295,0.10540704429149628,0.24825432896614075,0.3409312665462494,0.2759799659252167,0.148346409201622,0.13891105353832245,0.264419287443161,0.19721351563930511,0.21143664419651031,0.2688398063182831,0.21670900285243988,0.264419287443161,0.32626989483833313,0.1618252396583557,0.28299129009246826,0.30080944299697876,0.1235845759510994,0.13757970929145813
system,0.23557309806346893,0.2147521674633026,0.30691424012184143,0.23914183676242828,0.27706024050712585,0.18243813514709473,0.16727755963802338,0.2589043080806732,0.2391238659620285,0.19477295875549316,0.1471240520477295,0.31511810421943665,0.2589043080806732,0.24696753919124603,0.18439900875091553,0.3168725371360779,0.25607529282569885,0.17151163518428802,0.15556083619594574
'',0.08143015950918198,0.04456103965640068,-0.016964951530098915,0.021102847531437874,-0.07688097655773163,0.048713020980358124,-0.01786634884774685,0.04890415817499161,0.015105245634913445,0.0008212059619836509,0.08781107515096664,0.051351990550756454,0.04890415817499161,0.03904636204242706,-0.037358131259679794,0.03974144160747528,0.005033494438976049,0.06705592572689056,0.018684765323996544
",",0.3087472915649414,0.45456063747406006,0.48329564929008484,0.26549121737480164,0.36674630641937256,0.20599327981472015,0.1845611184835434,0.427140474319458,0.2685069143772125,0.2198559045791626,0.1712036430835724,0.27050045132637024,0.427140474319458,0.25733014941215515,1.0000001192092896,0.301887571811676,0.2542676031589508,0.29341426491737366,0.31091248989105225
tesla,0.23221199214458466,0.16455206274986267,0.17596082389354706,0.20324239134788513,0.1504557579755783,0.9999999403953552,0.17895913124084473,0.2211925983428955,0.3652113080024719,0.24527885019779205,0.24805296957492828,0.24952489137649536,0.2211925983428955,0.26202645897865295,0.20599327981472015,0.38331884145736694,0.20965251326560974,0.19374153017997742,0.10250775516033173
demonstrated,0.20940876007080078,0.21351228654384613,0.20434096455574036,0.21923278272151947,0.2665591835975647,0.28413429856300354,0.20709995925426483,0.22847095131874084,0.22461023926734924,0.11860258877277374,0.15313665568828583,0.28112268447875977,0.22847095131874084,0.26760295033454895,0.29227107763290405,0.25440552830696106,0.17918618023395538,0.12965726852416992,0.1947716772556305
a,0.3320399522781372,0.4508470594882965,0.5452592968940735,0.4868806302547455,0.44397395849227905,0.2211925983428955,0.19410212337970734,1.0,0.233841672539711,0.23186655342578888,0.2354198843240738,0.32226553559303284,1.0,0.29262882471084595,0.427140474319458,0.3013121783733368,0.29976433515548706,0.1987239569425583,0.23916715383529663
series,0.17328087985515594,0.2261398285627365,0.20531252026557922,0.24021844565868378,0.2194245308637619,0.14642579853534698,0.16060616075992584,0.23966510593891144,0.2108561247587204,0.18428494036197662,0.13963080942630768,0.15529561042785645,0.23966510593891144,0.21874968707561493,0.24060699343681335,0.2504462003707886,0.2090069204568863,0.1202571913599968,0.1709602326154709
of,0.33290785551071167,0.4069072902202606,0.38761502504348755,0.4222904443740845,0.3757161796092987,0.18837453424930573,0.145862877368927,0.5052502155303955,0.16934619843959808,0.28037771582603455,0.163800910115242,0.24298200011253357,0.5052502155303955,0.24963922798633575,0.4946078956127167,0.2520264685153961,0.28741198778152466,0.31470298767089844,0.1826142966747284
electrical,0.19961315393447876,0.2032313495874405,0.20594088733196259,0.23656359314918518,0.29064828157424927,0.45727142691612244,0.189411923289299,0.2779098153114319,0.46585527062416077,0.4433567225933075,0.36908015608787537,0.23162242770195007,0.2779098153114319,0.41502928733825684,0.24516360461711884,0.5953742265701294,0.40451180934906006,0.3573765456676483,0.10923371464014053
effects,0.22572848200798035,0.18203017115592957,0.2284449189901352,0.19751110672950745,0.22542475163936615,0.13093826174736023,0.06436270475387573,0.20917339622974396,0.1611471325159073,0.2551347017288208,0.16730114817619324,0.2617379426956177,0.20917339622974396,0.31719130277633667,0.23115523159503937,0.28825560212135315,0.23590081930160522,0.10903065651655197,0.16749060153961182
previously,0.24305304884910583,0.41197097301483154,0.2824816405773163,0.21201810240745544,0.25810039043426514,0.09497247636318207,0.030247054994106293,0.28678789734840393,0.25384852290153503,0.1720108687877655,0.12978510558605194,0.21030718088150024,0.28678789734840393,0.1648428738117218,0.3206103444099426,0.16106632351875305,0.12217287719249725,0.3076876401901245,0.15811841189861298
performed,0.17447373270988464,0.30916687846183777,0.23260155320167542,0.2544480562210083,0.19703203439712524,0.18458497524261475,0.09045868366956711,0.18003734946250916,0.1959764063358307,0.14940519630908966,0.13355450332164764,0.1904887557029724,0.18003734946250916,0.16194960474967957,0.2933148443698883,0.16591289639472961,0.13944518566131592,0.08030437678098679,0.14428307116031647
throughout,0.2130906730890274,0.2373686283826828,0.2899516522884369,0.22977334260940552,0.30454620718955994,0.14151959121227264,0.15050020813941956,0.2578590512275696,0.22272104024887085,0.23714964091777802,0.1253110021352768,0.24314390122890472,0.2578590512275696,0.2272043228149414,0.22385434806346893,0.20326678454875946,0.2268935590982437,0.14373965561389923,0.12665234506130219
america,0.2517423629760742,0.2850865423679352,0.311389297246933,0.2626006305217743,0.21924224495887756,0.14559084177017212,0.051781538873910904,0.22012436389923096,0.23289868235588074,0.19725044071674347,-0.007661639712750912,0.10813607275485992,0.22012436389923096,0.15195590257644653,0.253568559885025,0.1882411688566208,0.09809833765029907,0.0940629318356514,0.19333907961845398
and,0.31309178471565247,0.3740963041782379,0.40957894921302795,0.3251761794090271,0.4716290831565857,0.19560420513153076,0.16350990533828735,0.3739250600337982,0.22977887094020844,0.2597822844982147,0.22383099794387817,0.33157408237457275,0.3739250600337982,0.239466592669487,0.6633074283599854,0.27714571356773376,0.2776072323322296,0.23919939994812012,0.20544172823429108
europe,0.17179538309574127,0.2931758761405945,0.2849960923194885,0.22382189333438873,0.18744638562202454,0.154215469956398,0.11394608020782471,0.18710176646709442,0.2336251586675644,0.20050029456615448,0.04189178720116615,0.13339203596115112,0.18710176646709442,0.16303955018520355,0.2542513906955719,0.18277861177921295,0.13233545422554016,0.08359086513519287,0.18278923630714417
",",0.3087472915649414,0.45456063747406006,0.48329564929008484,0.26549121737480164,0.36674630641937256,0.20599327981472015,0.1845611184835434,0.427140474319458,0.2685069143772125,0.2198559045791626,0.1712036430835724,0.27050045132637024,0.427140474319458,0.25733014941215515,1.0000001192092896,0.301887571811676,0.2542676031589508,0.29341426491737366,0.31091248989105225
:76,0.12605303525924683,0.07604578882455826,0.0699530616402626,0.02786044031381607,0.055313240736722946,-0.010845205746591091,0.028068741783499718,0.09390474855899811,-0.005589209496974945,-0.011157373897731304,0.009357658214867115,0.012966583482921124,0.09390474855899811,0.09199084341526031,0.0726313516497612,0.07043085992336273,-0.031678516417741776,0.16642406582832336,0.07120028138160706
included,0.2288810908794403,0.3148443400859833,0.20007821917533875,0.38541045784950256,0.16109678149223328,0.11181019246578217,0.029908467084169388,0.23032639920711517,0.17307204008102417,0.10319139808416367,0.09942567348480225,0.17339929938316345,0.23032639920711517,0.170509472489357,0.3679811954498291,0.1529635488986969,0.15447936952114105,0.1925244778394699,0.14385655522346497
using,0.27984681725502014,0.18766598403453827,0.28191491961479187,0.29165583848953247,0.4100514352321625,0.24952489137649536,0.16773034632205963,0.32226553559303284,0.28896400332450867,0.09688716381788254,0.2237430065870285,1.0,0.32226553559303284,0.31042811274528503,0.27050045132637024,0.21119797229766846,0.3551500141620636,0.12620531022548676,0.2804589569568634
high-voltage,0.2539892792701721,0.24098360538482666,0.24923108518123627,0.20882001519203186,0.23169535398483276,0.38331884145736694,0.13928399980068207,0.3013121783733368,0.40414321422576904,0.4021916389465332,0.35095691680908203,0.21119797229766846,0.3013121783733368,0.6476444602012634,0.301887571811676,1.0,0.41430968046188354,0.3757762312889099,0.23572029173374176
",",0.3087472915649414,0.45456063747406006,0.48329564929008484,0.26549121737480164,0.36674630641937256,0.20599327981472015,0.1845611184835434,0.427140474319458,0.2685069143772125,0.2198559045791626,0.1712036430835724,0.27050045132637024,0.427140474319458,0.25733014941215515,1.0000001192092896,0.301887571811676,0.2542676031589508,0.29341426491737366,0.31091248989105225
high-frequency,0.3146239221096039,0.1898973435163498,0.19476434588432312,0.18870128691196442,0.2732340097427368,0.26202645897865295,0.1313408613204956,0.29262882471084595,0.39814919233322144,0.3168391287326813,0.3195992410182953,0.31042811274528503,0.29262882471084595,0.9999998807907104,0.25733014941215515,0.6476444602012634,0.3654605448246002,0.24910631775856018,0.22459599375724792
alternating,0.10095972567796707,0.15524277091026306,0.20742899179458618,0.25761863589286804,0.28188619017601013,0.20965251326560974,0.17313742637634277,0.29976433515548706,0.23362235724925995,0.28445690870285034,0.21916435658931732,0.3551500141620636,0.29976433515548706,0.3654605448246002,0.2542676031589508,0.41430968046188354,1.0000001192092896,0.3370499312877655,0.13878576457500458
current,0.18294453620910645,0.20140352845191956,0.21736566722393036,0.08690909296274185,0.23252347111701965,0.19374153017997742,-0.010108175687491894,0.1987239569425583,0.25017228722572327,0.2321455031633377,0.19411994516849518,0.12620531022548676,0.1987239569425583,0.24910631775856018,0.29341426491737366,0.3757762312889099,0.3370499312877655,1.0,0.12074550241231918
to,0.455847829580307,0.3636345863342285,0.513711154460907,0.2987143397331238,0.5423505902290344,0.17548894882202148,0.07580047100782394,0.45503583550453186,0.26774564385414124,0.22856062650680542,0.31204819679260254,0.3678804934024811,0.45503583550453186,0.29834818840026855,0.44245919585227966,0.3075418472290039,0.23102223873138428,0.30630946159362793,0.29463258385658264
light,0.22953972220420837,0.20157849788665771,0.2782151997089386,0.1780286431312561,0.24681223928928375,0.15772268176078796,0.285535603761673,0.2622554302215576,0.1792478859424591,0.29168975353240967,0.38529911637306213,0.23878154158592224,0.2622554302215576,0.3498244285583496,0.22209852933883667,0.3057039678096771,0.25565940141677856,0.19853812456130981,0.17429810762405396
a,0.3320399522781372,0.4508470594882965,0.5452592968940735,0.4868806302547455,0.44397395849227905,0.2211925983428955,0.19410212337970734,1.0,0.233841672539711,0.23186655342578888,0.2354198843240738,0.32226553559303284,1.0,0.29262882471084595,0.427140474319458,0.3013121783733368,0.29976433515548706,0.1987239569425583,0.23916715383529663
wireless,0.18138271570205688,0.1810203492641449,0.19975902140140533,0.24493373930454254,0.1706441044807434,0.3652113080024719,0.1145649179816246,0.233841672539711,1.0,0.19472770392894745,0.2480219304561615,0.28896400332450867,0.233841672539711,0.39814919233322144,0.2685069143772125,0.40414321422576904,0.23362235724925995,0.25017228722572327,0.08461163192987442
gas-discharge,0.17893420159816742,0.20420576632022858,0.17702239751815796,0.20921742916107178,0.2650010585784912,0.24527885019779205,0.21264828741550446,0.23186655342578888,0.19472770392894745,0.9999998807907104,0.3300575911998749,0.09688716381788254,0.23186655342578888,0.3168391287326813,0.2198559045791626,0.4021916389465332,0.28445690870285034,0.2321455031633377,0.15892037749290466
lamp,0.2133314460515976,0.1638410985469818,0.2160845249891281,0.19195325672626495,0.2498893141746521,0.24805296957492828,0.2982039749622345,0.2354198843240738,0.2480219304561615,0.3300575911998749,1.0,0.2237430065870285,0.2354198843240738,0.3195992410182953,0.1712036430835724,0.35095691680908203,0.21916435658931732,0.19411994516849518,0.129902645945549
.,0.3567904531955719,0.40146201848983765,0.5593622326850891,0.300344854593277,0.475719153881073,0.17949827015399933,0.15969660878181458,0.50484299659729,0.21385128796100616,0.2400398701429367,0.15169984102249146,0.3629456162452698,0.50484299659729,0.2724452316761017,0.6812511086463928,0.3074392080307007,0.2900952398777008,0.29179835319519043,0.4130953550338745
