,prior,to,super,bowl,50,",",when,were,the,broncos,last,there,?
the,0.33782097697257996,0.535392165184021,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.4933079481124878,0.5091903209686279,0.3906462490558624,1.0,0.25985947251319885,0.3698786795139313,0.47025805711746216,0.22068053483963013
broncos,0.20910662412643433,0.23674264550209045,0.36141330003738403,0.4351775348186493,0.055216576904058456,0.2558487057685852,0.20478437840938568,0.21682508289813995,0.25985947251319885,1.0000001192092896,0.14458541572093964,0.17742063105106354,0.18377114832401276
made,0.20455904304981232,0.3377571105957031,0.14032290875911713,0.206265389919281,0.04318181425333023,0.32507219910621643,0.2936893105506897,0.32412371039390564,0.3885267674922943,0.19829139113426208,0.2141057401895523,0.33825674653053284,0.17218779027462006
their,0.24109920859336853,0.44619059562683105,0.14342328906059265,0.1663845032453537,0.06537782400846481,0.3045167922973633,0.3682888448238373,0.43277356028556824,0.516537070274353,0.2565864324569702,0.17057138681411743,0.3165968358516693,0.1898253709077835
second,0.23336808383464813,0.3098561465740204,0.25671592354774475,0.20302696526050568,0.09172467887401581,0.29927265644073486,0.28561660647392273,0.17748267948627472,0.4620301127433777,0.22586089372634888,0.42563509941101074,0.19115041196346283,0.17239587008953094
super,0.22880366444587708,0.17783479392528534,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.22322475910186768,0.20393483340740204,0.18743500113487244,0.21959073841571808,0.36141330003738403,0.17231976985931396,0.1183716282248497,0.166326642036438
bowl,0.22557669878005981,0.16993016004562378,0.4848237931728363,1.0,0.005446359980851412,0.1810409277677536,0.20523639023303986,0.17085392773151398,0.21576224267482758,0.4351775348186493,0.20327796041965485,0.13301785290241241,0.21118052303791046
appearance,0.17889286577701569,0.2557435631752014,0.2683286964893341,0.22287850081920624,0.11332543939352036,0.2185479998588562,0.22544918954372406,0.14630533754825592,0.2678116261959076,0.21277497708797455,0.24309749901294708,0.12051617354154587,0.17315366864204407
in,0.24521231651306152,0.45010748505592346,0.18576006591320038,0.17236235737800598,0.021892361342906952,0.5201468467712402,0.4431333839893341,0.3815755248069763,0.6662389636039734,0.20316283404827118,0.30714505910873413,0.5361666083335876,0.20430970191955566
three,0.19753308594226837,0.3043823838233948,0.14228717982769012,0.18332304060459137,-0.002454916713759303,0.3347506821155548,0.2820437252521515,0.38429051637649536,0.43452659249305725,0.23654358088970184,0.23876327276229858,0.3531675636768341,0.20928427577018738
years,0.28412380814552307,0.23891852796077728,0.15193983912467957,0.221580371260643,-0.00639002351090312,0.2589467465877533,0.3409145474433899,0.3048669695854187,0.2912273406982422,0.24300086498260498,0.36042001843452454,0.26500028371810913,0.1914375126361847
",",0.27105793356895447,0.44245919585227966,0.22322475910186768,0.1810409277677536,-0.025195008143782616,1.0000001192092896,0.36674630641937256,0.36755475401878357,0.4933079481124878,0.2558487057685852,0.29026782512664795,0.4587128460407257,0.31091248989105225
having,0.2608999013900757,0.3992697596549988,0.1636309027671814,0.1432962417602539,0.03979077935218811,0.3154076039791107,0.4296937882900238,0.30324774980545044,0.3821379244327545,0.17299437522888184,0.14875483512878418,0.3940759599208832,0.22418256103992462
reached,0.2540402114391327,0.20677556097507477,0.17897918820381165,0.11242140829563141,0.0645744577050209,0.26771560311317444,0.22692134976387024,0.27639803290367126,0.29860952496528625,0.18486598134040833,0.2326253354549408,0.2347804307937622,0.1518019139766693
