,how,many,miles,from,the,north,sea,is,newcastle,?
newcastle,0.11517360806465149,0.17336907982826233,0.3237861692905426,0.1747848093509674,0.2253497689962387,0.28581127524375916,0.2639673054218292,0.1841045320034027,1.0000001192092896,0.0902252271771431
upon,0.20850147306919098,0.14756755530834198,0.18247303366661072,0.22521688044071198,0.28184252977371216,0.20266136527061462,0.1887970268726349,0.1675044447183609,0.3827606737613678,0.13780277967453003
tyne,0.1045919880270958,0.1987147182226181,0.29338914155960083,0.23460352420806885,0.23053501546382904,0.3552033603191376,0.2275269478559494,0.19354984164237976,0.6070957183837891,0.07377036660909653
(,0.1676948219537735,0.1455259770154953,0.17103469371795654,0.25806233286857605,0.33289089798927307,0.20408999919891357,0.19181853532791138,0.35393038392066956,0.13896974921226501,0.40561532974243164
rp,0.22472861409187317,0.14550161361694336,0.1409112513065338,0.14651601016521454,0.13557825982570648,0.1839594691991806,0.142731711268425,0.17695195972919464,0.08452159911394119,0.28526240587234497
:,-0.11215605586767197,-0.10786184668540955,-0.08008842170238495,-0.056502215564250946,-0.03403344005346298,-0.08169304579496384,-0.13302600383758545,-0.07222653180360794,-0.07358825206756592,-0.07156077772378922
i/ˌnjuːkɑːsəl,0.0969652384519577,0.15398287773132324,0.051998164504766464,0.16716766357421875,0.16090288758277893,0.16809099912643433,0.041913580149412155,0.15198373794555664,0.2390267699956894,0.18523330986499786
əˌpɒn,-0.04758129268884659,0.08139076083898544,0.020440127700567245,0.0418526791036129,0.05787597969174385,0.06984205543994904,0.02860182896256447,-0.0532308891415596,-0.015300953760743141,0.06594805419445038
ˈtaɪn/,0.15766343474388123,0.013237150385975838,0.04475756734609604,0.12545649707317352,0.13865087926387787,0.046873025596141815,-0.03426569327712059,0.12387911230325699,0.037693608552217484,0.46811309456825256
;,0.07230665534734726,0.11763367056846619,-0.04186858609318733,0.07524215430021286,0.09152708947658539,0.10713676363229752,0.11624646931886673,0.05324986204504967,0.10598292201757431,0.10349778085947037
locally,0.23198994994163513,0.3143130838871002,0.20242439210414886,0.16171813011169434,0.2744310796260834,0.17229080200195312,0.1745598018169403,0.3363647758960724,0.166920468211174,0.21358361840248108
:,-0.11215605586767197,-0.10786184668540955,-0.08008842170238495,-0.056502215564250946,-0.03403344005346298,-0.08169304579496384,-0.13302600383758545,-0.07222653180360794,-0.07358825206756592,-0.07156077772378922
i/njuːˌkæsəl,0.08218222111463547,0.18280498683452606,0.123773492872715,0.16765928268432617,0.13787658512592316,0.21206949651241302,0.2651159465312958,0.10840609669685364,0.14088164269924164,0.14758451282978058
əˌpən,-0.03364305570721626,-0.0020759878680109978,0.26968538761138916,0.08825089037418365,0.11340592801570892,0.15157169103622437,0.11755187809467316,0.07567593455314636,0.24543556571006775,0.02596106566488743
ˈtaɪn/,0.15766343474388123,0.013237150385975838,0.04475756734609604,0.12545649707317352,0.13865087926387787,0.046873025596141815,-0.03426569327712059,0.12387911230325699,0.037693608552217484,0.46811309456825256
),0.17939934134483337,0.16602720320224762,0.203369602560997,0.2672361731529236,0.3456730246543884,0.19693730771541595,0.18647637963294983,0.37732169032096863,0.15254424512386322,0.42300865054130554
",",0.22659391164779663,0.40610817074775696,0.29495540261268616,0.39760664105415344,0.4933079481124878,0.31834840774536133,0.30078184604644775,0.4691906273365021,0.251589834690094,0.31091248989105225
commonly,0.13615790009498596,0.3126119077205658,0.13759969174861908,0.18040411174297333,0.2974449694156647,0.19511790573596954,0.1369808167219162,0.3994327187538147,0.1622759848833084,0.13546277582645416
known,0.16194356977939606,0.30594465136528015,0.16871042549610138,0.18996182084083557,0.3624623417854309,0.1970449835062027,0.1689942628145218,0.41921812295913696,0.14520376920700073,0.18314571678638458
as,0.33782753348350525,0.4070141911506653,0.22643081843852997,0.3251767158508301,0.48381632566452026,0.22670356929302216,0.1931508332490921,0.43216490745544434,0.21526619791984558,0.27043893933296204
newcastle,0.11517360806465149,0.17336907982826233,0.3237861692905426,0.1747848093509674,0.2253497689962387,0.28581127524375916,0.2639673054218292,0.1841045320034027,1.0000001192092896,0.0902252271771431
",",0.22659391164779663,0.40610817074775696,0.29495540261268616,0.39760664105415344,0.4933079481124878,0.31834840774536133,0.30078184604644775,0.4691906273365021,0.251589834690094,0.31091248989105225
is,0.22544461488723755,0.2649032473564148,0.22951029241085052,0.27355384826660156,0.5823672413825989,0.2993389368057251,0.22288988530635834,1.0,0.1841045320034027,0.22961433231830597
a,0.29312583804130554,0.2872205972671509,0.23875154554843903,0.322764128446579,0.5829201340675354,0.25008413195610046,0.17038485407829285,0.658733606338501,0.21405641734600067,0.23916715383529663
city,0.12024712562561035,0.21416836977005005,0.31487658619880676,0.3118290305137634,0.35769423842430115,0.3820379972457886,0.22298549115657806,0.3186660706996918,0.32860881090164185,0.13423943519592285
in,0.2601168751716614,0.41474202275276184,0.22700901329517365,0.4274188280105591,0.6662389636039734,0.39050599932670593,0.2302369773387909,0.5394441485404968,0.19270820915699005,0.20430970191955566
tyne,0.1045919880270958,0.1987147182226181,0.29338914155960083,0.23460352420806885,0.23053501546382904,0.3552033603191376,0.2275269478559494,0.19354984164237976,0.6070957183837891,0.07377036660909653
and,0.33647966384887695,0.5296266674995422,0.2555042505264282,0.3601827025413513,0.5171257257461548,0.2776443064212799,0.30105236172676086,0.3859752118587494,0.20204751193523407,0.20544172823429108
wear,0.18270614743232727,0.22742225229740143,0.15386949479579926,0.1974351555109024,0.27011215686798096,0.15153230726718903,0.14170444011688232,0.1974191516637802,0.23680181801319122,0.1366986185312271
",",0.22659391164779663,0.40610817074775696,0.29495540261268616,0.39760664105415344,0.4933079481124878,0.31834840774536133,0.30078184604644775,0.4691906273365021,0.251589834690094,0.31091248989105225
north,0.12114071100950241,0.20274685323238373,0.34716692566871643,0.3180590271949768,0.36298373341560364,1.0,0.3454431891441345,0.2993389368057251,0.28581127524375916,0.11829731613397598
east,0.1773146688938141,0.20167402923107147,0.33750712871551514,0.27024149894714355,0.3383176326751709,0.6367157697677612,0.36872392892837524,0.2596127688884735,0.2158811092376709,0.10070597380399704
england,0.17829500138759613,0.2581256926059723,0.257678747177124,0.2081233561038971,0.28280043601989746,0.27755725383758545,0.150783970952034,0.19271282851696014,0.4422447383403778,0.13436897099018097
",",0.22659391164779663,0.40610817074775696,0.29495540261268616,0.39760664105415344,0.4933079481124878,0.31834840774536133,0.30078184604644775,0.4691906273365021,0.251589834690094,0.31091248989105225
103,-0.043712012469768524,-0.06187421455979347,0.00240555452182889,0.009127127006649971,0.010751691646873951,-0.035526394844055176,-0.05588386952877045,0.058290064334869385,-0.024608885869383812,-0.011380530893802643
miles,0.13798850774765015,0.12950319051742554,1.0000001192092896,0.21209825575351715,0.25706055760383606,0.34716692566871643,0.30236297845840454,0.22951029241085052,0.3237861692905426,0.09363767504692078
(,0.1676948219537735,0.1455259770154953,0.17103469371795654,0.25806233286857605,0.33289089798927307,0.20408999919891357,0.19181853532791138,0.35393038392066956,0.13896974921226501,0.40561532974243164
166,0.08275586366653442,0.13914212584495544,0.1287030130624771,0.19115352630615234,0.2509612441062927,0.20768721401691437,0.23397527635097504,0.13236171007156372,0.14741726219654083,0.13294050097465515
km,0.10687907040119171,0.10311309248209,0.70199054479599,0.21550244092941284,0.21376769244670868,0.3494616746902466,0.29838868975639343,0.24258680641651154,0.20919063687324524,0.08180338144302368
),0.17939934134483337,0.16602720320224762,0.203369602560997,0.2672361731529236,0.3456730246543884,0.19693730771541595,0.18647637963294983,0.37732169032096863,0.15254424512386322,0.42300865054130554
south,0.11786635220050812,0.2319321483373642,0.3471347987651825,0.308648020029068,0.3129390776157379,0.750363826751709,0.2882571816444397,0.27680471539497375,0.3142260015010834,0.12336621433496475
of,0.2480744868516922,0.37253960967063904,0.2263605147600174,0.4249346852302551,0.733189046382904,0.3604778051376343,0.2707739472389221,0.4854315221309662,0.18781472742557526,0.1826142966747284
edinburgh,0.18993356823921204,0.17440606653690338,0.2320244163274765,0.18416473269462585,0.2266589254140854,0.26945510506629944,0.1504519134759903,0.15342804789543152,0.3934532105922699,0.09266204386949539
and,0.33647966384887695,0.5296266674995422,0.2555042505264282,0.3601827025413513,0.5171257257461548,0.2776443064212799,0.30105236172676086,0.3859752118587494,0.20204751193523407,0.20544172823429108
277,-0.012657154351472855,-0.01598692685365677,0.007822245359420776,0.0021187046077102423,0.0799759179353714,-0.038520798087120056,0.09468235820531845,-0.04584710672497749,-0.00667119026184082,-0.05163668841123581
miles,0.13798850774765015,0.12950319051742554,1.0000001192092896,0.21209825575351715,0.25706055760383606,0.34716692566871643,0.30236297845840454,0.22951029241085052,0.3237861692905426,0.09363767504692078
(,0.1676948219537735,0.1455259770154953,0.17103469371795654,0.25806233286857605,0.33289089798927307,0.20408999919891357,0.19181853532791138,0.35393038392066956,0.13896974921226501,0.40561532974243164
446,-0.0907372236251831,-0.06826478987932205,-0.14384573698043823,-0.02746042236685753,-0.13059933483600616,-0.1490744948387146,-0.2019428014755249,-0.11021043360233307,-0.11581138521432877,-0.0797341987490654
km,0.10687907040119171,0.10311309248209,0.70199054479599,0.21550244092941284,0.21376769244670868,0.3494616746902466,0.29838868975639343,0.24258680641651154,0.20919063687324524,0.08180338144302368
),0.17939934134483337,0.16602720320224762,0.203369602560997,0.2672361731529236,0.3456730246543884,0.19693730771541595,0.18647637963294983,0.37732169032096863,0.15254424512386322,0.42300865054130554
north,0.12114071100950241,0.20274685323238373,0.34716692566871643,0.3180590271949768,0.36298373341560364,1.0,0.3454431891441345,0.2993389368057251,0.28581127524375916,0.11829731613397598
of,0.2480744868516922,0.37253960967063904,0.2263605147600174,0.4249346852302551,0.733189046382904,0.3604778051376343,0.2707739472389221,0.4854315221309662,0.18781472742557526,0.1826142966747284
london,0.1765858680009842,0.20719969272613525,0.24142199754714966,0.2371179163455963,0.27034124732017517,0.22473973035812378,0.1669505089521408,0.15162920951843262,0.3328736424446106,0.11278104782104492
on,0.32655060291290283,0.32520127296447754,0.17346006631851196,0.36926645040512085,0.5107308030128479,0.24055036902427673,0.2444533258676529,0.3635730445384979,0.1698579639196396,0.2714994251728058
the,0.33890387415885925,0.4335206151008606,0.25706055760383606,0.40150508284568787,1.0,0.36298373341560364,0.30363768339157104,0.5823672413825989,0.2253497689962387,0.22068053483963013
northern,0.08842652291059494,0.18460913002490997,0.24932022392749786,0.2595764696598053,0.3422943353652954,0.5398455858230591,0.31334030628204346,0.25616052746772766,0.22333604097366333,0.13149388134479523
bank,0.06587482243776321,0.15930786728858948,0.197762593626976,0.18237312138080597,0.3216422498226166,0.27589356899261475,0.16564543545246124,0.21801011264324188,0.17545002698898315,0.09656643867492676
of,0.2480744868516922,0.37253960967063904,0.2263605147600174,0.4249346852302551,0.733189046382904,0.3604778051376343,0.2707739472389221,0.4854315221309662,0.18781472742557526,0.1826142966747284
the,0.33890387415885925,0.4335206151008606,0.25706055760383606,0.40150508284568787,1.0,0.36298373341560364,0.30363768339157104,0.5823672413825989,0.2253497689962387,0.22068053483963013
river,0.09142279624938965,0.12832623720169067,0.3377959132194519,0.20433256030082703,0.2894456386566162,0.3617013692855835,0.3752976357936859,0.20670881867408752,0.22174765169620514,0.15390869975090027
tyne,0.1045919880270958,0.1987147182226181,0.29338914155960083,0.23460352420806885,0.23053501546382904,0.3552033603191376,0.2275269478559494,0.19354984164237976,0.6070957183837891,0.07377036660909653
",",0.22659391164779663,0.40610817074775696,0.29495540261268616,0.39760664105415344,0.4933079481124878,0.31834840774536133,0.30078184604644775,0.4691906273365021,0.251589834690094,0.31091248989105225
8.5,0.07829709351062775,0.16571590304374695,0.1893971711397171,0.22776594758033752,0.2646437883377075,0.3286033868789673,0.27772340178489685,0.2504591941833496,0.11957763880491257,0.0860174223780632
mi,0.0639447420835495,0.09143856912851334,0.47612544894218445,0.19696539640426636,0.12998802959918976,0.1889074146747589,0.21002723276615143,0.17681920528411865,0.08982636779546738,0.10264865309000015
(,0.1676948219537735,0.1455259770154953,0.17103469371795654,0.25806233286857605,0.33289089798927307,0.20408999919891357,0.19181853532791138,0.35393038392066956,0.13896974921226501,0.40561532974243164
13.7,-0.00884851161390543,-0.00720991799607873,0.05385926738381386,0.019362371414899826,-0.02317485585808754,0.04513254761695862,0.04595967382192612,-0.04337861388921738,0.051863908767700195,-0.0025960607454180717
