,what,is,tesla,'s,home,country,?
nikola,0.1137276440858841,0.08103000372648239,0.5656248331069946,0.03191572055220604,0.09063880890607834,0.11367158591747284,0.06297405064105988
tesla,0.23221199214458466,0.14061255753040314,0.9999999403953552,0.06449045985937119,0.03651725873351097,0.13182632625102997,0.10250775516033173
(,0.2411840260028839,0.35393038392066956,0.2156914919614792,0.0012731997994706035,0.1432328224182129,0.1820623129606247,0.40561532974243164
serbian,0.17299731075763702,0.17418590188026428,0.3454362452030182,0.08339866995811462,0.1605040431022644,0.24209660291671753,0.11544056981801987
cyrillic,0.1837560385465622,0.15236762166023254,0.31796056032180786,0.053111158311367035,0.02549511007964611,0.15139438211917877,0.24746108055114746
:,-0.12022944539785385,-0.07222653180360794,0.0028187385760247707,0.07621461898088455,-0.016021601855754852,0.03858891502022743,-0.07156077772378922
никола,0.2412203997373581,0.24918444454669952,0.34388217329978943,0.02168247103691101,0.20425808429718018,0.15743955969810486,0.3388248085975647
тесла,0.18688637018203735,0.11844881623983383,0.0784570723772049,-0.0056943874806165695,0.07374730706214905,0.0588209368288517,0.10631050914525986
;,0.10986888408660889,0.05324986204504967,-0.03835732489824295,0.006909397430717945,0.08472496271133423,0.05315014719963074,0.10349778085947037
10,0.11840458959341049,0.1865890771150589,-0.08889484405517578,0.07577503472566605,0.11247726529836655,0.19994716346263885,0.022911956533789635
july,0.22688010334968567,0.22825419902801514,0.1044287383556366,-0.06841624528169632,0.16518954932689667,0.1760406345129013,0.2897891402244568
1856,0.1704813838005066,0.13771210610866547,-0.11941852420568466,0.06015018746256828,-0.04284348338842392,0.03767991438508034,0.10880891233682632
–,0.13008765876293182,0.1436920464038849,0.15910647809505463,0.02811010740697384,0.16319505870342255,0.11960087716579437,0.2714554965496063
7,-0.1699475795030594,-0.08589375764131546,-0.026343144476413727,0.09292176365852356,-0.06393319368362427,-0.007118732202798128,-0.15092156827449799
january,0.19257698953151703,0.23742131888866425,0.13615937530994415,-0.08409902453422546,0.18052244186401367,0.17611627280712128,0.28608936071395874
1943,-0.007620702963322401,0.0065521965734660625,-0.028515523299574852,-0.013914006762206554,0.16095522046089172,0.16702774167060852,-0.08025530725717545
),0.26259949803352356,0.37732169032096863,0.22692398726940155,0.021107977256178856,0.14981858432292938,0.18773311376571655,0.42300865054130554
was,0.22111038863658905,0.5810302495956421,0.16455206274986267,0.008974763564765453,0.25139835476875305,0.24557247757911682,0.18412111699581146
a,0.3320399522781372,0.658733606338501,0.2211925983428955,0.04866964742541313,0.26260659098625183,0.20991116762161255,0.23916715383529663
serbian,0.17299731075763702,0.17418590188026428,0.3454362452030182,0.08339866995811462,0.1605040431022644,0.24209660291671753,0.11544056981801987
american,0.1909721940755844,0.1853146106004715,0.12191694229841232,0.01565130427479744,0.173860564827919,0.24713923037052155,0.18877598643302917
inventor,0.1433403640985489,0.17402730882167816,0.3558236360549927,-0.015085517428815365,0.1474127620458603,0.0465189665555954,0.1474177986383438
",",0.3087472915649414,0.4691906273365021,0.20599327981472015,-0.0016132977325469255,0.2790627181529999,0.27878350019454956,0.31091248989105225
electrical,0.19961315393447876,0.20024892687797546,0.45727142691612244,0.012006526812911034,0.12112191319465637,0.1456577032804489,0.10923371464014053
engineer,0.1520753651857376,0.15446330606937408,0.30233198404312134,0.0384523943066597,0.12191068381071091,0.14687074720859528,0.12995383143424988
",",0.3087472915649414,0.4691906273365021,0.20599327981472015,-0.0016132977325469255,0.2790627181529999,0.27878350019454956,0.31091248989105225
mechanical,0.22318285703659058,0.2110103964805603,0.399202823638916,0.021431105211377144,0.13760654628276825,0.029525820165872574,0.10079140216112137
engineer,0.1520753651857376,0.15446330606937408,0.30233198404312134,0.0384523943066597,0.12191068381071091,0.14687074720859528,0.12995383143424988
",",0.3087472915649414,0.4691906273365021,0.20599327981472015,-0.0016132977325469255,0.2790627181529999,0.27878350019454956,0.31091248989105225
physicist,0.19407397508621216,0.14372342824935913,0.3627440333366394,-0.02588343434035778,0.13079968094825745,0.03282468020915985,0.1378137767314911
",",0.3087472915649414,0.4691906273365021,0.20599327981472015,-0.0016132977325469255,0.2790627181529999,0.27878350019454956,0.31091248989105225
and,0.31309178471565247,0.3859752118587494,0.19560420513153076,0.06895173341035843,0.24667192995548248,0.30884742736816406,0.20544172823429108
futurist,0.16798117756843567,0.1438445746898651,0.2549110949039459,-0.0024672532454133034,0.10057409107685089,0.11647187918424606,0.17667490243911743
best,0.3036847710609436,0.30476391315460205,0.08007288724184036,0.06545830518007278,0.20322424173355103,0.16901198029518127,0.2799045741558075
known,0.20381177961826324,0.41921812295913696,0.09137910604476929,0.008368984796106815,0.14080116152763367,0.1656552404165268,0.18314571678638458
for,0.3017193675041199,0.43268078565597534,0.13983871042728424,-0.07241261005401611,0.2685687243938446,0.2644098401069641,0.264628142118454
his,0.26976513862609863,0.24372583627700806,0.1580733060836792,0.047556519508361816,0.3141528069972992,0.19778595864772797,0.18075084686279297
contributions,0.33326417207717896,0.22009588778018951,0.24851170182228088,-0.029736055061221123,0.22449812293052673,0.2054755687713623,0.3201877772808075
to,0.455847829580307,0.42745086550712585,0.17548894882202148,0.03782717138528824,0.31056779623031616,0.31281599402427673,0.29463258385658264
the,0.42745697498321533,0.5823672413825989,0.1324402391910553,-0.01540423184633255,0.28978195786476135,0.30432501435279846,0.22068053483963013
design,0.23893405497074127,0.18976035714149475,0.27540352940559387,0.04322526603937149,0.1387690305709839,0.06408856809139252,0.16351860761642456
of,0.33290785551071167,0.4854315221309662,0.18837453424930573,-0.03817026689648628,0.24402645230293274,0.28866857290267944,0.1826142966747284
the,0.42745697498321533,0.5823672413825989,0.1324402391910553,-0.01540423184633255,0.28978195786476135,0.30432501435279846,0.22068053483963013
modern,0.2655639946460724,0.24170172214508057,0.2237553745508194,0.03816800191998482,0.06908664852380753,0.16762684285640717,0.12475407868623734
alternating,0.10095972567796707,0.2651365399360657,0.20965251326560974,-0.036665238440036774,0.10794656723737717,0.17036184668540955,0.13878576457500458
current,0.18294453620910645,0.2555285692214966,0.19374153017997742,0.004145179875195026,0.2026522308588028,0.17606320977210999,0.12074550241231918
(,0.2411840260028839,0.35393038392066956,0.2156914919614792,0.0012731997994706035,0.1432328224182129,0.1820623129606247,0.40561532974243164
ac,0.12080251425504684,0.1291927695274353,0.31766265630722046,0.040544040501117706,0.11497676372528076,0.09978184849023819,0.19071458280086517
),0.26259949803352356,0.37732169032096863,0.22692398726940155,0.021107977256178856,0.14981858432292938,0.18773311376571655,0.42300865054130554
electricity,0.20851419866085052,0.22211486101150513,0.37243616580963135,0.04452890530228615,0.20530104637145996,0.20474940538406372,0.17856204509735107
supply,0.20549191534519196,0.23221483826637268,0.13021747767925262,0.0580599308013916,0.2247428297996521,0.2234632670879364,0.14298182725906372
system,0.23557309806346893,0.2282046526670456,0.18243813514709473,0.04329425096511841,0.08985386788845062,0.1563769280910492,0.15556083619594574
.,0.3567904531955719,0.4569662809371948,0.17949827015399933,-0.003708066651597619,0.3067048490047455,0.26130348443984985,0.4130953550338745
