,century,city,is,an,example,of,a,district,that,belongs,to,which,city,?
within,0.1337955743074417,0.1794440597295761,0.30135563015937805,0.180417001247406,0.2533930540084839,0.39594778418540955,0.3858051896095276,0.17545607686042786,0.33798906207084656,0.25047409534454346,0.34980177879333496,0.43539655208587646,0.1794440597295761,0.1870293766260147
the,0.3617299497127533,0.35769423842430115,0.5823672413825989,0.4207492768764496,0.3755223751068115,0.733189046382904,0.5829201340675354,0.2690705955028534,0.5473989248275757,0.3027134835720062,0.535392165184021,0.6521818041801453,0.35769423842430115,0.22068053483963013
los,0.222059965133667,0.3013180196285248,0.17008589208126068,0.14113986492156982,0.11675360798835754,0.17343297600746155,0.19324564933776855,0.09888618439435959,0.18935614824295044,0.12579189240932465,0.19904789328575134,0.15805238485336304,0.3013180196285248,0.15495611727237701
angeles,0.22798818349838257,0.2831977605819702,0.1558004766702652,0.17996078729629517,0.1411566436290741,0.16643567383289337,0.183808833360672,0.10687620937824249,0.1830451935529709,0.10366661101579666,0.20994949340820312,0.15751682221889496,0.2831977605819702,0.16139166057109833
area,0.26284217834472656,0.41959723830223083,0.29283958673477173,0.23076042532920837,0.26250794529914856,0.3409860134124756,0.2782127559185028,0.3625546097755432,0.2566552460193634,0.21991491317749023,0.2797197997570038,0.3276861011981964,0.41959723830223083,0.12640461325645447
are,0.217155322432518,0.19493703544139862,0.5330929756164551,0.1556541919708252,0.4108889698982239,0.39081433415412903,0.265255331993103,0.17725017666816711,0.45265161991119385,0.27055078744888306,0.3504326641559601,0.42922598123550415,0.19493703544139862,0.24591213464736938
the,0.3617299497127533,0.35769423842430115,0.5823672413825989,0.4207492768764496,0.3755223751068115,0.733189046382904,0.5829201340675354,0.2690705955028534,0.5473989248275757,0.3027134835720062,0.535392165184021,0.6521818041801453,0.35769423842430115,0.22068053483963013
major,0.21291306614875793,0.259122371673584,0.19079607725143433,0.14518070220947266,0.16200189292430878,0.2641255557537079,0.22990699112415314,0.20979605615139008,0.2570328712463379,0.10551851242780685,0.19240309298038483,0.31470122933387756,0.259122371673584,0.19788557291030884
business,0.19369083642959595,0.27742817997932434,0.19332653284072876,0.2052680253982544,0.19424402713775635,0.23985227942466736,0.2670866549015045,0.18776759505271912,0.25197073817253113,0.11540937423706055,0.28079214692115784,0.2152334302663803,0.27742817997932434,0.1545659303665161
districts,0.18291395902633667,0.35535481572151184,0.20545536279678345,0.0912480279803276,0.10199608653783798,0.2693168818950653,0.14769643545150757,0.7729225754737854,0.10979488492012024,0.19239787757396698,0.14465396106243134,0.22943581640720367,0.35535481572151184,0.10677915066480637
of,0.2826060354709625,0.32503411173820496,0.4854315221309662,0.32280945777893066,0.3570667505264282,1.0,0.5052502155303955,0.2673880457878113,0.41498205065727234,0.2636148929595947,0.41548454761505127,0.5011631846427917,0.32503411173820496,0.1826142966747284
downtown,0.1663886457681656,0.45015019178390503,0.21999821066856384,0.1701103150844574,0.1507561355829239,0.21455974876880646,0.20975551009178162,0.40016987919807434,0.1801929473876953,0.1168709471821785,0.1747063249349594,0.22559411823749542,0.45015019178390503,0.15638743340969086
burbank,0.19874480366706848,0.30576786398887634,0.14307169616222382,0.20498594641685486,0.13415215909481049,0.20478573441505432,0.18698742985725403,0.20621995627880096,0.1887328177690506,0.09424218535423279,0.21294982731342316,0.13956603407859802,0.30576786398887634,0.17736202478408813
",",0.24487493932247162,0.35839709639549255,0.4691906273365021,0.3581022024154663,0.3094974756240845,0.4946078956127167,0.427140474319458,0.25852543115615845,0.4137537479400635,0.25071313977241516,0.44245919585227966,0.3658004403114319,0.35839709639549255,0.31091248989105225
downtown,0.1663886457681656,0.45015019178390503,0.21999821066856384,0.1701103150844574,0.1507561355829239,0.21455974876880646,0.20975551009178162,0.40016987919807434,0.1801929473876953,0.1168709471821785,0.1747063249349594,0.22559411823749542,0.45015019178390503,0.15638743340969086
santa,0.18077392876148224,0.3028823137283325,0.1796122044324875,0.15795469284057617,0.16083993017673492,0.2417823076248169,0.1996532380580902,0.1411285400390625,0.19766521453857422,0.15323777496814728,0.17084521055221558,0.21508361399173737,0.3028823137283325,0.17321589589118958
monica,0.14102564752101898,0.1942306011915207,0.1386258900165558,0.13275504112243652,0.10460176318883896,0.12303479015827179,0.16431881487369537,0.12932251393795013,0.11171387135982513,0.12718522548675537,0.15282519161701202,0.13486407697200775,0.1942306011915207,0.14569255709648132
",",0.24487493932247162,0.35839709639549255,0.4691906273365021,0.3581022024154663,0.3094974756240845,0.4946078956127167,0.427140474319458,0.25852543115615845,0.4137537479400635,0.25071313977241516,0.44245919585227966,0.3658004403114319,0.35839709639549255,0.31091248989105225
downtown,0.1663886457681656,0.45015019178390503,0.21999821066856384,0.1701103150844574,0.1507561355829239,0.21455974876880646,0.20975551009178162,0.40016987919807434,0.1801929473876953,0.1168709471821785,0.1747063249349594,0.22559411823749542,0.45015019178390503,0.15638743340969086
glendale,0.1748613566160202,0.33575594425201416,0.1746917963027954,0.21140487492084503,0.11249618232250214,0.18101286888122559,0.21335469186306,0.2317194640636444,0.20336495339870453,0.10787102580070496,0.18085414171218872,0.16313031315803528,0.33575594425201416,0.17165428400039673
and,0.2726690471172333,0.2827445864677429,0.3859752118587494,0.2838519215583801,0.35305824875831604,0.5116966962814331,0.3739250600337982,0.23884956538677216,0.4731321930885315,0.2178621143102646,0.48971283435821533,0.506277859210968,0.2827445864677429,0.20544172823429108
downtown,0.1663886457681656,0.45015019178390503,0.21999821066856384,0.1701103150844574,0.1507561355829239,0.21455974876880646,0.20975551009178162,0.40016987919807434,0.1801929473876953,0.1168709471821785,0.1747063249349594,0.22559411823749542,0.45015019178390503,0.15638743340969086
long,0.12708476185798645,0.177640900015831,0.28473302721977234,0.22368325293064117,0.2734566330909729,0.2567519545555115,0.3795371353626251,0.05867990478873253,0.34424030780792236,0.13555167615413666,0.30218687653541565,0.34186381101608276,0.177640900015831,0.19699987769126892
beach,0.12762196362018585,0.2972329556941986,0.19757364690303802,0.09298094362020493,0.1265954077243805,0.20727382600307465,0.22942881286144257,0.16230443120002747,0.1694008857011795,0.023765599355101585,0.18073761463165283,0.20106564462184906,0.2972329556941986,0.16120761632919312
.,0.27413639426231384,0.29856356978416443,0.4569662809371948,0.3581749200820923,0.41217929124832153,0.5352458953857422,0.50484299659729,0.23195737600326538,0.4460422694683075,0.2508102357387543,0.4645031690597534,0.45942068099975586,0.29856356978416443,0.4130953550338745
,century,city,is,an,example,of,a,district,that,belongs,to,which,city,?
los,0.222059965133667,0.3013180196285248,0.17008589208126068,0.14113986492156982,0.11675360798835754,0.17343297600746155,0.19324564933776855,0.09888618439435959,0.18935614824295044,0.12579189240932465,0.19904789328575134,0.15805238485336304,0.3013180196285248,0.15495611727237701
angeles,0.22798818349838257,0.2831977605819702,0.1558004766702652,0.17996078729629517,0.1411566436290741,0.16643567383289337,0.183808833360672,0.10687620937824249,0.1830451935529709,0.10366661101579666,0.20994949340820312,0.15751682221889496,0.2831977605819702,0.16139166057109833
itself,0.20064926147460938,0.2049100697040558,0.3638126254081726,0.3382616639137268,0.32699644565582275,0.3157202899456024,0.4065200984477997,0.1870671510696411,0.45691362023353577,0.28558817505836487,0.340527206659317,0.5675862431526184,0.2049100697040558,0.17933900654315948
has,0.2044479250907898,0.2476206123828888,0.5668748617172241,0.2991473078727722,0.28235751390457153,0.3909035325050354,0.4670248031616211,0.1956915259361267,0.41272613406181335,0.28160208463668823,0.3619994819164276,0.4350704550743103,0.2476206123828888,0.15994466841220856
many,0.3132779002189636,0.21416836977005005,0.2649032473564148,0.2465583086013794,0.43096116185188293,0.37253960967063904,0.2872205972671509,0.11452986299991608,0.5391656160354614,0.132303848862648,0.40243685245513916,0.5168171525001526,0.21416836977005005,0.2124512493610382
business,0.19369083642959595,0.27742817997932434,0.19332653284072876,0.2052680253982544,0.19424402713775635,0.23985227942466736,0.2670866549015045,0.18776759505271912,0.25197073817253113,0.11540937423706055,0.28079214692115784,0.2152334302663803,0.27742817997932434,0.1545659303665161
districts,0.18291395902633667,0.35535481572151184,0.20545536279678345,0.0912480279803276,0.10199608653783798,0.2693168818950653,0.14769643545150757,0.7729225754737854,0.10979488492012024,0.19239787757396698,0.14465396106243134,0.22943581640720367,0.35535481572151184,0.10677915066480637
including,0.220066636800766,0.18896670639514923,0.25093933939933777,0.13861823081970215,0.3567594587802887,0.44195112586021423,0.21045410633087158,0.11414875835180283,0.31577053666114807,0.18593008816242218,0.24006329476833344,0.41826364398002625,0.18896670639514923,0.1633303165435791
the,0.3617299497127533,0.35769423842430115,0.5823672413825989,0.4207492768764496,0.3755223751068115,0.733189046382904,0.5829201340675354,0.2690705955028534,0.5473989248275757,0.3027134835720062,0.535392165184021,0.6521818041801453,0.35769423842430115,0.22068053483963013
downtown,0.1663886457681656,0.45015019178390503,0.21999821066856384,0.1701103150844574,0.1507561355829239,0.21455974876880646,0.20975551009178162,0.40016987919807434,0.1801929473876953,0.1168709471821785,0.1747063249349594,0.22559411823749542,0.45015019178390503,0.15638743340969086
los,0.222059965133667,0.3013180196285248,0.17008589208126068,0.14113986492156982,0.11675360798835754,0.17343297600746155,0.19324564933776855,0.09888618439435959,0.18935614824295044,0.12579189240932465,0.19904789328575134,0.15805238485336304,0.3013180196285248,0.15495611727237701
angeles,0.22798818349838257,0.2831977605819702,0.1558004766702652,0.17996078729629517,0.1411566436290741,0.16643567383289337,0.183808833360672,0.10687620937824249,0.1830451935529709,0.10366661101579666,0.20994949340820312,0.15751682221889496,0.2831977605819702,0.16139166057109833
central,0.2583799958229065,0.2984377145767212,0.273421049118042,0.18265970051288605,0.16211716830730438,0.3415789008140564,0.26925721764564514,0.22319814562797546,0.23977944254875183,0.20873041450977325,0.21511952579021454,0.2778315246105194,0.2984377145767212,0.14787602424621582
business,0.19369083642959595,0.27742817997932434,0.19332653284072876,0.2052680253982544,0.19424402713775635,0.23985227942466736,0.2670866549015045,0.18776759505271912,0.25197073817253113,0.11540937423706055,0.28079214692115784,0.2152334302663803,0.27742817997932434,0.1545659303665161
district,0.1969655305147171,0.42766356468200684,0.2656395733356476,0.11356060951948166,0.10380416363477707,0.2673880457878113,0.20739410817623138,1.0,0.1158059686422348,0.2593260705471039,0.1543883979320526,0.2036324292421341,0.42766356468200684,0.06725285202264786
as,0.24608509242534637,0.21195319294929504,0.43216490745544434,0.37218472361564636,0.35903409123420715,0.3886612355709076,0.39550232887268066,0.17043891549110413,0.4735107421875,0.15465617179870605,0.42092081904411316,0.41006597876548767,0.21195319294929504,0.27043893933296204
well,0.25683754682540894,0.19998078048229218,0.33406564593315125,0.2743435502052307,0.32850274443626404,0.3343164324760437,0.320642352104187,0.12039169669151306,0.4277172386646271,0.166169211268425,0.3422003388404846,0.42522135376930237,0.19998078048229218,0.24815571308135986
as,0.24608509242534637,0.21195319294929504,0.43216490745544434,0.37218472361564636,0.35903409123420715,0.3886612355709076,0.39550232887268066,0.17043891549110413,0.4735107421875,0.15465617179870605,0.42092081904411316,0.41006597876548767,0.21195319294929504,0.27043893933296204
those,0.22490422427654266,0.1381044238805771,0.2352088838815689,0.19012226164340973,0.40284135937690735,0.37935635447502136,0.24251152575016022,0.09363860636949539,0.5085503458976746,0.12184818834066391,0.47350940108299255,0.48319631814956665,0.1381044238805771,0.3328189253807068
lining,0.2194303274154663,0.1565948873758316,0.2062603384256363,0.1755448281764984,0.22729064524173737,0.260711669921875,0.2754764258861542,0.1711369752883911,0.2835952639579773,0.08495481312274933,0.26262834668159485,0.3543848395347595,0.1565948873758316,0.08852656185626984
the,0.3617299497127533,0.35769423842430115,0.5823672413825989,0.4207492768764496,0.3755223751068115,0.733189046382904,0.5829201340675354,0.2690705955028534,0.5473989248275757,0.3027134835720062,0.535392165184021,0.6521818041801453,0.35769423842430115,0.22068053483963013
wilshire,0.18135876953601837,0.232900932431221,0.15987925231456757,0.13236913084983826,0.1341172605752945,0.15001431107521057,0.15088902413845062,0.24289806187152863,0.11006073653697968,0.08740764856338501,0.1661054790019989,0.11585181206464767,0.232900932431221,0.06587602943181992
boulevard,0.1741350144147873,0.3070217967033386,0.20805764198303223,0.17209495604038239,0.11736156791448593,0.18820632994174957,0.1911209672689438,0.21472088992595673,0.13792109489440918,0.10206308960914612,0.209961399435997,0.2049608677625656,0.3070217967033386,0.06742092967033386
miracle,0.23275934159755707,0.16778996586799622,0.19926872849464417,0.2282269299030304,0.11622446775436401,0.22093574702739716,0.2069360762834549,0.10051655769348145,0.29075634479522705,0.041882939636707306,0.18028786778450012,0.2834411859512329,0.16778996586799622,0.16907402873039246
mile,0.15777915716171265,0.26825156807899475,0.21025077998638153,0.1961502879858017,0.15165400505065918,0.1796993911266327,0.21809634566307068,0.22968102991580963,0.19271858036518097,0.09254811704158783,0.21059396862983704,0.22547830641269684,0.26825156807899475,0.11426067352294922
including,0.220066636800766,0.18896670639514923,0.25093933939933777,0.13861823081970215,0.3567594587802887,0.44195112586021423,0.21045410633087158,0.11414875835180283,0.31577053666114807,0.18593008816242218,0.24006329476833344,0.41826364398002625,0.18896670639514923,0.1633303165435791
century,1.0,0.22887252271175385,0.20648397505283356,0.185816690325737,0.2011866271495819,0.2826060354709625,0.19417014718055725,0.1969655305147171,0.24900858104228973,0.22159560024738312,0.20143604278564453,0.23552611470222473,0.22887252271175385,0.1026201918721199
city,0.22887252271175385,1.0,0.3186660706996918,0.17270074784755707,0.15744195878505707,0.32503411173820496,0.2349124401807785,0.42766356468200684,0.183757483959198,0.1378769725561142,0.20300441980361938,0.22264601290225983,1.0,0.13423943519592285
",",0.24487493932247162,0.35839709639549255,0.4691906273365021,0.3581022024154663,0.3094974756240845,0.4946078956127167,0.427140474319458,0.25852543115615845,0.4137537479400635,0.25071313977241516,0.44245919585227966,0.3658004403114319,0.35839709639549255,0.31091248989105225
westwood,0.17106875777244568,0.24900716543197632,0.20454606413841248,0.19225215911865234,0.14643962681293488,0.17360442876815796,0.2102794200181961,0.1910957545042038,0.1885266751050949,0.12069234251976013,0.22511661052703857,0.2176215648651123,0.24900716543197632,0.17119714617729187
and,0.2726690471172333,0.2827445864677429,0.3859752118587494,0.2838519215583801,0.35305824875831604,0.5116966962814331,0.3739250600337982,0.23884956538677216,0.4731321930885315,0.2178621143102646,0.48971283435821533,0.506277859210968,0.2827445864677429,0.20544172823429108
warner,0.14901003241539001,0.16841907799243927,0.12734586000442505,0.12937580049037933,0.150216743350029,0.14623181521892548,0.20652779936790466,0.12270832061767578,0.1896577626466751,0.11544642597436905,0.2131848782300949,0.21533477306365967,0.16841907799243927,0.21637006103992462
center,0.207151859998703,0.32096901535987854,0.24782158434391022,0.14463786780834198,0.13744525611400604,0.24526838958263397,0.2640431225299835,0.19152459502220154,0.22661058604717255,0.07328934222459793,0.17764393985271454,0.22164148092269897,0.32096901535987854,0.12538520991802216
in,0.3174034655094147,0.3911624252796173,0.5394441485404968,0.2605783939361572,0.30483278632164,0.5696388483047485,0.539380669593811,0.30883273482322693,0.435920387506485,0.2503321170806885,0.45010748505592346,0.4840516746044159,0.3911624252796173,0.20430970191955566
the,0.3617299497127533,0.35769423842430115,0.5823672413825989,0.4207492768764496,0.3755223751068115,0.733189046382904,0.5829201340675354,0.2690705955028534,0.5473989248275757,0.3027134835720062,0.535392165184021,0.6521818041801453,0.35769423842430115,0.22068053483963013
