,what,cancer,researchers,were,also,apart,of,the,university,'s,faculty,?
past,0.3538547456264496,0.15373605489730835,0.2645074427127838,0.2800306975841522,0.364840030670166,0.19317343831062317,0.27417802810668945,0.2747827172279358,0.14865194261074066,0.028495052829384804,0.2085273563861847,0.2598046660423279
faculty,0.17261409759521484,0.17978906631469727,0.3708139657974243,0.11667399108409882,0.2033000886440277,0.12334224581718445,0.28538843989372253,0.19605974853038788,0.6468125581741333,-0.007807043846696615,1.0,0.04951627925038338
have,0.39808809757232666,0.12395014613866806,0.4150187373161316,0.5193349123001099,0.5252172946929932,0.3411238193511963,0.3802283704280853,0.40389683842658997,0.1617986559867859,-0.02807004563510418,0.1455758959054947,0.32991164922714233
also,0.42747777700424194,0.27069368958473206,0.3412506878376007,0.31877249479293823,1.0000001192092896,0.2608914375305176,0.4924938678741455,0.6021018624305725,0.2568899393081665,-0.0014726108638569713,0.2033000886440277,0.21848613023757935
included,0.2288810908794403,0.07477055490016937,0.1438709944486618,0.42708900570869446,0.3562854826450348,0.2520985007286072,0.4391688108444214,0.3825419843196869,0.11725622415542603,-0.041006240993738174,0.09471950680017471,0.14385655522346497
egyptologist,0.2423161119222641,0.1510632038116455,0.4113207161426544,0.18661820888519287,0.20319817960262299,0.13987815380096436,0.16932356357574463,0.23921959102153778,0.3209572732448578,0.04098603501915932,0.3363035321235657,0.20073141157627106
james,0.20536290109157562,0.1451195776462555,0.14140960574150085,0.20760557055473328,0.17870911955833435,0.1021832823753357,0.18323110044002533,0.22481533885002136,0.22221921384334564,0.043919146060943604,0.1628858745098114,0.12139993160963058
henry,0.1911626160144806,0.18819734454154968,0.11873067170381546,0.22800198197364807,0.17937397956848145,0.15481364727020264,0.2390729784965515,0.2542637586593628,0.1812899112701416,-0.032912835478782654,0.1129571720957756,0.16836383938789368
breasted,0.143403097987175,0.35969114303588867,0.20903457701206207,0.22038809955120087,0.2081322968006134,0.23007570207118988,0.2000974416732788,0.2723764479160309,0.11164158582687378,0.012779595330357552,0.11153550446033478,0.15987545251846313
",",0.3087472915649414,0.34585997462272644,0.2712523639202118,0.36755475401878357,0.4717654287815094,0.2889974117279053,0.4946078956127167,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
mathematician,0.1574619710445404,0.2134191393852234,0.2749301493167877,0.14677868783473969,0.16260157525539398,0.14634186029434204,0.13611692190170288,0.1224498599767685,0.22792470455169678,0.0017261904431506991,0.23722121119499207,0.11787978559732437
alberto,0.12821601331233978,0.19256822764873505,0.10370167344808578,0.11867222189903259,0.1431373506784439,0.14995110034942627,0.15212282538414001,0.1584240347146988,0.12016761302947998,-0.05017838254570961,0.13727061450481415,0.13585834205150604
calderón,0.1327170878648758,0.18239080905914307,0.13161277770996094,0.18538358807563782,0.16535159945487976,0.07889392226934433,0.21301163733005524,0.23859776556491852,0.23104149103164673,-0.021633628755807877,0.2034587264060974,0.13828477263450623
",",0.3087472915649414,0.34585997462272644,0.2712523639202118,0.36755475401878357,0.4717654287815094,0.2889974117279053,0.4946078956127167,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
nobel,0.20388969779014587,0.2523197531700134,0.33506840467453003,0.1317272037267685,0.18067531287670135,0.12883412837982178,0.20963376760482788,0.1909446120262146,0.2923794984817505,-0.1214783638715744,0.3097632825374603,0.15008176863193512
prize,0.1654435694217682,0.1975649744272232,0.26323989033699036,0.12308207899332047,0.17009899020195007,0.16436243057250977,0.2154514491558075,0.18969248235225677,0.2631310522556305,-0.10169786214828491,0.28145381808280945,0.14158497750759125
winning,0.10492657124996185,0.24387343227863312,0.09892362356185913,0.22644607722759247,0.23652184009552002,0.15399523079395294,0.23572386801242828,0.30045071244239807,0.1563112735748291,0.0400766022503376,0.14308229088783264,0.1251823455095291
economist,0.16227665543556213,0.19305585324764252,0.29020267724990845,0.11178988963365555,0.16564032435417175,0.06473559886217117,0.1498451977968216,0.1439521312713623,0.2912663519382477,0.01463379431515932,0.27937251329421997,0.15311987698078156
and,0.31309178471565247,0.23242290318012238,0.2865251898765564,0.42175528407096863,0.5755972862243652,0.330744206905365,0.5116966962814331,0.5171257257461548,0.2665814459323883,0.06895173341035843,0.21924199163913727,0.20544172823429108
classical,0.22816240787506104,0.12495342642068863,0.19639016687870026,0.19649873673915863,0.23056384921073914,0.11948858946561813,0.2391258031129837,0.20384269952774048,0.20252136886119843,0.06565571576356888,0.19719445705413818,0.18862907588481903
liberalism,0.274588406085968,0.14318148791790009,0.22422152757644653,0.16967861354351044,0.21285684406757355,0.14437948167324066,0.24032530188560486,0.20402196049690247,0.25238272547721863,-0.01736503839492798,0.2337905615568161,0.17654304206371307
defender,0.15597127377986908,0.1856633871793747,0.11785707622766495,0.15704619884490967,0.2463849037885666,0.09088119864463806,0.20712707936763763,0.23814363777637482,0.2207723706960678,-0.06163295358419418,0.20118281245231628,0.22172915935516357
friedrich,0.21411612629890442,0.18714526295661926,0.21219438314437866,0.13707521557807922,0.1785704493522644,0.11030199378728867,0.23445762693881989,0.19149547815322876,0.17852765321731567,0.06704804301261902,0.2163439840078354,0.19029006361961365
hayek,0.2152109146118164,0.18521861732006073,0.2372584491968155,0.20968466997146606,0.20093762874603271,0.10412413626909256,0.1472812443971634,0.1756027340888977,0.2210441678762436,-0.024343205615878105,0.19295603036880493,0.17380668222904205
",",0.3087472915649414,0.34585997462272644,0.2712523639202118,0.36755475401878357,0.4717654287815094,0.2889974117279053,0.4946078956127167,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
meteorologist,0.20069141685962677,0.1441844254732132,0.3269117474555969,0.1334436684846878,0.1449972540140152,0.09033302962779999,0.1469470113515854,0.22676584124565125,0.3215903043746948,0.021995341405272484,0.2866972088813782,0.19712631404399872
ted,0.12786968052387238,0.10377253592014313,0.16383031010627747,0.133726567029953,0.153725266456604,0.07582490891218185,0.17534831166267395,0.17969244718551636,0.1813810020685196,-0.056490205228328705,0.15444226562976837,0.19378185272216797
fujita,0.145492821931839,0.13489820063114166,0.17814019322395325,0.24318815767765045,0.1830429881811142,0.11565394699573517,0.14824439585208893,0.11758249998092651,0.23074619472026825,-0.03932470828294754,0.15874502062797546,0.22572894394397736
",",0.3087472915649414,0.34585997462272644,0.2712523639202118,0.36755475401878357,0.4717654287815094,0.2889974117279053,0.4946078956127167,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
chemists,0.28497299551963806,0.13935616612434387,0.4146614372730255,0.216644749045372,0.2678721845149994,0.22088868916034698,0.18196792900562286,0.19722460210323334,0.16582369804382324,-0.0724099799990654,0.17772087454795837,0.17960865795612335
glenn,0.12859097123146057,0.10564585030078888,0.14720813930034637,0.0944938138127327,0.2363072633743286,0.10190396755933762,0.15025034546852112,0.2085290402173996,0.23136413097381592,-0.05669229105114937,0.2062225639820099,0.10261409729719162
t.,-0.05916019156575203,-0.06822317093610764,-0.13327541947364807,-0.01405765675008297,-0.07253161817789078,0.04929540678858757,0.0035911432933062315,-0.07556280493736267,-0.046374984085559845,0.11964994668960571,-0.06875354051589966,0.025474894791841507
seaborg,0.19179335236549377,0.1671472191810608,0.28988364338874817,0.13122427463531494,0.20410650968551636,0.1532931625843048,0.24080798029899597,0.26255837082862854,0.19865916669368744,-0.047797124832868576,0.17508581280708313,0.18632447719573975
",",0.3087472915649414,0.34585997462272644,0.2712523639202118,0.36755475401878357,0.4717654287815094,0.2889974117279053,0.4946078956127167,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
the,0.42745697498321533,0.22979216277599335,0.27997422218322754,0.3906462490558624,0.6021018624305725,0.28010323643684387,0.733189046382904,1.0,0.263973206281662,-0.01540423184633255,0.19605974853038788,0.22068053483963013
developer,0.1568116992712021,0.15096420049667358,0.23991088569164276,0.08804840594530106,0.20060622692108154,0.11721235513687134,0.13643640279769897,0.19321660697460175,0.16493470966815948,0.04388640820980072,0.16721946001052856,0.19652149081230164
of,0.33290785551071167,0.2646093964576721,0.23457743227481842,0.34038281440734863,0.4924938678741455,0.25376787781715393,1.0,0.733189046382904,0.30646374821662903,-0.03817026689648628,0.28538843989372253,0.1826142966747284
the,0.42745697498321533,0.22979216277599335,0.27997422218322754,0.3906462490558624,0.6021018624305725,0.28010323643684387,0.733189046382904,1.0,0.263973206281662,-0.01540423184633255,0.19605974853038788,0.22068053483963013
actinide,0.1826227307319641,0.2220941036939621,0.2280469536781311,0.1628432720899582,0.26680946350097656,0.18754306435585022,0.27255135774612427,0.2566675543785095,0.12252199649810791,-0.02245396375656128,0.18546465039253235,0.17363353073596954
concept,0.28724339604377747,0.0010373410768806934,0.2145719677209854,0.1794920265674591,0.23729993402957916,0.20163695514202118,0.24082158505916595,0.2355310022830963,0.14702290296554565,0.011523659341037273,0.10217707604169846,0.17160645127296448
and,0.31309178471565247,0.23242290318012238,0.2865251898765564,0.42175528407096863,0.5755972862243652,0.330744206905365,0.5116966962814331,0.5171257257461548,0.2665814459323883,0.06895173341035843,0.21924199163913727,0.20544172823429108
nobel,0.20388969779014587,0.2523197531700134,0.33506840467453003,0.1317272037267685,0.18067531287670135,0.12883412837982178,0.20963376760482788,0.1909446120262146,0.2923794984817505,-0.1214783638715744,0.3097632825374603,0.15008176863193512
prize,0.1654435694217682,0.1975649744272232,0.26323989033699036,0.12308207899332047,0.17009899020195007,0.16436243057250977,0.2154514491558075,0.18969248235225677,0.2631310522556305,-0.10169786214828491,0.28145381808280945,0.14158497750759125
winner,0.16745254397392273,0.1762152761220932,0.1948351263999939,0.140971377491951,0.13897942006587982,0.09295713156461716,0.1759829819202423,0.25965070724487305,0.1865842640399933,-0.03157759830355644,0.20205900073051453,0.14322948455810547
yuan,0.13503028452396393,0.08711887896060944,0.17557305097579956,0.19657303392887115,0.19582009315490723,0.11013653874397278,0.22696353495121002,0.2548272907733917,0.1694089025259018,0.01965653896331787,0.13550320267677307,0.12871281802654266
t.,-0.05916019156575203,-0.06822317093610764,-0.13327541947364807,-0.01405765675008297,-0.07253161817789078,0.04929540678858757,0.0035911432933062315,-0.07556280493736267,-0.046374984085559845,0.11964994668960571,-0.06875354051589966,0.025474894791841507
lee,0.19203267991542816,0.1337278038263321,0.17162726819515228,0.17902247607707977,0.19974559545516968,0.10403038561344147,0.15092487633228302,0.16821028292179108,0.19336703419685364,0.05411209166049957,0.08041610568761826,0.19113655388355255
",",0.3087472915649414,0.34585997462272644,0.2712523639202118,0.36755475401878357,0.4717654287815094,0.2889974117279053,0.4946078956127167,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
nobel,0.20388969779014587,0.2523197531700134,0.33506840467453003,0.1317272037267685,0.18067531287670135,0.12883412837982178,0.20963376760482788,0.1909446120262146,0.2923794984817505,-0.1214783638715744,0.3097632825374603,0.15008176863193512
prize,0.1654435694217682,0.1975649744272232,0.26323989033699036,0.12308207899332047,0.17009899020195007,0.16436243057250977,0.2154514491558075,0.18969248235225677,0.2631310522556305,-0.10169786214828491,0.28145381808280945,0.14158497750759125
winning,0.10492657124996185,0.24387343227863312,0.09892362356185913,0.22644607722759247,0.23652184009552002,0.15399523079395294,0.23572386801242828,0.30045071244239807,0.1563112735748291,0.0400766022503376,0.14308229088783264,0.1251823455095291
novelist,0.16365541517734528,0.2608426511287689,0.2143847942352295,0.1081804484128952,0.17871983349323273,0.178360715508461,0.1732322722673416,0.15419939160346985,0.2582310736179352,0.10759526491165161,0.226960226893425,0.16636928915977478
saul,0.2770378589630127,0.17804580926895142,0.12834490835666656,0.1564113050699234,0.23571406304836273,0.1430535614490509,0.146748885512352,0.2076161801815033,0.16122831404209137,0.003955215681344271,0.10409307479858398,0.19444164633750916
bellow,0.1405242383480072,0.12189584970474243,0.13758519291877747,0.17081035673618317,0.1954340785741806,0.10439939051866531,0.1540002077817917,0.1750066578388214,0.15238627791404724,-0.029626093804836273,0.0885593518614769,0.15036533772945404
",",0.3087472915649414,0.34585997462272644,0.2712523639202118,0.36755475401878357,0.4717654287815094,0.2889974117279053,0.4946078956127167,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
political,0.21846716105937958,0.17845965921878815,0.13281497359275818,0.16721121966838837,0.2067996710538864,0.1189928650856018,0.27319738268852234,0.20477235317230225,0.26807016134262085,0.04151610657572746,0.2617945373058319,0.17130474746227264
philosopher,0.22530826926231384,0.20107857882976532,0.2734028100967407,0.09886626899242401,0.190744087100029,0.12928514182567596,0.1313987523317337,0.14052307605743408,0.24576391279697418,0.024372873827815056,0.2600336968898773,0.1893014907836914
and,0.31309178471565247,0.23242290318012238,0.2865251898765564,0.42175528407096863,0.5755972862243652,0.330744206905365,0.5116966962814331,0.5171257257461548,0.2665814459323883,0.06895173341035843,0.21924199163913727,0.20544172823429108
author,0.18480391800403595,0.21610881388187408,0.19439935684204102,0.09182845056056976,0.2134505808353424,0.11896765232086182,0.18473520874977112,0.199458509683609,0.21365895867347717,0.08716395497322083,0.24645332992076874,0.14162757992744446
allan,0.08690010011196136,0.11638367921113968,0.1793229728937149,0.23673978447914124,0.13566426932811737,0.10231070965528488,0.16179297864437103,0.22833269834518433,0.1720542013645172,0.07754489779472351,0.09492138773202896,0.054300665855407715
bloom,0.166596457362175,0.10004714876413345,0.1386912614107132,0.05407363921403885,0.23654760420322418,0.1506345123052597,0.21587172150611877,0.2099047750234604,0.12005503475666046,0.005186346359550953,0.07468515634536743,0.12630479037761688
",",0.3087472915649414,0.34585997462272644,0.2712523639202118,0.36755475401878357,0.4717654287815094,0.2889974117279053,0.4946078956127167,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
cancer,0.18563735485076904,1.0000001192092896,0.25621849298477173,0.059561554342508316,0.27069368958473206,0.09227705746889114,0.2646093964576721,0.22979216277599335,0.20122790336608887,-0.07310447096824646,0.17978906631469727,0.1681862771511078
researchers,0.29493099451065063,0.25621849298477173,1.0,0.2671568691730499,0.3412506878376007,0.17748279869556427,0.23457743227481842,0.27997422218322754,0.3533053696155548,-0.010452652350068092,0.3708139657974243,0.14480042457580566
charles,0.18606366217136383,0.21290834248065948,0.13603173196315765,0.1862054467201233,0.2001587301492691,0.05147723853588104,0.22512592375278473,0.20777860283851624,0.17853446304798126,-0.08611538261175156,0.087494395673275,0.17366734147071838
brenton,0.17697229981422424,0.2166459560394287,0.044607073068618774,0.16969217360019684,0.2059859335422516,0.07011982053518295,0.20266343653202057,0.26159432530403137,0.2939701974391937,-0.065065898001194,0.21559348702430725,0.18605156242847443
huggins,0.16995024681091309,0.2843282222747803,0.27120241522789,0.1637970358133316,0.2721320390701294,0.07776797562837601,0.3067110478878021,0.3181614577770233,0.24145019054412842,-0.07741184532642365,0.18541058897972107,0.16078710556030273
and,0.31309178471565247,0.23242290318012238,0.2865251898765564,0.42175528407096863,0.5755972862243652,0.330744206905365,0.5116966962814331,0.5171257257461548,0.2665814459323883,0.06895173341035843,0.21924199163913727,0.20544172823429108
janet,0.15978968143463135,0.14165419340133667,0.13296402990818024,0.16934214532375336,0.17156672477722168,0.07120507955551147,0.1617814153432846,0.2123534083366394,0.2755764424800873,-0.08446960896253586,0.13538098335266113,0.21581830084323883
rowley,0.18969258666038513,0.17690281569957733,0.18253102898597717,0.10137207806110382,0.18477696180343628,0.09107097238302231,0.17480209469795227,0.16810418665409088,0.2122679203748703,0.06784592568874359,0.1804581731557846,0.1703212559223175
",",0.3087472915649414,0.34585997462272644,0.2712523639202118,0.36755475401878357,0.4717654287815094,0.2889974117279053,0.4946078956127167,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
astronomer,0.14208653569221497,0.22164613008499146,0.3241688013076782,0.15130363404750824,0.18830876052379608,0.18021996319293976,0.1512063890695572,0.1624840497970581,0.2655046582221985,-0.03491293266415596,0.23924168944358826,0.07595891505479813
gerard,0.13980162143707275,0.18736812472343445,0.13586260378360748,0.15575437247753143,0.19126731157302856,0.10309826582670212,0.11153139919042587,0.15804581344127655,0.19155733287334442,0.002712025074288249,0.1201484277844429,0.0700836032629013
